Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16
DEL,C,1,0,4.08288314363341e-108,0.00318256407235918,2.9900770412088e-88,0.0263524003039122,3.06071851325011e-102,0.000118890115554626,0.0156269580227965,0.00248900875676281,5.02270834698529e-64,0.0814137063608491,0,7.35310749805501e-90,1.32693279310571e-99,0,0.695693496399856,1.01298093636099e-43
DEL,C,1,1,7.70498165757822e-184,0,4.88081639720002e-111,0,3.30087831960542e-54,0.016466822093776,2.62027411215121e-71,0,0.0179559580491771,0.246835795125367,0,7.91539684812505e-252,0,0.000508141985152764,0.163789729599619,2.24017037492011e-62
DEL,C,1,2,0,0,0,0,0,0,0.00595206266197895,0,0.0212998027321717,0.232794470465852,0,0,0,0,0,0.00111577237969697
DEL,C,1,3,1.78089272626103e-53,0.00162329354895325,7.15946022449606e-13,0.0195751868396526,4.91032012541174e-125,0.00506010924396089,0,0,0.023721966639304,0.0737771565799809,0,0.000164291463050481,2.0656632302856e-124,0.00153093848954539,0.0146106313545495,0.00424576675323042
DEL,C,1,4,0,0.00271481908979656,0,0.0263327705088038,1.54037900462278e-262,0,0.00199472707823686,0.00227294751001663,0,0.0475283881114643,0,0.000709282978510703,2.09399572948284e-23,0.00024318446508954,0.0186264892278005,0
DEL,C,1,5+,0,0.010374481004132,0,0.117338838394918,1.13745325510742e-308,0,0.000643300206551376,0.00524069806563106,1.11277173834908e-308,0.0259694635170338,0,0.00160455013285472,3.50743017964365e-185,0.000546275299542737,3.78377609088614e-223,0
DEL,T,1,0,0.988245896451933,0.00595487242569642,1.86296642682829e-34,0.032132451999465,4.44479488093216e-13,0.00334348279241972,8.7729906378024e-76,5.12828148885004e-94,0.0937136832772006,0.0365287460901537,0,6.64556543139112e-62,0.00497390658158563,8.89594806426378e-108,8.99725977241483e-38,0.0402774357687455
DEL,T,1,1,0,0,0,0,0,3.76997277131052e-285,0,0,4.16568631425187e-65,1.65372112876648e-36,0,0,0,0,0,0.750639838070954
DEL,T,1,2,3.39878905123475e-96,0.00289000883325372,0.934046368172027,0.00937576962513742,4.60724348983987e-34,3.33231753603208e-63,8.36124613039767e-14,4.12352033156904e-89,3.08087779108934e-11,0.0168082717496306,0,1.55525893207709e-162,0.0380024313612962,8.86823844588224e-75,2.75249145184955e-59,5.7791327923724e-09
DEL,T,1,3,6.16742451743346e-114,0.00893282145526554,1.17915165778135e-52,0.103977462298495,0.984103580541157,2.07927122754669e-87,1.71543828042088e-39,7.23239731165573e-215,3.09018149216629e-47,1.37168382516928e-23,0,7.81903122186877e-175,4.75882602881108e-17,7.27712067994632e-30,8.32589597734862e-66,8.48960119239056e-44
DEL,T,1,4,3.94011018431976e-87,0.0279516617793259,6.03244460793122e-17,6.55366258441747e-85,1.76294370415344e-10,6.20351645973476e-91,9.18924589152877e-24,2.31553098734176e-239,3.27471087980181e-20,2.78809533847162e-09,0,1.88907752301569e-108,0.920223398523011,0.00186929988073109,0.0442603615877897,1.50529739477469e-32
DEL,T,1,5+,5.93660878925929e-142,0.886175330992935,1.5893061762976e-88,1.92502501822869e-54,2.10015653458578e-92,3.02810291176143e-50,5.87840199279204e-60,3.47622115303549e-237,3.97949763322673e-58,7.04404130478114e-20,2.22369540582627e-125,1.82660895898177e-133,1.13899928054614e-60,6.12751241838585e-44,1.19164707632116e-126,2.12735727057704e-64
INS,C,1,0,0,0,0,0,0,0,0,0.755506605373358,0,0,0,0,0,0,0,0
INS,C,1,1,0,0.000187256475640637,0,0.00101537154272788,0,0,0.00120227084705672,0.0229280177248732,0,0,0.167194249390067,0,2.81040056386231e-225,0,0,0
INS,C,1,2,4.48889730195187e-174,1.47842953780764e-05,8.59898769498081e-231,2.66184669391187e-05,5.75227274217357e-147,8.89815581625182e-05,0,0.000244253650741608,0.00517265161024581,0.000903806187078745,0.10086433309664,0,2.85792157841321e-149,0,0,0.000976476959419343
INS,C,1,3,0,0.000275178123629429,0,0.00493099355762825,0,0,0,0.00177465034243277,0,0.00647231702709479,0.0377048272665015,0.000219781328391992,7.35249415422653e-216,0.000674976136675837,0,0
INS,C,1,4,0,0.00161538674104339,0,0.0218842413233779,0,1.44084976300566e-05,0.000240270357256116,0.00234571899406658,0,0.00622938702099259,0.0100806219423221,0,0.0034877474956366,0.00151061869272057,0,0
INS,C,1,5+,0,0.00644581140376419,0,0.131318475379336,0,0,0,0,0,0.00642278416931771,0,0,8.01907715559292e-121,0.0204314799501948,0,0
INS,T,1,0,6.22449245461546e-163,0.000799740206084904,6.32483243467753e-276,0.0140547690301592,2.44524240012257e-121,0.00194553946159548,0.00700332181437112,0.0458966406503095,0,0.0207561335178799,0.000253907946039255,0.000891026556375169,4.50228149263066e-95,0.00210439808415406,0.0189191616118237,0.0406958956489233
INS,T,1,1,3.15443579152085e-238,0,1.61431353108269e-273,0,0,0.00207377497835365,4.01683284909033e-191,0,0.0148623336387068,0.0517407049300342,0.320964657321002,6.12558462838403e-48,0,0,0.00896568541682914,0.00154997207104297
INS,T,1,2,0,0.000407316547117707,2.19223353453951e-109,0.00220712705490937,4.22873175412747e-143,0,0,0.00147573345127846,0.0732741130463457,0.0444350978150259,0.171188931889032,0,0.0065007542848585,3.01729570737024e-05,0,0.00140442983810407
INS,T,1,3,1.94446749045022e-148,0.000714633563380019,0.000847515671574831,0.0114958817469748,6.26341511582992e-78,0,0.000120967940243638,0,0.039791467893487,0.0289010348009304,0.12152274045688,2.56348879960941e-199,1.48625296258309e-108,0.00351252050320588,0,0.00986232649740419
INS,T,1,4,8.84531066808378e-104,0.00190150347753315,1.17680771039972e-63,0.0475867428355866,1.59803828543099e-59,3.48036893410675e-87,0.000778585130359213,0.00334077641369884,0.0205647885527441,0.00756127119990565,0.0582220931943078,0.000218687707660429,6.69680442709708e-178,0.0145684357248404,2.11137228333192e-247,0.0198195003278002
INS,T,1,5+,3.04061068013784e-118,0.00189039835449563,8.67409531575602e-72,1.77163275594936e-40,5.43194741896376e-74,3.31093260035715e-19,9.86620138728914e-29,9.3315241914704e-214,6.09703833091649e-39,3.1717316462985e-29,3.80714899137803e-157,6.80602930300887e-69,9.8092092302225e-57,0.924332159941348,1.47112412745907e-62,1.85542902357828e-53
DEL,repeats,2,0,0.000303631001391304,5.72347651416558e-05,0.0209363647099715,1.82370339804527e-12,6.49215090998052e-25,0.00753680423781662,0.000333919243356829,0,0.0549532157880984,0.00685367116889437,0,0.0751339371936666,5.2572465863845e-198,0.000175742040388887,0.0149022353067279,0.0308405964579186
DEL,repeats,2,1,2.09540379100321e-50,0.00180618086695004,1.70132690796172e-35,0.0245962803281238,4.82720961533141e-101,0.00677548700009892,0.000733214144877799,0.00507352835099546,0.0330506330405334,0.00919723745516679,0.00092707250378811,0.240317156165214,0.00406835320367823,0.000354016864184095,8.73526322836697e-196,0.00682781220130438
DEL,repeats,2,2,0,0.00139333704093208,4.37187542197835e-146,0.00978248816451633,1.70694673887909e-152,0,0.0016936709939446,0.0043678180549089,0.000712517655721325,0.014362172136122,0.00061183373544646,0.0524744806439512,2.35999430966644e-83,0.000232900422155281,1.11253692926314e-308,0.00265816104312535
DEL,repeats,2,3,0,0.000482393946138211,0,0.00556317955389863,0,0,0.000232211430481683,0.000227743331039037,0,0.00730560997600697,0,0.00940660326236142,0,0.000271171713993002,0,0
DEL,repeats,2,4,1.28580842224576e-138,0.000504293960220869,8.81661372920048e-99,0.00791285899765879,1.16520046992823e-249,1.59955425924143e-160,0.000255035145800141,1.60889326412314e-06,0.00177180004841638,0.00305448119551535,0,0.00330436374725364,6.46716250150969e-24,4.43786160493172e-236,6.23210317018546e-05,0
DEL,repeats,2,5+,0,0,0,0,0,0,0,0,0.080333110128636,0,0.00316517044077051,0,0,0,0,0
DEL,repeats,3,0,1.57120744774681e-157,3.55257838188968e-06,1.53119799825008e-09,0,3.11643382289522e-13,0.0136126714010292,0.000590201861965018,0.00150325893386901,0.0508082450672488,0.000559257506383498,0.000272507900631058,0.00405250235799363,0,9.11022411391432e-05,0.00363722783534501,0.00632366787320972
DEL,repeats,3,1,8.98333011041166e-17,0.00379143342858056,3.35877279392749e-06,0.039674764103596,2.89548537921038e-12,2.92241416953009e-178,0.00505086696349667,0.00421232086995208,1.83185008100348e-15,1.40656585600798e-89,3.00088042619203e-219,0.106721162778818,9.58070766505205e-81,0.00342913668730397,4.11706369380177e-06,0.00123759648135691
DEL,repeats,3,2,7.23791647887523e-280,0.00168245516215702,1.41970002772367e-294,0.0146773578025724,1.30571776996328e-192,0.000168484228866542,0.000375863364233517,0.00194030953202186,0,0,3.66975558718935e-05,0.018697181113562,0.00331311973153679,0.000263522411133478,1.70394578180406e-107,0.000131017353379112
DEL,repeats,3,3,4.74021385532463e-299,0.000331591818942659,9.29814253207473e-224,0.00240356068372456,0,0.000188963557919889,0,0.000637357390717322,0.00175774678209479,3.95910577206812e-210,3.06141186574205e-05,0.00441959479555542,1.11059793670426e-11,0.000240894649087629,3.50203014479425e-298,0
DEL,repeats,3,4,0,0,0,0,0,0,0,0,0.0216461748933287,0,0.000884299553997871,3.68225735333086e-101,0,0,0,0
