num.sigs,22
likelihood,796.6543
evidence,-9214.136
relevance,0.0133333333333333,11.5143030047134,0.0133333333333333,0.0133333333333333,4.37104135988921,0.0133333333333333,2.3081920539122,0.0133333333333333,0.68068863601525,0.0133333333333333,36.4283588543423,4.65132178421879,0.0133333333333333,1.38088533522031,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.716358700169533,4.9859448228022,11.3422874178064,0.0133333333333333,0.707766901180629,0.0133333333333333,4.08071198093037,1.86063488598718,0.0133333333333333,0.0133333333333333,0.0133333333333333,6.52388036469376,3.72682192762188,14.8138577854998,3.89251824425599,0.0133333333333333,4.80142713593855,0.0133333333333333,0.0133333333333333,7.71080636433483,0.0133333333333333,15.0259840578552,0.0133333333333333,0.0133333333333333,5.27400805415503,0.0133333333333333,0.0133333333333333,1.62540573820162
error,377103.1
