Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12
DEL,repeats,2,5+,0.0209196507460806,0.0226344619555014,0.000100207815592953,6.04083227018859e-05,0.00158191439292657,0.000439396091097762,8.25818958179433e-06,0.0164240409760698,0.0159062283248754,0.0255270603530407,0.0169087287873552,0.000296291261744125
DEL,repeats,3,0,0.00614044670539912,0.0157477776011412,0.00125270113954339,0.000370118350233057,0.000948259159382951,0.00111431577360619,2.93562436148494e-05,0.0137685498114361,0.0129292934572015,0.0129676953478015,0.0140429881308217,0.000836836968653659
DEL,repeats,3,1,0.00993993706540309,0.00577406178683683,0.000243615444061908,0.0235072884362821,0.00663829752675294,0.0052991669538921,0.00821651869011569,0.00577059973794778,0.00770281197060433,0.00536018253072567,0.00641886498077044,0.000541607682758079
DEL,repeats,3,2,0.00405840256577868,0.000460863222776969,6.11858310593534e-05,0.0131633804121788,0.00327946071434234,0.000986800583928486,0.00137406664298649,0.000892985312991444,0.000548014343939477,0.000331363027726971,0.00164633567159986,0.000186907749343964
DEL,repeats,3,3,0.0012164888216897,0.000209487142998792,0.000140824849605521,0.00291697079492345,0.00146347868021816,0.000356207610212783,0.00068235666068136,0.000523643373685821,0.000277553586320845,0.000415681153529614,0.000820515307865023,0.000132746981068157
DEL,repeats,3,4,0.00788999006838969,0.00435652827767389,6.66784072986474e-05,5.35223999068522e-05,0.000984708354232805,8.98678479633357e-05,6.80546340367083e-06,0.00479859200397641,0.0026956482136151,0.00499192131461327,0.00585375021978089,0.000133543462954566
DEL,repeats,3,5+,0.00600309086231358,0.0070832578648071,0.000139817098679478,5.61828700776607e-05,0.00108699813712709,0.00032288667671962,6.85016267069002e-06,0.0071045310730334,0.00296573566445993,0.00989159715826296,0.00601770170832904,0.000209740230087687
DEL,repeats,4,0,0.00392745191744843,0.0097077338034858,0.00013168835279921,0.000160567199720557,0.0017502381282942,0.00204616338293548,5.8757186496718e-05,0.00865512353461857,0.00654425439811376,0.0127767183961972,0.0113136631966549,0.000544262622379442
DEL,repeats,4,1,0.00584993553883167,0.00306241124645044,0.00143043236412254,0.0161108683649439,0.00471499823458276,0.00394188920281071,0.00162160000892197,0.00261636799029526,0.00547846355891266,0.00179129173927394,0.00313276180198096,0.00177721658254048
DEL,repeats,4,2,0.00139846752157038,8.31713149607502e-05,3.22747250221458e-05,0.00487805030729995,0.000821605458445791,0.000413817151263604,0.000121347335140331,5.4302235560724e-05,0.000251608765541694,0.000233784615473313,0.000174056356871614,7.91172007166213e-05
DEL,repeats,4,3,0.00208823582788388,0.00374637278716581,6.13793726279312e-05,1.90927859316841e-05,0.00103401628360529,0.000221633543963632,7.10718345605033e-06,0.00297450253251794,0.00346764662183501,0.00388728179982445,0.00337401553320359,0.000163013292751696
DEL,repeats,4,4,0.00488986801384518,0.00443025547526344,0.000161667274387192,4.6479978866477e-05,0.000612288464148881,0.000192790822488913,8.83928005304373e-06,0.00350928482631878,0.00439867371569404,0.00517958319460479,0.00538816841177743,0.000270538347416903
DEL,repeats,4,5+,0.00227733141082599,0.000690512373574006,8.53651794371934e-05,0.00126215834868059,0.00055389240661755,0.000175940600995787,4.35594357101953e-05,0.00128910174675387,0.000354828088497597,0.00084635219609081,0.00122243644543068,0.000213457145557596
DEL,repeats,5+,0,0.00870686590618027,0.0177255225658511,0.00135827472827898,8.12225893323284e-05,0.0011548690516751,0.037368478138849,1.61587850274352e-05,0.01550905173072,0.00569386156739569,0.0379066908234494,0.0224651432567182,0.00149287254909249
DEL,repeats,5+,1,0.00332522127279048,0.000270094478113131,0.000176610018250836,0.027578746787091,0.000825956158096304,0.000850328970213894,0.00120556158114091,0.00021300902154379,0.000797943228999068,0.000361054538693372,0.000122521528421963,0.000278237672318856
DEL,repeats,5+,2,0.000741081033186382,0.000231838827335895,6.02648401468108e-05,0.00295249589661601,0.000978424010293175,0.000749379445052376,0.000212835559911847,0.000429670148043324,0.000737094224869548,0.000223695267086672,0.000177593060784825,0.000129561053522521
DEL,repeats,5+,3,0.000714321552875417,0.00018274397441201,5.16355557271179e-05,0.00145465119045085,0.000648157565712001,0.00034057181909754,6.71159494293055e-05,0.000145627685110306,0.000380212949116047,0.000258863852891535,0.000121511041589617,9.21264048613006e-05
DEL,repeats,5+,4,0.000448434801700508,2.58879209635707e-05,2.00415631185906e-05,0.00105933662271779,0.000513479240975005,0.00013525718333671,2.69536580125682e-05,7.17638623803767e-05,4.66633467250917e-05,8.47505264477855e-05,4.72402594121796e-05,4.06205762068559e-05
DEL,repeats,5+,5+,0.00119492466601357,0.00056129719543742,3.16340356916814e-05,0.000134588490993839,0.000232907454624136,3.38522467834863e-05,4.52803574904339e-05,0.000718505998730757,0.000736534264708847,0.000447246400624963,0.00121435255077191,0.000191686640662418
INS,repeats,2,0,0.00939912512156526,0.00591065271752536,0.00236826139313143,0.00158720520425525,0.00355906567854865,0.00135818857386481,0.000509281098783078,0.00560611806100344,0.00542806714444956,0.00844449633252186,0.00534067553065716,0.00134393043633402
INS,repeats,2,1,0.00891660045000052,0.0205183245810668,0.00285194846839612,0.00149330625705025,0.00401134507777311,0.00141169941239027,9.89083030967004e-05,0.0164620000419536,0.0174664639859756,0.0224248739912453,0.0231654106315341,0.00135322272500879
INS,repeats,2,2,0.00411740152635791,0.00716858246279083,0.000891906286478415,0.00630640979253341,0.00835131300248164,0.000353702847558399,0.000650128489160528,0.0054862605414871,0.00622134403877612,0.00766084222997661,0.00834940007396764,0.000649398231385422
INS,repeats,2,3,0.00370526282827068,0.00135022370154046,0.000876369570214652,0.00366769287782745,0.000943231684231247,0.000814806881660819,0.000554181512503849,0.00128798328961117,0.00241716136035975,0.000899249208346486,0.000917774665478334,0.00155526363019452
INS,repeats,2,4,0.00156300985795057,0.000131307805299761,0.000504389349255317,0.00612440233320104,0.0016666080127899,0.000503533195429704,0.00352210109441015,0.000544277766685777,0.000369573706062726,0.000257854918052871,0.000323861029766921,0.000504969515983268
INS,repeats,2,5+,0.00877725187965778,0.000482341462732921,0.000281402766864925,0.0884202566320827,0.00330972224746702,0.00164638808291614,0.0262939862298991,0.00506416851122695,0.00147344183619149,0.000537762269007972,0.00204017291450675,0.00123746735751736
INS,repeats,3,0,0.00503910905164331,0.00407716558418298,0.00014835962308567,0.000209081655776475,0.000773457715646779,0.000559624698508171,3.08201446097277e-05,0.00334845525433019,0.00263442590271178,0.00442879154109031,0.00287483503802462,0.00035071752398207
INS,repeats,3,1,0.00448505970531122,0.00614224285583607,0.000369290660540822,0.00662316224110495,0.00411808224253236,0.000545658749162518,0.00076977725215413,0.00560392679802999,0.00935357452435117,0.00461414728430775,0.00511331599337929,0.000546386574076532
INS,repeats,3,2,0.0023556882933323,0.00195179638788653,7.70962827658868e-05,0.00119142114178616,0.000947872430525127,0.000906040963799273,0.000130879453832172,0.0010674874529081,0.00353260200047634,0.00092490497995823,0.000398131811944359,0.000197527507829417
INS,repeats,3,3,6.49771423508275e-05,2.08231566700887e-05,2.95050784373256e-05,0.000255248638152269,0.000164263082360485,8.47065188573333e-05,8.87503946665907e-05,6.94584711270631e-05,7.26081675042426e-05,2.04669638700434e-05,0.000217254668954409,9.10644290127554e-05
INS,repeats,3,4,0.000236351686469987,4.72023900980571e-05,3.8875159895368e-05,0.00170802184965902,0.000303968882249184,0.000475677198637014,0.000129471426921068,6.12868862885851e-05,0.000230890239595754,6.58690316099285e-05,5.10295850334774e-05,9.39848625962548e-05
INS,repeats,3,5+,0.00137241972956556,7.33935903606387e-05,3.71332857781678e-05,0.00931211509256558,0.000551765397899521,0.000194232958562649,0.00210662058053039,0.000336267563800162,0.000373493427187634,5.96712890295632e-05,0.000381206157502562,0.000119206788999205
INS,repeats,4,0,0.00152144726087184,0.00180809052484321,6.30411605788233e-05,6.10343156832526e-05,0.00123646884067583,0.00172335260811447,1.46613595822925e-05,0.00244926136291398,0.00118748884746013,0.00336580662178348,0.00151421451827061,0.000161685822941015
INS,repeats,4,1,0.00410864776019236,0.00354991452285253,0.00013334346690291,0.0087676576970219,0.00349225826835966,0.00172251768722968,0.00138432512476739,0.00345274567647267,0.00190013147864573,0.00327702035598104,0.00331490205351134,0.000371160559066566
INS,repeats,4,2,0.000323391166311238,0.000187960378354998,9.89731538623703e-05,6.77637402329445e-05,0.000234067641197606,0.000285694746396956,1.77456090066162e-05,0.000268794924742785,0.000372560160253132,0.000285384425793563,0.000469118511916671,0.000179208424442011
INS,repeats,4,3,0.000113087271846073,2.52207065057468e-05,1.54566300974545e-05,0.000716135970683497,0.000181279152104714,0.000155067578875925,0.00013043246116198,3.95340361459327e-05,8.79137452300727e-05,5.13115432234892e-05,6.66921309348418e-05,5.6815707897171e-05
INS,repeats,4,4,0.000715317916504016,5.16909237234184e-05,5.25965897228146e-05,0.000814729865248751,0.000272353798122122,0.000148767721290657,0.000347939094477332,5.12664233162615e-05,0.000275500399064941,4.00691264498033e-05,0.000188708415940632,0.000131154017295339
INS,repeats,4,5+,0.00350107945323834,0.000769316466628999,7.19107034974403e-05,0.00604693570175691,0.00142905981187188,0.000371236186139084,0.00241345869898358,0.000726061290857953,0.00083975358766475,0.000494522204493796,0.000570419816859366,0.000193279604435236
INS,repeats,5+,0,0.00797589084694111,0.0045521494911219,8.53918748259628e-05,5.00794385093354e-05,0.00202839285928368,0.00446128589505151,1.36109268073417e-05,0.00363112817790481,0.00533996674583259,0.00299178006373586,0.00577973205931154,0.000174164039161421
INS,repeats,5+,1,0.00341382646690525,0.00437488880643601,0.000831454578610218,0.000926939107158731,0.00539796139749887,0.00877797867323633,0.00147630504147611,0.00310533919255749,0.00382135479001121,0.00398255407530401,0.00337628912857637,0.00112038452021524
INS,repeats,5+,2,0.000617745449731854,0.000179050032550057,4.30930313209255e-05,0.00016463615409944,0.000614512155081366,0.000905661454306184,0.00025788124625043,0.000297692205205112,0.000419223506978224,0.000269097334826557,0.000155867593889384,0.000112038452021524
INS,repeats,5+,3,0.000661514280559629,0.00021084583425836,5.5192716280634e-05,0.0006023617463201,0.000218018393597936,0.000215181882581129,0.000163096450536249,0.000144486402311636,0.00038711912443136,0.000292158702567451,0.000156625459013644,0.000100356717687526
INS,repeats,5+,4,0.000590772462929046,8.24737725730252e-05,4.59427640720537e-05,0.000171209080403791,0.000465428180390449,0.00022201305345672,0.000118955924354805,0.000114881526514134,0.000192626295281178,0.000256557716117446,0.00041328911442955,9.31883807098459e-05
INS,repeats,5+,5+,0.00101159375835122,0.000349935786370741,6.44092992532526e-05,0.00102209004032647,0.0010333395081041,0.00035727023679343,0.000113178544092575,0.000677031781827085,0.00060065059904538,0.000570192317393604,0.000737402765904558,0.000223014928194503
DEL,MH,2,1,0.0166241136366952,0.0313614511618457,0.0101357919679608,0.00104759925431716,0.00490536551484633,0.00338408614986936,0.00110991632453661,0.0262528369151847,0.0429655564772085,0.0196247915468557,0.0404533246027271,0.0124922874003999
DEL,MH,3,1,0.0119779988677039,0.0136074142763016,0.000578068622258727,6.02518244565442e-05,0.000987125409594202,0.00081867787849032,5.12141851872306e-05,0.0107588044660952,0.00658643806355324,0.0217249614803092,0.00901480565306754,0.000722674564935044
DEL,MH,3,2,0.0091693921363424,0.00772651932359521,0.000679464382651916,0.0142868813154867,0.00657323039642415,0.00506280844159664,0.00279482167037451,0.00776903156973109,0.00669619025505065,0.00722094664031905,0.00695871757095133,0.00189190997418337
DEL,MH,4,1,0.0022873662159426,0.00926901603512261,0.000176630039792413,0.00148861130969,0.00161256265490908,0.00286279191016312,0.000172539170694052,0.00786932750207822,0.00705307153080416,0.0114661120407725,0.00870357570870494,0.000404347304333605
DEL,MH,4,2,0.00268655218685803,0.00504129654132463,0.000549911660954254,0.00326048444344842,0.0046684940894295,0.00617279780698162,0.000308916634369584,0.005815885839399,0.00273577869179867,0.00413057922949088,0.00881093993464171,0.000701169554002003
DEL,MH,4,3,0.011480742248202,0.00351479478002707,0.000143367585385802,0.0040550260350481,0.00225308232567907,0.00461460773025923,0.000455664327993566,0.0028223010584873,0.00434342431317153,0.00561356930877874,0.00145030122612472,0.000387886678681153
DEL,MH,5+,1,0.00933834694022067,0.00535279470933873,0.0012013926023287,0.00442170142388364,0.010233715717937,0.0203741189402486,0.000237911848709609,0.00620768822418245,0.00515685977328333,0.0196334395597585,0.00306177510200865,0.00113100427870069
DEL,MH,5+,2,0.00382959477535381,0.0104248801650989,0.0018988963939415,0.000938989472050039,0.00169348566840862,0.576185657865664,2.27631017295197e-05,0.00663683338213839,0.0171179821126326,0.0236397756705453,0.00742303627041436,0.00316601549847553
DEL,MH,5+,3,0.00645899839122858,0.00668878248058362,0.00104140713743397,0.00112553538049731,0.00175449214573026,0.0421830114700672,6.35847073347899e-05,0.00536192919339998,0.00448285439318611,0.0125845883762059,0.00200354276683421,0.000789844537355531
DEL,MH,5+,4,0.0062091957957725,0.00197100609868588,0.00116449290120226,0.00263856041646061,0.00227560928164728,0.0535909909304062,0.000260484978554297,0.00257637744102986,0.00302042510682173,0.000878638110928062,0.0032050116104937,0.00133039024426507
DEL,MH,5+,5+,0.00365195737414059,0.00168646339476787,0.000223767422511896,0.0179955767335937,0.00242923732041762,0.0126153509616505,0.00144984307540076,0.000659182118855884,0.00446194921385326,0.00212380783538796,0.00273210377295573,0.000341690729269435
