MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:1	0.00001612	0.00963425	0.00017707	0.00210382	0.00423690	0.00144962	0.00000143	0.00014128	0.00002224	0.01309088
1:Ins:C:2	0.00000001	0.00811672	0.00000740	0.00158984	0.00329470	0.00000864	0.00000171	0.00041155	0.00005962	0.00032188
1:Ins:C:3	0.00061819	0.00140212	0.00020441	0.00004224	0.00844966	0.00000051	0.00021278	0.00162076	0.00069609	0.00052118
1:Ins:C:4	0.00107596	0.00004525	0.00234150	0.00012518	0.00876688	0.00028636	0.00073716	0.00423736	0.00005860	0.00082475
1:Ins:C:5	0.01772281	0.00000000	0.00611113	0.00126116	0.00851080	0.00002375	0.00834153	0.05671456	0.00191338	0.00382828
1:Ins:T:0	0.00212219	0.00371320	0.00084011	0.00348060	0.01813084	0.00646472	0.01344113	0.02757331	0.00465892	0.03727542
1:Ins:T:1	0.00000001	0.02419626	0.00000000	0.00356415	0.06018680	0.00009649	0.00626180	0.00070283	0.00041643	0.00230564
1:Ins:T:2	0.00000089	0.04048387	0.00048251	0.00003593	0.05504518	0.00000000	0.00010270	0.00298442	0.00001605	0.00130727
1:Ins:T:3	0.00298340	0.02827914	0.00075339	0.00024097	0.03106830	0.00005520	0.00106443	0.01560411	0.00057872	0.00042923
1:Ins:T:4	0.01285629	0.01584010	0.00208495	0.00084741	0.00796434	0.00053447	0.00627877	0.03930772	0.00136136	0.00423010
1:Ins:T:5	0.92669939	0.00055687	0.00533417	0.00748011	0.00273841	0.00552842	0.01289635	0.04428911	0.00546846	0.17100612
2:Del:R:0	0.00004152	0.02508602	0.00012522	0.00721661	0.00851804	0.00006356	0.01199365	0.01802348	0.09273411	0.00070634
2:Del:R:1	0.00008354	0.01762336	0.00267372	0.00761563	0.01189901	0.00021004	0.00051033	0.00495979	0.19866018	0.00615863
2:Del:R:2	0.00041584	0.00218059	0.00153134	0.00000000	0.01354279	0.00167212	0.00003954	0.00193273	0.04619878	0.00236215
2:Del:R:3	0.00008918	0.00000000	0.00110575	0.00000000	0.00649256	0.00037594	0.00000518	0.00008931	0.01036599	0.00015826
2:Del:R:4	0.00000116	0.00049965	0.00102001	0.00022185	0.00339964	0.00010974	0.00016695	0.00002997	0.00337574	0.00041988
2:Del:R:5	0.00000000	0.02924576	0.00000001	0.00001115	0.00018942	0.00000391	0.00000000	0.00130626	0.00153538	0.00000000
3:Del:R:0	0.00000427	0.02056295	0.00004906	0.01399714	0.00125563	0.00062635	0.00161963	0.00390825	0.00503042	0.00127197
3:Del:R:1	0.00302731	0.00099274	0.00346921	0.00034171	0.00001373	0.00394466	0.00327932	0.01470685	0.10601450	0.00435727
3:Del:R:2	0.00052513	0.00029574	0.00184719	0.00012416	0.00000336	0.00050159	0.00083264	0.00239094	0.01444873	0.00148219
3:Del:R:3	0.00021372	0.00042096	0.00043422	0.00030252	0.00004064	0.00011182	0.00032345	0.00124594	0.00379734	0.00017023
3:Del:R:4	0.00000001	0.00722141	0.00000002	0.00000000	0.00000360	0.00000001	0.00000000	0.00075525	0.00060268	0.00001366
3:Del:R:5	0.00000001	0.01116263	0.00000001	0.00000000	0.00015685	0.00003007	0.00000000	0.00064787	0.00045741	0.00008912
4:Del:R:0	0.00004103	0.01302985	0.00000000	0.00723052	0.00009936	0.00231405	0.00064632	0.00376007	0.00595001	0.00029788
4:Del:R:1	0.00034874	0.00023411	0.00161935	0.00046540	0.00098188	0.00246081	0.00282688	0.00235070	0.05772415	0.00035175
4:Del:R:2	0.00000000	0.00000083	0.00038871	0.00000174	0.00000000	0.00053661	0.00001681	0.00004549	0.01117153	0.00055694
4:Del:R:3	0.00000001	0.00453248	0.00000001	0.00000360	0.00000086	0.00011384	0.00000146	0.00049411	0.00379852	0.00002537
4:Del:R:4	0.00000405	0.00593253	0.00000000	0.00007560	0.00008710	0.00001024	0.00000287	0.00065686	0.00019497	0.00000000
4:Del:R:5	0.00005314	0.00179893	0.00006817	0.00000000	0.00006715	0.00010437	0.00000275	0.00030215	0.00076163	0.00013226
5:Del:R:0	0.00000000	0.01646187	0.00000000	0.30818859	0.00069789	0.01001577	0.00041123	0.00521915	0.00296448	0.00046379
5:Del:R:1	0.00000150	0.00000685	0.00342107	0.00000121	0.00000000	0.00750665	0.00005603	0.00100295	0.01248547	0.00029185
5:Del:R:2	0.00008401	0.00025603	0.00049131	0.00029520	0.00001889	0.00046058	0.00008980	0.00035570	0.00268272	0.00001138
5:Del:R:3	0.00000662	0.00023632	0.00008938	0.00000000	0.00002208	0.00018457	0.00012923	0.00012513	0.00097457	0.00006098
5:Del:R:4	0.00000196	0.00006283	0.00006893	0.00000041	0.00004007	0.00009266	0.00005938	0.00008021	0.00012901	0.00002533
5:Del:R:5	0.00000132	0.00083167	0.00007228	0.00000167	0.00000205	0.00000000	0.00002708	0.00020591	0.00011155	0.00000592
2:Ins:R:0	0.00063977	0.00689345	0.00009191	0.00168409	0.00210517	0.00196272	0.00095132	0.00886808	0.00089256	0.02587957
2:Ins:R:1	0.00000177	0.02384860	0.00029982	0.00117042	0.00295525	0.00009903	0.00120908	0.00306625	0.00033897	0.00000360
2:Ins:R:2	0.00023559	0.00920205	0.00088842	0.00025972	0.00128888	0.00043837	0.00041604	0.00108168	0.00000969	0.00097725
2:Ins:R:3	0.00033630	0.00135383	0.00047721	0.00033483	0.00085360	0.00036632	0.00061787	0.00160871	0.00025369	0.00087166
2:Ins:R:4	0.00216731	0.00001653	0.00167993	0.00007889	0.00026096	0.00008305	0.00099908	0.00602957	0.00018222	0.00337516
2:Ins:R:5	0.01120645	0.00028642	0.01196195	0.00200884	0.00001326	0.00006546	0.01081992	0.06491717	0.00114806	0.00056936
3:Ins:R:0	0.00006011	0.00492810	0.00003317	0.00038071	0.00019082	0.00102734	0.00040471	0.00053649	0.00012188	0.00832126
3:Ins:R:1	0.00035222	0.00694911	0.00106787	0.00033744	0.00034226	0.00010420	0.00070265	0.00427901	0.00047778	0.00301971
3:Ins:R:2	0.00004174	0.00165701	0.00014785	0.00000103	0.00013593	0.00084723	0.00002582	0.00033855	0.00105069	0.00034960
3:Ins:R:3	0.00012391	0.00000125	0.00007204	0.00002897	0.00000192	0.00029055	0.00008071	0.00045608	0.00000543	0.00023699
3:Ins:R:4	0.00009176	0.00001093	0.00010203	0.00010457	0.00002196	0.00015259	0.00005221	0.00019701	0.00012444	0.00098519
3:Ins:R:5	0.00096349	0.00003605	0.00182796	0.00012741	0.00000694	0.00000029	0.00037400	0.00310615	0.00005244	0.00209039
4:Ins:R:0	0.00000022	0.00308790	0.00003802	0.00060030	0.00001073	0.00172821	0.00000548	0.00108323	0.00054321	0.00508573
4:Ins:R:1	0.00048375	0.00402196	0.00124033	0.00065092	0.00001450	0.00070886	0.00141463	0.00668226	0.00162471	0.00185386
4:Ins:R:2	0.00004392	0.00037704	0.00000000	0.00015649	0.00010657	0.00043115	0.00001428	0.00012052	0.00003659	0.00006774
4:Ins:R:3	0.00003129	0.00000193	0.00029803	0.00000000	0.00000138	0.00040500	0.00002250	0.00010981	0.00007331	0.00076026
4:Ins:R:4	0.00038997	0.00000635	0.00010722	0.00013563	0.00000064	0.00000226	0.00022414	0.00061463	0.00025153	0.00140972
4:Ins:R:5	0.00067780	0.00068527	0.00218686	0.00106023	0.00000940	0.00005188	0.00025658	0.00344367	0.00006969	0.00023950
5:Ins:R:0	0.00000003	0.00550972	0.00000002	0.00000000	0.00002406	0.00890567	0.00000000	0.00185674	0.00008902	0.00267838
5:Ins:R:1	0.00166627	0.00379856	0.00005059	0.01128609	0.00019154	0.00570486	0.00164989	0.01253888	0.00238579	0.02410626
5:Ins:R:2	0.00021557	0.00035435	0.00001911	0.00000892	0.00000561	0.00134622	0.00006676	0.00045874	0.00003387	0.00055908
5:Ins:R:3	0.00020836	0.00020514	0.00005075	0.00005511	0.00006937	0.00006952	0.00018525	0.00055493	0.00001699	0.00010377
5:Ins:R:4	0.00016762	0.00019822	0.00002142	0.00002000	0.00000793	0.00002191	0.00022918	0.00037331	0.00000322	0.00000772
5:Ins:R:5	0.00018642	0.00075895	0.00005887	0.00036096	0.00005650	0.00000155	0.00003852	0.00043293	0.00000810	0.00000000
2:Del:M:1	0.00000198	0.02328377	0.00000000	0.00001568	0.01001000	0.00001907	0.00003756	0.00804154	0.20845414	0.00237192
3:Del:M:1	0.00000069	0.01668717	0.00000732	0.01143639	0.00077857	0.00078232	0.00170044	0.00234104	0.00627702	0.00121534
3:Del:M:2	0.00143021	0.00867067	0.00196036	0.00307764	0.00055503	0.00392176	0.00105860	0.00638178	0.04280490	0.00337184
4:Del:M:1	0.00006652	0.01030561	0.00001421	0.00565737	0.00016162	0.00243192	0.00174203	0.00196456	0.01257887	0.00005799
4:Del:M:2	0.00003950	0.00563316	0.00046983	0.00085887	0.00024731	0.00961950	0.00139110	0.00058546	0.03117864	0.00071820
4:Del:M:3	0.00000087	0.00165110	0.00040812	0.00006473	0.00000393	0.00502391	0.00110794	0.00030210	0.04840329	0.00164353
5:Del:M:1	0.00000001	0.00069267	0.00002479	0.35238099	0.00006286	0.06373081	0.00032671	0.00125479	0.00018699	0.00159823
5:Del:M:2	0.00000002	0.00149249	0.00000000	0.11953428	0.00099301	0.27220978	0.00004630	0.00304946	0.00000019	0.00117446
5:Del:M:3	0.00000001	0.00376855	0.00000000	0.02181132	0.00035540	0.24230338	0.00001523	0.00650754	0.00035924	0.00003172
5:Del:M:4	0.00000000	0.00045222	0.00015921	0.00017249	0.00098733	0.14000870	0.00000835	0.00098986	0.00339034	0.00001901
5:Del:M:5	0.00029395	0.00014208	0.00207970	0.00092400	0.00000000	0.11412431	0.00005748	0.00570344	0.00052506	0.00038588
