Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16
DEL,C,1,0,0.0831331132859051,0.0151738869270061,1.90222075054014e-123,0,0,2.22616692974088e-243,0.00316219783169462,0,1.77271163065808e-308,0,0.675145632504511,6.12673652423321e-95,0.00442552815218176,6.68516821537292e-260,0.0272392892945605,0.00239641449212609
DEL,C,1,1,0.247484712269263,1.67818074017228e-227,1.92512456212707e-278,0,0,0,0,0,4.39003056180783e-140,0.000506560333033365,0.158297206643631,0.0187454158260337,0.0172095154005562,0,0,0
DEL,C,1,2,0.232387407715471,0.00591420146664386,6.43764683344071e-27,0,0,0,0,0,0,0,0,0.0222992984267498,0,0,0,0
DEL,C,1,3,0.0736414314721921,0,0.00380584820039463,5.67693378373832e-218,1.96707474250241e-197,0,0.0016203179747754,0,0,0.00157342666998582,0.0140886409683581,0.0203535216115411,0.00508953985821499,0.000169708180429381,0.0194696422176565,0
DEL,C,1,4,0.0481777259192327,0.00193626712571383,0,0,0,0.00331621502913488,0.00268941319417154,0,0,0.000313419672847826,0.0180056422354903,0,0,0.000807484764636009,0.0249835681945552,0.0021586547434649
DEL,C,1,5+,0.0263200362920189,0.000624358547961306,0,0,0,0,0.0103599193213458,0,0,0.000957280313218442,0,0,0,0.00167114328650186,0.11558023737985,0.00490409272339585
DEL,T,1,0,0.0348811994004137,6.65548328169666e-230,3.14721481337166e-08,0,0.989813939880284,0.00508530199625557,0.00595616856248191,0,9.57047677748791e-54,1.1655637943328e-293,1.35945954845113e-74,0.101795116338401,0.00523017388394259,3.62488416501463e-201,0.0326847859562548,6.64239808640517e-243
DEL,T,1,1,1.11721552036274e-95,0,0.792675350132631,0,0,0,0,0,0,0,0,1.52552315967473e-32,0,0,0,0
DEL,T,1,2,0.0143013965842817,0.000988178771988171,0.00253137631498049,0.966278180286141,2.00361032702202e-212,0.0448551939799908,0.00305196160942411,0,4.8649919494458e-48,1.0738353954207e-247,2.30453027069491e-135,0.117170312564386,6.98436533244688e-224,0,0.0152917765889816,9.09278448464029e-305
DEL,T,1,3,2.95028960032894e-72,1.19278395371802e-90,1.64520773438202e-118,4.05353318760829e-291,6.94695944653434e-282,3.91589055664129e-19,0.00890959511801538,0,0.982698092815109,5.02895862626047e-59,0.00153898179285516,1.34786199096142e-31,7.978814101834e-116,0,0.104833644501911,0
DEL,T,1,4,8.56965899144237e-144,0.000398012414665044,4.45492639988755e-121,1.13859651491081e-308,2.56758871850188e-276,0.905721517204006,0.0275728829721172,0,5.47218254799326e-97,0.00289846806086987,0.0667674519031236,0.0203332178242789,0,0,5.55111252414497e-236,0
DEL,T,1,5+,0.00285008928626066,0.00112618695520897,4.17668301178279e-125,1.4939034892353e-266,1.53189086943536e-245,1.00695669209705e-07,0.886658374394378,0,7.08547408233396e-114,2.91002089112075e-58,3.85572026274856e-38,0.00813121517837644,0.00281654566297427,1.97079848095231e-246,1.12470952890915e-91,0
INS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755140789021307
INS,C,1,1,0,0.00120275966262246,0,0,0,5.91196587690648e-283,0.000186539270298852,0.167609931105129,0,0,0,0,0,0,0.00104429983094604,0.0229146438377518
INS,C,1,2,0.000857094020244097,0,0.000775296454833159,0,0,1.1125369292544e-308,1.46707325444313e-05,0.100702227431371,0,0,0,0.004313288217678,6.86977946821877e-05,0,2.96636009894122e-05,0.000242060102482028
INS,C,1,3,0.00656984524333438,0,0,0,0,0,0.000274609267011355,0.0378581460453733,0,0.000684818540348628,0,0,0,0.000235538892456738,0.00490917987364388,0.00178660909124298
INS,C,1,4,0.00622666782374613,0.000195506125888417,0,0,0,0.00591316370650922,0.00160007267595686,0.0100563429875338,0,0.00156294658233494,0,0,1.40840404000243e-05,0,0.0206953639430576,0.00227231814934479
INS,C,1,5+,0.00654456441355367,0,0,0,0,4.36453082591064e-202,0.0064449518308667,0,0,0.0206918548503982,0,0,0,0,0.129916138511757,0
INS,T,1,0,0.0209864354005199,0.00696022411732278,0.0433022743635294,0,4.45369275763578e-287,3.62225471476315e-251,0.000800601364816244,0.000263182073952959,1.47975828606947e-277,0.00213536394627879,0.0183447365749803,0,0.00208234053983335,0.00093438676396024,0.0138656694078393,0.0458940963335046
INS,T,1,1,0.0515556190827118,0,0.000754762254698705,0,0,0,0,0.320342269115643,0,0,0.00864888486548527,0.0135795357742118,0.00208694116381159,3.39998544827638e-246,0,0
INS,T,1,2,0.044068889819166,0,0.000349559367064072,0,0,0.00646910895934027,0.000404410062788687,0.17053191966213,0,4.2614645374049e-05,0,0.0588860974588987,0,0,0.00217004117389747,0.00147198158570128
INS,T,1,3,0.0286605962384546,0.000133227621858663,0.00940305564227727,4.08249827299819e-200,0,1.1125369292536e-308,0.000713230468186696,0.121104475986064,7.96575286296784e-221,0.00352889778287033,0,0.0325209094848557,0,0,0.0114772695078271,0
INS,T,1,4,0.00747274492866331,0.000767246576882165,0.020148379977046,0,0,0,0.00189653919076142,0.0580094352206133,7.49181456750302e-193,0.0146404048280496,0,0.0165879858097677,9.22217138922047e-191,0.000200965467763598,0.0472060422509687,0.00326510836160993
INS,T,1,5+,3.96731826495676e-81,1.3645206477135e-73,1.31474900346766e-160,0,0,1.67481522701083e-152,0.00189180023216458,0,4.20208904382209e-208,0.921478456889844,2.5734313710959e-170,3.10378786567152e-62,1.11909491475928e-52,1.12885470634564e-208,1.05455920711543e-114,0
DEL,repeats,2,0,0.0065629517442631,0.0004738239844753,0.0311458443812638,0.00348132561884417,2.33204271183468e-67,0,6.04043463935604e-05,0,0.000624123990307601,0.000188330347724924,0.0172480502573005,0.0496858296587253,0.00758978021410042,0.0746380187195577,0.000448112676536953,0
