"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999032974470637
"hdp.2","SBS2",0.999348326207171
"hdp.3","SBS13",0.999770071050668
"hdp.4","SBS5",0.999120802681695
"hdp.5","SBS40",0.998293822729583
"hdp.6","SBS17a",0.998355280643869
"hdp.7","SBS17b",0.998296438845577
"hdp.8","SBS3",0.994141205487891
"hdp.10","SBS22",0.990337890802031
"hdp.11","SBS44",0.996031100772914
"hdp.12","SBS7b",0.98074719515264
"hdp.13","SBS7d",0.998925853237592
"hdp.14","SBS9",0.995094827496051
"hdp.15","SBS28",0.993192305771459
"hdp.16","SBS36",0.997510226787467
"hdp.17","SBS4",0.998439524111859
"hdp.18","SBS37",0.996085311232238
"hdp.19","SBS26",0.990467377260993
"hdp.20","SBS8",0.990515956035091
"hdp.21","SBS18",0.994481529434579
"hdp.22","SBS7c",0.998295787904009
"hdp.23","SBS12",0.998064852700976
"hdp.24","SBS34",0.988739771394955
"hdp.25","SBS29",0.987798345943659
"hdp.26","SBS41",0.991168937711346
