"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998654698994234
"hdp.2","SBS17b",0.999219212748843
"hdp.3","SBS5",0.998558009729079
"hdp.4","SBS13",0.996968260662602
"hdp.5","SBS2",0.999453807045128
"hdp.6","SBS44",0.994879014456154
"hdp.7","SBS28",0.984942235337491
"hdp.8","SBS3",0.993687483544837
"hdp.9","SBS22",0.98921116299257
"hdp.10","SBS18",0.997916612342915
"hdp.11","SBS4",0.999164708736148
"hdp.12","SBS12",0.993344510308913
"hdp.13","SBS40",0.999036232291798
"hdp.14","SBS7c",0.999347648454847
"hdp.15","SBS41",0.994008085009263
"hdp.16","SBS17a",0.998455278942489
"hdp.17","SBS7d",0.981340534064558
"hdp.18","SBS16",0.989067461536251
"hdp.19","SBS29",0.952535388782787
