"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"SBS96A",0.0514654130870572,0.500606997211574,0.22166582843337,0.0837295626116774,0.346552053666562,0.130242067277731,0.963397061726431,0.788895113590817,0.0795413186688946,0.0599901371146095,0.0461255084182006,0.0957541801265902,0.0361487564903029,0.015032826099051,0.0502353234469003,0.0067954142480211,0.00218874436291872,0.0967909010526016,0.0133372100855002,0.029310882346734,0.0138275400915875,0.0369854211651379,0.712882925709662,0.0147784486684897,0.179598923304464,0.0524942006886771,0.0455812949669209,0.0300246527225903,0.083053067603408,0.362695597487126,0.0882214412787135,0.0571942251517854
"SBS96B",0.0685367027796879,0.252419197132882,0.350756358611488,0.146023724679715,0.427351769831995,0.178122247292709,0.681254329665991,0.997369727527109,0.0849519145510749,0.126792156258488,0.0912862818146269,0.146586725039229,0.0611862296984353,0.0133375266439928,0.0855818053229929,0.0236120693826677,0.00492571206581183,0.111834011116265,0.0242767312858774,0.0514832975617712,0.0168542984054062,0.055093625502226,0.762852555301011,0.0312119287524414,0.401450905965571,0.0683470904276303,0.0802680058867926,0.0401232945673896,0.119058589584354,0.407820557946329,0.113008356698073,0.0960336041205585
"SBS96C",0.0201588743483327,0.999946682787317,0.0985178390576444,0.0442610827922233,0.251838462658536,0.0642950976158585,0.708196573932237,0.260317581412953,0.0586873443573768,0.0731747144591296,0.046127600464374,0.050788308823648,0.0398265730716447,0.0167584752884042,0.0605695975076517,0.00216699037750323,0.00146932076391781,0.0645631289347816,0.00699950758046797,0.0224876326632717,0.0120702568114024,0.0409734507622987,0.458268402345627,0.00584010694234571,0.0445742701669244,0.0504503218275302,0.0412871953383809,0.0238736051291436,0.0500249154216588,0.331532229169053,0.0905703004032926,0.0169290423184868
"SBS96D",0.138377960779136,0.0577857664156651,0.598956649710935,0.226629621886356,0.886465598622507,0.308659252500824,0.104876802445405,0.210200621368632,0.100975818218634,0.187798021102587,0.303466548297038,0.426760481785183,0.585125123448919,0.0608397890492004,0.761572908210601,0.0877466569257245,0.0822519768083868,0.213220203893777,0.147127736676357,0.600853085172629,0.0838383555444282,0.184172561008629,0.347310073379645,0.0638624953898399,0.197844481401615,0.159095699333357,0.557607327316595,0.0490813251970101,0.468468931431755,0.60328942685766,0.287556725846413,0.482255280211427
"SBS96E",0.0225523028011103,0.0384711126167159,0.586813097482296,0.969506471510541,0.32260006488701,0.0771119388106983,0.0778434632877855,0.142562031060186,0.0782254734153812,0.0658591835588197,0.72465187458147,0.153113864160081,0.0916662970477252,0.0633155424471792,0.132509424981563,0.0335749822801962,0.00713952254184436,0.629181760340414,0.127089457058051,0.078155139627316,0.0146311977064456,0.732943365402268,0.136101346993076,0.0376254323704461,0.612655327096837,0.516801284988167,0.0925270554318457,0.747863054334231,0.30312400448125,0.547050321465407,0.0833434255110802,0.317198175347808
"SBS96F",0.0411546357943797,0.497084263290171,0.722412996778755,0.422531442825369,0.768003104558414,0.257084005978906,0.569457193589561,0.518784762924553,0.328649601038371,0.19969841318735,0.491283198201735,0.397241316773693,0.281941447980834,0.174745606301378,0.355408587331579,0.0732067683395565,0.0446711819061272,0.387182564051407,0.157304453606946,0.25226248892728,0.121952603519165,0.33367288242647,0.698165262859798,0.127723439947848,0.382645757736049,0.296547342827603,0.349377560191071,0.170332211537648,0.531655850166654,0.892509954130211,0.378188394989917,0.400433594517635
"SBS96G",0.999992514890771,0.0199541490712393,0.0523397221841683,0.0229622812418097,0.192944755838368,0.76745970305129,0.0473203984205209,0.0689503569226736,0.0222025709836861,0.0141783748268741,0.0393669585271996,0.0701874045438601,0.0155493240693274,0.00628892323170172,0.0246816956707974,0.00692684024482282,0.00175767879595989,0.121870662060204,0.0107580574208829,0.0507653086323375,0.0142909360913477,0.158576126904377,0.110964662720635,0.0371460828163449,0.0212829470436564,0.0424817757526448,0.0650689038538985,0.0215429919194994,0.0945502867078529,0.0389075546586268,0.0973769212161835,0.213227483183073
"SBS96H",0.0886726365104662,0.0289932983747124,0.898324804127143,0.516650861191738,0.578603776869937,0.194666443211658,0.127190335849349,0.288902437598361,0.149058066148891,0.116807877031862,0.541191284426791,0.286103173974062,0.202196262262854,0.297240062487224,0.243312017817144,0.078510437743552,0.0280143255551244,0.308874840711545,0.178971469302923,0.159912242525181,0.0499239295762693,0.365844558240664,0.31938276939727,0.0482777928640198,0.523528303877328,0.202429710848471,0.301358839983952,0.26279508033725,0.841851571478789,0.700211242281682,0.28640609521627,0.283622485471526
"SBS96I",0.182471129061295,0.033911086254793,0.578931751172112,0.466367084101957,0.654215879970202,0.540801194355811,0.0744769488927358,0.119769923145744,0.233465703990125,0.204469940923814,0.431571437128724,0.348523034789634,0.39197194370403,0.0548819033712247,0.261351401628204,0.0947075337950327,0.025378749218855,0.32694370707795,0.0964651986914787,0.423204459096054,0.069912168410917,0.363903864541115,0.37411290391476,0.155043516151393,0.429372564444171,0.281605086502871,0.348823935545441,0.304846117919515,0.321978367950472,0.557645540003136,0.35544952968746,0.971399719531607
"SBS96J",0.0026005621340327,0.00131437300382431,0.109517959569762,0.0130784562649799,0.0979264039561347,0.00821529893734285,0.00214382323387197,0.00502996321780802,0.0412216128535464,0.0168045026724325,0.0189680273027316,0.479242290584157,0.0188390789832027,0.0025958488578226,0.0293377999850936,0.0531581720410554,0.99999616389505,0.0316839765844977,0.0115417683029233,0.0662548530537257,0.424568538216021,0.00967458787610387,0.0102376230185682,0.00346951359421099,0.0315187970378662,0.0107110504816308,0.109286343151306,0.0219585807393995,0.0762868484491726,0.18685189270449,0.165272899072646,0.0199252984245604
