Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16
INS,C,1,3,0,0,0.0017642363305002,0.000297142353934433,0.00707688959452956,0.000979720959877945,0,0.000247492784593504,0.000599564600180004,0,0.00740507631876121,0,0,0.0381057283183833,0,0
INS,C,1,4,9.70898237375034e-05,0.00449110453993251,0.00165330529989681,0.00157620641707271,0.00406646788835261,0.0328570524659576,0,0,0.00152469826314404,0,0.0140398470968826,0,0,0.0100914974544934,0,8.39931452274718e-16
INS,C,1,5+,0,2.7939804390008e-273,0,0.00725783018947748,0.0077882516616823,1.60441196973906e-13,0,0,0.0177238997429879,0,0.214253475239849,0,0,0,0,0
INS,T,1,0,0.00710882319926981,3.93885696137295e-180,0.0453544578417088,0.0008541509890058,0.0223360734461548,0.00167024242254354,0,0.000905553173489849,0.00181739687522304,0.0173326094415669,0.0227089044912927,0,5.74214722082254e-251,5.67371200045218e-05,0.0420045766377157,0.00170264083737438
INS,T,1,1,0,0,0,0,0.0552019372493493,0,0,1.60558728974523e-291,0,0.00776874368473264,0,0.0129609329716152,0,0.319932812019564,4.15351257839223e-08,0.00214980995435445
INS,T,1,2,0,0.00565862090980409,0.0014326297655394,0.000427815735180642,0.047786507295984,5.35998430265038e-41,0,0,4.06352424216519e-139,0,0.00288409714876953,0.0503017630501232,0,0.170876885117327,4.30100127348092e-88,0
INS,T,1,3,0.000128537413745145,3.97552546924133e-284,0,0.000753320869798162,0.0310199953284195,0,1.10989418372623e-194,1.1125369292536e-308,0.00319510628953565,0,0.0211565206438428,0.0284932711185222,1.31159774119199e-147,0.121048320417651,0.00817434932886181,0
INS,T,1,4,0.000888408679027283,0,0.00374526875400508,0.00214426508464219,0.00837915810714842,9.49073878909803e-14,0,0.000227220986777335,0.013574203390995,0,0.0805173607616402,0.0143462026875424,8.26904303670566e-167,0.0576398166346636,0.0189137168209413,9.52834871350172e-223
INS,T,1,5+,1.35592799131008e-81,2.15546583807415e-110,0,0.00190077213385142,1.19841687103073e-86,2.47890723629178e-180,0,6.52961160680179e-202,0.934192401561011,4.94098515067857e-131,2.35938325552813e-113,3.78030813034485e-47,4.08012264535121e-239,0,2.36682737728887e-140,8.46179625140295e-51
DEL,repeats,2,0,0.000756130413138442,0,0,7.28069954179702e-05,0.00702161342546583,2.49355083519321e-05,7.91899772278857e-24,0.0747679577417014,0.00020206935911828,0.0166409954603765,4.74500513894518e-156,0.0445583281995343,4.09660396047754e-29,0,0.0290343205667662,0.00702079252824703
DEL,repeats,2,1,0.00055813454325406,0.00517666935887386,0.00423384601817661,0.0017451555300851,0.00700307395090102,0.0369513769425001,0,0.239284004479305,0.000429565590144671,0,0.0138964308020109,0.029109009819394,0,0.000648820266883885,0.00476902491171355,0.00635283843932391
DEL,repeats,2,2,0.0016090460977562,7.49288302757053e-147,0.00417626947559042,0.00140050847693112,0.0150076982799899,0.00995340305332028,0,0.0530913603950182,0.00020084838152768,0,0.00899885053176561,0.00176075704380678,0,0.000506212676181915,0.00262389685772561,0
DEL,repeats,2,3,0.000171556138623565,0,4.40400624414382e-05,0.000465607015510096,0.00733854073049294,0.0103113979645308,0,0.0100323535252754,0.000290131128061338,0,0.00277892291415686,0,0,0,0,0
DEL,repeats,2,4,0.000195277841771965,0.000597406348514158,0,0.000500049077198047,0.00234973767326171,0.0116731054836972,0,0.00328265361981334,0,1.45393091570868e-66,0.00492559803670935,0.00124410586496184,0,0,0,0
DEL,repeats,2,5+,0,0,0,0,0,0,0,0,0,0,0,0.0527170202677161,0,0.00378979939555033,0,0
DEL,repeats,3,0,0.000669529238065466,0,0.00142795781158494,4.40381805439431e-07,0.000673009135333693,0,2.75455385127293e-123,0.0042761114465102,8.60026967272311e-05,0.00282407706665279,0,0.0337068739157279,0.00125841744091673,0.000473416094150036,0.0057002929482509,0.013131868185175
DEL,repeats,3,1,0.00502257273485028,4.92532969416047e-69,0.00438135786032964,0.00403443056026935,0,0.00746046391441044,3.40888358899876e-213,0.105807979843389,0.00292484782620763,1.72798819712854e-61,0.0549282246514789,0.00283636188499517,9.70168561826217e-67,0,0.000779752139006408,0
DEL,repeats,3,2,0.000298209034594887,0.00545288358809287,0.00193498527903684,0.00178191110640869,0,9.60449599250184e-26,0,0.0190561140385002,0.000109767686344823,0,0.0188137074223658,0,0,0,3.9028557642897e-05,6.89753588211348e-05
DEL,repeats,3,3,0,7.52031932639074e-05,0.000651000887591163,0.000345948318271936,1.93554816326107e-118,8.0347271927113e-117,0,0.00452677169155372,0.000207816672640345,0,0.00362156372137637,0.00121727041410859,0,2.38758999434328e-05,0,0.000166911023816411
DEL,repeats,3,4,0,0,0,0,0,0,0,0.000179967326859383,0,0,0,0.0141450193337007,0,0.00104622159018582,0,0
DEL,repeats,3,5+,0,0,0,0,0,0,0,0,0,0,0,0.0199998489673853,0,0.000828815207357952,0,0
DEL,repeats,4,0,0.00148852048638492,0,0,1.75410093849901e-06,0.000285249793799347,2.12512620476164e-64,0.0050627836775503,0.00854243970528399,1.89003769873504e-05,0.00157281870311001,0,0.0209538112556751,3.69335829068736e-08,8.58439329514285e-35,0.00251262874812131,0.00827890552161715
DEL,repeats,4,1,0.0024662290459124,0.00630736290550807,0,0.00145601891887452,0,0.00470650905214898,0,0.0686749071006817,0.000154916937665629,0.00106896628623937,0.0146284459955707,0,0,0.00024861961630787,0,9.59328458848822e-06
DEL,repeats,4,2,0.000518825392846414,0.000287126106831839,0.000390428766719181,0.000360699631575513,0,0.00293400174392148,0,0.0124303065179675,0,0,0.00253056149037002,0,0,0,0,0
DEL,repeats,4,3,0.000204445984015257,0,0.000133630716309489,2.24428632436854e-06,0,0,0,0.00375278514661099,0,0,0,0.00845239018955705,0,0.000140565199327381,0,0
DEL,repeats,4,4,0,0,0,0,0,0,0,0.000464821972733799,0,0,0,0.0106675961873741,0,0.000719983195480945,0,0.000213170124723013
DEL,repeats,4,5+,0,0,0,0.000155358810674562,0,3.34766305224158e-49,0,9.66300822875549e-05,0,0,0.0028118725303086,0.00410159296889441,0,4.74427099314259e-05,0,0
DEL,repeats,5+,0,1.08372740813773e-76,0,0.00256644504961171,0,0.00230089530970022,0,0,0.00105449144531339,0,0,0,0.0168639401475563,0,0,0.010270631509954,0.331938037279568
DEL,repeats,5+,1,0.00842952502469564,0,0,0.00241909154281687,0,1.80215703219483e-10,0,0.00985081180499889,0,0,0.0238385124357018,0,0,0.000179038468244173,0.00103696103926857,0
DEL,repeats,5+,2,0.000490493715822991,0.000892883859866295,0.000126704765724456,0.000255368464148863,0,9.41548916037884e-237,0,0.00309684701387561,9.87274976061732e-181,0,0.00442286852228066,0.000648298809681636,0,0,0,0.000437833450633569
DEL,repeats,5+,3,0.00011470845523818,3.76735707280488e-43,0.000135917635527737,9.88779911719744e-05,0,0,0,0.00146329689210626,1.93966521566913e-261,0,0.0014984740173548,0.000504737251241855,0,0,0,0
DEL,repeats,5+,4,7.47266375289928e-05,4.44734904142833e-06,0,6.02336468325987e-05,2.82696147017158e-95,0.000398879447793811,0,0,0,0,0.000613940979229334,0.000145647116118531,0,0,3.67448475006159e-05,7.12329525777769e-05
DEL,repeats,5+,5+,3.34982692478369e-05,0,0.000119138875008744,1.17033309282488e-05,0,1.64768769058064e-169,0,0.000367163491738993,0,2.77320631765707e-151,0.000540304863730941,0.00136791081132223,0.0005425078588895,8.13929183400341e-06,0,0
INS,repeats,2,0,0.00227243350919082,0.000356260670829174,0.0339353198200019,0.00020752861638333,0.00309587284065397,0.0021779501095471,0,0,0.00028700547429643,5.68451585328574e-05,0.00427008180483142,0.0109078308269924,0,0,0.0119082815514688,0.00186728374896693
INS,repeats,2,1,0,0.0010301343677939,0,0.000211644241088045,0.00266040115661104,0.00161567155819102,3.000195349274e-112,0,0,0.00282856697043611,1.12211880330389e-74,0.0385359734940796,0,0,0.00233338290478061,0.00175053922673807
INS,repeats,2,2,0.000658229753316789,0.00351445594087283,0.000901418150150011,0.000727371750819231,0.000474012180351776,0.00773105813699623,6.02944115766274e-232,0.000133863696412921,0,0,0.0063437971191072,0.0137349550441198,0.00119185508946187,8.37248934225165e-88,0.00032404643160231,1.55306086946018e-26
INS,repeats,2,3,0.000492671560260643,9.23372451097261e-37,0.00160961950433338,0.000283146384427561,0.00132600968937642,0.0029903101071548,0.00182012833986178,0,0.000540818000759066,9.58640984565788e-269,0.00255538615519288,0.00160496800988343,0.00122376963394124,0.000163304308754692,0.000356234075225811,8.10226023994524e-120
INS,repeats,2,4,0,2.00792791300106e-195,0.00280704325901061,0.00158327156657193,0,0.00783651478774794,0,0,0.00169389341417518,0,0.031040031135332,0,0,0,0,0
INS,repeats,2,5+,0.000395043758430227,0,0,0.00835935975216626,0,0,0,0,0.0106321451201832,0,0.243011788440882,0.000414213904103771,0,0,8.42358312775022e-196,2.45159454795776e-94
INS,repeats,3,0,0.000975871574891687,0,0.0106799347668931,3.05227881092533e-05,0.000302672026383718,2.94779981941702e-138,1.10966454090618e-250,0,0,0,0.000832448773232252,0.00787521054978382,1.11256055769572e-308,0,0.000194445898174688,0.000748746910501426
INS,repeats,3,1,2.90712295786792e-06,4.27169551838115e-161,0.00325006100422696,0.000912402068015993,0.00014470640125699,2.33208111680497e-264,0,6.92776600045504e-05,5.95399304773915e-05,0.000111327523093699,0.00905863623433598,0.0100519119536317,0.00787889961442352,4.86151457573091e-40,0.00461816535813457,0.000440214301311812
INS,repeats,3,2,0.000925480085484769,0,4.55716286176338e-05,0.000177990301609774,0,0.000564735929099325,0,0.000851094200696033,0,0,0.00213574488936088,0.00209639869609447,0.000563119989813961,0,0.000551476861190796,1.61954901532942e-05
INS,repeats,3,3,0.000318810553636974,0,0.000733988131198589,0,0,2.22172984964338e-23,0,0,0.000170138449228479,0,0.000449207861093215,2.35915723684101e-05,0,0.000115986038845546,0,0
INS,repeats,3,4,0.000228278602703904,1.30457527120824e-211,0.00070690822574989,6.20095937394364e-05,0,0.000992328514171564,2.29089925093048e-05,0.000170485294689855,8.50219648336183e-05,0,0.00119736629284277,0,0,5.05572126960206e-05,0,7.11039793355053e-05
INS,repeats,3,5+,0,0,0.0027819048548043,0.00155035686471637,0,7.98863855561124e-73,0,0,0.000902954293352681,0,0.0171040527438346,0,0,3.81946861096103e-152,0,0
INS,repeats,4,0,0.00165806803723225,0,0.00921801108003895,6.72700264633633e-06,0,0.000251953211290963,3.56964844096435e-66,0,0,0.000143058649663034,0,0.00505227622174473,0,5.63834139889003e-05,0.000808698191675935,0.00062641727379439
INS,repeats,4,1,0.000548799461846378,3.55692478550024e-14,0.000906422452777232,0.000967779144258122,0,0,2.33088505598286e-56,0.000911157520404317,0.000293824660023801,0.001560461947526,0.0145355133886683,0.00694566279433454,9.47278276460425e-38,0.000186388610029825,0.00358688313337352,0.000736865582456714
INS,repeats,4,2,0.000521386511709486,0,0,1.05318206782249e-05,0,0.000331337235349093,2.161394996531e-15,0.000272080329802452,5.92957235793885e-05,0,6.81269080697281e-05,0.000863784835529031,0,2.71073417240659e-05,0.000120490395992283,3.10596713688272e-05
INS,repeats,4,3,0.000354740903714977,3.08096748462092e-23,0.000896681167331989,9.66491742759882e-05,1.68678610738601e-07,0.000758080788064097,0.000126534492855656,7.02938745082586e-05,7.74660272252811e-05,0.000163304973671108,0.00148658830382441,0,0,0,0,0
INS,repeats,4,4,6.19789525426887e-05,6.30876991532054e-308,0.00233931015888127,0.000162187096406038,0,2.23782898577487e-292,0,0.000345788823656126,0.000145655427475546,0,0.00530012705881094,0,0,0,0,0.000134658571528464
INS,repeats,4,5+,0.000203957641516304,5.99416284618095e-304,0.00027030516466116,0.00197199028164738,0,3.15315980132426e-11,0,0.00010517992307868,0.000358300974096812,0,0.0232242565031362,0.00134465996623982,5.87842983827763e-286,0,0,0.000474888652918827
INS,repeats,5+,0,0.00939168172065214,0,0.0038818860056484,0,0.000146011346868875,0,0,0,0,0,0,0.00942910585077277,0,0.000837691731170943,0.00246221378273671,0
INS,repeats,5+,1,0.00659743426423247,6.98308360030347e-42,0.0481473982482925,5.11980544873911e-05,0,0,0,0.00209376489308282,0.00129907068234784,0.00200807596629898,0.00543109683818365,0.00788311229231444,0,0.000788496357033004,0.0140646388936332,0.010628991503657
INS,repeats,5+,2,0.00130540046988898,0,0.00101402359083604,0,5.12082377359559e-05,0,0.000733957015848589,0.000133606708409653,0.000158411052060025,3.28766601808954e-05,0.00111370228766523,0.000480142041345978,0.000133229553684747,0.000821956751856873,0,0
INS,repeats,5+,3,0,0.000485883153590747,0,6.70886932453727e-05,8.6511874761198e-06,0.000251190142645932,0,0,0.000187341111131251,0,0.00119410271049111,0.00027431933813875,0.000106061060622895,0,0,1.11253692954056e-308
INS,repeats,5+,4,4.64634404235369e-06,0,0.000480245211834789,7.65307822109103e-173,0,0,0,6.37635893911943e-05,0.000188014620192271,0,0.00100121753685986,0.000342162748562222,0,0.00011333027240513,0,1.45661430024689e-05
INS,repeats,5+,5+,5.8521909165323e-05,0,0.000307067280702626,7.50495907830512e-05,0,0.000899927561306393,0,1.41373575862054e-05,2.82812895134213e-05,1.19115320292696e-281,0.00179228803174929,0.00112721029036373,0,3.39494925137883e-05,0,0.000282793200335781
DEL,MH,2,1,0,0,0,6.19830356311229e-06,0.00841099675962167,0,0,0.213316731236533,0,0,0,0.0422610288890876,0,0,0.0114329791915948,0
DEL,MH,3,1,0.000353528782375287,0,0.00123939960074256,0,0.000102475514645644,0,0,0.00686943723830821,2.43445003217084e-05,0.00478607962369915,0,0.0259129731009278,0,0,2.07516684848406e-307,0.0121117065603325
DEL,MH,3,2,0.00453948876429674,0.00440157286243347,0.00353745917736509,0.00201080691697138,0.000345529109934045,1.78001202512684e-35,0,0.0592600352923562,0.000521199070312335,2.63629436500657e-200,0.0265799485143615,0.0130077414779091,0,0.000625136156860997,0.00049776591065894,0.00242016092430342
DEL,MH,4,1,0.00251241424688874,0.00123046962228047,0,7.94184713990136e-05,0,0.000734878206136212,0.00750967695201177,0.0115141039773507,0,0.00131899387203881,0,0.0157995580511922,4.79815607886324e-132,0,0.00146612864030678,0.00680631743365909
DEL,MH,4,2,0.00957423942022316,0.00533381647962001,0.000634307051406449,0.00028136431493461,0,0.00298338949932938,0.0125582048236166,0.0335879452921379,0,1.24455302471453e-12,1.55995478995442e-252,0.00823180077713315,3.30575644792844e-20,0,0,0.000185017243364148
DEL,MH,4,3,0.00532461754239747,0.00351121322407627,0.0036069220361387,0.000434071494177009,0,0.00226865311573006,0,0.0403937126647802,3.8959545429452e-05,0,2.41483002015019e-55,0.00189140408282097,0.0039031172484883,0.000482136880484249,0.000235684243746806,8.24003572989015e-05
DEL,MH,5+,1,0.0524386079744737,0,0,0.00040237496339212,0,0.00632031408058616,0,0,0,0,0,0,0,0,0,0.395613916250396
DEL,MH,5+,2,0.325749849454031,0.000306928297278783,0.0012804388618548,0,0.00256681868737999,3.74466236258218e-22,0,0,0,0,0,0.00182743641114527,0,0,2.21880968358301e-75,0.114796963831152
DEL,MH,5+,3,0.252136296779432,0,3.21527012326953e-05,0,0.00118825271056071,0,0,0,0,0,0,0.00636751404229566,0,0,0,0.0254421041395761
DEL,MH,5+,4,0.142638678911908,0.00159601559031972,0,0.000238410222553856,8.68256603005252e-05,0.00572673313073568,0,0.00358089478411188,0,0,1.1125369467271e-308,0.000188568155803695,0,0,0,0.0024079540678432
DEL,MH,5+,5+,0.114177589774136,0,0,0.00147144053346056,0,1.06479413041789e-24,0,0,0.000179791533027711,0,0.0334982825284038,0,0,0,0.00601794928086513,1.40778051266776e-235
