Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,0.000577379448636008,0.0945602761572744,0,1.37988301734842e-174,0.0258366707070221,0.578663388280183,0.0253156222354171,1.90226145056368e-41,9.51606554054638e-236,0,0,5.478609858542e-26,0.00211911651901134,0.0152041660324935,0.0099110225964591,0,0.0187227837459652
DEL,C,1,1,0,0.24808508255839,0,1.55511980645077e-108,0,0.13340423050571,0,2.50306001470366e-165,4.81043427469915e-209,7.89110519269658e-223,0.00398157187220467,0.0242661798709233,0,0.0204218356034895,0,0.000330656050998693,0.000362617842983758
DEL,C,1,2,0,0.223616373435494,0,0,0,0,0,0.00200331215863521,0,0,0,0.0272071469204888,0,0,0,0,0.0052341092233049
DEL,C,1,3,1.70815238988451e-125,0.0790674447802914,0,5.313011846182e-221,0.013432790988134,0.0121956084279641,0.00680763827243928,0.00198003310995928,3.79459055551273e-136,0,0.01619510758798,0.0148940529231503,0.00170854070142647,0.00531598990834783,7.65212608836835e-05,0.00159592723492604,0
DEL,C,1,4,0.00190598989567936,0.0496517230733232,0,1.56704322087865e-51,0.00990842783027114,0.0193043517179066,0.039057683243102,0.00135080692104178,1.90271655198285e-27,6.03185448256863e-186,1.06875587824383e-190,4.54322776664193e-230,0.00187088573548887,3.65818561263881e-76,0.00183141279919685,0.000299608410571015,0.0015603773149186
DEL,C,1,5+,0.00487132717642531,0.0287197066167059,0,0,2.11577419507091e-74,0,0.149292331428391,0,0,0,0,0,0.00878765613611894,0,0.00165926375529114,0.00108676165950192,1.64420375024416e-72
DEL,T,1,0,0.0090902983012317,0.0310959121241558,0,2.10951561555604e-61,9.9322554790036e-12,6.12465107556166e-05,0.0578274200601601,1.86093822772149e-23,0.992504195820094,0,8.58959418926195e-189,0.101672560923859,0.00327317228553487,0.0171138848700445,3.57275762317576e-54,2.93423558230131e-82,2.55734072387309e-107
DEL,T,1,1,0,4.75048965825421e-36,0,0,0,0,0,0.792936658098193,0,0,0,0.0732161289829128,0,1.11422690799103e-308,0,0,0
DEL,T,1,2,0.00599978273298384,4.45032440477159e-68,0,9.49118199935269e-151,9.04420385170765e-231,0.132418591816159,0.0712137204488677,8.28418332256696e-137,0,0,0,0.19850060995544,0.00441089037238674,4.38953754760886e-05,0,3.77152840472089e-229,0.008276133112824
DEL,T,1,3,1.36081706624287e-154,1.59766919371009e-27,0,0.982613861017659,2.94823591048004e-65,3.82482900538102e-84,0.087381168726733,2.5221053306856e-77,2.03597477111587e-209,0,1.11253692926134e-308,0.000408183335851715,0.0122474704769061,1.76828658123331e-74,1.32326948633284e-204,1.60976370350591e-62,3.54295261820218e-45
DEL,T,1,4,3.79848191975965e-170,0.00549114653183115,0,3.29702957792653e-56,0.859700806349798,0.0619634375261565,1.72660154048499e-35,2.46095851209333e-114,3.05408160653209e-190,0,3.60683927750573e-126,0.0221367364203676,0.0360961922989682,6.66172231495059e-259,1.53786925501628e-287,0.00100854817236167,0.00384217466392329
DEL,T,1,5+,3.67597316867691e-202,3.45585446494468e-29,0,8.67152532401345e-125,5.55457244918417e-43,4.44263257003526e-166,5.77850733724791e-59,7.8084237005838e-62,1.31565539780703e-243,3.12025413245201e-234,1.33989910996489e-173,0.0217939571394994,0.874238732859482,0.000673995942196882,1.27759636628721e-182,0.000714039063514663,0.000723049132152687
INS,C,1,0,0.747113208688191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INS,C,1,1,0.0198909792163247,0,0,0,0.000727555133787908,0,0.00225086920880015,0,0,0.191000539552412,0,0,8.69465458368387e-05,0,1.23917157189437e-74,0,0.00127811729318257
INS,C,1,2,0,0.00133744050057529,0,0,1.22439847003137e-178,0,0.000169049919457466,0.000971550978483869,0,0.0996505264528401,0,0.00370368033352323,1.40952591376343e-05,0.000548732359570173,0,0,0
INS,C,1,3,0.0007702537520908,0.00669720367747779,0,0,0,0,0.00443538473235128,0,0,0.0374935531044151,0.00500284018705871,0,0.00023902159442284,0,0.000636878225668883,0.000693072355048919,0
INS,C,1,4,0.000523290991905444,0.00795193261228498,0,0,0,0,0.0291416252206263,0,0,0.00929654389806515,3.25363083896642e-16,0,0.00159948979980866,0,0,0.00142708379223652,0.000177234226962471
INS,C,1,5+,1.20785053440768e-45,0.00541749679431407,0,0,3.80439407370899e-277,0,0.0808464942686529,0,0,0,0.392593954817823,0,0.00578212663997762,0,1.26869147358247e-243,0.00849087929624236,0
INS,T,1,0,0.055096772200495,0.0207242011930276,0,3.86109085289477e-129,0.0051670609673235,0.0172302869942276,0.00766695504262466,0.0536242250683035,1.85058613611326e-125,0.00442015044478327,0.0164409180473874,1.06163629260181e-167,0.000768302204945643,0.00369878591826199,0.00386115464787888,0.00184321227233094,0.00672845717364311
INS,T,1,1,0.00154444856062495,0.049985957182685,0,0,0,0.00893839938079766,0,0,0,0.318990975425421,0,0.0156819551875706,0,0.000789818083395644,6.86011733421921e-283,0,0
INS,T,1,2,0.000713678707919646,0.0493061929228995,0,0,0.00174295467251933,0,0.00602694365542632,9.1472379506436e-115,0,0.172544567491769,0.00249977334612116,0.0440443409309071,0.00027372439502572,0,0,0,0
INS,T,1,3,0,0.0278450639379454,0,1.56659542295045e-180,2.80801837371435e-81,0,0.00314697335523848,0.0116851259598405,4.73480426286085e-230,0.102743088453122,0.0386157907280627,0.030292736628575,0.00114340464376211,0,0,0.00287297986874054,0
INS,T,1,4,0.00668337391301577,0.00558565549438047,0,1.58539694347611e-67,4.82765573760638e-119,0.00135093456578759,0.0236879670406547,0.0141062107298701,2.49005532541538e-165,0.0574183421727649,0.179153732585405,0.0158699170982016,0.00342056889762235,7.83349645551533e-155,0.000293181851383597,0.00869576639216477,0.000509540221732545
INS,T,1,5+,3.49951485672466e-195,7.84642420869893e-49,0,3.40789523005326e-126,1.0017686512093e-101,1.49692819614164e-74,1.27991052091893e-82,8.26677544422933e-101,5.50383294436608e-217,0,4.83081978542797e-174,0.000682660528327457,0.0036253826080884,1.79932995247077e-10,1.43647928823003e-152,0.946109008441353,2.09196407932714e-44
DEL,repeats,2,0,0.000191093213500358,0.00862861015223515,0,4.41246805690744e-35,6.68782947643221e-203,0.0181545287988412,1.22395676622099e-77,0.0291547791577134,3.11933728126879e-161,5.8193826216818e-178,1.59251866761466e-271,0.0343250717036325,0,0.00761678913816102,0.101093265195268,0.000512781937821111,4.91266019175108e-275
DEL,repeats,2,1,0.00465332576183931,0.00773884664058261,0.994664775272779,9.75840413705396e-20,0.00121586782368605,0,0.0216383660669594,4.34278615527568e-112,0,0,0,0.0151457158501841,0.00226585624028801,2.83886645754266e-263,0.165484327804476,0,0
DEL,repeats,2,2,0.00240612339991449,0.0141264498010104,0,0,6.56351317453444e-49,0,0.010681041059186,0.00249460281901044,0,0,1.27901474297704e-204,0.00403374730236859,0.00132467928554693,0,0.0507296337597955,0.000638792425789434,0.00185635793068678
DEL,repeats,2,3,0,0.00714240197612216,0,0,8.52349741007227e-253,0,0.00529559438377449,0,0,0,5.76635183678101e-09,0,0.000559943330744725,0,0.0121387318210862,0.000215218947054866,0.000410896709394885
DEL,repeats,2,4,0.000211609211356245,0.00333621954938727,0,4.13005382696126e-258,9.58329924920582e-133,6.64741054647532e-73,0.0053905707241965,0,4.10890809943399e-190,0,1.73645727734153e-126,0.000951412353284011,0.000529191601754629,0.000248476233698732,0.00358511170017258,0.000132944011259512,0.000102383347725297
DEL,repeats,2,5+,0,0,0,0,0,0,0,0,0,1.11253692925472e-308,0,0.0381842253839554,0,0,0.000366189914499349,0,0
DEL,repeats,3,0,0.00202506028946867,0.000977427593388814,0,0.000952351173092336,1.19142029383371e-61,0.00207892997224886,5.51564779805651e-05,0.00331518276440059,9.87033514323045e-304,0,0,0.0270888056338395,0,0.0154036943930022,0.00465267130578874,6.75979891555786e-05,0.000113229236191328
DEL,repeats,3,1,0.00470467085302656,0,0,2.94535614232658e-228,0.00640795297351291,4.43912452752368e-128,0.0284109020623957,0,2.54990243593082e-189,0,0.0596591279154474,0.00235516174106447,0.00345445819480274,9.334004736036e-254,0.116246593625813,0.00315150730551218,0.00434460151049911
DEL,repeats,3,2,0.00151162019315743,0,0,0,0.0157285946457013,0,0.0119956819688973,0.000264131386718725,0,0,1.64347190310715e-251,0,0.00149123852335695,1.70625403314119e-260,0.0148078976572198,0.00043226746018423,0.000251861184097485
DEL,repeats,3,3,0.000482455797428856,1.00611988594448e-05,0,2.22934534737204e-10,0.000342846646463758,0.000126095881423099,0.00531220154621339,0,0,0,0.00235397495126209,0.000583691672917906,0.000241867285120809,0.000292680248163517,0.00403249677035292,0.000285424585094097,9.86738967780605e-05
DEL,repeats,3,4,0,0,0,0,0,0,0,1.81701806085033e-78,0,0,0,0.00956894347994441,0,0,0.000363516497180991,0,0
DEL,repeats,3,5+,0,0,0,0,0,0,0,0,0,0,0,0.0146585515750183,0,0,8.6916130519231e-05,0,0
DEL,repeats,4,0,0.000160691272132689,0,1.74652096614719e-307,0,3.88680238354553e-05,0.0010427689510842,0,0.00440969398883613,0,1.11036477132391e-140,0.000201463604520211,0.0170621983258165,8.75814123485098e-06,0.00792907310687865,0.00640675468054446,5.86090695570959e-05,0.00223824814658411
DEL,repeats,4,1,0,0.0012881302142519,0,0.000623291625109297,0.0194978230679699,0.00116890321704563,0.00841166144248229,0,1.04104107719509e-141,0,1.88491618614157e-95,1.26625343473954e-85,0.00143291091908294,0.000455181382311629,0.0638480034231469,0.000632778710378247,0.00249792372043253
DEL,repeats,4,2,0.000430458654808345,0,0,0,0,0,0.00435053752278775,0,0,0,0,0,0.000339484797886387,0,0.0131792577181332,0,0.00054638083518475
DEL,repeats,4,3,0,0,0,0,0,0,0,6.03236930718595e-268,0,1.9575253833188e-304,0,0.00614627988979047,0,0,0.00382668690289175,0,0.000137657470674357
DEL,repeats,4,4,0,0,0,0,0,0,0,0,0,0,0,0.00804098920452348,0,4.46153835166576e-47,2.51668947425288e-05,0,0
DEL,repeats,4,5+,0,0,0,0,1.15040426795781e-14,0,0.00212856798298987,0.000206294012245636,0,0,0,0.00239888248798005,0.000124290962739795,0,0.000727989335682176,2.92145737072298e-125,8.84433779795279e-05
DEL,repeats,5+,0,0,0.000139797967355385,0,0,0,4.80138018300817e-118,0,2.31025920761936e-25,0,0,0,0.0229694564677961,0,0.332705223165303,0.00269591151721749,0,8.97814555982695e-30
DEL,repeats,5+,1,0,0,0,0,0,0,0.0205674470318519,0.00178300877453257,0,0,0,0,0.00224944293232196,0,0.0139140100342205,0,0.00790931893001086
DEL,repeats,5+,2,0,0,0,0.00068530692667418,2.51356155554267e-46,1.14943268236614e-279,0.00462491083440367,0.000293305472516841,1.88276320970618e-26,0.00136607725058726,9.13800845178388e-269,0.000156075106456162,0.000183983141302069,0.000246689021014844,0.00303895987977399,6.87783330540487e-05,0.00042306191904691
