"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998740936926507
"hdp.2","SBS17b",0.999283404146741
"hdp.3","SBS7c",0.999320391714668
"hdp.4","SBS7d",0.979682856055981
"hdp.5","SBS41",0.993707735675644
"hdp.6","SBS2",0.999858560628829
"hdp.7","SBS4",0.999159566780774
"hdp.8","SBS13",0.997493485931966
"hdp.9","SBS44",0.994528521116983
"hdp.10","SBS28",0.984140935407829
"hdp.11","SBS12",0.993163670714007
"hdp.12","SBS17a",0.998410712061181
"hdp.13","SBS18",0.997907946617044
"hdp.14","SBS40",0.999208553623571
"hdp.15","SBS7b",0.986560554358623
"hdp.16","SBS3",0.997615824947527
"hdp.17","SBS22",0.988761319116456
"hdp.18","SBS5",0.999101055199392
"hdp.19","SBS35",0.995298356299094
"hdp.20","SBS16",0.990313584540407
"hdp.21","SBS29",0.947884854907305
