"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999160125785189
"hdp.2","SBS17b",0.999327805621798
"hdp.3","SBS7b",0.982800135886952
"hdp.4","SBS40",0.999225350188735
"hdp.5","SBS18",0.997592966427605
"hdp.6","SBS7c",0.999376028497452
"hdp.7","SBS35",0.995403070383308
"hdp.8","SBS5",0.999091883302109
"hdp.9","SBS44",0.994417807247698
"hdp.10","SBS3",0.997672636800229
"hdp.11","SBS13",0.997674403021723
"hdp.12","SBS7d",0.981103520734922
"hdp.13","SBS12",0.993312134402653
"hdp.14","SBS4",0.999203621096889
"hdp.15","SBS22",0.988739669101818
"hdp.16","SBS41",0.99370907983594
"hdp.17","SBS28",0.983844392976861
"hdp.18","SBS2",0.999932151124475
"hdp.19","SBS17a",0.998356152724115
"hdp.20","SBS16",0.989488127962103
"hdp.21","SBS29",0.947921641386141
