Data_set,Noise_level,Approach,Run,PPV,TPR,aver_Sim_TP_only,Composite,N_Sigs,FN,FP,FP.sigs,FN.sigs
sens_SBS35_50_1066,Realistic,mSigHdp_ds_3k,seed.1076753,1,0.8695652173913043,0.9929081626779557,2.86247338006926,20,3,0,,
sens_SBS35_50_1066,Realistic,mSigHdp_ds_3k,seed.145879,1,0.8695652173913043,0.9927727212000328,2.8623379385913372,20,3,0,,
sens_SBS35_50_1066,Realistic,mSigHdp_ds_3k,seed.200437,0.9523809523809523,0.8695652173913043,0.9929463541610356,2.8148925239332923,21,3,1,,
sens_SBS35_50_1066,Realistic,mSigHdp_ds_3k,seed.310111,1,0.9565217391304348,0.9916735762544342,2.948195315384869,22,1,0,,
sens_SBS35_50_1066,Realistic,mSigHdp_ds_3k,seed.528401,1,0.8695652173913043,0.9927577752388526,2.8623229926301565,20,3,0,,
sens_SBS35_50_1066,Realistic,SigProfilerExtractor,seed.1076753,0.8823529411764706,0.6521739130434783,0.9801984776845777,2.5147253319045264,17,8,2,,
sens_SBS35_50_1066,Realistic,SigProfilerExtractor,seed.145879,0.8823529411764706,0.6521739130434783,0.9802411256085268,2.5147679798284757,17,8,2,,
sens_SBS35_50_1066,Realistic,SigProfilerExtractor,seed.200437,0.8823529411764706,0.6521739130434783,0.979971962773372,2.5144988169933207,17,8,2,,
sens_SBS35_50_1066,Realistic,SigProfilerExtractor,seed.310111,0.8823529411764706,0.6521739130434783,0.9806137173198455,2.5151405715397943,17,8,2,,
sens_SBS35_50_1066,Realistic,SigProfilerExtractor,seed.528401,0.9375,0.6521739130434783,0.9739850913339784,2.5636590043774565,16,8,1,,
