Type,Subtype,Indel_size,Repeat_MH_size,ID83A (ID2 1),ID83B (ID1 1),ID83C (False Positive) (ID5 0.848),ID83D (ID8 0.991),ID83E (ID3 0.977),ID83F (ID13 0.979),ID83G (ID6 0.998),ID83H (ID9 0.994),ID83I (ID4 0.993),ID83J (ID14 0.987)
INS,repeats,2,2,0.00095962,0.00018713,0.00952406,0.00034801,0.00133353,0.00400919,0.00039743,0.00037431,6.16e-05,0.00107106
INS,repeats,2,3,0.00044645,0.0004175,0.00180254,0.00035369,0.00091454,0.00100627,0.00037807,0.00039938,0.00022749,0.00094555
INS,repeats,2,4,0.00205635,0.00246205,0.00248407,0.00063615,0.00024087,0.00016276,4.834e-05,0.00011482,0.00028093,0.00351163
INS,repeats,2,5+,0.01507892,0.01538362,0.02239151,0.00553174,7.28e-06,0.00167847,5.296e-05,0.0001721,0.0012996,0.00031764
INS,repeats,3,0,2.1e-07,3.917e-05,0.00440633,0.00040437,0.00030879,0.00252122,0.0010091,0.00045845,0.00017653,0.00805924
INS,repeats,3,1,0.0010061,0.00034256,0.00726531,0.00045777,0.00038012,0.00574047,6.351e-05,0.00067975,0.00054206,0.00296619
INS,repeats,3,2,0.00018542,4.23e-05,0.00170951,1.391e-05,0.00015551,0.00071344,0.000822,6.35e-06,0.00116292,0.00028465
INS,repeats,3,3,9.26e-06,0.00014838,6.552e-05,3.984e-05,2.53e-06,5.93e-05,0.00029358,2.788e-05,9.07e-06,0.00031354
INS,repeats,3,4,0.00011432,0.00010523,0.00012603,0.00010527,1.88e-05,7e-08,0.00016631,4.106e-05,0.00014025,0.00095449
INS,repeats,3,5+,0.00208194,0.00110514,0.00141279,0.0003374,4.06e-06,0.00012243,1.26e-06,1.036e-05,6.142e-05,0.00197186
INS,repeats,4,0,6.64e-06,3.8e-07,0.00182486,0.00068806,0.00014933,0.00311333,0.00167647,1.103e-05,0.00052735,0.00519079
INS,repeats,4,1,0.00113856,0.00064979,0.0046237,0.00087514,1.981e-05,0.00493603,0.00069783,0.00107294,0.00172548,0.00186104
INS,repeats,4,2,9e-08,2.772e-05,0.00024757,0.0001553,0.00020211,0.0002851,0.00042573,1.327e-05,0.00010348,7.242e-05
INS,repeats,4,3,0.0002389,5.509e-05,4.747e-05,6.01e-06,4.23e-06,5.77e-06,0.0003946,1.9e-06,8.678e-05,0.00083064
INS,repeats,4,4,0.000161,0.00039237,0.00017771,0.00016061,1.93e-06,4.516e-05,3.91e-06,0.00014704,0.00020356,0.00147143
INS,repeats,4,5+,0.0021749,0.00083981,0.00210622,0.00119564,1.06e-05,0.00095123,4.286e-05,2.65e-06,0.00012616,0.00019759
INS,repeats,5+,0,0,3e-08,0.00485614,8.9e-06,5.405e-05,0.0038428,0.00877516,3e-08,3.153e-05,0.00267675
INS,repeats,5+,1,3.668e-05,0.0017178,0.00163197,0.01105508,0.00031697,0.01225809,0.00576764,0.00114574,0.00245917,0.02452979
INS,repeats,5+,2,3.39e-06,0.00023172,0.00036829,3.237e-05,1.247e-05,0.00030564,0.00132633,1.511e-05,5.725e-05,0.00054788
INS,repeats,5+,3,8.39e-05,0.0002356,0.0004388,4.58e-05,6.595e-05,4.91e-05,5.62e-05,0.00014606,2.294e-05,0.00010507
INS,repeats,5+,4,2.78e-06,0.0002009,0.00029972,3.609e-05,1.194e-05,6.332e-05,2.406e-05,0.00014784,6.54e-06,1.888e-05
INS,repeats,5+,5+,5.967e-05,0.00019836,0.00076134,0.00039895,6.833e-05,0.00039828,5.28e-06,9.13e-06,8.75e-06,0
DEL,MH,2,1,9.51e-06,4.134e-05,0.01962916,0.00010042,0.00983593,0.01679766,3.256e-05,0.00014987,0.20667565,0.00136602
DEL,MH,3,1,0,1.27e-06,0.00838215,0.01192599,0.00201066,0.01517797,0.00084646,0.00093425,0.00645222,0.00132285
DEL,MH,3,2,0.00249775,0.00144979,0.01146471,0.00345302,0.00059289,0.00387263,0.00390474,0.00042171,0.04231917,0.00317936
DEL,MH,4,1,2.603e-05,5.996e-05,0.00977285,0.00538804,0.0002426,0.00541909,0.00255421,0.00175522,0.01216602,0
DEL,MH,4,2,0.00047148,3.954e-05,0.00551634,0.00076799,0.00030196,0.00239935,0.00948041,0.00170005,0.0312904,0.00054802
DEL,MH,4,3,0.00053905,0,0.00181662,7.549e-05,5.64e-06,0.00066851,0.00493202,0.00126341,0.04826874,0.00144158
DEL,MH,5+,1,0.00048846,0,2.897e-05,0.33637811,6.054e-05,0.00652846,0.0683942,0.00012279,0.00017258,0.00173738
DEL,MH,5+,2,1e-08,2e-08,0.00073733,0.1137178,0.00126289,0.00387336,0.27000864,2e-08,8.9e-07,0.00160809
DEL,MH,5+,3,0,0,0.00326018,0.02146115,0.00065119,0.00111363,0.24278784,1.257e-05,0.00025348,4.349e-05
DEL,MH,5+,4,0.00038197,0,0.00051511,0.00010307,0.00109459,1.927e-05,0.13790055,0,0.00325654,0
DEL,MH,5+,5+,0.00234276,0.00034702,0.00071642,0.00087693,0,0.00383559,0.11190744,0,0.00041374,0.00053083
