"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"W.1",0.000875266310059186,0.00772533711925893,0.529647629994881,0.031392707815723,0.227610662521774,0.087369755136351,0.115072672243854,0.885878299681096,0.0150676943534344,0.142866225763494,0.0297774567768979
"W.2",0.031562824395469,0.0441034159803518,0.164728913475236,0.121121285297456,0.317962335878321,0.0629402546138662,0.050208633968305,0.239163091472955,0.0464033765930448,0.0739909366356091,0.0351894912038772
"W.3",0.000683046171145008,0.000318012850724747,0.0491768083511788,0.020877467007706,0.464248942643497,0.0106729129058045,0.0308074463221018,0.112370897376621,0.00688653458350519,0.974116227860968,0.00839346136658792
"W.4",0.00336955745106382,0.00597667126709911,0.98008256125801,0.065285829923464,0.270355768079698,0.0527683056201725,0.0881063816608726,0.418161191638883,0.179458174557998,0.0840352699138859,0.0198265291200626
"W.5",0.000429321059244425,0.00194400863660249,0.0337711450411662,0.018197357502465,0.0682542862690131,0.991186020755792,0.390867927993784,0.0435978337707427,0.00376683333821537,0.0303495085652221,0.0134067041102881
"W.6",0.00147275176992789,0.00968448407573308,0.11599566583839,0.019365236467912,0.434058741544681,0.0113285535202357,0.086138432384842,0.258626536667078,0.00224969666222818,0.10440475096298,0.0355499811127009
"W.7",0.000205200069037348,0.00111401084324381,0.0459714715460939,0.023867605362181,0.112650549048034,0.359380349281592,0.98435018131143,0.035498877519119,0.00455664425736702,0.0537072987096665,0.0226290954388907
"W.8",0.999925611044875,0.00444790068078982,0.0827759615098415,0.00436777101034413,0.00788948088430008,0.0384888208086157,0.0510168188067275,0.0145938816435361,0.0592821935075077,0.0223810974296947,0.451603896546718
"W.9",0.00267158698501491,0.0251444623224847,0.0650331211335839,0.0368228280400086,0.39308763941573,0.0596164943694929,0.0267680537615583,0.28195674953754,0.00121099670127744,0.123093099612425,0.0343536612162515
"W.10",0.000574319592437367,0.000697794330706825,0.0151513028924531,0.0125216881505217,0.0197027692593331,0.0109598928462856,0.01324190557172,0.00794353648309598,0.0140846454057266,0.0159573434074481,0.887173414420559
"W.11",0.00370494721233006,0.00142403332982999,0.171605435237158,0.0030939256853072,0.122496501215327,0.00625613504855183,0.0145911550747222,0.022597157976979,0.996490235784167,0.0185228146425975,0.0193308146341284
"W.12",0.0065485081423764,0.0118707817723398,0.279038347879967,0.201068023941411,0.836069456416859,0.0731588358125109,0.145019946241779,0.330197357677888,0.156156880534047,0.394940568519929,0.0415530432192099
"W.13",0.00487704224280094,0.999719255990764,0.0319215912583116,0.00500562565775253,0.151946611967692,0.0254082799330522,0.0289304422516898,0.0209613739618508,0.0169593152879773,0.0170945290569025,0.0788934169462215
"W.14",0.00489826147774952,0.0580149867772104,0.0646365267796618,0.0100008047561484,0.228099700692823,0.0500658477748808,0.00701136117571499,0.260210883089989,0.00476210604257188,0.0492700077349617,0.0269627079689484
"W.15",0.00428834464565842,0.00664270608712592,0.0523024586825734,0.988926669142136,0.200610781573238,0.0250958819702892,0.0416507948032849,0.0485589887767096,0.00382249250179656,0.0342480672972023,0.0184617490420756
