"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"SBS96A",0.0583222363289762,0.31500040715884,0.27050377824208,0.103474837248234,0.371654938497062,0.148570012997204,0.873271758701648,0.907300708070167,0.0793962283452749,0.0944664512909777,0.0563861948433354,0.113668077485453,0.0453501010763993,0.0130321121618396,0.0574245979337815,0.0126249848027652,0.00283541609599003,0.100351772872517,0.0161560699552153,0.039465155653194,0.0130143627370636,0.0386315980180461,0.734442036223054,0.0197074079966355,0.25703207928854,0.0538519972899953,0.058218702993366,0.0320748777068066,0.0955809591123542,0.363271054041461,0.0906989793296172,0.0735423205849328
"SBS96B",0.0646704177473186,0.0523927075308083,0.914852932785947,0.484954531089294,0.800346377249319,0.24033766464851,0.129834894178835,0.311721204371313,0.176063421378772,0.164542040899722,0.576994590725379,0.440721255295758,0.425127234003538,0.1499530581944,0.473279181799479,0.0979309355528867,0.0456921603530985,0.372833023632788,0.220361977693353,0.384690921449016,0.135530442783056,0.396978328969608,0.396161479145013,0.0764583368159841,0.487422874850587,0.265856817792536,0.495678988705277,0.176470817920168,0.76670976763875,0.812437739744849,0.367695466165927,0.412033513284482
"SBS96C",0.0196942900165817,0.997827981646389,0.101109757551332,0.0444457718616543,0.255073311523756,0.0662239351607236,0.739703240513535,0.273901151226636,0.0625978296651903,0.0675956783759025,0.0458802734129821,0.0521760157202977,0.0385772251884899,0.0165646267821815,0.0579561157810247,0.00187310590109246,0.00138770507357644,0.0669355186174811,0.00748319525692398,0.0221073393196934,0.0126727010120781,0.0406399761155413,0.476415898894515,0.0060434766787989,0.0460109079866033,0.0507974093159449,0.0402721673185903,0.0240982630604695,0.0503157695272873,0.335774142142339,0.0902106693557476,0.0184887504324209
"SBS96D",0.0918823225844291,0.0365619819674572,0.519233079775873,0.149145963432626,0.835003627616406,0.225227875582054,0.0572997394937123,0.11383065652509,0.177067834298682,0.402830140262399,0.224801045392966,0.474693337071756,0.909260530963184,0.0249727364737649,0.734958284424341,0.238371231687627,0.034557020942362,0.126929313794005,0.139288380975785,0.890398536575302,0.0458950409320489,0.118137809798887,0.196348957023472,0.0726987539362951,0.115620601351551,0.0887090980343468,0.782590023706534,0.0464358491135946,0.319239808556411,0.49658378076844,0.387044620301007,0.488913477370173
"SBS96E",0.0716724832039982,0.194830320906324,0.618294573636339,0.26261837061381,0.713516704650804,0.192215983489453,0.403298245475257,0.615311457062126,0.37964609600566,0.230748722398612,0.349001690227019,0.721293893014952,0.336038945952895,0.0835590192439692,0.410610304815396,0.0764361636798706,0.136910657000628,0.258351030142953,0.17810429861266,0.312344377153095,0.497525180267965,0.16996281229554,0.553591275303725,0.27225979752677,0.373742799592398,0.215083433713666,0.523729536578815,0.0729465076519138,0.410228679184193,0.76999264472532,0.657504456823413,0.296907254872406
"SBS96F",0.0267565271812391,0.0453910833763793,0.64114691616149,0.918916894374071,0.349415927011551,0.0795487332722206,0.0790614418748207,0.1415120264753,0.133399443607915,0.0726119551575738,0.761477857169097,0.180490700021566,0.124141290548677,0.052570393087114,0.169080080494091,0.0648852880657348,0.0147691340786031,0.429823900259021,0.434044815001468,0.112119676825349,0.0145991298728507,0.588282565628704,0.13517517515998,0.119988631285327,0.724582000092249,0.339419050075019,0.123572448228255,0.643566780210712,0.344921871332251,0.514593781314287,0.147710456725374,0.327454029468168
"SBS96G",0.167538584721709,0.0433117196868077,0.534261922328952,0.345297244777699,0.672394193462198,0.630990605874472,0.119139305652109,0.205985967767208,0.188442065710684,0.17119811072191,0.307494673702527,0.334975644755433,0.310831830192277,0.0671491283331216,0.231046396854316,0.0767123695608626,0.0232884729349235,0.26708785690908,0.113188477900031,0.349911321602969,0.0716686096545378,0.263760773791207,0.508052602345789,0.158219222207628,0.359047534978296,0.21879275802296,0.287883556687323,0.199698488566997,0.302691186937275,0.532188222411259,0.338895952053021,0.980788221633171
"SBS96H",0.99859299507958,0.0226078632591608,0.0684802036227746,0.0297654372957691,0.220658815337361,0.791896484153413,0.0534300819750554,0.0792747686777976,0.024692140157144,0.0185635032752927,0.0465817567819576,0.0810941058109198,0.021424620811253,0.0067780322572315,0.0371102199930112,0.00678884007386937,0.00292866475138387,0.131332628211465,0.016458441491832,0.0570635603864225,0.0188803816659993,0.16567153552885,0.133275739333118,0.0438594340319709,0.0289157332991843,0.0469290200691103,0.0733731984650474,0.0237841128908211,0.105004890331805,0.0572238375220193,0.108778991182395,0.242925766524572
"SBS96I",0.0192237040734353,0.0105774137562727,0.385399560971363,0.73949934342412,0.267130521047978,0.0394332814424337,0.0186070672649136,0.0461923955162642,0.057053703182345,0.0530299500601209,0.624979840338114,0.228499254019008,0.0592641703140193,0.132874821075614,0.113037455143461,0.010095232567624,0.0078403746100334,0.98055242042613,0.0353345677636874,0.036534312239449,0.0273630039473668,0.811086127920351,0.0500534197831874,0.0400331615332472,0.351913506038724,0.93788529586483,0.0647282300955954,0.459698322014155,0.208107977432588,0.527391670610889,0.0860664711681264,0.167695781032495
"SBS96J",0.00593355773180892,0.00118692140772758,0.108666634220044,0.0132575132965022,0.0987809825950042,0.0121623597430358,0.00234951418146634,0.00521142567654964,0.0403765778330528,0.0150210280902076,0.0186357939792613,0.480501722247856,0.0159546134908807,0.0027103266458296,0.0294905734638135,0.0463642463432908,0.999906823729073,0.0330460034495013,0.0118191392691227,0.0640218835263108,0.432102356384074,0.0111071784494203,0.0113702701199873,0.00454102497363396,0.0315204967615137,0.011165674805667,0.107928109427987,0.021746074883274,0.0767492916757996,0.187813450039442,0.16878053730242,0.0214811969523875
