num.sigs,12
likelihood,11317.38
evidence,-52878.89
relevance,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.450173391830437,0.0512287725875128,0.22698365906164,0.213004536320746,0.00453926463912846,6.48308772373766,0.00453926463912846,0.00453926463912846,0.495725621553495,3.20188343994258,0.395839604384342,0.00453926463912846,0.617769367567479,0.261066453187839,0.509116176802023,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.424532086726096
error,442102.6
