"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999074490816696
"hdp.2","SBS17b",0.999310928523668
"hdp.3","SBS13",0.997529543982683
"hdp.4","SBS2",0.999721727516559
"hdp.5","SBS28",0.984501035856746
"hdp.6","SBS16",0.989778325793794
"hdp.7","SBS4",0.999214698104149
"hdp.8","SBS7c",0.99933732313154
"hdp.9","SBS35",0.995121405197299
"hdp.10","SBS7b",0.995267795990468
"hdp.11","SBS40",0.999193471022183
"hdp.12","SBS3",0.997731333705454
"hdp.13","SBS22",0.988609476259892
"hdp.14","SBS17a",0.998382324358477
"hdp.15","SBS44",0.994604194285663
"hdp.16","SBS41",0.993957774656139
"hdp.17","SBS18",0.99771886174273
"hdp.18","SBS5",0.999200288997248
"hdp.19","SBS7a",0.978557779969777
"hdp.20","SBS12",0.993386273611329
"hdp.21","SBS7d",0.974431574794463
"hdp.22","SBS29",0.950708851061967
