Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14
INS,repeats,2,3,0.00107606326845251,0.000375790628133282,0.000315656839245031,0.000672336570963184,0.000402811920878228,0.000832884176966326,0.0004030627095272,0.000426513374006881,0.00100310888218319,0.000352755782275672,0.00132786842969415,0.00029405463775232,0.00282060930420588,0.000447763156684819
INS,repeats,2,4,8.62279913791333e-05,0.000117421265354626,0.000202912268451799,0.000176372672580318,0.00204683823461997,0.000485686493911432,0.000195456517925604,0.00225461098987851,0.00371728264363762,0.000152417637684145,0.000128726279676583,0.000229862088242992,0.0317544458448329,0.000160221570817914
INS,repeats,2,5+,0.00104145586518928,0.000306630722147091,0.000204366135204743,0.0017052845433182,0.0141390054462571,0.000291827512183815,0.000570841619297166,0.014990710091086,0.000539654533553179,0.0020639780678641,0.000484585435974686,0.000615479044045432,0.248070797797116,0.0024834682039812
INS,repeats,3,0,0.00378622575037405,0.00106589942304838,0.000246933676192392,0.000528423953955849,1.83828516364513e-05,0.000141150925367756,0.000579045966963179,3.97231573188323e-05,0.00794309258624212,0.000534256603794797,0.00410712783277347,0.00151129486594804,0.000170517890390149,0.000454209396876631
INS,repeats,3,1,0.00548050654827649,0.000180960743541412,0.000493266234400394,0.0038899760431311,0.000943145889964777,0.000383806284989771,0.000854108787683421,0.000346778253696978,0.00301721763873583,0.000575852364433371,0.00600946007085709,0.00371531967285103,0.00433442768796485,0.000547754363525667
INS,repeats,3,2,0.0011206331122703,0.00079017331216192,0.000996066479622981,0.00032037581964658,0.000155400873629767,7.51956801306428e-05,7.55704876559889e-05,4.51908675636165e-05,0.000303490537216465,9.21937307890348e-05,0.00181145565109279,0.00026312350173875,0.000986667711129545,0.000110256438070666
INS,repeats,3,3,2.13807292373305e-05,0.000309409969502444,3.085273003604e-05,0.00011986179801911,1.8704450452742e-05,2.32708649449999e-05,4.62761404014601e-05,0.000109779161813408,0.000292403445050361,7.48130389980242e-05,2.16004954130261e-05,2.45118810626373e-05,0.000950228079918196,2.24738142821679e-05
INS,repeats,3,4,2.62770794443528e-05,0.00011282273351875,0.000154137834788118,7.15187465521879e-06,9.40234574364672e-05,3.52232158116925e-05,6.46213030870083e-05,7.29853191701436e-05,0.000900565686867147,0.000132230173345702,4.18685913701954e-05,4.02302621924899e-05,0.00137617309734068,5.6350431592709e-05
INS,repeats,3,5+,5.53178765611137e-05,3.39393326068685e-05,5.30661364824684e-05,5.71144082873872e-05,0.00203974425371326,3.57665044874513e-05,9.3921682950115e-05,0.00103194805065887,0.00199022733869082,5.12483198870609e-05,6.33736053889907e-05,0.000346529848601212,0.00849407104119427,0.000625034761959648
INS,repeats,4,0,0.00269761912076897,0.00161018676062247,0.000546863591427208,0.00129860340082805,1.0161394177886e-05,5.88155265565164e-05,0.000148323747106075,9.58834831833883e-06,0.00510988891497934,0.000557680603956905,0.00196934281658013,0.00138866950938536,0.00010561198297339,0.00101885128460228
INS,repeats,4,1,0.00349524109795983,0.000705340463916923,0.00152101023385195,0.00446320231736028,0.00110021870130029,0.000130457193266571,0.00147727122117715,0.000586222910755115,0.00199684783150621,0.000540881804035484,0.00358767866771443,0.00236597909191505,0.0104069768255136,0.00122438613206263
INS,repeats,4,2,0.000368699522900071,0.00040504240008927,9.7283257055189e-05,0.000133863780466458,6.37273443860201e-06,9.01044268745893e-05,8.92222808678914e-05,1.94737538995522e-05,8.59175199550537e-05,0.000165462664564488,0.000194951306702375,0.000171077541192326,0.000537222278952721,0.00012937847830352
INS,repeats,4,3,1.55225182340843e-05,0.00040871580641271,0.000107628078181908,6.31698633400478e-06,0.000216640058752907,1.31928600096751e-05,2.39494560544644e-05,5.05925650833175e-05,0.000789347363034386,1.87232266273841e-05,2.21256430812954e-05,7.36675456869037e-05,0.00102611483589576,2.54125414284351e-05
INS,repeats,4,4,3.27750802079832e-05,2.7397650113072e-05,0.000281183421814639,0.000114802173614644,0.000154739809396281,4.19645227967324e-05,0.000119934291138239,0.000352479071377212,0.00140878528676764,0.000106026023139999,4.63822572792867e-05,9.3562839284829e-05,0.00259294903627317,0.0001207789772073
INS,repeats,4,5+,0.00060939974676599,0.000103974043470928,0.000111039073256124,0.00074342278501161,0.00216657455180104,6.65256983466594e-05,0.000104454617527217,0.000846219185739555,0.000222297686796833,0.000903655254183699,0.000752050521531962,0.000471617385145075,0.00578725690009946,0.000772492506347346
INS,repeats,5+,0,0.00440776409334216,0.00898940202534516,0.000257334415271148,0.00249781485584989,3.52536246278869e-06,7.44622404183685e-05,0.000151140975311978,6.58889512236967e-06,0.00273412457188762,0.000389186777169784,0.00457216128324772,0.00378039157235363,9.20432911211796e-05,0.000120704493339537
INS,repeats,5+,1,0.00429568337286995,0.0054292945460437,0.00221113561839621,0.0148557211386098,9.79531692881594e-05,0.000806557313220183,0.00190699202801032,0.00152612756222255,0.0251468253094234,0.00949441777247769,0.00432395739894481,0.00194828784510778,0.010698563816915,0.0117023703732534
INS,repeats,5+,2,0.000325087187567212,0.00129197842170677,8.41704973026718e-05,0.000256652717057535,2.23003389717348e-05,3.77630903708647e-05,7.0038585590008e-05,0.000156660574008452,0.000563734466941691,5.5150418306662e-05,0.000175694445511377,0.000312850743858647,0.00286117549634135,0.000261370663239434
INS,repeats,5+,3,0.000123096420360187,6.19253470625779e-05,4.00372536580056e-05,3.3063589299162e-05,8.84039412781249e-05,5.53701708710796e-05,0.00018118939863875,0.000199580191249674,0.000116081954236871,7.30635601744214e-05,0.000194842805118021,0.000224322183285337,0.0023208058404126,6.66224340832329e-05
INS,repeats,5+,4,0.000149652047727428,3.44502805886325e-05,5.9972003558954e-06,3.55883720536766e-05,1.48273980563489e-05,3.74416445710408e-05,0.000108164671802657,0.000152182023191087,4.82690503167082e-05,5.29293408436532e-05,8.72613142001813e-05,0.00025393429430899,0.0019622846319877,4.56112121134929e-05
INS,repeats,5+,5+,0.000608981924881658,2.71150803958844e-05,4.48741565091474e-05,0.000209939206651296,7.03323446363876e-05,6.04046459331108e-05,6.43438030924225e-05,0.000152641017920182,1.81542449165658e-05,0.000343643279533601,0.000357916346337439,0.00054530691458181,0.00138379674379372,0.00022999264112929
DEL,MH,2,1,0.0291343631049836,0.000851026442626402,0.200942544611831,0.0103900543918676,0.000190599017760107,0.00960574219911032,0.00465827778954773,0.000912495961723115,0.00230391164820325,0.00315860034528855,0.0312251154328826,0.0133360021605629,0.00856394281006209,0.00344031505430152
DEL,MH,3,1,0.0143525037978595,0.00111009642347096,0.00619523378303203,0.00253275945859565,1.04952175105854e-05,0.000599193080494329,0.00242098234406888,1.88414757671144e-05,0.00146072687432827,0.0100579477208492,0.0137192614903026,0.00327648005870541,0.000711517021714103,0.00937976700985718
DEL,MH,3,2,0.00950150902684378,0.00386644014845919,0.0417243402094055,0.00111623562656769,0.00258287857740482,0.000575573605315718,0.00121674698712977,0.00153978291327532,0.00349195759505864,0.00368505275224415,0.0078749581910845,0.0055182729478197,0.0195689912027316,0.00401134901213333
DEL,MH,4,1,0.00932376063355064,0.00247429656823646,0.0120223177493449,0.00132796531660665,7.73924730361256e-05,0.000173413217896563,0.00254228603735431,7.93668930777988e-05,3.69238879658965e-05,0.0059248952772435,0.00934006810479528,0.00245147389501155,0.0015872571798663,0.0037674956003395
DEL,MH,4,2,0.0063761055811877,0.00934065166708159,0.0292588167722207,0.000696417566637718,0.000507380434238332,0.000417576203593809,0.00222069370667234,0.000173607278275912,0.000668907992986486,0.00216810248358714,0.00532557024461578,0.00295905669488171,0.00136966851825688,0.00182704187738999
DEL,MH,4,3,0.00334411796901465,0.00478423820233884,0.0487010693106091,0.000550100873621104,0.00061219813966369,0.000110409841131073,0.002806665108283,9.59577474991069e-05,0.00177137389628221,0.000715194549518502,0.00340381188286957,0.00265645037844476,0.00362892565336049,0.00143295450431914
DEL,MH,5+,1,0.0105219497569445,0.0679549667790138,0.00223056710672883,0.00977356480836688,0.000517165689449796,0.00113750613746426,0.000937974112134092,3.97510064372268e-05,0.00752350024323611,0.352036689430949,0.00539416494624384,0.0243510259651168,0.000996739317452835,0.203960028272993
DEL,MH,5+,2,0.00757402703743693,0.222756238129072,0.000637786181438265,0.00980663845656148,4.96766732953323e-05,0.00197566021458544,0.000677311128089419,2.05021083824893e-05,0.0046804502018491,0.119336137897481,0.0103032366690982,0.0171352338065226,0.000193039121196395,0.104622640823365
DEL,MH,5+,3,0.00745026688960424,0.239450700882056,0.00110865727604811,0.00242425415352413,6.06063313121349e-05,0.00101619883097859,0.000566600695466867,2.84690191409714e-05,0.00106459906657801,0.0425706120744487,0.00680510218891878,0.00591336489979972,0.000299910054960196,0.0433528003015865
DEL,MH,5+,4,0.00252347226507254,0.134806572357953,0.00394836659328461,0.000684628541186359,0.000375368821888091,0.00122413351681399,0.000585150966844065,5.71453594966573e-05,0.000208163381295909,0.0139060062608751,0.00203073301300714,0.00192417167154211,0.000616746003880366,0.0125575061165137
DEL,MH,5+,5+,0.000989160668822636,0.112478149425684,0.000367171252558491,0.0123347406465701,0.00222433821287444,0.000280490888482982,0.000390502818467907,0.000549902503124558,0.00112450112675924,0.0124461954918829,0.00154577433158228,0.000977903143775153,0.00385581656247683,0.0122892829374401
