Signature,NumberOfPostSamples
low confidence hdp.1,3000
low confidence hdp.2,3000
low confidence hdp.3,2801
low confidence hdp.4,2631
low confidence hdp.5,2361
low confidence hdp.6,1200
low confidence hdp.7,600
low confidence hdp.8,199
low confidence hdp.9,199
low confidence hdp.10,187
low confidence hdp.11,6
