Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17
DEL,C,1,0,0.0357768170942566,0.0687299052495933,0.00801439457881822,0.0213740234758616,0.0150105954141866,0.0204104465363844,0.00294246243297767,0.00873781781518798,0.0251579369449318,0.0112782848759562,0.0214412982934517,0.0293482484843049,0.006093669907492,0.0187298025940858,0.0227800504806311,0.0433214589982299,0.0413586834975753
DEL,C,1,1,0.0230141716244841,0.316074039887989,0.00226428116244655,0.00952694354551438,0.0299371698420322,0.000662386400168585,0.000438130112170514,0.00773102411676201,0.000433440505661991,0.0496922238312774,0.0215531933360672,0.0129453574631588,0.0183432730107959,0.0142341419462484,0.0160074894084573,0.00750275522831242,0.00459745384852748
DEL,C,1,2,0.0024882098802442,0.13581968594775,0.000764564039062579,0.0237004679554996,0.0222962320954609,3.24490405983854e-05,8.8372313034229e-06,0.00212616041685653,4.51447688752688e-05,0.0154620912928137,0.0259423652867009,0.0454677788668429,0.0122160571683724,0.0171062990233033,0.035971303681218,0.0113063681455879,0.0217359917789372
DEL,C,1,3,0.00610296056020257,0.0563149696700829,0.0043552369858639,0.0165832166256147,0.0115282232519436,0.00528017303482221,0.00300131072280562,0.00382740692442252,0.00946581818172596,0.0169389863141456,0.0125276548432421,0.0152433402997659,0.0204658158028292,0.0122328853094881,0.0135689469841257,0.00694067393840943,0.0105424372733475
DEL,C,1,4,0.00194184633670786,0.0409514837769821,0.0077036168106495,0.00518009276148988,0.00126212388807576,0.0300197475589927,0.00263284771708587,0.00321870960562247,0.020356613239439,0.0013811363893921,0.00361893212846163,0.00489278652233763,0.00545858436662861,0.0020963299348258,0.00254505347275069,0.0043980653809425,0.00954028292459213
DEL,C,1,5+,0.000843280409496393,0.0222303215587943,0.00314679098099485,0.00394829388496157,0.00130967547723693,0.129364427281951,0.00914583125586485,0.00160579428333599,0.0890684732013804,0.00251415204932936,0.00336144120814889,0.00257438129736239,0.00576049778101265,0.00347525563195893,0.00247568114516195,0.00119479059529117,0.0143712896933804
DEL,T,1,0,0.0382067570221372,0.0344140963161019,0.0404167514169195,0.0203832702826514,0.069553334468629,0.0548373751808188,0.00705291759673333,0.0241633517851573,0.0442264025376433,0.0503971942661695,0.0741165718915104,0.12352040666545,0.410072624407768,0.0681621115852075,0.00901139528071968,0.0156396911790023,0.0196198607741501
DEL,T,1,1,0.00811235767870709,0.0205116845230677,0.000815233014479128,0.025062156238701,0.0973731586818215,3.25743264694216e-05,7.830458116957e-06,0.00787662663657952,6.58149860850127e-05,0.0506420027761131,0.0950089807556653,0.155126605463708,0.0428185904455586,0.0557291006120434,0.137021558677077,0.0048600903155748,0.164766631091131
DEL,T,1,2,0.00815641374815529,0.00841839571525011,0.103810584755004,0.0388732519289628,0.205063850079053,0.0597168840000672,0.00421035742685393,0.0153078095600857,0.0245677578596916,0.271881586732952,0.070112829982347,0.0491912676188064,0.0145769794071163,0.0704132077857774,0.0182806594155066,0.124599590651794,0.00737602586350884
DEL,T,1,3,0.00781374768845858,0.010216452585527,0.553345915826935,0.0108552753880028,0.0667949349518461,0.18981548648629,0.00942901418048023,0.0114835843764708,0.106743284271791,0.0153862651247181,0.0816592736407326,0.144168253559733,0.0523962090043897,0.0530391068770835,0.0157012701442524,0.209467979759188,0.162197548968262
DEL,T,1,4,0.00144267427796871,0.0146891912158212,0.0598990630527387,0.464351474808671,0.0308033899095408,0.0514879827045361,0.0373660751954099,0.0213403901314218,0.334406958787138,0.0290311308414244,0.049218518985169,0.00928951787266478,0.027631430812907,0.036155068903647,0.241016283577258,0.216498410133943,0.0680445817137972
DEL,T,1,5+,0.0133902162708478,0.013333814525491,0.00958839399035756,0.0163729467987709,0.0241289510919745,0.0117990474765797,0.371957659274714,0.0127821134046664,0.0149307446274555,0.0273743113245022,0.0270340242390465,0.0112516916641729,0.0357711486153534,0.160886337150599,0.0265562875854366,0.00667140462937213,0.0193919697428653
INS,C,1,0,0.00254580397641039,0.00230811225484786,0.000724161721358562,0.000797591684095965,0.000464805102821056,2.41801731099937e-05,8.7733091963457e-06,0.000936265110522691,2.43477405169989e-05,0.000648603556424724,0.000614058160694431,0.00169471012566383,0.00187984303552082,0.000830802732522707,0.000536058895003931,0.000863721772704332,0.00159665269123738
INS,C,1,1,0.00190383116749873,0.00141084069888992,0.00175916160299004,0.00261766818981669,0.00107098303308021,0.00228972457905827,0.000176760606595227,0.00232191323226155,0.0022741043265174,0.00162405220247219,0.00124738575592648,0.0022441419945456,0.00229789654281186,0.00082862548142197,0.00116951934086479,0.00206292661896333,0.00219539745045139
INS,C,1,2,0.00225693467651275,0.0010926098340596,0.000766496586396703,0.00224998272442218,0.00230241224455458,6.51486529388432e-05,2.1254100603169e-05,0.000745436417796204,0.000141140808309478,0.00212194977113746,0.00279092535339461,0.00447215494373226,0.00419451254579846,0.00153187758695986,0.00364730267777185,0.0020526267000384,0.00263419384609287
INS,C,1,3,0.000111648656782839,0.00685298523083742,0.00300402404668648,0.000650307228111317,0.000374074897550826,0.00507758578135661,0.000973685505790064,0.000181662248971067,0.0030260944372768,0.000360085578288685,0.000576180903105468,0.00159898018018813,0.000499631121783688,0.00045323110413665,0.00070773788752153,0.000813693595068987,0.00485648526918036
INS,C,1,4,0.000439606134697931,0.0056237747046457,0.00194492771548265,0.00139303760283987,0.000255573318212671,0.0233412589175351,0.00259286443910908,0.00102073275339289,0.0128249186950321,0.000656115197101903,0.000278497085001818,0.000546646997740657,0.000975373471722175,0.000773468453536645,0.0005781027299062,0.00180690006282951,0.00182171277803414
INS,C,1,5+,0.000471552533309346,0.00741991902290333,0.0018963724637128,0.0036009663618933,0.000227322714221227,0.0443251388856523,0.0237484610752721,0.00364218415597621,0.0564270299484817,0.000900805413491569,0.00633302784801312,0.000416338235596153,0.000952755379230441,0.00628971555484432,0.00110715431909309,0.00165092986196637,0.0257743340910828
INS,T,1,0,0.00510527139615273,0.0219077496456597,0.00450229175956985,0.00561965227678735,0.00608687896983586,0.00534494583014794,0.00265687443908351,0.00893228278312323,0.00521345993820239,0.00885202493722752,0.00450623583298561,0.00256324181279794,0.00354239990159859,0.0059201271804943,0.00343848496442391,0.00938469755759494,0.00442759717924691
INS,T,1,1,0.0051363259432871,0.0481320402429767,0.00124830479363535,0.0105722713165099,0.012308217875463,3.68340460846537e-05,4.00631806106351e-05,0.00188616625307824,0.000115144522861641,0.0129425568867786,0.0113997313113053,0.0110119606734422,0.0104645527475518,0.00732917151785428,0.0167628769755347,0.0307967575855224,0.0157202347419169
INS,T,1,2,0.00120983136656277,0.0350001289415885,0.00316194939914688,0.021827823993068,0.036720633467199,0.00392006961885282,0.000683111587543883,0.00149405457640007,0.00432666957655982,0.0470182571905328,0.0240350634239379,0.0283431420749588,0.0256552702823932,0.0174259920599281,0.0411363887989618,0.0025970509860701,0.0345290299202523
INS,T,1,3,0.00169109671986433,0.0230416883945178,0.00367365169796024,0.00661604452444468,0.0192813846658549,0.003920696048208,0.00396810862155811,0.000886114814935182,0.00304777914367475,0.0162899687302819,0.018867670962579,0.0216567825014478,0.0206297334394266,0.0175348546149649,0.00846482542699018,0.00546631411515604,0.0173055636552023
INS,T,1,4,0.00225901101823275,0.00997208181100494,0.00664754008465524,0.00526582550452572,0.0111760491618976,0.0119019071767004,0.0131874582908251,0.00164442970742908,0.0105097275563923,0.0101885055099955,0.0140675142268179,0.0115916780159835,0.0098035453478777,0.0164072199823752,0.00666464856259136,0.00325330296328668,0.0144052610272365
INS,T,1,5+,0.0161327501414334,0.0151501429392453,0.00507849282565959,0.0057501151466245,0.00109961702101047,0.0100351476982605,0.433911333006052,0.0362644211455161,0.00656095520244005,0.00211704058864765,0.147845728907092,0.00230877421227889,0.00302955371453883,0.189064865209106,0.00522674940893375,0.00261765082391994,0.00910856389017068
DEL,repeats,2,0,0.00699697199004568,0.006868739322122,0.00215225380917158,0.0120805750153378,0.0244528146742886,0.00120312021956098,0.00072541204190222,0.00153768987890522,0.00103414491622982,0.0220367287289854,0.0227437632056102,0.0236376381368609,0.0110577058697508,0.0180967668365467,0.0221578017240775,0.0218829134644954,0.0217841178352334
DEL,repeats,2,1,0.00932360346597174,0.0117845673295391,0.0429410205879099,0.0161819835651192,0.018909610071937,0.0213346804070187,0.00247018193510116,0.00413611153849971,0.0154653804296412,0.0160227435918607,0.0237114113549981,0.0209932869520781,0.0119731032759893,0.0133249581740992,0.0291391805095993,0.0258601535865053,0.0302146705205258
DEL,repeats,2,2,0.000291732979249717,0.0123583151441482,0.010931393603365,0.00920312801217501,0.00388212180294636,0.00854850555254452,0.00178750981204344,0.00214449330436737,0.0088893347005266,0.00419498515770778,0.00460961262771531,0.0031870529484069,0.00258074976689387,0.00492965936725091,0.00902540989235377,0.012688028698517,0.00723589411135237
DEL,repeats,2,3,0.000102883428984985,0.00648583751226691,0.00168294676750054,0.000895749462354389,0.000193776619574899,0.00371873522409758,0.000725028509259756,0.000544304945311557,0.00265098705993678,0.000292599105748049,0.000411232889434755,0.000684266046630579,0.00146788878912644,0.000499860565210757,0.000586511496886654,0.00101969197356747,0.00130081899224038
DEL,repeats,2,4,0.000477586465958743,0.00268826532714963,0.00185216544344473,0.00142352672773221,0.000952134012047505,0.00543891023342512,0.000539430671361106,0.000771496390125664,0.00285667474284601,0.00123776460197886,0.000351150296337852,0.000749478445851604,0.0016770426107073,0.000726113242095626,0.00136502317316034,0.00079309375721914,0.00157966702430932
DEL,repeats,2,5+,0.000492106922819417,0.000933948076774606,0.00123598480438031,0.0218331763159331,0.0247992140437562,3.79616189239798e-05,6.0566196455647e-06,0.000378702911845856,3.8931022597493e-05,0.0284581168659874,0.0167850007052365,0.0178739992014382,0.0154880565035529,0.0113750483757979,0.0279528436347736,0.0113887674969873,0.0227905186007208
DEL,repeats,3,0,0.0129247394757258,0.00171601283644425,0.000832625940486239,0.0077546556368036,0.0178699327336106,0.000456291142313975,3.06346698167481e-05,0.00113633600273812,0.000165868982272055,0.0159841207464891,0.0140705741799419,0.0143493966634691,0.011897879058264,0.0122933040275335,0.0241457743843731,0.00907275715586867,0.0106061335243277
DEL,repeats,3,1,0.00169428787593064,0.000695973232028685,0.00734603516173247,0.00960120702526784,0.00585529110929531,0.0233017938681587,0.00852598657380063,0.00521403987069708,0.0191306030554893,0.00584352412585204,0.00543708184344974,0.00597157598062565,0.00752826689755758,0.00876506861879,0.0053739028310917,0.00349020109855992,0.00670226107536257
DEL,repeats,3,2,0.000552404443775401,0.000178178683472667,0.00370517637634813,0.00276485706860732,0.000653034636031223,0.0113247151688365,0.00156950346585665,0.000893463121086222,0.0128301179521217,0.000448864890544157,0.000898799204097922,0.00203829360269845,0.000517420632732243,0.0020232105853594,0.00119054125831592,0.0013978461398111,0.00200855511424277
DEL,repeats,3,3,0.000416215936194437,0.000107022852763837,0.00154452806469395,0.000970204096495882,0.000408435683067137,0.00373589938842955,0.000711764672041238,0.000358476130997117,0.00274076935309322,0.000297922315676759,0.000527221653121481,0.000852170569180086,0.00029428933826323,0.00065063520393676,0.000847884003862427,0.000348725826458138,0.00153578738474517
DEL,repeats,3,4,9.2550493512634e-05,0.000145647507962955,0.000849716905972393,0.00726233751040716,0.00560641502926382,3.60823308584362e-05,5.0338659323295e-06,9.06038572849857e-05,4.73005584002114e-05,0.00509892535037959,0.00508845394090329,0.00576851245991961,0.00269104473477491,0.00461813102225387,0.00978430111233972,0.00187605666132542,0.00660883990725826
DEL,repeats,3,5+,8.58267694864583e-05,0.000271021964521306,0.000943626627989953,0.00644725519980556,0.0103257994315902,3.6458188471545e-05,5.63313568617825e-06,0.000312871179420561,5.78258837278724e-05,0.0108150473186045,0.00728566568680627,0.00683616243364319,0.00296627388273612,0.00488847303392865,0.012062376233461,0.00160678735228813,0.00997907932023361
DEL,repeats,4,0,0.00535347784276874,0.00143012633971712,0.00151173515211805,0.00425452321460129,0.0114636829619936,0.000125411156907273,5.13933740900688e-05,0.00209138853517274,8.35685468786577e-05,0.0117936307438322,0.00879389177119474,0.0113567045134523,0.00639126301207425,0.00522812420564354,0.00923072395279318,0.00592833904978834,0.0114412621482905
DEL,repeats,4,1,0.00166157504245614,0.00134844702510673,0.0052614809013594,0.00493579745357505,0.00210226186699688,0.0144992085691527,0.00171749113400375,0.00377089314721968,0.0145887349598808,0.00173643107874494,0.00277335129829056,0.00256533046615378,0.00558514403023404,0.0034841460739536,0.00254575420333239,0.00306937583962732,0.00173819991563785
DEL,repeats,4,2,0.000297620592516161,4.93527376887848e-05,0.000933963891319336,0.000888294441220838,0.000276132281931635,0.00481611416850398,0.000173452637553982,0.000435140933315182,0.00421000331991587,0.000438809938456596,4.73052212683117e-05,0.000187282584239741,0.00025235691959878,0.000149867450767363,0.00032023387583895,0.00088137877657563,0.000336882394073135
DEL,repeats,4,3,0.000135331494052239,0.000118391417790201,0.000888549028967435,0.00187073241855127,0.00431134408394613,1.41573034270948e-05,4.9859243520216e-06,0.000213706924248282,3.27172763197173e-05,0.0049265124954664,0.00306975324413956,0.00342330285021118,0.00318330591630848,0.00140777427421788,0.00141477504446136,0.00286779171209667,0.0018698388343303
DEL,repeats,4,4,0.000490330187454987,0.000162985014407699,0.000564545389980805,0.0050326171511172,0.00497232195595968,2.91916079514432e-05,6.5200549218744e-06,0.000201131472484646,3.84237780033889e-05,0.00548556783153484,0.00370721591116079,0.00522082113550104,0.00433835344861106,0.00158757892762037,0.00650348052879933,0.00132574670733663,0.00402843400643757
DEL,repeats,4,5+,4.83062991434986e-05,0.000206849172580626,0.000717578982001704,0.00225619524203347,0.00184124928915226,0.00222081734998834,6.75416963904465e-05,0.000163480872927257,0.00185537391408443,0.00230920846707405,0.00141820557153784,0.00108250261980951,0.000317923974237739,0.000765848074684067,0.00315679127057871,0.000829879181951011,0.00227891031284768
DEL,repeats,5+,0,0.335591733526206,0.00185243561676062,0.000938432907029496,0.00806069381205528,0.0244327589019894,5.36223528035094e-05,1.37272724948287e-05,0.0403524277932332,7.01265651348979e-05,0.0264167250051044,0.0163100050088125,0.0222226915245812,0.00693079346555684,0.00838023948673483,0.010616068312823,0.0217446002675036,0.0115559154000549
DEL,repeats,5+,1,0.000740139179693824,6.16197573846814e-05,0.000899178039305114,0.00198571178295719,0.000287597857851827,0.0288023447501336,0.00139620264330697,0.000861494201542523,0.0102689131853413,0.000526465461949341,0.000211467571299079,0.000150267005322469,0.000790616693727901,0.00166051683949504,0.0014210816196967,0.000434068011836078,0.000570435314333921
DEL,repeats,5+,2,0.000438951181269475,4.82052064772035e-05,0.000997013248095112,0.000558266390270165,0.000151496559572437,0.00227782242130982,0.000263351090894679,0.000776041734136617,0.00169280202167405,0.000191398970325589,0.000432735262738533,0.000223717981669282,0.000657195361613743,0.000650998079120216,0.000582307113396427,0.000654780560227305,0.00135460693751256
DEL,repeats,5+,3,0.000102688336474381,6.17709824280681e-05,0.000673009609108482,0.000783255104992981,0.000196939537070124,0.00158837427299741,7.89997340840346e-05,0.000308931881277736,0.00113838368031822,0.000372742988563616,0.000146092086312015,0.000159781981721266,0.000384253436488778,9.27146093730297e-05,0.000507328941154047,0.000565024123881539,0.000755862178298546
