"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.903128608124556
"SBS96B","SBS2",0.99559870571502
"SBS96C","SBS7b",0.968653363118357
"SBS96E","SBS3",0.920781995711675
"SBS96F","SBS4",0.994572918847179
"SBS96G","SBS44",0.989361235156025
"SBS96H","SBS1",0.999693791075472
"SBS96I","SBS18",0.992626170063848
"SBS96J","SBS17b",0.999358087495494
"SBS96K","SBS7c",0.990883917184077
"SBS96L","SBS17a",0.999713669269225
"SBS96M","SBS35",0.969090027904484
"SBS96N","SBS7d",0.967365627449295
"SBS96O","SBS13",0.998845804414795
"SBS96P","SBS28",0.911650241723984
