"ex.sig","ref.sig","sim"
"hdp.6","SBS1",0.999414705319889
"hdp.5","SBS2",0.996279219377077
"hdp.11","SBS3",0.985648955458088
"hdp.7","SBS4",0.987906151777894
"hdp.1","SBS5",0.999182176225595
"hdp.2","SBS7a",0.974638866587671
"hdp.16","SBS7c",0.993564055250455
"hdp.19","SBS7d",0.990362683357162
"hdp.44","SBS8",0.990596635949514
"hdp.26","SBS9",0.993644369113277
"hdp.22","SBS12",0.996550143952851
"hdp.14","SBS13",0.990832927155796
"hdp.27","SBS16",0.951762558106683
"hdp.17","SBS17a",0.996638388269712
"hdp.9","SBS17b",0.99469906381598
"hdp.12","SBS18",0.99667472416857
"hdp.43","SBS22",0.989008287140622
"hdp.23","SBS26",0.991004906880023
"hdp.35","SBS28",0.980936643815454
"hdp.38","SBS29",0.975667770008522
"hdp.47","SBS34",0.988700842663616
"hdp.49","SBS35",0.92115681696696
"hdp.33","SBS36",0.99645685659217
"hdp.37","SBS37",0.995290321643772
"hdp.4","SBS40",0.992750045681194
"hdp.41","SBS41",0.991813770492115
"hdp.10","SBS44",0.990483205427544
