num.sigs,15
likelihood,50407.35
evidence,39779.31
relevance,0.00767459708365311,0.00767459708365311,0.729610631823101,0.00767459708365311,0.347357047666938,0.00767459708365311,9.26199470985652,3.95942700768837,0.749284699305718,0.220889861021571,0.00767459708365311,0.728896066458654,0.506021380655362,0.693266284454874,0.7064496928922,1.43105054904074,0.00767459708365311,0.390855705749664,0.200179808373158,0.00767459708365311,0.826355830235986,0.569247713458891
error,7437664
