Signature,NumberOfPostSamples
hdp.1,6600
hdp.2,4800
hdp.3,4796
hdp.4,4200
hdp.5,4070
hdp.6,4027
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,3996
hdp.14,3934
hdp.15,3800
hdp.16,3800
hdp.17,3723
