"ex.sig","ref.sig","sim"
"W.36","SBS1",0.995247866403343
"W.28","SBS2",0.975902569429908
"W.19","SBS4",0.998083330042233
"W.8","SBS5",0.907609062199361
"W.6","SBS7a",0.995402449556211
"W.25","SBS7b",0.997292446209716
"W.2","SBS7c",0.999006176287893
"W.20","SBS7d",0.988103217396832
"W.24","SBS12",0.983586937229046
"W.3","SBS13",0.999824981003441
"W.29","SBS17a",0.999599793240251
"W.23","SBS17b",0.99987137672774
"W.4","SBS18",0.980259584964425
"W.16","SBS22",0.985488809974076
"W.22","SBS28",0.978498569878941
"W.31","SBS41",0.902928024993003
"W.33","SBS44",0.960493981831418
