num.sigs,46
likelihood,42663.81
evidence,75546.4
relevance,3.93653839630077,6.92955840131614,0.954855710960816,2.64372216664421,16.626255441406,0.762190335620544,1.04115899856808,1.38104685737401,4.39076007226384,3.83399404869569,4.12075481810876,5.77923494562381,1.54323105306288,1.18142628215728,1.23394746605417,2.58093120150857,1.7749995387621,2.44877634783804,3.42392959975524,6.17427134651564,0.728023093601086,0.879035336463896,0.92701075478199,1.61141322873019,11.0620625707807,1.56815481740017,5.47222610503702,8.76365072731426,0.546520486584616,4.68886644466018,1.10522132432913,4.18966695693522,26.665656022517,3.27082462421549,1.13895772051466,1.44465111675298,1.85726915345545,1.42544279744339,2.13263291376992,3.45558689458131,11.2940933677251,0.864110896803774,0.882420662835497,1.17010500774196,3.52808613983671,5.04474680554769
error,36280050
