"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999087483003815
"hdp.2","SBS17b",0.999316607153405
"hdp.3","SBS2",0.99983068865695
"hdp.4","SBS13",0.997121388125689
"hdp.5","SBS5",0.999159428011833
"hdp.6","SBS35",0.99386352023367
"hdp.7","SBS7c",0.999343440787184
"hdp.8","SBS28",0.984532827735865
"hdp.9","SBS22",0.988819305921897
"hdp.10","SBS41",0.993837505572609
"hdp.11","SBS18",0.997842070134943
"hdp.12","SBS3",0.997082379844692
"hdp.13","SBS17a",0.998414150363762
"hdp.14","SBS12",0.993117170080295
"hdp.15","SBS40",0.99924769553264
"hdp.16","SBS4",0.999143994563261
"hdp.17","SBS44",0.994478513132667
"hdp.18","SBS7d",0.979230048050289
"hdp.19","SBS16",0.990283041413127
"hdp.20","SBS29",0.951508143145421
