Signature,NumberOfPostSamples
low confidence hdp.1,3188
low confidence hdp.2,3000
low confidence hdp.3,2993
low confidence hdp.4,1991
low confidence hdp.5,1580
low confidence hdp.6,1194
low confidence hdp.7,1065
low confidence hdp.8,1001
low confidence hdp.9,934
low confidence hdp.10,592
low confidence hdp.11,400
low confidence hdp.12,400
low confidence hdp.13,200
low confidence hdp.14,2
low confidence hdp.15,2
low confidence hdp.16,2
