num.sigs,12
likelihood,37849.02
evidence,18945.36
relevance,0.894543266685958,0.00767459708365311,0.3895878053539,0.874111277415186,0.00767459708365311,3.64661637403241,0.199283297672247,0.00767459708365311,0.697877513198825,0.00767459708365311,0.00767459708365311,0.574842579175773,0.711103442004435,0.383099216843126,0.00767459708365311,9.26410353727424,0.00767459708365311,0.580157384692771,0.00767459708365311,0.00767459708365311,0.00767459708365311,0.757870708496204
error,9947698
