Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12
DEL,T,1,4,0.0076812991397772,6.74346814091082e-171,0.0310590217822737,5.61883907981191e-56,0,1.0129204603539e-295,0.449561130701749,2.51712588981487e-174,0.0446412449601336,0.0447663127275252,1.4663462269027e-229,0.00441380937460753
DEL,T,1,5+,2.19548009864986e-18,3.15219662501479e-136,0.0120527511191869,0.00192976437445884,0,3.89863864615754e-173,3.09329499368376e-180,1.12492431012174e-235,2.44493208328766e-179,0.815415173443913,1.42246333678398e-84,1.44308936189926e-119
INS,C,1,0,0,0,0,0,0,0.718644981034051,0,0,0,0,0,0
INS,C,1,1,0,0,0,0,0.186219565415571,0.0163307118815613,9.95530372280943e-240,0,0,0.000226635158595824,0,0.00133175306118463
INS,C,1,2,0.0011102615731834,0.000589273910024325,0.00348996269346467,0,0.10335674144696,1.82309779587068e-289,0,0,0,2.23538948780767e-05,0.000103202691034159,0
INS,C,1,3,0.00655117772012262,0,1.32752888697195e-145,0.000786889193210355,0.0386946874458689,0.00229097779563793,8.81926631357244e-40,0,0,0.00050691630139289,0,0
INS,C,1,4,0.00748541557493629,0,0,0.00177160099967609,0.0091155109331468,0.000874991965078815,1.64341715771501e-23,0,0,0.00301152525585753,0.000625568756129657,7.39598604605443e-05
INS,C,1,5+,0.0075730862672466,0,0,0.0228199555494725,1.90889803356757e-122,0,2.58523343323392e-254,0,0,0.00952016263451354,0,0
INS,T,1,0,0.0189251815629322,0.0549885316775892,0.00375738316113164,0.00218612721507268,0,0.0507170266087343,0.00693108449494826,0.000938883880367051,0.00976908997445724,0.00138123376951626,0.00359261109098922,0.00606044987028124
INS,T,1,1,0.0450544638738711,0,0.012861649794372,0,0.352869587706224,0.00175131957128539,0,0.000768377878857072,0.0076419380358089,0,0.000847915156266563,0
INS,T,1,2,0.0449761725588121,0,0.0359772025933545,0.000138161262104812,0.157997971301778,0.000619866883394645,0,0,0,0.000689138640557816,0,0
INS,T,1,3,0.0269343751436404,0.00871945652448986,0.0228414867147162,0.00388861716803421,0.0981416979556295,0,1.4289752321331e-61,0,2.8898705877259e-61,0.0012720914149285,5.32208030429203e-77,1.29961980711749e-06
INS,T,1,4,0.0058218425266066,0.0151952775069418,0.0130516952806822,0.0168847176059047,0.0475296706838621,0.000304240031133982,0.00539167610801897,4.47549067036851e-33,0,0.00344655127284937,0,0.000631318737272121
INS,T,1,5+,1.48917716896651e-40,9.03413624522151e-205,2.19710610443333e-118,0.90645230387118,0,1.58887624635257e-153,1.8240364681679e-188,1.63223017641365e-176,1.05881449895971e-161,0.00368308769371156,2.96414593466982e-48,1.92329248103349e-43
DEL,repeats,2,0,0.00621208856222013,0.0269409477500612,0.0324028449336235,0.000314797239791273,0,4.26114417138238e-05,0,0.0715463695104315,0.0155652103779457,0.000175733463709737,0.00817829961671268,0.00099576598519556
DEL,repeats,2,1,0.00901131894031336,1.84648442743598e-57,0.0229459617995132,1.41949190887592e-139,0.000244661723271231,0.00388613134990093,0.0361932780425482,0.242216010197245,0,0.0035558534831852,0.00510463298223053,0
DEL,repeats,2,2,0.0128482781342671,0.00283720244364858,0.00364736286266248,3.80884564635429e-05,1.89616311492693e-232,0.0020127148523482,0.0042468933894462,0.0554364575252057,7.88439565466089e-265,0.00192789426737372,0,0.00133277639151341
DEL,repeats,2,3,0.00730895430388148,0,0,0.00028289410094798,0,0.000417826741032865,0,0.0109652642335293,0,0.000785111220949908,0,0.000280560664859563
DEL,repeats,2,4,0.00346063738886428,0.000500159759593917,0.000653420108837786,0,0.000744368746619268,0,5.91771654437936e-90,0.00298725730272023,1.11253692930689e-308,0.000975442482848783,7.79494360717916e-05,0.000180318147366336
DEL,repeats,2,5+,7.84322291509341e-05,0,0.0282103660358895,0,0,0,0,0.00195861883295254,0,0,0,0
DEL,repeats,3,0,0.000560168248924034,1.78384057525993e-228,0.0224436812238226,0.00011638667775726,7.6608789383859e-142,0.00128807696976184,0.000124248600581703,0.00496266890973601,0.00365981400612931,0,0.0134810281358675,0.00105426056790424
DEL,repeats,3,1,0,0.000821833703045468,0.00314161083978744,0.00430243516542001,0,0.00202604509399998,0.0227480044247333,0.09497371582705,3.35086141970469e-235,0.00488368207690158,0,0.00459065811632637
DEL,repeats,3,2,0,3.19370349899256e-32,0,0.000568854190758912,0.000759974820092664,0.000955338242961043,0.00517675684329017,0.0211266847857516,0.00126329520389695,0.00230705635348363,0.000331647951494406,1.85112801926534e-05
DEL,repeats,3,3,0,0,0.00040939030892253,0.000360798024441294,0,0.000187927257765685,0.00351941452257779,0.0038639866213018,0,0.000394888424165982,0.000132315721293387,0
DEL,repeats,3,4,0,0,0.00769897171291384,0,0.00081678219555477,0,0,0.000283300223107916,0,0,0,0
DEL,repeats,3,5+,0,1.11277716596625e-308,0.0113951689101517,0,0,0,0,0.000457726518127825,0,0,0,0
DEL,repeats,4,0,0.000216310573803071,0.000245558538153227,0.0145288682104627,4.91224621970433e-05,0,0.000212161513536732,0.000491659421729099,0.00777759060626098,0.00181349116153383,6.2842675865796e-06,0.00748393894066428,0.00204120098541149
DEL,repeats,4,1,0.000419834780012555,0,0.000793146779355417,0.000451163712999867,0,0,0.0106942115920082,0.0661718179010886,0.00363095262877127,0.0022659621781954,0.000109440185161371,0.00244475133705933
DEL,repeats,4,2,1.00171832854812e-206,0,0,0,0,0.000589664309043076,0,0.015745358698638,0,0.000606181877715771,0,0.000237326649507648
DEL,repeats,4,3,0,0,0.00495665186627757,0,0,0,0.00031639348914022,0.00477635962135451,0,4.38226840950091e-06,0,1.90531189029106e-255
DEL,repeats,4,4,0,0,0.00562342370491705,0,0,0,0,0.000708682307166717,0,0,0,0.00017624397666017
DEL,repeats,4,5+,6.87666299247543e-05,0.000291754705739245,0.00214744222786125,1.99418055908167e-05,0,0,0,0.000703395315614737,0,0.000240523552031656,0,0
DEL,repeats,5+,0,0.00111384264955103,0.00465627622909595,0.0154296612859683,0,7.28822123391404e-269,0.000817420784256264,0,0.00404242396098923,1.57911103849666e-303,0,0.316276354739738,9.87861326949895e-12
DEL,repeats,5+,1,0,0.00302006187599024,0,3.27941293336254e-191,0,0,0,0.0169234530699187,0,0.00320291167443156,0,0.00780548085791687
DEL,repeats,5+,2,1.13104874420068e-05,0.000270432463100947,0.000341752464161399,4.5798056955844e-05,0,0,0.00175358882784053,0.00244238074013388,0,0.000427702171085153,0.000489121922604791,0.000264541264696642
DEL,repeats,5+,3,0,0,0.000265939350566339,0,0,0.00017225254746084,0,0.00143901572600437,0,0.000167193143536416,0,0.000202670331085183
DEL,repeats,5+,4,5.4003916798165e-05,0,0.00011848530544334,1.05293831156807e-05,0,0,2.10885323723035e-09,0.000162053397224567,0,7.53825333690794e-05,0.000153665076406974,2.85375258030521e-05
DEL,repeats,5+,5+,0,0,0.000775740344237205,2.02927598810684e-05,0.000210675018076587,0.000333198395237254,0,0,0,2.3417973258475e-05,0,0
INS,repeats,2,0,0.0023335312927638,0.0132843837541098,0.00849278939037212,0.000436759484814519,0,0.0381968664369045,0.000605076725023881,0.000749299766491702,0.000444432276842737,0.000311373264339966,0.00135385759472919,0.00223574324023515
INS,repeats,2,1,0.0026915330782867,9.38607027725038e-05,0.0240660529637933,0,6.67510269431459e-133,0,0.00118376444475351,3.59490216446306e-05,0.00102325368653993,0.000280248214387058,0.00171011101400583,6.41295080530614e-05
INS,repeats,2,2,0.000992597512244002,0,0.00932139140575352,0.000274115022750352,0,0.00185598421207011,0.00115073208685428,0.000106109655776958,0.00110413690141712,0.00100298467658486,1.86713130990258e-131,0.00063700371987297
INS,repeats,2,3,0.000990901282639926,0.00127412860058045,0.00118333660532335,0.000444540165626673,0.00114183203583647,0.000970024980210493,6.94804669594908e-127,0.000147776815398508,2.75931099980106e-72,0.000439644899259697,0.000142004247740849,0.00058308912837781
INS,repeats,2,4,6.79438548393478e-05,0,0,0.00292744720110486,0,0.00233208733697546,0.0018214254922732,0,0,0.00200817486045705,0,0
INS,repeats,2,5+,0,0.000389757119919165,0,0.0161837986163607,0,0,0.00893889312384211,0,0,0.0147315143268897,0.00150808939401896,1.24082028614062e-11
INS,repeats,3,0,9.49463757230585e-05,0,0.00532875937256533,0,0,0.010085213296115,6.76333861320752e-56,0,0.000138687137899593,5.15367646294469e-05,0.000529053388012313,0.00111716681961573
INS,repeats,3,1,1.4265231007323e-05,0.00471971742184864,0.0068558456777217,0.00034582381571018,5.37101350418695e-109,0.00351590324413317,0.00193125795665434,0.000394413818031955,0,0.00119561565644635,0.000735153542421403,9.98496288781192e-05
INS,repeats,3,2,2.15967862328436e-05,1.1125371332845e-308,0.00162794947668104,0,1.65608244847679e-193,3.58843209303698e-05,0.00199219556938116,0.000397756665773965,0,0.000197987205463049,0.000160716040027623,0.000567824801075264
INS,repeats,3,3,0,0,2.84200252747224e-05,0.000121168437725412,0,0.000410372859415368,0,0.000125949201278404,0,7.45956389186648e-92,3.03830258275063e-06,0.000229425628341773
INS,repeats,3,4,9.33505279542402e-06,0,0,8.83541101430795e-05,0,0.000587278368041978,0,8.67335476004231e-05,0,0.000137788009161957,0.000124786035086124,0.000208487105092672
INS,repeats,3,5+,4.70150305070453e-05,0,0,0.00100729770291426,0,0.00355380557481394,1.0824738907172e-48,0,0,0.00196326584930478,3.00555506895899e-258,3.45234231573658e-05
INS,repeats,4,0,0,0.00102794486537575,0.0031581438189795,0,0,0.00810416113148091,0,0,7.64420197990427e-182,1.27996013647714e-05,0.000801950519435523,0.00195975438325445
INS,repeats,4,1,4.41735757972723e-42,0.00228658561589165,0.0037252238471236,0.000762485253237405,0,0.00183188144782012,0.00929395667654666,0.00105742126176874,0,0.00112946079431101,0.00144808617101342,9.05160355778832e-05
INS,repeats,4,2,0.0001167299643858,0,0.000294582819446874,8.05617212839628e-05,0.000342790050972212,2.55246278484994e-05,0,0,0,4.7202349298324e-06,0,0.000653986158027784
INS,repeats,4,3,2.51005082737461e-05,0,0,0.000147121039789264,0,0.00138030847921265,0,0,0,0.000138685990003797,0,0.00033072642305298
INS,repeats,4,4,0,0.000217237522292036,0,0.000283473942128468,0,0.0029393962999642,0,1.78923509184659e-69,0,0.000278238116446115,6.21781985038347e-05,0.000124210392369334
INS,repeats,4,5+,0,0,0.000450921420709729,0.000953004320442097,0,0,0.00373111937987663,0,0,0.00211639474665697,0.000926694233304139,0
INS,repeats,5+,0,0,0.00301494939749681,0.00591413251871296,0,0.000303771599616056,0.00510969802184831,0,0,0,0,0,0.00951937979465768
INS,repeats,5+,1,0.000360556450396777,0.0188882309783992,0.00450574833557756,0.00123672932671701,1.11253692925609e-308,0.0434703299176342,2.32732711392206e-145,0.000454530728282899,0.00114851799489791,0.000202034300702085,0.0113745832354035,0.00486106780301336
INS,repeats,5+,2,9.89138539290881e-06,0.000118107024325368,0.000298842323169482,0.00027305120080847,0,0.000701490306915321,0,0.000174407195569502,0,0,0,0.0018408347263972
INS,repeats,5+,3,1.15504559467918e-05,1.31052687534627e-05,0.000204715341467185,0.000292490368297132,0,2.57508553567567e-73,0,0,0,0.000105194714615062,0.000158042083629036,0
INS,repeats,5+,4,2.58119153139438e-05,3.67054695759565e-05,0.000137530777973473,0.000289933090223397,0,0.000224031733534606,5.41667881978821e-105,5.93803140701322e-05,6.22982667552748e-05,0,0,1.01465811689332e-05
INS,repeats,5+,5+,0,0,0.00058771216894519,0.000139115578992291,0,0,7.14016353459171e-07,0.000471065986775646,0,0.000127690446382435,0.000111574041973051,7.9980033652894e-05
DEL,MH,2,1,0.00648670941063477,0.00978316679621041,0.0319646403050853,0.000817114326211308,0,2.16804991167019e-10,0,0.199769467755431,0,0.00011301024165861,1.85263785353495e-05,0
DEL,MH,3,1,0,1.94330770196988e-64,0.0173223123189131,3.42293320931498e-05,0.00150971092092056,0.00203167046209638,0,0.00650957182847256,0.00229608864177132,1.28835458258396e-274,0.0117164083464943,0.000489346518173402
DEL,MH,3,2,0.000139032840334327,2.42580074674498e-194,0.00941800196954078,0.00103101135786625,0,0.00468141277944301,4.96082919186089e-86,0.0519363842636123,2.33266042418064e-126,0.00313581332471764,0.00472521733650371,0.00392024804387695
DEL,MH,4,1,0,1.91032712602112e-120,0.0110863079067924,6.9502166430964e-05,0,0,0.000100133520501156,0.00979896410450588,0.00171664071736431,0.000131751538452766,0.00748442587727279,0.00208944328688869
DEL,MH,4,2,0.000111883295864717,0,0.0065971428105945,8.67583459306892e-05,0,0.000812026465935808,0.000513796812969611,0.0323966029923901,0.00398239491419473,0.000530848374463426,3.21647875298985e-08,0.00855010216693209
DEL,MH,4,3,0,0,0.00296438746487057,0,0,0.0022755836888956,0.00709913685565092,0.0473495472745262,0.000268533115779054,0.000655378806904593,0,0.00523947819683504
DEL,MH,5+,1,0,0,4.19247866580175e-109,0,0,0,1.8280937595467e-104,0,0,0.000581420520735772,0.368338921215186,0.0573856154159224
DEL,MH,5+,2,0.00150292139258383,8.09408053523311e-38,0.00381398097250644,0,0,0.00152231088940957,2.16607583706712e-209,0,4.28954955529817e-250,4.95875903509017e-05,0.124494870775284,0.290032814126938
DEL,MH,5+,3,0.00126858904845694,0,0.00622095682553371,0,0,0.000920350481790911,0,0.000472806619912115,1.11255252699745e-308,0,0.0255130259067407,0.247806087598152
DEL,MH,5+,4,0.000677932897463547,0,0.00172944306795437,3.44180733486602e-305,0,0,1.10322574850909e-242,0.00324447380274014,4.12096106173164e-162,0.000444367858916008,0.00141270949796784,0.141600873290963
DEL,MH,5+,5+,0,0.0163511052424871,0,0.00048780844439269,0,0.00105185290498918,5.36448755361491e-86,0,0,0.00234415773806931,1.13643037351469e-132,0.116861641770744
