"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998838698279806
"hdp.2","SBS12",0.993506088731482
"hdp.3","SBS2",0.998398628988614
"hdp.4","SBS5",0.99946348730722
"hdp.5","SBS40",0.996808306963629
"hdp.6","SBS13",0.999772469491321
"hdp.7","SBS17b",0.999158293106618
"hdp.8","SBS17a",0.999057660544498
"hdp.9","SBS44",0.995805847365993
"hdp.10","SBS8",0.990611791882075
"hdp.11","SBS28",0.990775500839106
"hdp.12","SBS34",0.989032153775432
"hdp.13","SBS7c",0.998520110736986
"hdp.14","SBS7d",0.998946542756103
"hdp.15","SBS18",0.99387278425428
"hdp.16","SBS4",0.99943695693384
"hdp.17","SBS3",0.995456671501982
"hdp.18","SBS36",0.997693569595147
"hdp.19","SBS22",0.990055926520399
"hdp.20","SBS9",0.995705712783083
"hdp.21","SBS37",0.996319610446499
"hdp.22","SBS41",0.992090805058471
"hdp.23","SBS29",0.98804950885886
"hdp.25","SBS30",0.918134128057779
"hdp.28","SBS7b",0.977890153533989
