Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13
DEL,repeats,4,1,0.00663700286663737,0.0118547020706768,0.00164160858915828,0.00153846552140033,0.00160883013350992,0.0035096815509282,0.00357635915176732,0.00259241176796456,0.00536043640807691,0.00272576493156794,0.00166075967518326,0.00458308693081017,0
DEL,repeats,4,2,0.000455619818710963,0.00350020761806228,0.000150668646248231,0.000251439462218064,0.000111120399611796,0.000948840461142339,0.000424262268567289,6.52885529767919e-05,0.000215350642440318,0.000165408270495208,0.000162008519579936,9.85610092647349e-05,0
DEL,repeats,4,3,4.80619051422307e-05,1.03104361047439e-05,4.06495016309152e-06,0.00472980388329778,0.000212724559467641,1.83599160437759e-05,0.000221175779564817,0.00286679237492575,0.00290543908425729,0.00179294396907151,0.000747996781890343,4.92805046323674e-05,0
DEL,repeats,4,4,5.16416074788315e-05,1.66895548458085e-05,5.31570405942738e-06,0.00488448564038439,0.000315060737766252,3.30478488787966e-05,0.000181652959848767,0.00317165119657663,0.00442052058325927,0.00785382973240209,0.00178002552151232,9.85610092647349e-05,0
DEL,repeats,4,5+,0.000500864908899803,0.00287727925541739,7.01130155851664e-05,0.0018367980268452,0.000283437541038784,0.00119633212941244,0.00017481247182099,0.00118888039715989,0.00033199890709549,0.00199102547818306,0.000493608936252061,0.00019712201852947,0
DEL,repeats,5+,0,0.000415245471045695,0.000170530162624506,3.93633490394001e-05,0.0280190098048783,0.00177821920116584,0.000929011751815061,0.0395787597070325,0.0156574831397008,0.00619357420601788,0.0229251778751531,0.0137141935319305,0.000147841513897102,0
DEL,repeats,5+,1,0.00178187019259914,0.0338357359121984,0.00133683172344689,0.000347927020196989,0.000281314687554764,0.00679463772948059,0.000783007862912972,0.000293127584298621,0.000878451162287796,0.000228304254831657,0.000339183794184377,0.00103489059727972,0
DEL,repeats,5+,2,0.000895277686019379,0.0024001063384259,0.000302729641173516,0.000102633405699002,0.00014472004613473,0.00376965796210807,0.000744093086577169,0.000377776512644338,0.000773467724098141,0.00122810535649158,0.000310918478002345,0.000246402523161837,0
DEL,repeats,5+,3,0.000686716012178734,0.00144798577842235,0.000104266856650677,0.000269899517641003,0.000117635363752409,0.00188886816258367,0.000320438861390127,0.000110028271898645,0.000409166220636603,0.000335717526782866,0.00016752370322521,0.000492805046323674,0
DEL,repeats,5+,4,0.000615063281801856,0.000600453095452534,3.40181460673233e-05,5.23410108028469e-05,5.4754979518856e-05,0.000430356432066107,0.00013528965210494,4.48163936757896e-05,6.101601535809e-05,7.84157726792097e-05,5.30836425857663e-05,0.00019712201852947,0
DEL,repeats,5+,5+,0.00025040311262747,0.000226829594304367,3.18883245740344e-05,0.0004101058898045,0.000242371306399642,0.000124113032455925,3.96748305611116e-05,0.000662124837617248,0.000753278601369361,0.000707784031526408,0.000133743203397905,0.000246402523161837,0
INS,repeats,2,0,0.00171931342717592,0.00259340847144002,0.00049052561888232,0.00632914256306839,0.00133037031788194,0.00164137649431357,0.00138010646231545,0.00531704914909233,0.00611775283399202,0.00511662916731843,0.00619630882546581,0.000985610092647349,1
INS,repeats,2,1,0.000550980741612215,0.00138471382160691,0.000131169864986958,0.0192197992649071,0.0014113315576518,0.000674910513769203,0.0013516804342889,0.0159480804571195,0.0195273681504475,0.0171869403431589,0.0133674263602339,0.000246402523161837,0
INS,repeats,2,2,0.00125835339678248,0.00834485159870359,0.000632787075025464,0.00819455367581914,0.00069058619890493,0.00709574035259852,0.000325151197587041,0.00523554388565801,0.00675348587636271,0.0085906112632005,0.00253491628295925,0.000689927064853144,0
INS,repeats,2,3,0.00193444766924114,0.00541208884539879,0.000534484898512501,0.00109731522131749,0.00167976272061389,0.00419487361768192,0.00077844753756112,0.00133655597324128,0.0020005177388362,0.0013171399317211,0.000605291405068867,0.000788488074117879,0
INS,repeats,2,4,0.0300026002723039,0.00360568560468779,0.00367732265131295,0.000110377624071552,0.000520831122027621,0.0342742912705209,0.000503915951379635,0.000700423877208449,0.000303734135275198,0.000131509785430758,0.000905868913736323,0.0168046520796373,0
INS,repeats,2,5+,0.238796309244734,0.0980141951710664,0.0265368560329108,0.00102736962107472,0.00146425649106374,0.306371919022489,0.0017520770001815,0.00585484587320181,0.00102201825724801,0.00148704077252605,0.00121196160604905,0.137886851961364,0
INS,repeats,3,0,0.0003945301444093,0.000222008167348911,4.69386698077738e-05,0.00353420012298449,0.000448507699882394,0.000415668499231087,0.000551495345883957,0.00314006119795485,0.0027470666326293,0.00368227399206122,0.00100927860708522,9.85610092647349e-05,0
INS,repeats,3,1,0.00401278763568466,0.00697274766298018,0.000795308384376236,0.0037289537076965,0.000568192715274546,0.0189591837034448,0.00050254785377408,0.00521016454210508,0.00814518940313326,0.00568841084310433,0.00111062010656714,0.00206978119455943,0
INS,repeats,3,2,0.000879609152841142,0.00116723037801619,0.000167477126675877,0.000551145215688301,0.000244933370949321,0.00205557620026115,0.000887287302625319,0.000905988892511771,0.00328409729721484,0.00213152040423331,0.000448798069134206,0.00019712201852947,0
INS,repeats,3,3,0.00116997582761984,0.000350703179159923,9.66148387094148e-05,2.09364043211388e-05,0.000107972720307905,0.000699879999588738,7.53973791506181e-05,6.0764742494548e-05,6.01187210145887e-05,9.88365468144205e-05,8.13489587677977e-05,0.000739207569485512,0
INS,repeats,3,4,0.00141973342015383,0.00192471364061796,0.000131854239760424,4.85139261419936e-05,0.000110388381169031,0.0014893563894711,0.000447519927861733,6.52502155998237e-05,0.000202339874459548,6.00370759575199e-05,3.6538091649943e-05,0.000936329588014981,0
INS,repeats,3,5+,0.00835995467979475,0.00931915072270223,0.00238197819861621,4.87390487691026e-05,0.000183443821757023,0.0276713310645373,0.000193965838298768,0.000370837447413099,0.000229707351936339,0.000298143302374078,0.00031574426369196,0.00502661147250148,0
INS,repeats,4,0,0.000296352406554658,7.69203038893487e-05,2.5068175969486e-05,0.00316328808255967,0.000206502402704135,0.00015569208805122,0.00161967555413273,0.00233616474030932,0.00134145504353448,0.00079804385320404,0.00045500265073514,9.85610092647349e-05,0
INS,repeats,4,1,0.00898634390505503,0.0105713123909338,0.00134166364533887,0.00271459617446869,0.000469370225501209,0.00948326383493113,0.00158988142850063,0.00309677829935779,0.00179279409831564,0.00620097227389813,0.000652859864009359,0.00551941651882515,0
INS,repeats,4,2,0.000652562130868871,4.10933928203464e-05,2.76463809350463e-05,0.000437458288998246,0.00018710391397085,0.000924605371964555,0.000276811748857411,0.000209437090377108,0.000253934299210875,0.000719219665042126,0.000445351079355909,0.000640646560220777,0
INS,repeats,4,3,0.0014286533341729,0.00118740619542979,0.000179394687386247,2.1566747677044e-05,7.65691291132665e-05,0.000659488184292431,0.000144866335343829,4.22477894189223e-05,6.63997814190979e-05,3.47153160298584e-05,7.3076183299886e-05,0.000492805046323674,0
INS,repeats,4,4,0.00236917611038112,0.000784038198756428,0.000307644160020911,3.4646372312078e-05,0.000153284661915086,0.00284652138342702,0.000144258291963582,5.17554589070282e-05,0.000210864170722811,0.000212376051006193,0.000175107080737463,0.00128129312044155,0
INS,repeats,4,5+,0.00627292953391161,0.00834781863067617,0.00226525100126242,0.000319403983342276,0.00025767049185344,0.00366023286248717,0.000364217984767905,0.000807461833703577,0.000694954469041775,0.000746175086900604,0.000643208292630129,0.00187265917602996,0
INS,repeats,5+,0,4.93529453292015e-05,1.91373562231938e-05,6.92634469008628e-06,0.0041537150805258,0.000223997643486229,4.11262119380581e-05,0.00388281301541177,0.00345450436384778,0.00485974616440317,0.00458936477914729,0.00203648156101758,4.92805046323674e-05,0
INS,repeats,5+,1,0.00955504710741566,0.000706672840071191,0.00124834088528113,0.00431253909395121,0.00126968598897668,0.0057025899231968,0.00884307890062109,0.00344898378156436,0.00395841399635609,0.00592365816114196,0.00200821624483555,0.0086240883106643,0
INS,repeats,5+,2,0.00294339557535881,0.000153173025584865,0.000225483788509717,0.000419470991092235,0.000129640466213762,0.00104284323128647,0.000964508811916677,0.000277600946626512,0.000356674501541776,0.000153564221496786,0.000169591897092188,0.00167553715750049,0
INS,repeats,5+,3,0.00239482086318595,0.000992991425425951,0.00017351850398648,0.00015375875431546,0.000137253458018523,0.00164798606408933,0.000208558879424694,0.00018635798944227,0.000370582563866047,0.000224220100004615,0.000482578568961512,0.00142913463433866,0
INS,repeats,5+,4,0.00180909940381525,0.000103549415843328,9.13168339975771e-05,0.000150584525273223,9.80904713305709e-05,0.000738068624959792,0.000193509805763582,0.0001088781505896,0.000287582837092174,0.000207883480696446,0.00010823547903851,0.000985610092647349,0
INS,repeats,5+,5+,0.00171579240848418,0.000942255178694693,0.000170822303370322,0.000697947680826092,0.000291196936532098,0.00206512335660392,0.000346736737585806,0.000548454514906626,0.00042038239993037,0.00156954070003231,0.000420532752952174,0.000985610092647349,0
DEL,MH,2,1,0.00978285701677114,0.00100500790491493,0.00102549429956227,0.0295548639038042,0.0128568059195111,0.00387761426844547,0.00346219900712596,0.0266429818351757,0.0377047569610974,0.0299184761854974,0.0119672591122898,0.0083284052828701,0
DEL,MH,3,1,0.0012679775145399,0.000126024683035683,6.72752201882912e-05,0.0166029513351291,0.000952136388505027,0.000358385561174506,0.000842900135867293,0.00969421916443303,0.0106912621028183,0.0163725598706466,0.0056882225321449,0.00103489059727972,0
DEL,MH,3,2,0.0156813848964612,0.0091878595579152,0.00301072982239124,0.00969294736959406,0.00210023411413837,0.0511470541147509,0.00514237487759327,0.00701796355303909,0.00600469374671086,0.011873454913177,0.00135742457469317,0.0104967474866943,0
DEL,MH,4,1,0.000977024003312574,0.00166754614439387,0.000129234736317155,0.0103617416702095,0.000691025409970589,0.00168690908610213,0.00284549100871053,0.00732320574845965,0.00783427691311005,0.00832800010782169,0.00449211707907601,0.000591366055588409,0
DEL,MH,4,2,0.00125600605098799,0.00386470749589474,0.00036519653859995,0.00482284706508194,0.000733262874118156,0.0021253438812275,0.00586108215304513,0.00599447060011988,0.00229438163633288,0.00696715971945124,0.00301611605600945,0.000640646560220777,0
DEL,MH,4,3,0.00359554692071364,0.00370211414379691,0.000478195073394858,0.00372553184376445,0.000524052003175789,0.00604408436161103,0.0047430423876161,0.00258186898929831,0.00470496289014919,0.00395387028805952,0.00147806921693354,0.00221762270845653,0
DEL,MH,5+,1,0.000979077930882755,0.00419449309964792,0.000304269484413816,0.0184781327698964,0.00152816170111716,0.0020864208592147,0.0199000437487212,0.00506314070143215,0.00448243389296086,0.00499124561412824,0.0179829456733729,0.000739207569485512,0
DEL,MH,5+,2,0.00049036053646945,0.000857249712680041,5.54579557809293e-05,0.0121624750521919,0.00315338904774502,0.00104578081785348,0.57302524991343,0.00484097560190161,0.0183438369113693,0.0050365797327084,0.00380823430706199,0.000542085550956042,0
DEL,MH,5+,3,0.000235321415897857,0.000872826630536129,5.36172236316049e-05,0.00814101951509262,0.000936397991985569,0.000225459769017568,0.0474659944139055,0.00482610069963796,0.00478527073389256,0.010600423853588,0.00480096736321138,4.92805046323674e-05,0
DEL,MH,5+,4,0.00082972805470818,0.00521989934937439,0.000323962958498576,0.00223877698981106,0.00146835579434323,0.00197038618981803,0.0517335468781685,0.00247130399412211,0.00207544181651856,0.00428346158260183,0.00389303025560808,0.00039424403705894,0
DEL,MH,5+,5+,0.00305647895900848,0.0121445810943986,0.0017356393231196,0.00132455400112134,0.000465929738820212,0.0266358317996684,0.0106349827422088,0.000600324985944559,0.00412800262727784,0.00152175608855591,0.00263625778244117,0.00137985412970629,0
