"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99938946666513
"hdp.2","SBS2",0.996690229737472
"hdp.3","SBS13",0.999644182636853
"hdp.4","SBS5",0.997656739133686
"hdp.5","SBS17a",0.997125934996207
"hdp.6","SBS40",0.99747958701541
"hdp.7","SBS17b",0.998049898925274
"hdp.8","SBS16",0.963798709750404
"hdp.10","SBS3",0.98930368441722
"hdp.11","SBS7c",0.998178800509423
"hdp.12","SBS34",0.988578505601823
"hdp.13","SBS22",0.990474790976888
"hdp.14","SBS9",0.995424690731998
"hdp.15","SBS26",0.988129836944575
"hdp.16","SBS37",0.995716559970759
"hdp.17","SBS7d",0.998436834716168
"hdp.18","SBS44",0.995601982534301
"hdp.19","SBS28",0.990715324480323
"hdp.20","SBS8",0.989219481580059
"hdp.21","SBS36",0.997039541583802
"hdp.22","SBS12",0.996912686324552
"hdp.24","SBS18",0.995280729960729
"hdp.25","SBS4",0.994966126709229
"hdp.27","SBS29",0.982626362094116
"hdp.28","SBS41",0.989108595428902
