"ex.sig","ref.sig","sim"
"hdp.1","ID11",0.991150353511821
"hdp.2","ID5",0.999928718509335
"hdp.3","ID2",0.99999983857352
"hdp.4","ID13",0.99988696630188
"hdp.5","ID8",0.999948041603438
"hdp.6","ID4",0.999138513082852
"hdp.7","ID3",0.999958912154957
"hdp.8","ID1",0.999855163759944
"hdp.9","ID14",0.999425831107166
"hdp.10","ID6",0.999985667214202
"hdp.11","ID9",0.99997275496045
