Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15,hdp.16,hdp.17
DEL,T,1,4,0.0170476531076812,0.00438474234361488,0.0141022785234434,0.055098893318245,0.0401043036144972,0.0305948316758367,0.00956235391462188,0.00437044987144707,0.0141650993701434,0.0432705065274258,0.095047235146582,0.00144639617010387,0.00654315825360498,0.0411862390772383,0.0153924500012513,0.00121759632019673,0.399789890523525
DEL,T,1,5+,0.00313571973678521,0.00222956317079121,0.00698035256020433,0.027448301491487,0.818318287270644,0.0270226916751466,0.0555560876903004,0.00089995782696613,0.00808798220517505,0.0310433794441894,0.0041145950769545,0.00898833143924405,0.00888712826446903,0.0128647930878059,0.0135381181530893,0.0132138109774426,0.0124433253280481
INS,C,1,0,0.00226670031002978,0.000454935212073871,0.00276993362403583,0.000425994075091294,1.13356772591523e-05,0.000561285177833273,0.545585557005469,1.171839109146e-05,0.00269567589408781,0.000664270222142792,0.000207983737813079,0.00266382406714093,0.00070335975559981,0.000251838474103764,0.00226841995112903,0.00255444481040145,0.00070551889118771
INS,C,1,1,0.00174791385771994,0.000310804488804887,0.0023038237715023,0.00126065204719987,0.000192832094735793,0.00124230216150203,0.0148538122754798,6.81920621395288e-05,0.00125959875334355,0.00123830587113265,0.000220297563257074,0.00218701596831205,0.121589773950165,0.000542277982821741,0.00138747120367468,0.0018727478443791,0.00237109295736542
INS,C,1,2,0.00016170081187894,0.000208864905283974,0.00222839129368163,0.00315270681892908,3.15366115473595e-05,0.00208682842173962,0.000512238533738323,1.44366821683302e-05,0.0022396719214976,0.00352975544110707,0.000377522531728842,0.000912094841946846,0.0665452804830403,0.00019473556427791,0.00108829769963058,0.00226130169135506,0.00250421321614972
INS,C,1,3,0.000115660653312518,0.00088094778133442,0.000433854610715425,0.000508452892170641,0.000293104862486736,0.000344366540210178,0.000652207880014012,0.000791763581167553,0.00564793270640303,0.00020936523277239,0.000222653198673201,0.000235618623995746,0.0265183728098309,0.00541519272831048,0.00687400259875925,0.000111641149301379,0.00154723810267718
INS,C,1,4,0.000463050419290354,9.09897229192055e-05,0.000319831741572181,0.000120975880654798,0.00249833264294343,0.000452931703970308,0.000817044292250838,0.00135166893361142,0.00840651424015841,0.000280795848867745,0.000377991224046779,0.000230142327910902,0.00777730037115615,0.0182415178885181,0.00566992504148318,0.00043252435141258,0.0017834788210658
INS,C,1,5+,0.000369472272495539,0.000886054142275975,0.000885398530357285,0.0002640623738379,0.00817670833100697,0.000539163583579723,0.0022504119068301,0.021821304665533,0.0103842805534567,0.000348435943975208,0.000679622121749063,0.000786092754619165,0.00122444448304498,0.179097619620613,0.00719978486866366,0.000389305314843199,0.0136069109681114
INS,T,1,0,0.00688210805690007,0.00372808577056635,0.0374224942340072,0.00531187461712949,0.00115627440018266,0.00785539928842558,0.0393887302180763,0.00242493607780053,0.0177065857555947,0.00474684182710162,0.013861100523771,0.00441603788544181,0.00422204855981352,0.0129823265828554,0.0219197145879003,0.00491807458774601,0.00686755156423388
INS,T,1,1,0.00132327343164419,0.00123965288432597,0.00492837308086345,0.0141063589830393,2.19276775785056e-05,0.0117565688962764,0.00338170223263426,3.11729551085042e-05,0.041760975895144,0.0145174777206555,0.0104863575748771,0.00334868413981761,0.208447098661258,0.000243053411053633,0.0485852908637653,0.00515735608683834,0.0110769484376758
INS,T,1,2,0.00069432980192994,0.000336121853158161,0.00805581539763293,0.0293943854688702,0.000558572021287276,0.0422835116220929,0.00163702427978875,9.52327974152475e-05,0.0455814873862042,0.0245760020905838,0.00233532947362572,0.00203821830605854,0.132325752858192,0.00358177669115126,0.0336770066814537,0.00123353129266346,0.0142543398990799
INS,T,1,3,0.000838159562193156,0.000829267655899679,0.0121009802401383,0.0219953643435772,0.00108613722726399,0.0178060205030133,0.000456563936058669,0.0033634704204089,0.0250378376751855,0.021422984088391,0.00171765386771627,0.000763139588439093,0.0852250395712989,0.0317237944231355,0.0226592141356048,0.00169820819231,0.00718886358173455
INS,T,1,4,0.000969389259193077,0.00115390354756988,0.0116721348174032,0.0112389896776241,0.00334453889002045,0.0111305595323855,0.00367684897802576,0.0153151819307543,0.00575522624125269,0.0112665007643049,0.00390043312222315,0.00055393325865399,0.0429200203006816,0.100783574381265,0.00982358717856988,0.00201579649684949,0.00548478874658868
INS,T,1,5+,0.015144018322916,0.0043719429349556,0.0268451321825998,0.00323465081999028,0.0125918849650527,0.00157186099340565,0.123060696962152,0.903640978330333,0.0304061622430661,0.000874675990088329,0.00455419194970057,0.0112627041795628,0.0117931110704505,0.0118915145874641,0.015466565591263,0.016530937867866,0.00575121406784834
DEL,repeats,2,0,0.00105577553684759,0.0885248382643938,0.0236867311197247,0.0301109417046081,0.000385026471779146,0.0235678702154643,0.000667461982976283,0.000392760451549731,0.0101055237461799,0.0253438958129544,0.0144574354119312,0.00935185900474378,0.0126284126560835,0.0059729111249779,0.00706627132748414,0.00706480633195817,0.0148054861070129
DEL,repeats,2,1,0.0014784379130644,0.190393669870843,0.00621854346583889,0.0276116040742516,0.00305416738367393,0.0166131267635092,0.0064303699818779,0.00088560331962402,0.00969740586625325,0.0236522616817699,0.00390791393857049,0.0101226260098881,0.00593202727721834,0.0115224088323427,0.0117861505320925,0.009172525975097,0.0199418582947473
DEL,repeats,2,2,0.00221927665994352,0.0459865195823849,0.00299835259593653,0.0049481644548175,0.00159555396881801,0.00380380283965062,0.00241494899327295,0.000612601590210454,0.0119300607544546,0.00407219279749198,0.000466117553645473,0.000751111435959217,0.00180146498631936,0.00264976136574188,0.012286756266762,0.000285108193389035,0.0107534187758825
DEL,repeats,2,3,0.000598159990580062,0.0119857951492573,0.000109701216768102,0.000268716310642021,0.00114205820116196,0.00024131589827115,0.000255209776956694,0.000152739523421513,0.00658918516976224,0.000479315095115957,0.000144004192957998,0.000113079604479992,0.000423590875205439,0.000817143970678122,0.00642457897767243,0.000101139867566955,0.00129048417458232
DEL,repeats,2,4,0.000185231601530355,0.00314467398110207,0.000281516364491658,0.000713740927570143,0.000987393019766615,0.00101607975289862,0.000431121243570655,3.85999941640221e-05,0.00295847411019903,0.00078375657490817,0.000222154071789164,0.000195046755591629,0.000369027618413067,0.000680709279369264,0.00264526072622714,0.000444168891953565,0.00142120198538301
DEL,repeats,2,5+,0.000183421247613215,0.00203198318916285,0.00172681442586028,0.0208533376741836,9.86990767068307e-06,0.027086240982275,4.32871148212364e-05,9.14879731917856e-06,9.43378211681306e-05,0.0220755748341005,0.000196041214075502,0.000721527617756992,0.0118229239839557,0.000242121661942255,0.000833639696725335,0.000496867984694205,0.0108206873194237
DEL,repeats,3,0,0.00105173940043022,0.00505678501209886,0.00601291138827985,0.0185539722361133,7.51152953362661e-05,0.0169930889599273,0.00135671718626017,5.84393450657481e-05,0.00117541499212176,0.015916498496363,0.00209075730044741,0.0115450801286915,0.00655629843585931,0.000808891335691635,0.00170129642208843,0.0131177451236801,0.00604924082027706
DEL,repeats,3,1,0.00423365936918084,0.10118413695705,0.00109077523754871,0.00615853809878144,0.00420876409577339,0.00581772526080725,0.00400479492291877,0.00423685447381022,0.000259284539879789,0.00566453545243489,0.00403452782045904,0.0021247950013567,0.000849971789108715,0.055361071415641,0.000738774378489398,0.00169327548015585,0.0152451956892445
DEL,repeats,3,2,0.000562417887348612,0.0140777278200254,0.000825524001087131,0.00122750672104814,0.00186140179602573,0.000499069517057019,0.00152009150711873,0.00070927962107732,7.39316691926353e-05,0.000436116958871594,0.000973973071240265,0.000206846400752858,0.000399470540656399,0.00750097966763711,0.000182932175079878,0.000535892931372101,0.00300509282011788
DEL,repeats,3,3,0.000156993891694376,0.00370724484861329,0.000180222725980651,0.00061203975863507,0.000486319587837993,0.000325716660270104,0.000196150495298996,0.000224838150712302,0.000128205325989155,0.000197292901222718,0.000298356138389941,0.000237954914339855,0.000468681500612414,0.00522271998330306,0.000108800103949711,0.000391039471459893,0.00126103878647547
DEL,repeats,3,4,3.82880325296588e-05,0.000738519178379287,0.00107073848562759,0.00638259485529997,9.44803288953061e-06,0.00544960711413536,5.07011844874269e-05,8.52139904279919e-06,5.85973876070039e-05,0.00416670630610183,3.09336929838763e-05,3.13449004683581e-05,0.00302665197966296,0.00015400481740912,0.000152104242876904,8.9713702303628e-05,0.00439364615341589
DEL,repeats,3,5+,0.000174937357466787,0.000712652310617604,0.000831711821533358,0.00874998955291209,9.46961718065934e-06,0.0103288263848594,9.23189823807167e-05,6.79442332985473e-06,0.000136182041780335,0.00686796215985542,7.72124941952913e-05,5.29270227365412e-05,0.00367477346910802,0.000134571193086102,0.000268938892108063,8.31688667761797e-05,0.0044418799167792
DEL,repeats,4,0,0.00233396162777649,0.00645363607879622,0.00481423234847361,0.0109279554902897,3.01748389979651e-05,0.0114076404387824,0.000427702022000998,7.47373522660811e-05,0.000110337689000245,0.00970978582133646,0.00124888850682011,0.00733838646538229,0.00534323911072647,0.000827792531951008,0.00137956850734144,0.00535287903396943,0.00359868227576136
DEL,repeats,4,1,0.00253440401348222,0.0572342512390163,0.000744718923609186,0.00292251051366833,0.00182231460699988,0.00193627456687718,0.000329166273129998,0.000805932869060087,0.0014299011195269,0.00308758638990187,0.00365406530964496,0.00131184869701502,0.00179730242858468,0.00912887847222962,0.00136769386144342,0.00166736589574199,0.00599336850435046
DEL,repeats,4,2,0.000547809284055144,0.0138392701458202,0.000175694812923968,0.000130263161622314,0.00042238103088984,0.000355035711027202,0.000644310284065244,2.83007492777612e-05,2.87543577647119e-05,8.17510261800348e-05,0.000488602611080034,0.000100956897247571,0.000248740950036977,0.000227213676160214,4.76963570143851e-05,0.000297883147132013,0.00166495805387422
DEL,repeats,4,3,0.000175752969547351,0.00397761392807258,0.000559329858652796,0.00332581738229099,6.86969120378955e-06,0.00476787038481625,5.22899137016106e-05,7.21573235952321e-06,5.41859438803165e-05,0.00383016219267687,9.83645176346793e-05,6.60701333401665e-05,0.00205031843791673,0.000186216715259601,0.00012010615125858,0.000137878296631728,0.00119721991183386
DEL,repeats,4,4,5.98636399505625e-05,0.000393752698430305,0.000955478052395105,0.00477929891725101,7.81547559688482e-06,0.00525798541922326,2.4625302819847e-05,1.09762089308365e-05,0.000127204366827778,0.00447480558555883,3.37336730650614e-05,7.04078326131256e-05,0.000991161247406501,0.000238793986544478,0.000165882457964681,0.000446352644730142,0.00281548423310349
DEL,repeats,4,5+,0.00012789483452098,0.000698901322885227,0.000438696825763028,0.00169507439595982,6.82024355502191e-05,0.00215413522454265,0.000121595347537739,4.52105024066222e-05,7.02838437952458e-05,0.000729717760992553,5.98647915183831e-05,3.64075195108216e-05,0.000335007146549123,0.000407706789735639,0.000191980309150679,4.91408602752762e-05,0.00173481384909005
DEL,repeats,5+,0,0.014322990425686,0.00587025109437625,0.0123405667546539,0.0203718993848399,1.74401072320141e-05,0.027444049830955,0.0049983723584326,1.7923242652243e-05,0.0013769225181402,0.0180934307999091,0.00209405032049942,0.200651535826055,0.0340763401388377,0.000314931199645616,0.0018626795346955,0.342987687231109,0.00676831198214156
DEL,repeats,5+,1,0.00778402637841919,0.0149795031207907,0.00303529290180678,0.000137823602574648,0.0034287549073799,0.000462150798991763,0.000354551402965324,8.35509284687742e-05,0.000146186473810799,0.000263191692571038,0.00058937754634982,0.000458543272462451,0.000254141024936016,0.00205384125550797,6.13180014761644e-05,0.0007322572656024,0.00317141614206032
DEL,repeats,5+,2,0.000396726674309155,0.00280193128199869,0.000371888008818214,0.000377198341987651,0.000491391896253245,0.000166980990882304,4.69135619405687e-05,0.000111105582498949,5.98150492672357e-05,0.000234598210721199,0.000141167691397493,0.000239262921750048,0.000906470072739909,0.00173158916998724,4.81413472145884e-05,0.000434887942653111,0.000694245866033833
DEL,repeats,5+,3,0.000175562405977125,0.000929478314062428,0.000109622641270372,0.000152950368090952,8.06683447812031e-05,0.000282383738320804,6.49536972929298e-05,1.71719299553729e-05,4.33353401876574e-05,0.000175946003614437,0.000139201618427443,2.48048634173935e-05,0.000243520877634573,0.000993244552728481,6.15569776947921e-05,0.000100157178817495,0.000681248006430183
DEL,repeats,5+,4,8.3188620946134e-05,0.000126948689864592,3.13418016569981e-05,3.94760922721282e-05,6.32890660060063e-05,6.47876930267866e-05,3.66443847010626e-05,8.27487456413869e-06,1.92607244815484e-05,2.45215916569635e-05,5.43987434468521e-05,9.82975448322692e-06,0.000109711521698806,0.000247312835562787,6.90641271834073e-05,2.82153704338372e-05,0.00051418546972355
DEL,repeats,5+,5+,2.79366193950228e-06,0.000153097010591558,0.000194366315572026,0.000755111542789082,5.43551316869964e-05,0.000589450518650833,2.77221735344514e-05,1.42566801680384e-05,2.96676040098857e-05,0.000551313758474203,7.00725449882691e-05,2.72317687326912e-05,0.000175052427977176,0.000258893145947051,0.000108239745919825,6.03358046563775e-05,0.00074716132290367
INS,repeats,2,0,0.00213540201014458,0.000969833308275084,0.0100508472849941,0.00608720519130588,0.000171856088175236,0.00658142831830794,0.0268952630035299,0.000672436602959624,0.00233663081098521,0.00582992214758305,0.00142367421993148,0.00194369507176532,0.00352613640751197,0.00194802117785866,0.00219038185490819,0.00233208097252531,0.00610609875588923
INS,repeats,2,1,0.000330848848082284,0.000756411545457964,0.00335697116757562,0.019136435079054,0.000269944918105609,0.019079388156924,8.38457599050704e-05,4.31717840989695e-05,0.0027568995095976,0.0204978262158462,0.00169223491810968,0.00146824225772291,0.00273437292575248,0.000278326770270069,0.00166144507749245,0.00170272342231569,0.005893574511185
INS,repeats,2,2,0.000492744034802854,0.00013167978018577,0.00079236514104513,0.00711680486775196,0.000832600294832783,0.00769522412773707,0.000965417785818948,0.00023199257804274,0.000902096385649463,0.00719273654634739,0.000609519142194694,0.000609803298063465,0.0017825872244848,0.000633988716784475,0.00148595412742708,0.000312539981944218,0.00364537600836594
INS,repeats,2,3,0.000392206506423412,0.000291786309865079,0.000684343475541004,0.00121002651087742,0.000485948730472236,0.00115852588469971,0.000949380830780123,0.000390304337299373,0.000833329459346201,0.00140696281968214,0.000361252212691868,0.000356317765618247,0.000281906410041907,0.005079097513135,0.000789503261312576,0.000462486724067679,0.00253562984362774
INS,repeats,2,4,0.000145060800926871,0.00020371833677595,0.000170538295885446,8.19086993913754e-05,0.0018532390095625,0.000132210925273255,0.00346613513159674,0.00234496953698974,0.000503425702756272,0.00012972182120327,0.000183660432586088,0.000149357111206065,0.000204595337737334,0.0325266959431111,0.000304356815820542,0.000154018798771549,0.00203160857691179
INS,repeats,2,5+,0.00039915064292242,0.000209494823825321,0.00161303710514744,0.00110746045103184,0.0139968712274951,0.0010493997427121,0.000530140518724233,0.0152885272867256,0.000233883911264021,0.000510032118135483,0.000538618777008509,0.00196955185680477,0.000608228436128409,0.24931183672774,0.0012744519333823,0.00244213568966253,0.00797637371051685
INS,repeats,3,0,0.00105614904144523,0.000230014085246635,0.000771149756658068,0.0039339151211299,5.45199571828885e-05,0.00375893516594689,0.00857465938221274,5.33758105358006e-05,0.000132544535549557,0.00401352466382645,0.000514058082165939,0.000555197928469267,0.00148430058724915,0.000320654801329792,0.000575347607185099,0.000451555114580224,0.0040972826342066
INS,repeats,3,1,0.000203640042414115,0.000514965108811995,0.00386698507946571,0.0061463413718599,0.00106104646993098,0.0035145921021463,0.00302770343113474,0.000359196600306916,0.000381628579233252,0.00623690943045946,0.000802675159403931,0.000559421374082902,0.00377593487221668,0.00314199111058105,0.000752775088677276,0.000532469577754701,0.00430980687891083
INS,repeats,3,2,0.000797359901807928,0.00100718613752473,0.000422824575221596,0.0014000553994988,0.000145434953625385,0.000666886683033118,0.000333253221470833,4.62748620605215e-05,6.96440554652935e-05,0.00193585198340444,7.79246630420275e-05,9.03273671490756e-05,0.000264356166620031,0.0012096765605999,0.000386498710554369,0.000105802822025176,0.00136933374942911
INS,repeats,3,3,0.000297896595518932,2.62421383820599e-05,0.000115417584227949,1.75537553161777e-05,8.51343308365659e-05,2.40585568125937e-05,0.000219532444820787,0.000112561250849135,2.65460561097152e-05,2.12619559614936e-05,4.09405783175033e-05,6.78469747317237e-05,2.41653351731989e-05,0.00196931830040443,2.61060917452612e-05,2.05722357158162e-05,0.000210614606563414
INS,repeats,3,4,0.000120836359879836,0.000149558744742291,7.94594720793215e-06,2.50671273754233e-05,9.81084520132173e-05,4.93237460390174e-05,0.00100498635327655,8.15422104945035e-05,3.47962298161164e-05,4.32406070677566e-05,5.96821841217841e-05,0.000126431523495485,3.67655099376228e-05,0.00109027956732766,4.836384231469e-05,5.39900759997349e-05,0.000325316097473352
INS,repeats,3,5+,4.35209081680444e-05,5.54194291163521e-05,6.37247286589169e-05,7.02444393228913e-05,0.00190148382465178,6.37609970255453e-05,0.00207627336991893,0.00105496563646378,3.55908056452508e-05,7.70686179008745e-05,9.41280260335818e-05,4.6883398136433e-05,0.000354604918370218,0.00498286114063129,0.000123789681249152,0.000625696552907705,0.00184723609447707
INS,repeats,4,0,0.00160962568607888,0.000595929745158279,0.00130855705144423,0.00258110512306864,5.24125454854106e-05,0.00325068889184784,0.0051907237186542,2.13393675708242e-05,5.73952046966903e-05,0.00177762693085104,0.000124081725989043,0.000524597646677193,0.0013706065103123,0.000227346783176125,0.000321637268595104,0.00100620262862175,0.00138436444963428
INS,repeats,4,1,0.000752619386790442,0.00142415200432977,0.00456279075573806,0.00394274936400144,0.00130774510649095,0.00292291883957526,0.00199946176617231,0.000576155098238329,0.000145159716732891,0.00355289673100374,0.00139739092864766,0.000513164401182073,0.00234505002584386,0.0133284048242242,0.000376783091183263,0.00120766024506331,0.00333601462955299
INS,repeats,4,2,0.000400949563025347,9.30001012426524e-05,0.000160028823064077,0.00029578974958534,9.24984985280318e-06,0.000539332935497453,9.63483680688637e-05,3.12720866448968e-05,8.44468999704e-05,0.000200133137537175,8.6342864025243e-05,0.000169280585523371,0.000169089845276154,0.000701473973851393,0.000174155979464757,0.000122450725545437,0.000289710586331599
INS,repeats,4,3,0.000403712734793613,0.000100224060684905,7.04232898403875e-06,1.50738130115795e-05,0.000282656103372146,3.38597990512482e-05,0.000749488763056419,3.85895592654545e-05,1.43488011741726e-05,2.34332768074988e-05,2.3051140364018e-05,1.90921804511894e-05,6.84684496573968e-05,0.000501414128937039,2.95424049579424e-05,2.47020975844611e-05,0.000153695069720889
INS,repeats,4,4,3.31161372337453e-05,0.00026590603958124,0.000112775483116782,3.27158225022981e-05,0.000137766643649833,4.23591484223493e-05,0.00130927404791488,0.000377164191278072,4.43311397657284e-05,5.04447204859206e-05,0.000113125282193101,9.74268531525925e-05,9.28362876393095e-05,0.00259012942261371,2.81085476461761e-05,0.000115848084797433,0.000804080859746196
INS,repeats,4,5+,0.000120436176382363,0.000108104743712817,0.0007270590804944,0.000821952312780514,0.00208572733372662,0.000389477657295649,0.000232023540454042,0.000811747716286905,6.67392100639778e-05,0.000725168074036498,0.000106447938390797,0.000899751506958489,0.000457093839891559,0.00571188826677628,0.000225346333606664,0.000736817455224076,0.00356788166058683
INS,repeats,5+,0,0.00893027006459552,0.000233284300652775,0.00260031859024871,0.00460575296662804,1.59488289358473e-05,0.00319879311355829,0.00274146738437931,1.47523378500014e-05,7.46488512721786e-05,0.00447457199603017,0.000143218981152622,0.000389140084095106,0.00371621904395814,0.000197397704596132,0.000405311907351854,0.000120010060677498,0.00558797080742334
INS,repeats,5+,1,0.00541290104317738,0.00223862327576888,0.0144165117608024,0.00402812645245227,0.00013910290749153,0.00369342772726974,0.0252115323873502,0.00168225695513283,0.000815817833605409,0.00428943105915098,0.00190396210755304,0.00940114960928873,0.00202824563176691,0.0117903532553717,0.00075177798100645,0.0117029109681424,0.00334285236612174
INS,repeats,5+,2,0.00127985923907547,8.11924792229411e-05,0.000255056065631127,0.000264103559119352,4.75384201068864e-05,0.000381380518729158,0.000531924960957555,0.00017128364253853,3.84801722966483e-05,0.000177416555874445,6.82890794148185e-05,5.05079969839555e-05,0.000323464486452427,0.00264390465704179,7.57637018642461e-05,0.000245158363182237,0.000943238039104707
INS,repeats,5+,3,7.08744030381779e-05,3.72858166388613e-05,4.32656334375045e-05,9.98007623766264e-05,8.85426866266209e-05,0.000188975571197557,0.000113928002199722,0.000213727592462407,5.08528530645972e-05,0.000199235941392982,0.000168698799891407,7.03132778605815e-05,0.000219760548078802,0.00300994895079726,0.00018822261412674,6.26608590832041e-05,0.000547819741494133
INS,repeats,5+,4,3.86424807702778e-05,6.04453749249693e-06,4.57996932392925e-05,0.000110464808466981,4.47658198009868e-05,0.000200152797767772,3.60227080520342e-05,0.000169731451376594,4.076070811793e-05,8.2191660972745e-05,9.55341029873943e-05,4.80850314500138e-05,0.000250810978748275,0.00185591112284819,3.32671377448294e-05,4.27630176072133e-05,0.000543384452909001
INS,repeats,5+,5+,3.37716759153202e-05,4.35581970080156e-05,0.000296062653508898,0.00058632543397968,6.90069409468354e-05,0.000667595844188615,9.7050632431655e-06,0.000162626589814352,5.58008934551155e-05,0.00034173086273192,6.63351802712089e-05,0.000331103164939829,0.000547927599755809,0.0026572153586329,0.000162240130770424,0.000224631087082409,0.000624513273278705
DEL,MH,2,1,0.000901743003034515,0.200915695160277,0.0107067660742313,0.0298828782085655,0.000112257935952242,0.0287846713651945,0.00286703455495251,0.000983273970217133,0.010037943524037,0.0316791039641587,0.00468350233414557,0.00312360049116781,0.0132929593733465,0.00510878037768317,0.00622205075266508,0.00341607658241149,0.0122304314759618
DEL,MH,3,1,0.00110051986313648,0.00620369244310314,0.0031726526937758,0.0139774784701514,5.71983714911355e-05,0.0188948792425566,0.0013760352125022,3.92430447882529e-05,0.000554402385820214,0.0132458057088941,0.00232613823466357,0.0100807776523246,0.00313933354255624,0.00103118005226314,0.00177786769876046,0.00928062816033986,0.00808590069807746
DEL,MH,3,2,0.00387459949016241,0.0417315672633318,0.00157352345172654,0.0094220509756524,0.00222780298676906,0.00992954748532513,0.0034974146770673,0.00172298045115537,0.000547457586690248,0.00760472476867841,0.00125445194550316,0.00360201208100859,0.0054192901655546,0.0229170349294107,0.000919390956416366,0.0040104812425913,0.00908531905926051
DEL,MH,4,1,0.00248090900804859,0.0121651477007531,0.00164704065179004,0.00917885188867596,5.97472800526101e-05,0.0110952073195592,5.5939385882018e-05,0.000115670850622292,0.000167263371616083,0.00943405461815842,0.00259156417253348,0.00597954799613422,0.00232025468193244,0.00209403957431311,0.00101329212921853,0.00367096549105406,0.0015686137296083
DEL,MH,4,2,0.00930701424293086,0.0292352968501848,0.00108217122054729,0.0068926127881658,0.000550807563105786,0.0041861888853913,0.000750478840682649,0.000158027408270664,0.000437315961855634,0.00503866947234589,0.00222000072884699,0.00215087635393344,0.00300363416040581,0.00135210106762475,0.000527568844578083,0.00191173425424329,0.00312355198607911
DEL,MH,4,3,0.00478837086574955,0.0485802962927739,0.000726617093319669,0.00332439060646924,0.000568587132371007,0.00421064965300851,0.00189298237123039,0.000117288259900276,0.00012247818851942,0.00344568975505207,0.00277126811152659,0.000672587653752725,0.00258834590035764,0.00293500970083932,0.000349407953311496,0.00144020422455967,0.00989623765557545
DEL,MH,5+,1,0.0665479582666543,0.00224716068238245,0.00877697149386037,0.00802005692611952,0.00042950777137889,0.0210552699035604,0.00754880081107159,4.25861254168607e-05,0.00105818925940791,0.00518121748221407,0.000998424201644875,0.358587233330777,0.0235237612745689,0.000932148432425295,0.00186998891076181,0.203245114431215,0.00957092155810209
DEL,MH,5+,2,0.227238516434402,0.000711714134066662,0.00941394376620748,0.00717023100321318,2.95547811800852e-05,0.0113068019562687,0.00492243570700684,1.59014810547627e-05,0.00199458655487611,0.0107946180632829,0.000659230962462171,0.11917128653308,0.0160497651102421,0.000213370546505462,0.00152663776850863,0.108957439172209,0.00420526959100849
DEL,MH,5+,3,0.236597512608019,0.00127975323061765,0.00279949765505669,0.00693756063925946,0.000140498037581759,0.00890991134215417,0.0011233351672027,3.81134670183059e-05,0.00106247171355195,0.00643332637094968,0.000556343868305055,0.0423161356834224,0.0059232521555074,0.000629995506307143,0.00106378203582308,0.0428212981151388,0.00655320048576266
