"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998981615513661
"hdp.2","SBS7a",0.956813659339616
"hdp.3","SBS17b",0.999283037436998
"hdp.4","SBS13",0.998157206397968
"hdp.5","SBS2",0.999595989504081
"hdp.6","SBS3",0.997317857124161
"hdp.7","SBS18",0.997714320045487
"hdp.8","SBS12",0.993255095502545
"hdp.9","SBS44",0.994416866801762
"hdp.10","SBS22",0.988752297379879
"hdp.11","SBS35",0.99374143880573
"hdp.12","SBS40",0.999249969772169
"hdp.13","SBS17a",0.998467840968667
"hdp.14","SBS4",0.99922448119552
"hdp.15","SBS28",0.984376546953134
"hdp.16","SBS5",0.999167469870083
"hdp.17","SBS41",0.993848595723998
"hdp.18","SBS7c",0.999343333356119
"hdp.19","SBS7d",0.979983821468704
"hdp.20","SBS16",0.990396714509221
"hdp.21","SBS29",0.950196774055961
