prog,noise,seed,ex.sig,gt.sig,sim
SigProfilerExtractor,Noiseless,310111,ID83F,ID6,0.999
SigProfilerExtractor,Noiseless,310111,ID83G,ID9,0.993
SigProfilerExtractor,Noiseless,310111,ID83H,ID14,1
SigProfilerExtractor,Noiseless,310111,ID83I,ID4,0.992
SignatureAnalyzer,Noiseless,310111,W.1,ID4,1
SignatureAnalyzer,Noiseless,310111,W.2,ID3,0.995
SignatureAnalyzer,Noiseless,310111,W.3,ID9,0.994
SignatureAnalyzer,Noiseless,310111,W.5,ID2,1
SignatureAnalyzer,Noiseless,310111,W.6,ID5,0.998
SignatureAnalyzer,Noiseless,310111,W.7,ID11,0.997
SignatureAnalyzer,Noiseless,310111,W.8,ID6,0.996
SignatureAnalyzer,Noiseless,310111,W.9,ID13,0.985
SignatureAnalyzer,Noiseless,310111,W.10,ID8,0.999
SignatureAnalyzer,Noiseless,310111,W.11,ID1,1
mSigHdp,Noiseless,528401,hdp.1,ID1,0.99
mSigHdp,Noiseless,528401,hdp.2,ID11,0.991
mSigHdp,Noiseless,528401,hdp.3,ID2,1
mSigHdp,Noiseless,528401,hdp.4,ID3,1
mSigHdp,Noiseless,528401,hdp.5,ID14,0.999
mSigHdp,Noiseless,528401,hdp.6,ID4,0.999
mSigHdp,Noiseless,528401,hdp.7,ID5,1
mSigHdp,Noiseless,528401,hdp.8,ID6,1
mSigHdp,Noiseless,528401,hdp.9,ID13,1
mSigHdp,Noiseless,528401,hdp.10,ID8,1
mSigHdp,Noiseless,528401,hdp.11,ID9,1
signeR,Noiseless,528401,signeR.1,ID2,1
signeR,Noiseless,528401,signeR.2,ID1,1
signeR,Noiseless,528401,signeR.5,ID5,0.984
signeR,Noiseless,528401,signeR.6,ID8,0.991
signeR,Noiseless,528401,signeR.7,ID3,0.996
signeR,Noiseless,528401,signeR.8,ID6,0.997
signeR,Noiseless,528401,signeR.9,ID14,0.997
signeR,Noiseless,528401,signeR.10,ID4,0.99
SigProfilerExtractor,Noiseless,528401,ID83A,ID2,1
SigProfilerExtractor,Noiseless,528401,ID83B,ID1,1
SigProfilerExtractor,Noiseless,528401,ID83C,ID5,0.96
SigProfilerExtractor,Noiseless,528401,ID83D,ID8,0.992
SigProfilerExtractor,Noiseless,528401,ID83E,ID3,0.992
SigProfilerExtractor,Noiseless,528401,ID83F,ID6,0.999
SigProfilerExtractor,Noiseless,528401,ID83G,ID9,0.995
SigProfilerExtractor,Noiseless,528401,ID83H,ID14,1
SigProfilerExtractor,Noiseless,528401,ID83I,ID4,0.996
SignatureAnalyzer,Noiseless,528401,W.1,ID9,0.994
SignatureAnalyzer,Noiseless,528401,W.2,ID2,1
SignatureAnalyzer,Noiseless,528401,W.3,ID5,0.991
SignatureAnalyzer,Noiseless,528401,W.4,ID8,0.999
SignatureAnalyzer,Noiseless,528401,W.5,ID1,1
SignatureAnalyzer,Noiseless,528401,W.6,ID13,0.986
SignatureAnalyzer,Noiseless,528401,W.7,ID6,0.996
SignatureAnalyzer,Noiseless,528401,W.8,ID4,1
SignatureAnalyzer,Noiseless,528401,W.9,ID3,0.99
mSigHdp,Noiseless,1076753,hdp.1,ID2,1
mSigHdp,Noiseless,1076753,hdp.2,ID11,0.991
mSigHdp,Noiseless,1076753,hdp.3,ID1,0.999
mSigHdp,Noiseless,1076753,hdp.4,ID6,1
mSigHdp,Noiseless,1076753,hdp.5,ID4,0.999
mSigHdp,Noiseless,1076753,hdp.6,ID13,1
mSigHdp,Noiseless,1076753,hdp.7,ID9,1
mSigHdp,Noiseless,1076753,hdp.8,ID3,1
mSigHdp,Noiseless,1076753,hdp.9,ID14,0.999
mSigHdp,Noiseless,1076753,hdp.10,ID5,1
mSigHdp,Noiseless,1076753,hdp.11,ID8,1
signeR,Noiseless,1076753,signeR.1,ID2,0.999
signeR,Noiseless,1076753,signeR.2,ID1,1
signeR,Noiseless,1076753,signeR.4,ID5,0.966
signeR,Noiseless,1076753,signeR.8,ID3,0.995
signeR,Noiseless,1076753,signeR.9,ID14,0.998
signeR,Noiseless,1076753,signeR.10,ID4,0.989
SigProfilerExtractor,Noiseless,1076753,ID83A,ID2,1
SigProfilerExtractor,Noiseless,1076753,ID83B,ID1,1
SigProfilerExtractor,Noiseless,1076753,ID83C,ID5,0.982
SigProfilerExtractor,Noiseless,1076753,ID83D,ID8,0.991
SigProfilerExtractor,Noiseless,1076753,ID83E,ID3,0.993
SigProfilerExtractor,Noiseless,1076753,ID83F,ID6,0.999
SigProfilerExtractor,Noiseless,1076753,ID83G,ID9,0.99
SigProfilerExtractor,Noiseless,1076753,ID83H,ID14,1
SigProfilerExtractor,Noiseless,1076753,ID83I,ID4,0.994
SignatureAnalyzer,Noiseless,1076753,W.1,ID4,1
SignatureAnalyzer,Noiseless,1076753,W.3,ID5,0.991
SignatureAnalyzer,Noiseless,1076753,W.4,ID1,1
SignatureAnalyzer,Noiseless,1076753,W.5,ID13,0.986
SignatureAnalyzer,Noiseless,1076753,W.6,ID6,0.996
SignatureAnalyzer,Noiseless,1076753,W.7,ID9,0.994
SignatureAnalyzer,Noiseless,1076753,W.8,ID2,1
SignatureAnalyzer,Noiseless,1076753,W.9,ID8,0.999
SignatureAnalyzer,Noiseless,1076753,W.10,ID3,0.99
mSigHdp,Moderate,145879,hdp.1,ID2,0.998
mSigHdp,Moderate,145879,hdp.2,ID11,0.985
mSigHdp,Moderate,145879,hdp.3,ID5,1
mSigHdp,Moderate,145879,hdp.4,ID6,1
mSigHdp,Moderate,145879,hdp.5,ID14,0.999
mSigHdp,Moderate,145879,hdp.6,ID1,1
mSigHdp,Moderate,145879,hdp.7,ID8,1
mSigHdp,Moderate,145879,hdp.8,ID13,1
mSigHdp,Moderate,145879,hdp.9,ID9,1
mSigHdp,Moderate,145879,hdp.10,ID3,1
mSigHdp,Moderate,145879,hdp.11,ID4,0.999
signeR,Moderate,145879,signeR.1,ID1,1
signeR,Moderate,145879,signeR.2,ID2,0.99
signeR,Moderate,145879,signeR.5,ID5,0.961
signeR,Moderate,145879,signeR.8,ID3,0.997
signeR,Moderate,145879,signeR.9,ID9,0.998
signeR,Moderate,145879,signeR.10,ID14,0.995
signeR,Moderate,145879,signeR.11,ID4,0.99
SigProfilerExtractor,Moderate,145879,ID83A,ID2,1
SigProfilerExtractor,Moderate,145879,ID83B,ID1,1
SigProfilerExtractor,Moderate,145879,ID83C,ID5,0.949
SigProfilerExtractor,Moderate,145879,ID83D,ID8,0.988
SigProfilerExtractor,Moderate,145879,ID83E,ID3,0.992
SigProfilerExtractor,Moderate,145879,ID83F,ID6,0.997
SigProfilerExtractor,Moderate,145879,ID83G,ID9,0.992
SigProfilerExtractor,Moderate,145879,ID83H,ID14,0.999
SigProfilerExtractor,Moderate,145879,ID83I,ID4,0.995
SignatureAnalyzer,Moderate,145879,W.7,ID1,1
SignatureAnalyzer,Moderate,145879,W.8,ID2,1
SignatureAnalyzer,Moderate,145879,W.12,ID3,0.992
SignatureAnalyzer,Moderate,145879,W.11,ID4,0.999
SignatureAnalyzer,Moderate,145879,W.9,ID5,0.985
SignatureAnalyzer,Moderate,145879,W.2,ID6,0.995
SignatureAnalyzer,Moderate,145879,W.6,ID8,0.991
SignatureAnalyzer,Moderate,145879,W.1,ID9,0.992
SignatureAnalyzer,Moderate,145879,W.3,ID11,0.996
SignatureAnalyzer,Moderate,145879,W.5,ID13,0.985
mSigHdp,Moderate,200437,hdp.1,ID2,0.996
mSigHdp,Moderate,200437,hdp.2,ID9,1
mSigHdp,Moderate,200437,hdp.3,ID8,1
mSigHdp,Moderate,200437,hdp.4,ID4,0.999
mSigHdp,Moderate,200437,hdp.5,ID14,0.999
mSigHdp,Moderate,200437,hdp.6,ID1,1
mSigHdp,Moderate,200437,hdp.7,ID6,1
mSigHdp,Moderate,200437,hdp.8,ID5,1
mSigHdp,Moderate,200437,hdp.9,ID3,1
mSigHdp,Moderate,200437,hdp.10,ID13,0.999
mSigHdp,Moderate,200437,hdp.11,ID11,0.986
signeR,Moderate,200437,signeR.1,ID2,1
signeR,Moderate,200437,signeR.2,ID1,1
signeR,Moderate,200437,signeR.4,ID5,0.963
signeR,Moderate,200437,signeR.8,ID3,0.991
signeR,Moderate,200437,signeR.9,ID14,0.995
signeR,Moderate,200437,signeR.10,ID4,0.988
SigProfilerExtractor,Moderate,200437,ID83A,ID2,1
SigProfilerExtractor,Moderate,200437,ID83B,ID1,1
SigProfilerExtractor,Moderate,200437,ID83C,ID5,0.943
SigProfilerExtractor,Moderate,200437,ID83D,ID8,0.991
SigProfilerExtractor,Moderate,200437,ID83E,ID3,0.992
SigProfilerExtractor,Moderate,200437,ID83F,ID6,0.999
SigProfilerExtractor,Moderate,200437,ID83G,ID9,0.993
SigProfilerExtractor,Moderate,200437,ID83H,ID4,0.995
SigProfilerExtractor,Moderate,200437,ID83I,ID14,1
SignatureAnalyzer,Moderate,200437,W.2,ID1,1
SignatureAnalyzer,Moderate,200437,W.8,ID2,1
SignatureAnalyzer,Moderate,200437,W.4,ID3,0.993
SignatureAnalyzer,Moderate,200437,W.12,ID4,0.999
SignatureAnalyzer,Moderate,200437,W.7,ID5,0.978
SignatureAnalyzer,Moderate,200437,W.3,ID6,0.995
SignatureAnalyzer,Moderate,200437,W.11,ID8,0.989
SignatureAnalyzer,Moderate,200437,W.1,ID9,0.984
SignatureAnalyzer,Moderate,200437,W.9,ID11,0.996
SignatureAnalyzer,Moderate,200437,W.6,ID13,0.985
mSigHdp,Moderate,310111,hdp.1,ID2,0.999
mSigHdp,Moderate,310111,hdp.2,ID11,0.984
mSigHdp,Moderate,310111,hdp.3,ID6,1
mSigHdp,Moderate,310111,hdp.4,ID14,0.998
mSigHdp,Moderate,310111,hdp.5,ID8,1
mSigHdp,Moderate,310111,hdp.6,ID4,0.999
mSigHdp,Moderate,310111,hdp.7,ID13,1
mSigHdp,Moderate,310111,hdp.8,ID5,1
mSigHdp,Moderate,310111,hdp.9,ID1,1
mSigHdp,Moderate,310111,hdp.10,ID9,1
mSigHdp,Moderate,310111,hdp.11,ID3,1
signeR,Moderate,310111,signeR.1,ID2,1
signeR,Moderate,310111,signeR.2,ID1,1
signeR,Moderate,310111,signeR.5,ID5,0.959
signeR,Moderate,310111,signeR.8,ID3,0.996
signeR,Moderate,310111,signeR.9,ID9,0.999
signeR,Moderate,310111,signeR.10,ID14,0.994
signeR,Moderate,310111,signeR.11,ID4,0.99
SigProfilerExtractor,Moderate,310111,ID83A,ID2,1
SigProfilerExtractor,Moderate,310111,ID83B,ID1,1
SigProfilerExtractor,Moderate,310111,ID83C,ID5,0.926
SigProfilerExtractor,Moderate,310111,ID83D,ID8,0.991
SigProfilerExtractor,Moderate,310111,ID83E,ID3,0.993
SigProfilerExtractor,Moderate,310111,ID83F,ID6,0.999
SigProfilerExtractor,Moderate,310111,ID83G,ID9,0.992
SigProfilerExtractor,Moderate,310111,ID83H,ID4,0.992
SigProfilerExtractor,Moderate,310111,ID83I,ID14,1
SignatureAnalyzer,Moderate,310111,W.4,ID1,1
SignatureAnalyzer,Moderate,310111,W.10,ID2,1
SignatureAnalyzer,Moderate,310111,W.1,ID3,0.993
SignatureAnalyzer,Moderate,310111,W.8,ID4,0.999
SignatureAnalyzer,Moderate,310111,W.3,ID5,0.979
SignatureAnalyzer,Moderate,310111,W.12,ID6,0.995
SignatureAnalyzer,Moderate,310111,W.11,ID8,0.988
SignatureAnalyzer,Moderate,310111,W.9,ID9,0.977
SignatureAnalyzer,Moderate,310111,W.5,ID11,0.996
SignatureAnalyzer,Moderate,310111,W.2,ID13,0.985
mSigHdp,Moderate,528401,hdp.1,ID2,0.997
mSigHdp,Moderate,528401,hdp.2,ID11,0.984
mSigHdp,Moderate,528401,hdp.3,ID6,1
mSigHdp,Moderate,528401,hdp.4,ID3,1
mSigHdp,Moderate,528401,hdp.5,ID9,1
mSigHdp,Moderate,528401,hdp.6,ID14,0.999
mSigHdp,Moderate,528401,hdp.7,ID1,1
mSigHdp,Moderate,528401,hdp.8,ID5,1
mSigHdp,Moderate,528401,hdp.9,ID8,1
mSigHdp,Moderate,528401,hdp.10,ID13,0.999
mSigHdp,Moderate,528401,hdp.11,ID4,0.999
signeR,Moderate,528401,signeR.1,ID2,1
signeR,Moderate,528401,signeR.2,ID1,1
signeR,Moderate,528401,signeR.5,ID5,0.978
signeR,Moderate,528401,signeR.6,ID8,0.998
signeR,Moderate,528401,signeR.7,ID3,0.998
signeR,Moderate,528401,signeR.8,ID6,0.999
signeR,Moderate,528401,signeR.9,ID9,0.998
signeR,Moderate,528401,signeR.10,ID14,0.995
signeR,Moderate,528401,signeR.11,ID4,0.991
SigProfilerExtractor,Moderate,528401,ID83A,ID2,1
SigProfilerExtractor,Moderate,528401,ID83B,ID1,1
SigProfilerExtractor,Moderate,528401,ID83C,ID5,0.953
SigProfilerExtractor,Moderate,528401,ID83D,ID8,0.988
SigProfilerExtractor,Moderate,528401,ID83E,ID3,0.992
SigProfilerExtractor,Moderate,528401,ID83F,ID6,0.998
SigProfilerExtractor,Moderate,528401,ID83G,ID9,0.993
SigProfilerExtractor,Moderate,528401,ID83H,ID4,0.991
SigProfilerExtractor,Moderate,528401,ID83I,ID14,1
SignatureAnalyzer,Moderate,528401,W.8,ID1,1
SignatureAnalyzer,Moderate,528401,W.2,ID2,1
SignatureAnalyzer,Moderate,528401,W.10,ID3,0.992
SignatureAnalyzer,Moderate,528401,W.5,ID4,0.999
SignatureAnalyzer,Moderate,528401,W.1,ID5,0.985
SignatureAnalyzer,Moderate,528401,W.7,ID6,0.995
SignatureAnalyzer,Moderate,528401,W.4,ID8,0.991
SignatureAnalyzer,Moderate,528401,W.11,ID9,0.992
SignatureAnalyzer,Moderate,528401,W.3,ID11,0.996
SignatureAnalyzer,Moderate,528401,W.12,ID13,0.985
mSigHdp,Moderate,1076753,hdp.1,ID2,0.998
mSigHdp,Moderate,1076753,hdp.2,ID11,0.983
mSigHdp,Moderate,1076753,hdp.3,ID4,0.999
mSigHdp,Moderate,1076753,hdp.4,ID6,1
mSigHdp,Moderate,1076753,hdp.5,ID5,1
mSigHdp,Moderate,1076753,hdp.6,ID14,0.999
mSigHdp,Moderate,1076753,hdp.7,ID13,0.999
mSigHdp,Moderate,1076753,hdp.8,ID1,1
mSigHdp,Moderate,1076753,hdp.9,ID9,1
mSigHdp,Moderate,1076753,hdp.10,ID8,1
mSigHdp,Moderate,1076753,hdp.11,ID3,1
signeR,Moderate,1076753,signeR.1,ID1,1
signeR,Moderate,1076753,signeR.2,ID2,1
signeR,Moderate,1076753,signeR.5,ID5,0.951
signeR,Moderate,1076753,signeR.7,ID3,0.984
signeR,Moderate,1076753,signeR.8,ID14,0.992
SigProfilerExtractor,Moderate,1076753,ID83A,ID2,1
SigProfilerExtractor,Moderate,1076753,ID83B,ID1,1
SigProfilerExtractor,Moderate,1076753,ID83C,ID5,0.975
SigProfilerExtractor,Moderate,1076753,ID83D,ID8,0.99
SigProfilerExtractor,Moderate,1076753,ID83E,ID3,0.993
SigProfilerExtractor,Moderate,1076753,ID83F,ID6,0.999
SigProfilerExtractor,Moderate,1076753,ID83G,ID9,0.994
SigProfilerExtractor,Moderate,1076753,ID83H,ID14,0.999
SigProfilerExtractor,Moderate,1076753,ID83I,ID4,0.995
SignatureAnalyzer,Moderate,1076753,W.11,ID1,1
SignatureAnalyzer,Moderate,1076753,W.1,ID2,1
SignatureAnalyzer,Moderate,1076753,W.9,ID3,0.992
SignatureAnalyzer,Moderate,1076753,W.4,ID4,0.999
SignatureAnalyzer,Moderate,1076753,W.12,ID5,0.985
SignatureAnalyzer,Moderate,1076753,W.2,ID6,0.995
SignatureAnalyzer,Moderate,1076753,W.5,ID8,0.991
SignatureAnalyzer,Moderate,1076753,W.8,ID9,0.992
SignatureAnalyzer,Moderate,1076753,W.6,ID11,0.996
SignatureAnalyzer,Moderate,1076753,W.7,ID13,0.985
mSigHdp,Realistic,145879,hdp.1,ID2,0.999
mSigHdp,Realistic,145879,hdp.2,ID5,0.997
mSigHdp,Realistic,145879,hdp.3,ID6,0.999
mSigHdp,Realistic,145879,hdp.4,ID1,1
mSigHdp,Realistic,145879,hdp.5,ID14,0.978
mSigHdp,Realistic,145879,hdp.6,ID9,0.999
mSigHdp,Realistic,145879,hdp.7,ID8,0.999
mSigHdp,Realistic,145879,hdp.8,ID13,0.998
mSigHdp,Realistic,145879,hdp.9,ID4,0.99
mSigHdp,Realistic,145879,hdp.10,ID3,0.997
mSigHdp,Realistic,145879,hdp.11,ID11,0.969
signeR,Realistic,145879,signeR.1,ID2,1
signeR,Realistic,145879,signeR.3,ID1,1
signeR,Realistic,145879,signeR.4,ID5,0.966
signeR,Realistic,145879,signeR.6,ID3,0.992
signeR,Realistic,145879,signeR.8,ID14,0.992
signeR,Realistic,145879,signeR.9,ID4,0.984
SigProfilerExtractor,Realistic,145879,ID83A,ID2,1
SigProfilerExtractor,Realistic,145879,ID83B,ID1,1
SigProfilerExtractor,Realistic,145879,ID83C,ID5,0.969
SigProfilerExtractor,Realistic,145879,ID83D,ID8,0.985
SigProfilerExtractor,Realistic,145879,ID83E,ID3,0.984
SigProfilerExtractor,Realistic,145879,ID83F,ID6,0.997
SigProfilerExtractor,Realistic,145879,ID83G,ID9,0.994
SigProfilerExtractor,Realistic,145879,ID83H,ID4,0.987
SigProfilerExtractor,Realistic,145879,ID83I,ID14,0.99
SignatureAnalyzer,Realistic,145879,W.6,ID1,1
SignatureAnalyzer,Realistic,145879,W.12,ID2,1
SignatureAnalyzer,Realistic,145879,W.4,ID3,0.98
SignatureAnalyzer,Realistic,145879,W.7,ID4,0.989
SignatureAnalyzer,Realistic,145879,W.9,ID6,0.992
SignatureAnalyzer,Realistic,145879,W.8,ID8,0.986
SignatureAnalyzer,Realistic,145879,W.2,ID9,0.923
SignatureAnalyzer,Realistic,145879,W.11,ID11,0.997
SignatureAnalyzer,Realistic,145879,W.5,ID13,0.977
NR_hdp_gb_1,Realistic,145879,hdp.2,ID1,1
NR_hdp_gb_1,Realistic,145879,hdp.1,ID2,1
NR_hdp_gb_1,Realistic,145879,hdp.6,ID3,0.994
NR_hdp_gb_1,Realistic,145879,hdp.10,ID4,0.994
NR_hdp_gb_1,Realistic,145879,hdp.3,ID5,0.996
NR_hdp_gb_1,Realistic,145879,hdp.5,ID6,0.999
NR_hdp_gb_1,Realistic,145879,hdp.4,ID8,0.998
NR_hdp_gb_1,Realistic,145879,hdp.7,ID9,0.999
NR_hdp_gb_1,Realistic,145879,hdp.11,ID11,0.989
NR_hdp_gb_1,Realistic,145879,hdp.8,ID13,0.997
NR_hdp_gb_1,Realistic,145879,hdp.9,ID14,0.919
NR_hdp_gb_50,Realistic,145879,hdp.2,ID1,0.997
NR_hdp_gb_50,Realistic,145879,hdp.1,ID2,0.999
NR_hdp_gb_50,Realistic,145879,hdp.6,ID3,0.968
NR_hdp_gb_50,Realistic,145879,hdp.11,ID4,0.996
NR_hdp_gb_50,Realistic,145879,hdp.3,ID5,0.997
NR_hdp_gb_50,Realistic,145879,hdp.5,ID6,0.997
NR_hdp_gb_50,Realistic,145879,hdp.4,ID8,0.989
NR_hdp_gb_50,Realistic,145879,hdp.7,ID9,1
NR_hdp_gb_50,Realistic,145879,hdp.12,ID11,0.978
NR_hdp_gb_50,Realistic,145879,hdp.10,ID13,0.998
NR_hdp_gb_50,Realistic,145879,hdp.9,ID14,0.974
mSigHdp_ds_5k,Realistic,145879,hdp.5,ID1,1
mSigHdp_ds_5k,Realistic,145879,hdp.8,ID2,1
mSigHdp_ds_5k,Realistic,145879,hdp.7,ID3,0.979
mSigHdp_ds_5k,Realistic,145879,hdp.3,ID4,0.992
mSigHdp_ds_5k,Realistic,145879,hdp.1,ID5,0.996
mSigHdp_ds_5k,Realistic,145879,hdp.2,ID6,0.998
mSigHdp_ds_5k,Realistic,145879,hdp.10,ID8,0.987
mSigHdp_ds_5k,Realistic,145879,hdp.6,ID9,1
mSigHdp_ds_5k,Realistic,145879,hdp.11,ID11,0.976
mSigHdp_ds_5k,Realistic,145879,hdp.4,ID13,0.998
mSigHdp_ds_5k,Realistic,145879,hdp.9,ID14,0.975
mSigHdp,Realistic,200437,hdp.7,ID1,1
mSigHdp,Realistic,200437,hdp.3,ID2,0.999
mSigHdp,Realistic,200437,hdp.9,ID3,0.997
mSigHdp,Realistic,200437,hdp.10,ID4,0.99
mSigHdp,Realistic,200437,hdp.2,ID5,0.997
mSigHdp,Realistic,200437,hdp.4,ID6,0.999
mSigHdp,Realistic,200437,hdp.5,ID8,0.999
mSigHdp,Realistic,200437,hdp.11,ID9,0.999
mSigHdp,Realistic,200437,hdp.12,ID11,0.97
mSigHdp,Realistic,200437,hdp.6,ID13,0.998
mSigHdp,Realistic,200437,hdp.8,ID14,0.98
signeR,Realistic,200437,signeR.1,ID2,0.999
signeR,Realistic,200437,signeR.2,ID1,1
signeR,Realistic,200437,signeR.4,ID5,0.946
signeR,Realistic,200437,signeR.6,ID3,0.993
signeR,Realistic,200437,signeR.8,ID4,0.983
SigProfilerExtractor,Realistic,200437,ID83A,ID2,1
SigProfilerExtractor,Realistic,200437,ID83B,ID1,1
SigProfilerExtractor,Realistic,200437,ID83D,ID8,0.991
SigProfilerExtractor,Realistic,200437,ID83E,ID3,0.978
SigProfilerExtractor,Realistic,200437,ID83F,ID13,0.972
SigProfilerExtractor,Realistic,200437,ID83G,ID6,0.998
SigProfilerExtractor,Realistic,200437,ID83H,ID9,0.995
SigProfilerExtractor,Realistic,200437,ID83I,ID4,0.988
SigProfilerExtractor,Realistic,200437,ID83J,ID14,0.986
SignatureAnalyzer,Realistic,200437,W.4,ID1,1
SignatureAnalyzer,Realistic,200437,W.3,ID2,1
SignatureAnalyzer,Realistic,200437,W.14,ID3,0.98
