Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12
DEL,T,1,4,0.513246439040607,0.0456044028437639,0.0321916850415077,0.00595507940641807,0.0170784185520655,0.00138569620302816,0.00478234235949735,0.0913260290896985,0.0136319290274802,0.0126295987360034,0.0111033552726991,0.007444169525992
DEL,T,1,5+,0.0150626008496599,0.0267866879432434,0.848159940839405,0.0105674747201034,0.00322055865422727,0.0108442466561601,0.00230893679890788,0.00381473923532044,0.00628441462427686,0.00940936627293326,0.0448927933970663,0.00923310765938819
INS,C,1,0,9.15513392947618e-06,0.000545722656358557,1.76822066843892e-07,1.77146218134753e-06,0.00218705352533923,0.00262296882453439,0.000434673180604497,0.000206112381698202,0.00290320336074079,0.00262021030762221,0.542138492078803,0.000720882993630159
INS,C,1,1,0.00185340796027528,0.00121501971220134,0.000101381074623387,4.97898809978881e-05,0.001784055959526,0.00213255708218436,0.00025615721724533,0.00020197986248469,0.00235560401859602,0.00132188908587432,0.0163966738495864,0.115237527118704
INS,C,1,2,0.000153407970849067,0.00298587242430053,9.33663292468053e-06,1.37757660257372e-05,0.000136330097742417,0.00150494942995516,0.000168740503659805,0.000368624296954422,0.00196054506141595,0.0018186227365585,0.000751826984956575,0.0632710922814867
INS,C,1,3,0.00165656817504856,0.000318228662086829,0.000222565270077016,0.000853661246964771,9.59406104832365e-05,0.000146825797480465,0.000875760669696657,0.000256132585357707,0.000422815699427603,0.00632307773151545,0.00105831901144802,0.0256403833294255
INS,C,1,4,0.00778253351298896,0.000127850986009498,0.00184378999925633,0.00175564658624748,0.000464473762368795,0.000274893226462053,6.647312595566e-05,0.000477694139317984,0.000303951418087678,0.00739722086931121,0.000997060446302381,0.00746013952977419
INS,C,1,5+,0.0314185780453932,0.000148361903162162,0.00536468430343975,0.0199150257511392,0.000474579145851256,0.000681390118658136,0.000879751199820507,0.00105450304942594,0.000992875513113951,0.0097295351658132,0.00154542550387292,0.00144542356469113
INS,T,1,0,0.00607421548080102,0.00523034085974306,0.000719737111275144,0.00223746624798928,0.00697882127402992,0.0048226208410848,0.00379325331249152,0.0137870395920482,0.0388928037048348,0.0194822561174368,0.0409338341240521,0.0046583501578351
INS,T,1,1,8.8934327959772e-05,0.0142542114298736,2.46647770121763e-06,1.35483160581593e-05,0.00132712384698661,0.00401191817344879,0.00120345282627622,0.0107096265846681,0.00490072495918099,0.0445643953138146,0.00393540161753618,0.198229809077435
INS,T,1,2,0.00372153991361713,0.0298973102650908,0.000263774318214377,0.000183012381451994,0.00069849635525737,0.00170151765133327,0.000293812823648899,0.0025314128640677,0.00569009321757724,0.0431898239961332,0.00187941589659333,0.128798590863006
INS,T,1,3,0.00375893586010095,0.0210599582387284,0.000884358693170876,0.00342037937460781,0.000818874332491885,0.00105645432840477,0.000852339739540241,0.00178125910538949,0.0118236712204437,0.0246197703062335,0.000403043770340401,0.0809960314859576
INS,T,1,4,0.0120577695823909,0.0110784596240522,0.00265619542040957,0.0132221371599458,0.0010770387506134,0.00129483842942675,0.00103143151764882,0.00381771918775908,0.0118909455413593,0.00729162079073553,0.0065880022852658,0.0413228632485812
INS,T,1,5+,0.00845583677941738,0.000519310394366401,0.0272755289237429,0.887173435760625,0.0155848941480308,0.0131441824125265,0.00362642772764953,0.00467098288392356,0.0303099244236774,0.0303291506625735,0.126596510756127,0.012698428360243
DEL,repeats,2,0,0.000690327057334824,0.0269713723389636,7.32109902672849e-05,0.000603048087582862,0.00109836759031035,0.00831378137077132,0.0890790238118816,0.0150159445072421,0.0232344085700748,0.00864897311230833,0.000827272108805536,0.0125625876356616
DEL,repeats,2,1,0.0156033793670033,0.0246866308363018,0.00242841271104032,0.00110179050828805,0.00166418360753972,0.00988673018641929,0.190167963153748,0.00387795125248088,0.00486459543603803,0.0104536308864163,0.00649915874486371,0.00650627735979559
DEL,repeats,2,2,0.00650691231115796,0.00476796856995423,0.00127403365027506,0.000763330515264338,0.00221658275198477,0.000452683886740191,0.0460648050040177,0.000573136223234675,0.00295543588341985,0.0123065674397393,0.00215426964534166,0.00197368832362211
DEL,repeats,2,3,0.00220972683018881,0.000345721004035012,0.000578296331948882,0.000306599547697568,0.000611977465949113,7.81042901713046e-05,0.0121351083693402,0.00019447324882662,9.34830722766778e-05,0.00668814401051357,0.000166783004242846,0.000432742446028724
DEL,repeats,2,4,0.00231825790296009,0.000822339747231552,0.000478453181511714,0.000181152466505477,0.000195335139915729,0.000300107506155517,0.00322448225047687,0.000264576779241964,9.56930970014024e-05,0.00289202082163802,0.000267344746064713,0.000369011285795403
DEL,repeats,2,5+,1.04856683119121e-05,0.0228195092062079,1.48777706779942e-07,1.53679157987826e-06,0.000169256271478257,0.00063735029636195,0.00207771369941626,0.00022504911352775,0.000755215100976273,0.000145629150150589,1.86729063274434e-05,0.0139652260504063
DEL,repeats,3,0,0.000207536929202072,0.0173796712672887,9.91534493108493e-06,5.16979335036806e-05,0.00106572983661048,0.0120499186599572,0.00514223996892207,0.0021346551884791,0.00414094377187918,0.00116363543136527,0.001793378488682,0.00691550073234482
DEL,repeats,3,1,0.0168880235304741,0.00580521374765102,0.00296799214027244,0.00495550238633767,0.00420842932409092,0.00190970219452639,0.101649421349698,0.00388289594310051,0.000693616746644411,0.00025903636231692,0.00469376758406846,0.000859105396538596
DEL,repeats,3,2,0.01606305696742,0.000853871455690125,0.00142866312174563,0.000818015384321079,0.00057536236434582,0.000293337316117938,0.0141935389701714,0.000939658429490894,0.00079176326316401,6.76214939634046e-05,0.00149400572425045,0.000370329714869298
DEL,repeats,3,3,0.00174616336445656,0.000461801106401041,0.000267783948711316,0.000348047189672969,0.000139413699608453,0.0003070000490251,0.00373950167518571,0.000363691550031935,0.000119701559429468,8.70342564031295e-05,0.000524305069733042,0.000504618095541111
DEL,repeats,3,4,1.06090291155816e-05,0.00572939345998944,1.6897915258872e-07,1.55424144511572e-06,3.56323370362881e-05,2.91079786413699e-05,0.000758589063711157,3.56161048979567e-05,0.000851609174982874,4.30665941872592e-05,2.67015631760241e-05,0.00321547839135151
DEL,repeats,3,5+,1.04856683119121e-05,0.00887157267007345,1.50916683394989e-07,1.30031581993615e-06,0.000187465901897322,3.65067263649325e-05,0.000779599606544443,8.21786082328609e-05,0.000309607913087964,0.000104625778869831,4.04983812556239e-05,0.00406005980309219
DEL,repeats,4,0,0.000187120716194761,0.010957048034983,9.93031776739026e-06,5.95004301427884e-05,0.00235337218534003,0.00654699208217638,0.00627855011720843,0.00128188118389772,0.00402335487925705,0.000191822418557269,0.000338338165900545,0.00577080658641233
DEL,repeats,4,1,0.0121398221398031,0.00256741366754592,0.00129152025943121,0.00107443333163215,0.00258396222372645,0.00147496338981352,0.0573216351880126,0.00346568468614445,0.00056900834817855,0.0013283589453589,0.000205393308699128,0.00164880188183209
DEL,repeats,4,2,0.00187590368397302,0.000124907602472891,0.000353126026018807,9.56914506452777e-05,0.000537607825563391,0.000156889917681614,0.0138922539458208,0.000541037537147063,0.00016987983005163,2.41696374741597e-05,0.000483650792227931,0.0002835260458428
DEL,repeats,4,3,2.57824079669368e-05,0.00377652805915333,1.18166574777935e-06,3.32450018748135e-06,0.000172809891180687,6.96115641851141e-05,0.00398481214947696,0.000115125296818043,0.000429056341932222,3.90070120795588e-05,2.0560983126786e-05,0.0022400535265192
DEL,repeats,4,4,1.02653811625022e-05,0.00482246291080308,1.49728363053296e-07,2.13911279031606e-06,5.89516310555398e-05,0.000193178328209049,0.000377801430819306,3.92469888312159e-05,0.000351861249234682,8.08286677537899e-05,1.28874232909257e-05,0.00113357255874463
DEL,repeats,4,5+,0.000995548120071229,0.00147663230582018,0.000112252066773261,5.5429797786533e-05,0.00011797803767596,2.29879379660106e-05,0.000705145420341085,4.89333272189566e-05,0.000263976257207857,7.31329736719766e-05,6.31033374312395e-05,0.000338687417095798
DEL,repeats,5+,0,0.000205351680679925,0.0209536306620021,1.18808267762449e-05,1.20945617680317e-05,0.0164816525724578,0.251237786623354,0.00523939196908491,0.00203566582650919,0.012742340528924,0.00136930182090629,0.00500480658450328,0.0310550439460055
DEL,repeats,5+,1,0.00417092569841336,0.000186533121534469,0.00258326439841479,0.000151293340206222,0.00737662727919572,0.000628351365521781,0.0151701609583004,0.000821571095779929,0.00299956822737217,7.44797997359431e-05,0.000481563514665355,0.000283972610529119
DEL,repeats,5+,2,0.00148282329456597,0.000273126378475236,0.000219922920965228,0.000135649235161094,0.000421477812562342,0.000328049534280139,0.00282866986993751,0.00017124275787205,0.000360993421885746,3.47977826314177e-05,3.48601335658439e-05,0.000858765156777591
DEL,repeats,5+,3,0.000795404027603354,0.000184423321178648,8.44161380972433e-05,3.85768382840936e-05,0.00018528316755104,2.97341372522162e-05,0.00094184545547248,0.000148627367320648,0.00010073623712214,3.62082884147206e-05,0.000113708992195271,0.000294349923239783
DEL,repeats,5+,4,0.000751743114590309,2.72670491966189e-05,3.47222450561277e-05,1.65671427442397e-05,8.34210444774816e-05,1.19377978834136e-05,0.000130870640605291,7.14233089502955e-05,3.4347873254751e-05,3.12794781380773e-05,2.15136824292065e-05,0.00014596285747131
DEL,repeats,5+,5+,0.00022011091969039,0.000669157904437404,1.3248345825465e-05,2.30645098074838e-05,1.67710909804054e-06,2.38971874430632e-05,0.00015268464587962,7.44570080261107e-05,0.000136466592803811,2.82897153152298e-05,5.14111187197142e-05,0.000174755647246391
INS,repeats,2,0,0.00130659357503803,0.00623702176256152,0.000192159479830053,0.000437245485291439,0.00208257425749484,0.00212363971989886,0.000961208900301627,0.00151004163053275,0.0102918806914161,0.00223942787389184,0.0260674032158192,0.00369642855851769
INS,repeats,2,1,0.00138661949067567,0.0196191276016346,0.000149562473533596,5.02550101643901e-05,0.000291144002975127,0.0016371000848205,0.000747648583472282,0.00182690194404393,0.00261056493265368,0.00226237804474071,7.23964860812148e-05,0.00346929725306153
INS,repeats,2,2,0.00223237234914815,0.00732860092567809,0.000646680127324142,0.000301758112673409,0.000473834950943633,0.000490738016568709,0.000116073540649408,0.000677297206070047,0.000513553278433918,0.00105622684876044,0.00135514547047128,0.0020725705041643
INS,repeats,2,3,0.001794529610981,0.00122361926905368,0.000302483378016884,0.000452595951224984,0.000392336706705943,0.000368166868726771,0.000289808902484366,0.00042521353404581,0.000687979723227602,0.000818223897740356,0.00105382400292115,0.00029522178762736
INS,repeats,2,4,0.00699163215471954,5.70374984385556e-05,0.00138957261111344,0.00233836497910921,0.000119295511914336,0.000122931009112539,0.000171217846186355,0.000238844083734705,0.000182215078184785,0.000429621594475474,0.00421045456704775,0.000230193463305206
INS,repeats,2,5+,0.0173934063086504,0.000787905738032244,0.0120733073402312,0.0154080366492804,0.000295089304207885,0.00217469683697177,0.0001600095451338,0.000575614540393067,0.00150739263493002,0.000502267418294526,0.000605812825506497,0.000621171478670518
INS,repeats,3,0,0.000331699578095478,0.00403037467910062,1.5125416637203e-05,2.63974340678384e-05,0.00101996719090343,0.000500406289372197,0.000216010877274527,0.000610908165468004,0.000472224842502393,0.000185556334174559,0.00754103070199085,0.00158247639342111
INS,repeats,3,1,0.00473353026652031,0.00576256848028295,0.000640969059761966,0.000441735516132884,0.000180472606210376,0.000575264630882678,0.000531584142035019,0.000928885214662606,0.00391156851851129,0.000401344615104111,0.00308463247957185,0.00340994667975115
INS,repeats,3,2,0.00117561964748487,0.00142480437094867,7.08773667802686e-05,7.01610943638938e-05,0.000811140402638501,6.43719840851593e-05,0.00102853905286107,8.48241371513376e-05,0.000286368578207269,0.000111308965414194,0.000256639870266606,0.000270724524834972
INS,repeats,3,3,5.91162594156455e-05,1.67551544589479e-05,7.58790070984537e-06,0.000103289964376955,0.000297350374860233,5.03853760344557e-05,2.80408391924158e-05,5.83748198151454e-05,0.000147876940721772,2.24980448415772e-05,0.00029460926791944,2.63260515077916e-05
INS,repeats,3,4,0.000536319905439362,2.41619849794778e-05,7.12887632825626e-05,9.67871818382919e-05,0.000141112173153602,0.000104738822346075,0.00014324396219736,6.93152464035184e-05,9.53134011235863e-06,3.53740840914128e-05,0.000827064247139553,4.70168819739316e-05
INS,repeats,3,5+,0.0043400974176742,3.83395253102399e-05,0.00145266505367121,0.00113905559808188,3.48418524932627e-05,0.000131171832209309,4.30120226771918e-05,0.00013119554133186,5.48222432816052e-05,3.87905010338148e-05,0.00214698582612952,0.000389914766112171
INS,repeats,4,0,7.95148494510039e-05,0.00256761378051937,4.18882920446721e-06,7.51427300294428e-06,0.00162269385125444,0.000736029054911099,0.000574837203444524,0.000151774531519378,0.00132748493938735,6.60199490220922e-05,0.00521291941666568,0.0013197262379847
INS,repeats,4,1,0.00449805211528709,0.00349540776375202,0.000744905973776266,0.000733055600796838,0.000731742995699842,0.000760175746168446,0.0015011490517235,0.00148899086430785,0.00446794954480452,0.000115145668504217,0.00190156182492323,0.00235428902627676
INS,repeats,4,2,0.000138516559548956,0.000326482328302943,9.47875603754699e-06,2.31529625726529e-05,0.000396648764280735,0.000145650250663167,8.58365707848067e-05,9.5919831802646e-05,0.000120830911271178,0.00010122846584323,6.42205938858963e-05,0.000169843435696875
INS,repeats,4,3,0.000355446532801867,1.03184080216221e-05,0.000125790125098031,8.6495973384628e-05,0.000394626263287769,1.445922585276e-05,0.000101945992727728,2.71241362251039e-05,7.07792059416213e-06,1.2579928554921e-05,0.000877167569544126,7.40021480186712e-05
INS,repeats,4,4,0.00117610427921357,2.31574443577992e-05,0.00011854921392796,0.000322427778906924,2.64100173676576e-05,0.000114114407982807,0.000268999225261341,0.00016017095061504,0.000113159107380944,2.82737953853956e-05,0.00152918631121802,0.00010930202322298
INS,repeats,4,5+,0.00835564137237978,0.000593044736198793,0.00161827127780207,0.000955868717977512,9.61435727307701e-05,0.000849690037692949,0.000100004291828539,9.74068220976814e-05,0.000717323399528572,7.17447557904415e-05,0.000237914998522667,0.000471061949111955
INS,repeats,5+,0,1.2327268880979e-05,0.00468589177005658,2.10808028616307e-07,2.13851107082511e-06,0.00866655562376591,0.000243011916961916,0.000231290054695036,0.000163610735393917,0.00249054209209683,8.15386966243916e-05,0.00276288860333893,0.00412009085592458
INS,repeats,5+,1,0.000924007665428864,0.00432134821925415,6.64435059213443e-05,0.00136974883371599,0.00566970765595603,0.0103539260786653,0.00223205883434071,0.00189862384542295,0.01479952305914,0.000750602403776951,0.0258860006077355,0.00195822867948143
INS,repeats,5+,2,0.000165435649206848,0.000301625911548057,1.49181735696117e-05,0.000162160995932213,0.00129868064640243,8.53614924617641e-05,7.41729743489929e-05,7.94196141914699e-05,0.000255545061561991,3.63451998112941e-05,0.000536179167402302,0.000310638901797916
INS,repeats,5+,3,0.00056945990419659,0.000167286494293521,6.08881083239303e-05,0.000186718371796735,6.46737421395125e-05,6.11476271005717e-05,3.70396185321022e-05,0.000208596670705169,2.97915227209575e-05,7.61068165649901e-05,0.000112435839491127,0.000240634570971058
INS,repeats,5+,4,9.72611822074669e-05,0.000145997654522222,7.86549234166481e-06,0.000131081582505317,3.8263724771855e-05,4.48483106174705e-05,5.2894610702026e-06,0.000146931362325508,3.54090745542884e-05,2.93531666281489e-05,9.59281588510031e-05,0.000274275777340466
INS,repeats,5+,5+,0.000614310367816449,0.000581830458176835,4.81771209569789e-05,0.000122677968094753,2.26178280058461e-05,0.000326437355787845,4.17398738122063e-05,6.58635179274924e-05,0.000178778343700962,7.54318115400235e-05,3.01052979564903e-05,0.000539641525939603
DEL,MH,2,1,0.000916420976003187,0.0302879056094829,0.000155558024985573,0.000836735479403927,0.00098248326845105,0.0033202840039542,0.200962601568533,0.00475184171362147,0.0106355346682149,0.00886267906641558,0.001862327935469,0.0141545269474356
DEL,MH,3,1,7.60343124903272e-05,0.0142837605621185,4.92368650377005e-06,1.85299517237083e-05,0.00109379915937025,0.00971648941559837,0.00615962428489332,0.00249595799908126,0.00249736688210578,0.000722175777065148,0.00146851668745933,0.00379486417437356
DEL,MH,3,2,0.0133637463534106,0.00885736994996458,0.00190788110622926,0.00186295904542142,0.00391983125106293,0.00375962663385564,0.0417918712231825,0.00127075563000354,0.000964544359153825,0.000592457004790778,0.00350087546570215,0.00547458534448702
DEL,MH,4,1,0.00069938526491856,0.00935915919451671,5.81858678669209e-05,7.77963129845184e-05,0.00250172690606351,0.00511291612992858,0.0122700900594355,0.00258941145742266,0.00131998837974841,0.000236442797896338,2.40340051292464e-05,0.00277722831419152
DEL,MH,4,2,0.00219524955872959,0.00622796499394865,0.000367957927531612,0.000235354154810988,0.00913844284928145,0.00206704553740896,0.0294006190276377,0.00219544263511831,0.00061685976457512,0.000377050802177245,0.000686601726351762,0.00280821139742807
DEL,MH,4,3,0.0042700637271338,0.0035430677827196,0.000388176722817378,0.000162748875874868,0.00480026011641644,0.0010101545773292,0.0486582612443397,0.00274675175181341,0.000469265161813775,0.000100225510263681,0.00174415857835785,0.00297952211709428
DEL,MH,5+,1,0.000957482500653195,0.00804454285785493,0.000369445229271274,9.75772395299052e-05,0.0674923536465761,0.292894422856833,0.00216151483201709,0.000969368376148731,0.0112425223399668,0.00127651091787514,0.00783563996991029,0.0270603314420114
DEL,MH,5+,2,0.000541915199034374,0.0081459404990764,4.81438479874115e-05,3.08062327780059e-05,0.247074293860692,0.123591018673573,0.000418550367620892,0.000712077252167583,0.0105957444873781,0.00180738008210965,0.00470261036577547,0.0145153724789669
DEL,MH,5+,3,0.000386771365447957,0.00725841560730856,2.40333035826007e-05,2.50056568852783e-05,0.224826430424688,0.0425625557942409,0.000963980845723226,0.000561192526085796,0.00235775562857032,0.000981769336926262,0.000993916538604393,0.00533968027924838
DEL,MH,5+,4,0.0012579629839343,0.00254726586929872,0.000234850838761642,0.000109325210871151,0.128590246376442,0.0137537178317461,0.00383058753391867,0.00061164270284266,0.00064222150205489,0.00132598687581362,0.000262936346565331,0.00166557995504667
DEL,MH,5+,5+,0.00424805263516476,0.00112824489580784,0.00154609840418529,0.000862313973244586,0.104797783264848,0.0121739052621302,0.000355612476405823,0.000441373356288243,0.0120409254130967,0.000353772680773796,0.00143512890736086,0.000904463609677627
