Signature,NumberOfPostSamples
hdp.1,11600
hdp.2,7400
hdp.3,7283
hdp.4,6600
hdp.5,5800
hdp.6,5572
hdp.7,5200
hdp.8,4002
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,4000
hdp.14,4000
hdp.15,4000
hdp.16,4000
hdp.17,4000
hdp.18,4000
hdp.19,4000
hdp.20,4000
hdp.21,4000
hdp.22,4000
hdp.23,4000
hdp.24,3998
hdp.25,3997
hdp.26,3889
hdp.27,3800
hdp.28,3615
