Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
DEL,repeats,5+,4,7.858e-05,1.94e-06,0.00017625,8.42e-06,3.955e-05,3.568e-05,7.821e-05,5.017e-05,0.00012419,1.125e-05
DEL,repeats,5+,5+,4.248e-05,1.352e-05,0.00061607,1.76e-06,6.05e-06,0.00059287,0,2.722e-05,0.00010039,3.216e-05
INS,repeats,2,0,0.00021758,0.00055521,0.00502905,0.0017366,0.00220216,0.009858,0.00195568,0.00088235,0.00097526,0.02546597
INS,repeats,2,1,0.00021226,4.17e-06,0.0203881,0.00122829,0.00312345,0.01224361,8.446e-05,0.00104429,0.00020264,1.163e-05
INS,repeats,2,2,0.0009494,0.00021706,0.00840855,0.00029398,0.00137305,0.00432642,0.00040751,0.00036657,0.00012915,0.00110594
INS,repeats,2,3,0.00042836,0.00044443,0.00172294,0.00032142,0.00088172,0.00099684,0.00037558,0.00043371,0.00032125,0.0009134
INS,repeats,2,4,0.00199764,0.00237359,0.00362786,0.00034263,0.00024677,1.375e-05,4.107e-05,9.522e-05,0.0007096,0.00352914
INS,repeats,2,5+,0.01458579,0.01431267,0.03373063,0.00452192,6.2e-07,0.0003565,1.921e-05,0.00011164,0.0059545,0.00019306
INS,repeats,3,0,1.612e-05,4.123e-05,0.00446891,0.00031633,0.00016214,0.00230533,0.00102051,0.00048155,0.00010146,0.00765663
INS,repeats,3,1,0.0010433,0.0003321,0.00673638,0.0003918,0.00036185,0.00569895,6.379e-05,0.00061804,0.00063669,0.00292366
INS,repeats,3,2,0.00016991,4.231e-05,0.00158714,7.4e-07,0.00013943,0.00084298,0.00081959,1.34e-06,0.0010665,0.00027974
INS,repeats,3,3,1.73e-05,0.00014339,0.00010085,4.764e-05,8e-07,5.52e-05,0.00031289,3.031e-05,2.027e-05,0.00025896
INS,repeats,3,4,0.00011873,9.859e-05,0.00020148,0.00010742,2.006e-05,8.4e-07,0.00016034,4.295e-05,0.00012382,0.00087078
INS,repeats,3,5+,0.00208835,0.00098565,0.00232646,0.00028169,9.43e-06,6.2e-07,5.4e-07,2.678e-05,0.00039509,0.00193056
INS,repeats,4,0,1.993e-05,1.3e-07,0.00214086,0.0005881,6.054e-05,0.00257563,0.00172692,2.25e-06,0.00040161,0.00507039
INS,repeats,4,1,0.00113406,0.00059775,0.00462799,0.00076453,2.411e-05,0.0049247,0.00068958,0.0010403,0.00187364,0.00182438
INS,repeats,4,2,4.67e-06,4.486e-05,0.00035623,0.00013959,0.00012413,0.00019444,0.00043955,2.242e-05,3.233e-05,5.795e-05
INS,repeats,4,3,0.00024757,5.458e-05,7.559e-05,1.248e-05,4.56e-06,3.7e-07,0.00038696,7.6e-07,6.298e-05,0.00080094
INS,repeats,4,4,0.00015071,0.00036659,0.00029971,0.00014092,1.54e-06,1.857e-05,3.38e-06,0.0001634,0.00032654,0.00138577
INS,repeats,4,5+,0.00213719,0.00076711,0.00262823,0.00121051,4.77e-06,0.00080188,3.236e-05,3.38e-06,0.00053577,0.00018038
INS,repeats,5+,0,0,2e-08,0.00344212,0,0.00014163,0.00510311,0.00883507,0,6.12e-05,0.00276693
INS,repeats,5+,1,3.855e-05,0.00169367,0.00167947,0.0110007,0.00025429,0.0120348,0.00573935,0.0012738,0.00231216,0.02445323
INS,repeats,5+,2,8.6e-06,0.00022713,0.00046596,2.616e-05,7.1e-06,0.00027634,0.00131866,9.65e-06,6.564e-05,0.00050784
INS,repeats,5+,3,8.963e-05,0.00021937,0.00041922,6.465e-05,7.625e-05,5.183e-05,4.474e-05,0.00017003,5.291e-05,8.946e-05
INS,repeats,5+,4,9.18e-06,0.0002114,0.00028658,2.529e-05,8.49e-06,6.795e-05,1.521e-05,0.00014068,2.708e-05,1.731e-05
INS,repeats,5+,5+,6.947e-05,0.0001713,0.00082299,0.00040305,5.483e-05,0.00039803,7.9e-07,5.32e-06,2.715e-05,0
DEL,MH,2,1,1.2e-05,3.523e-05,0.01919117,0.00018493,0.010129,0.01688733,7.028e-05,0.00024562,0.20119935,0.00508979
DEL,MH,3,1,1.96e-06,8.66e-06,0.01083556,0.0114967,0.00129313,0.0122781,0.00091169,0.00098327,0.00587083,0.00131058
DEL,MH,3,2,0.00244564,0.00135669,0.01172835,0.00338788,0.0005099,0.0039961,0.00391963,0.00024781,0.04161771,0.00393844
DEL,MH,4,1,4.127e-05,3.263e-05,0.00900385,0.0055121,0.00022812,0.00562932,0.00255752,0.00168715,0.01230489,0.00017401
DEL,MH,4,2,0.0004987,4.158e-05,0.00529895,0.00077585,0.00030341,0.00256645,0.00958539,0.00150289,0.03033022,0.00108215
DEL,MH,4,3,0.00052756,2.19e-06,0.00208815,0.0001343,9.3e-07,0.00065728,0.00499976,0.00131296,0.04665,0.00215923
DEL,MH,5+,1,0.00052913,0,4.748e-05,0.34037687,5.724e-05,0.00474706,0.06756351,6.019e-05,0.00054356,0.00152073
DEL,MH,5+,2,2e-08,1e-08,0.00064618,0.1148365,0.00118127,0.00363675,0.2701062,1e-08,0.00011766,0.00141365
DEL,MH,5+,3,0,2.1e-07,0.00276083,0.02151003,0.00061852,0.00128707,0.24298423,1.878e-05,0.00035838,4.881e-05
DEL,MH,5+,4,0.00039408,2.1e-07,0.00047659,0.00017303,0.00099994,1.615e-05,0.13808463,2.02e-06,0.00323913,2.994e-05
DEL,MH,5+,5+,0.00237651,0.00032743,0.00094589,0.00071051,0,0.00366034,0.11234474,1.864e-05,0.00069389,0.00070792
