"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"hdp.1",0.0407122317761867,0.014886221007966,0.0755737613886642,0.0262754978877568,0.12102171032668,0.994930186031601,0.443045032408185,0.107594818618691,0.0116719039281532,0.0518032159431008,0.0427091332035473
"hdp.2",0.0179844884467203,0.0154205267500725,0.0775134239296174,0.990456665460413,0.241187610442838,0.0365753290054228,0.0608631096357581,0.0810909899384047,0.00986741058575935,0.0538102376104613,0.0293848161985086
"hdp.3",0.0533930458353082,0.0201779841310485,0.140125826185367,0.0423257538534249,0.582655912817814,0.0506496106091515,0.0874440255015535,0.257629850507297,0.0295064298409173,0.997722893476174,0.0494318625562196
"hdp.4",0.0200331525424489,0.153797484507757,0.375269428695716,0.23163925532837,0.994826988368034,0.130879548934018,0.198885216571822,0.545774256569622,0.140560037160016,0.654047344835391,0.0745777983245518
"hdp.5",0.0165133898729655,0.999889215410198,0.0370277555962316,0.00703721016374625,0.161443239444465,0.0274983784039461,0.0307028552470241,0.0296053963214311,0.0181453387803917,0.0198411490556838,0.0848591132081795
"hdp.6",0.00958128978028761,0.11458901283629,0.284239054859069,0.151628041589406,0.836806611819414,0.12204281095544,0.201056085256298,0.398458020295201,0.118453292501796,0.363529772348937,0.0553182669928157
"hdp.7",0.218149211275474,0.101545433645759,0.0509200857700685,0.0178459261192909,0.0667032840285327,0.033811957981679,0.0472509403001788,0.0460206887071352,0.0319449200101553,0.0322577990939582,0.968793126180361
"hdp.8",0.999983954494781,0.00591821262703074,0.0839739279272698,0.00587990877017486,0.0108265336164066,0.0389130040088601,0.051369778589464,0.0169799058683618,0.0596208006235786,0.0231369955117152,0.451971588834862
"hdp.9",0.0979160254128999,0.0366790203278349,0.969419720773632,0.073805658873179,0.33426949975293,0.0795744776600704,0.108113377558003,0.546860306102922,0.187785443791996,0.134571363431091,0.0790762731247829
"hdp.10",0.00856125895833804,0.146152910234296,0.34903503657543,0.193926089188647,0.907490122592172,0.113426458061744,0.190532941817088,0.509186869268927,0.115570380610602,0.441762028993662,0.0719314702768072
"hdp.11",0.0146263480124834,0.040107733265525,0.571133216982829,0.0557203448581416,0.537982797267445,0.112423362986772,0.144380751053174,0.999668461908918,0.0309806781315772,0.293498690681571,0.0588582068313197
"hdp.12",0.0265706236401818,0.0240006037595181,0.0908075656221052,0.041334460710638,0.170398613835699,0.448025437561863,0.981700736129489,0.111238717589385,0.0156879014796429,0.0930396398594402,0.0458635183862131
"hdp.13",0.0433888481041111,0.034053951455396,0.233478956422021,0.0618321001125149,0.254996912606364,0.0865410490732309,0.172205302224199,0.0967003757918035,0.97767647270877,0.0791885647890666,0.0503355534965284
"hdp.14",0.0734674950033428,0.0698678674016625,0.0761756119347228,0.104384494863834,0.128850425236576,0.0256510476053404,0.0219509718500134,0.0697780029180015,0.0757503899148814,0.0351916673597116,0.0404726507955587
"hdp.15",0.0450696946530514,0.0446768820346441,0.934449893999532,0.0598892132367562,0.312991992103366,0.0541663069172195,0.102527294643204,0.428969668268045,0.161098086303122,0.139195124850498,0.0482961582576298
"hdp.16",0.0399890268138334,0.0346332410286341,0.105591270541572,0.0444333892120266,0.193064286040269,0.394619259297966,0.949914533711612,0.125103552043625,0.0217245195918776,0.0959328980655493,0.0536679366028825
"hdp.17",0.0214416380418613,0.0946172508320385,0.158393569902521,0.0900193572943582,0.437119032076739,0.100111186418656,0.0650912185709118,0.398202968494945,0.0503342009198412,0.135982200093531,0.0540919105404698
