Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11
DEL,T,1,5+,1.4578528462427e-05,0.840332221578085,0.804809910769182,0.763711414530502,0.0122736601628301,3.86176511365479e-05,0.00507438902882832,0.00071264029564998,0.000119933644872836,0.0619117200266742,0.000775441961627643
INS,C,1,0,1.81808715543563e-06,1.55509959963905e-06,1.88430287113749e-06,2.6766096316269e-06,0.000182782964703676,0.00196718665164135,0.00181526992327325,0.00190922830572192,7.12773031683519e-05,0.422011014725406,0.000577421880695734
INS,C,1,1,8.93153228334071e-06,0.000136441015421233,0.00028438823274365,0.000286780923793692,0.00641525200346519,0.00229791071885965,0.00446349856668962,0.00129132370240252,5.0898426703357e-05,0.0100961395540549,6.14504940779559e-05
INS,C,1,2,3.43597882143503e-06,1.94877586810614e-05,2.68720217979167e-05,2.54541666051485e-05,0.00586874589267788,0.00112731245569824,0.00407327844691943,0.000143143821469919,0.000148337183033227,0.000578879702853485,9.58494062161073e-05
INS,C,1,3,0.000719503459525108,0.000375570145737992,0.000582844637162368,0.000621375205272389,0.00125168029387716,1.63165612280686e-05,0.00737471996274352,0.00013502980762055,4.86191368952287e-05,0.00182785418869362,9.9831453121341e-05
INS,C,1,4,0.00185224735154334,0.00255906720848324,0.00274247214815927,0.00387973116322295,4.15242201575007e-05,0.000709644169645032,0.00715982440831149,0.000100886941378564,8.26627958609883e-05,0.00132802835279692,0.000115140031668454
INS,C,1,5+,0.0235240966637212,0.00725940383045154,0.0104329640530507,0.0107412743103543,2.20040251116475e-05,3.01386103666881e-05,0.00685054457543101,7.32219435861413e-05,5.74353811359956e-05,0.00312852347144674,0.000264875083474
INS,T,1,0,0.00213249311906612,0.00132885432577099,0.00138055611183429,0.00166975266094849,0.0109728444401341,0.00496571095658854,0.0147004969770467,0.0056293264416995,0.0115798271603608,0.030563843141726,0.00561018113716864
INS,T,1,1,4.0999549072039e-06,3.73964914057265e-06,3.39579837696342e-06,1.07997722735703e-05,0.0199006784866809,0.00396536309652861,0.0533944983086551,0.000463582620006078,0.00712998691855738,0.00257350205642616,0.000374262404347681
INS,T,1,2,5.46984355986253e-05,0.000638408528257173,0.000789240587780181,0.000677660806222034,0.0308576832736092,2.10850991679985e-05,0.0477475228820129,9.26749921118433e-05,7.32885629313998e-05,0.00138809632774449,0.000100721562566411
INS,T,1,3,0.00394416016619777,0.00112047498066813,0.00137211619660995,0.00125546892797384,0.0207933827648301,4.51901626403842e-05,0.0282416596981041,0.000271949558685829,0.000235912029548848,0.000733593211189956,0.000253617103672715
INS,T,1,4,0.016968367977199,0.00264202882028966,0.0034827925405732,0.00434234175130985,0.0135142884393625,3.23627093858522e-05,0.00724815857407193,0.00104493286788801,0.000109596345469371,0.00592138999075078,0.00117124116867106
INS,T,1,5+,0.897925134551771,0.00495592918538662,0.00372986599939805,0.000870632804221521,2.80177410665306e-05,3.18709769636481e-05,0.0210159794669769,0.00697228682081243,0.000111232991225635,0.265629198762657,0.0103090499106153
DEL,repeats,2,0,0.000392915186927252,0.000237000526328987,0.000147802860059952,0.000242458387087431,0.0284395003451585,0.00844314069285317,0.00696899274848592,0.0017274884331426,0.0140204802424806,0.000926184533734282,0.0661895209878746
DEL,repeats,2,1,0.000780713059167211,0.00306050269248544,0.00359170257741983,0.00573189362679154,0.0222516243596406,0.00726619108966888,0.0101876043641473,0.00214213297056503,0.00185852506847107,0.00621775541706435,0.217946383292073
DEL,repeats,2,2,0.000179068663244259,0.00173056583238386,0.00194182369295663,0.00239830272105343,0.00419482647954438,2.91047924309745e-05,0.0115899695719902,0.00195453489660613,0.000334176527083184,0.00203545437267142,0.0506725953663717
DEL,repeats,2,3,0.000337751598811368,0.000465565862400903,0.000960407914688612,0.00102388583221781,2.48619414462926e-05,2.14527509668617e-05,0.00646507329512882,0.000400035467446008,6.07627727408114e-05,0.000531320408752587,0.010636663752883
DEL,repeats,2,4,1.06028935519407e-05,0.000803125246680268,0.00107280556847186,0.00109958108121723,0.000606057901777822,6.88816898037546e-05,0.0030439859682465,0.000207410189145023,9.48703676658368e-05,4.24105090291081e-05,0.00269602574077167
DEL,repeats,2,5+,1.59393029933795e-06,1.50919570730204e-06,1.85171885482368e-06,2.50182577501953e-06,0.0207612805169954,2.67333262764559e-05,0.000177737559077312,8.61855848550775e-05,5.02791214344474e-05,4.60648145312288e-05,0.00166517529578921
DEL,repeats,3,0,9.31976239219823e-05,8.49913684933944e-06,8.80665207513721e-06,1.74023595428971e-05,0.0170196079323298,0.0115462792060349,0.00101133162589436,0.00152107683931844,0.00249972471041987,0.00100478425351671,0.00408553686247154
DEL,repeats,3,1,0.0048887250370396,0.00423442877496164,0.0047232258833695,0.00663134740643323,0.0053305540365714,0.000100355450100659,0.000399132708498675,0.00589869454049477,0.00272143182155531,0.00432673633167172,0.0856546031629971
DEL,repeats,3,2,0.000633108956436294,0.00215505835841039,0.00233123876581536,0.00265921803447118,0.000679891588993227,0.000445427289385255,0.000104104513864979,0.000337424225242733,0.00211543670942562,0.00131200357589157,0.0189545861598293
DEL,repeats,3,3,0.000404576475435313,0.000285067523658903,0.000478947156981454,0.000558898174898665,0.000537439155637288,0.00012152779747626,4.39040893678142e-05,0.000136430043249291,0.000444557981215633,0.000423860911015545,0.00334179571847409
DEL,repeats,3,4,1.48347063864874e-06,1.90634472071694e-06,2.17444346769777e-06,2.39201632631607e-06,0.00569431140622983,1.1417920217801e-05,3.49125741707711e-05,3.53418763755461e-05,4.25364726040198e-05,5.74573563699054e-05,0.000293113385425268
DEL,repeats,3,5+,1.86857455026189e-06,1.60986781212512e-06,1.83251232980682e-06,2.81343337081442e-06,0.00837705789242547,1.95900319594536e-05,7.26456266435559e-05,4.86299465667684e-05,5.02688264817742e-05,3.91429831168305e-05,0.000378590755453643
DEL,repeats,4,0,4.13525111101709e-05,1.45403674829992e-05,1.1397505125007e-05,4.1037446858038e-05,0.0110695253278114,0.00664300336140869,0.000485751578750221,0.0021875826584348,0.00124047070851195,0.000293903536592396,0.00701874589161676
DEL,repeats,4,1,0.000628181976757128,0.00178862453147854,0.00287668568866449,0.00265123988107772,0.00219390057106964,0.00119701650095719,0.000759623207848691,0.0029742054878078,0.00459093261362031,0.000969712543001579,0.0599114738848767
DEL,repeats,4,2,8.06031122130931e-06,0.000709187535488976,0.000472769057218453,0.000670686750835892,2.31466511545043e-05,0.000247251417927979,0.000110770914964316,0.000326687646958457,0.000135880681104675,0.00061279221215688,0.0149453626514169
DEL,repeats,4,3,3.30790791417226e-06,3.73536902977538e-06,1.57712756659772e-05,2.09988263341493e-05,0.00374759785435729,1.81336424388362e-05,5.12202652013392e-05,9.53011620929933e-05,4.84571918066277e-05,3.41713559784307e-05,0.00424408280926403
DEL,repeats,4,4,1.72784534973216e-06,1.66156482016837e-06,2.31221508884327e-06,2.52550486125606e-06,0.00411912464741096,1.72477797544587e-05,6.87303568581766e-05,0.000145012197652762,6.98247006839569e-05,3.83916127347119e-05,0.000759833417820278
DEL,repeats,4,5+,1.62041412442754e-05,0.00023774842469948,0.000208130112312345,0.000284737233097978,0.00158285356324526,1.71642567833579e-05,0.000141301399168616,2.17388124362239e-05,6.03119088961679e-05,5.97439501578491e-05,0.000555600202354919
DEL,repeats,5+,0,3.37383688439138e-06,5.06376086444708e-06,7.10163183331814e-06,1.70517665654589e-05,0.0166148530506001,0.264983890295252,0.00123919952399544,0.0141582563430513,9.38723650733094e-05,0.00283091181116979,0.00433648905465459
DEL,repeats,5+,1,2.94336201898051e-05,0.00292082477533155,0.00305547598558024,0.00380413380383258,0.000429117517692501,0.00105853651151325,2.22672214203737e-05,0.00727574944704948,8.19190423244873e-05,0.000213512616437553,0.0162264483135601
DEL,repeats,5+,2,5.06412495881956e-05,0.000338531005020648,0.000485656774327868,0.000558192453391798,0.000421231117902786,0.00042941123294189,5.12439014607524e-05,0.000334784838377996,0.00021299778536547,9.54844475810395e-05,0.00223241826423728
DEL,repeats,5+,3,6.69049644323147e-06,0.000186584923917101,0.000145138457972153,0.000166061489742695,0.000192126215183433,1.77452067373713e-05,3.298602700602e-05,0.000192075893139163,4.22139378836545e-05,0.000168169022140771,0.0012820730396182
DEL,repeats,5+,4,1.32231423965209e-05,4.50156856073941e-05,8.27403008189183e-05,0.000111274165688782,7.86938325444438e-05,9.27829187682697e-05,5.89977802183499e-05,5.9081986844009e-05,4.68666550215768e-05,2.95272149286454e-05,0.000179601113377053
DEL,repeats,5+,5+,1.64254039342457e-05,3.43251843523564e-05,6.75530094120997e-06,3.5300021819501e-05,0.00054368986558958,1.95010454704604e-05,3.49709633272141e-05,1.40072089610436e-05,3.71644426586106e-05,0.00024056151696036,5.09269071630788e-05
INS,repeats,2,0,0.000423671109462709,0.000234430485415284,0.000415992473801175,0.000315959043644492,0.00795200777027105,0.00136304759229909,0.00238320421066075,0.00225713542259112,0.000783101993240956,0.0226970840681003,0.00148841089802157
INS,repeats,2,1,8.00028449665683e-06,0.000220545768583424,0.000335724147651133,0.000330505462511878,0.0177753926372048,0.000891934578598643,0.0034259016938031,0.00029804970504969,0.000685408585029923,9.16369099711406e-05,0.000187551536455309
INS,repeats,2,2,0.000239836613415778,0.000797304892184837,0.00136411540075009,0.00092084582428594,0.00691257472895652,2.69661024655742e-05,0.00123252524818087,0.000673135557124222,0.000839826381691944,0.00136328409149279,0.000169729723982474
INS,repeats,2,3,0.000436351037843148,0.000416231268182565,0.000463041102832232,0.000438091421607473,0.00106009742719452,8.07265452903246e-05,0.000956193802810159,0.000530375737497547,0.000121057015287027,0.000771883228073584,0.000275640100756199
INS,repeats,2,4,0.00300398614003077,0.00159558853700992,0.00186624408356724,0.00271551113452855,2.55603337410568e-05,1.97613789422386e-05,0.000185827930425839,0.000109571321418982,0.000135961663177535,0.0025046376555474,0.000120481722758457
INS,repeats,2,5+,0.0168209791529092,0.011759110424896,0.0158690893398316,0.017035517130408,0.000607371793422827,0.00123333729034193,0.000106039764159235,0.000536034700489822,0.000227443222897408,0.00299587548973783,0.000277717217268243
INS,repeats,3,0,5.19930166014976e-06,4.55942300913414e-05,4.98307256069444e-05,6.03096358856439e-05,0.00397126688448073,0.000413162182077957,0.000158697793247438,0.00106916687674988,0.00016135099199752,0.00607351268433462,5.14899866240135e-05
INS,repeats,3,1,0.000370887808372907,0.00118061190939924,0.00114107153611875,0.00131223770107561,0.00571223872758008,0.00056478100219514,0.000241216932398748,0.000220713904826718,0.000122185063219185,0.00235218919050681,0.00064507901811201
INS,repeats,3,2,8.38672137323751e-06,0.000149079159834838,0.00024724130938945,0.000279037240282067,0.00132388495386805,9.72380261723948e-05,0.000109082972081246,0.000608534207867599,0.000104128329129736,0.0001540187132808,0.000396631306107748
INS,repeats,3,3,9.00939874704205e-05,1.60215430544378e-05,9.0098194989827e-06,6.32935292694558e-06,2.2233602051938e-05,2.6849096775645e-05,1.02103948389178e-05,0.00020723146393381,2.71524186328211e-05,0.000316355970718735,0.00015804018377224
INS,repeats,3,4,8.17804292065431e-05,0.000112731042339775,0.000112573056334892,0.000209381067539793,6.74815876084617e-06,8.54183869707082e-05,2.31161395431675e-05,0.000206458053814419,3.95045715375854e-05,0.000410331347465106,0.000139707723268877
INS,repeats,3,5+,0.00100281485202777,0.00176793521895405,0.0017504102731802,0.00246293557573947,1.21147407376541e-05,2.68786352418322e-05,5.53033192964914e-05,5.64900066119236e-05,6.07570341799052e-05,0.00253937064785996,7.69854698738027e-05
INS,repeats,4,0,3.42683999624752e-06,1.74984604677808e-05,1.1206810259075e-05,1.03939970358405e-05,0.0025093970902314,0.000693867913262051,4.84082427088481e-05,0.00184465723095776,8.07720639940804e-05,0.00483716394539955,0.000138829795577872
INS,repeats,4,1,0.000891348893816573,0.00108708057373488,0.00106137740845401,0.00149401312969536,0.00361279253691709,0.00113422051498332,0.000237131750048375,0.000549546761286439,0.000472246217664787,0.00168510276753966,0.00112970361252953
INS,repeats,4,2,4.98110142592591e-05,2.87376147177399e-05,6.22915852422782e-06,7.41061181937168e-06,0.000214209548538663,2.67447835788218e-05,0.00013603984772302,0.000612807290037113,5.31865413628504e-05,0.000100773886920234,8.05825212866637e-05
INS,repeats,4,3,0.00013345306432428,0.000150082792553539,0.000142341113128767,0.000126699628853584,4.14206014322587e-06,1.56916385909701e-05,3.47838014050423e-05,0.000317417984214338,2.34871817620386e-05,0.000891240106886368,7.74791496718891e-05
INS,repeats,4,4,0.000278670355945015,0.00030112958623596,0.000247312030067288,0.000279042385665059,2.0167028356077e-05,5.00971091128878e-05,1.16374203064011e-05,0.00011528396685592,5.97708608784131e-05,0.00183807040547793,0.000120504497622814
INS,repeats,4,5+,0.00104340957277137,0.0017415058044933,0.00220352265414584,0.00259970216426362,0.000560542547729433,0.000798890459624378,4.7690489983402e-05,7.61825674787513e-05,0.000124547012290966,0.000379542939939431,6.41166520137963e-05
INS,repeats,5+,0,1.7836921075213e-06,1.60203117885851e-06,1.90581887692567e-06,2.94734772551707e-06,0.0049897537239693,2.95982262937229e-05,7.67235376011346e-05,0.00918984915177113,4.64705703231856e-05,0.00303004683387197,0.000110218027341504
INS,repeats,5+,1,0.00119921534052562,0.000171100711833584,0.000230178116666228,0.000206959442208774,0.00575397472719758,0.0104744025270408,0.000643323521972649,0.00495248309502546,0.000857035241872377,0.0260638409075924,0.00204756829722494
INS,repeats,5+,2,0.000227630731265195,2.010756406152e-05,1.11778897071128e-05,7.25441835500798e-06,0.00025961820717741,3.63683628091227e-05,4.05148467448852e-05,0.00172645805449174,5.70695987795077e-05,0.00055490501537333,0.000243893065351272
INS,repeats,5+,3,0.000281476950408864,9.5763461676867e-05,0.000136044897881101,9.04357522357199e-05,0.00014239975261466,6.18303775739685e-05,3.30994747599794e-05,3.06988222644757e-05,7.71389414784007e-05,0.000138246321444372,6.18566226777081e-05
INS,repeats,5+,4,0.000251660527787792,1.59328054127325e-05,8.28819597515697e-06,1.09244451192626e-05,9.57822114338175e-05,1.32854542680717e-05,4.22692320031796e-05,3.6511361284188e-05,5.72033528590644e-05,0.000258312038202685,0.00011456125108074
INS,repeats,5+,5+,0.000155276383735458,0.000102898173587223,0.000123255309174775,0.000159291783859755,0.000403535559237068,7.60350168204408e-05,4.06154626143093e-05,9.95088454662513e-05,5.56419787191574e-05,3.83179548269837e-05,0.000398237075131356
DEL,MH,2,1,0.00116424117503922,0.000178824270122706,0.000168906741580322,0.000188874208251875,0.027438826117731,0.00298211495999473,0.00715810498160413,0.000426060121766953,0.000143880057204558,0.00235589003528018,0.179596452924642
DEL,MH,3,1,1.94701837485673e-05,9.32967909703214e-06,1.32972895728692e-05,7.38583629081824e-06,0.0133504937114122,0.00980372742406576,0.000205908053191685,0.00109450852813721,0.0017178004100355,0.00142342816814899,0.00554128869239568
DEL,MH,3,2,0.00115748282590957,0.00284154210874195,0.00325332535613777,0.0034419075143939,0.00766927411081394,0.00480330380373459,0.000414988967458888,0.00405935907518086,0.000152755413639577,0.00396019157263277,0.0469244825297382
DEL,MH,4,1,7.43428885403006e-05,0.000101971299956654,0.000172037285776907,0.000157961145336384,0.00857873685884118,0.00656573158014228,0.000174148480913473,0.00231200421902357,0.00113121015590918,8.42064441524577e-05,0.00873489542550688
DEL,MH,4,2,6.37223055219354e-05,0.000410969956832335,0.000734134859821319,0.000584059020335791,0.00556814886009755,0.00118058719511847,0.000307335689681332,0.00804523453948119,0.00351964164693882,0.00094631658586605,0.0291251090997954
DEL,MH,4,3,3.39583119164469e-05,0.000662350049777357,0.000679307942390264,0.000968682249182562,0.00351969444720094,0.000213506474784343,3.61097877494082e-05,0.00548115044189847,0.00196832088075675,0.00208812910965317,0.0431756443102929
DEL,MH,5+,1,5.79580919465941e-06,0.000470353599065899,0.000553857400893942,0.00072065372722339,0.00463125481367177,0.316605482400211,0.000100042048030869,0.0674847248592761,0.000119118711920222,0.00235436759197357,0.000333062447003772
DEL,MH,5+,2,4.91397729436891e-06,4.80379754708899e-05,6.19825838415948e-05,0.0001222047282709,0.00527593103525349,0.133846110388777,0.000914394389814474,0.265843946754813,0.000115076581552076,0.00158874190947603,0.000260622081200803
DEL,MH,5+,3,3.80824471868664e-06,1.9539651675016e-05,1.20386407503861e-05,5.51502122797729e-05,0.00541158937165642,0.0462976766348302,0.000745398975066201,0.223674777924124,0.000143501463500524,0.000657684680267338,0.00098317189593929
DEL,MH,5+,4,9.53998671548867e-06,0.000450073479798017,0.000421860665327587,0.000483418076174182,0.00161284454812284,0.0160199824267086,0.000335630405117248,0.126696041759733,0.000118664749198104,5.75448060370582e-05,0.00319932862078036
DEL,MH,5+,5+,0.000432869539732094,0.00213950641037916,0.00228797605115032,0.00275000334732104,0.00192783937394945,0.0123754362066493,2.82565922572722e-05,0.105214018652898,0.000134465318300948,0.000833598591813223,0.00173814856097247
