Type,Subtype,Indel_size,Repeat_MH_size,ID83A (ID2 0.998),ID83B (ID1 0.999),ID83C (False Positive) (ID5 0.863),ID83D (False Positive) (ID5 0.313),ID83E (ID8 0.976),ID83F (ID3 0.971),ID83G (False Positive) (ID5 0.6),ID83H (ID6 0.992),ID83I (False Positive) (ID1 0.233),ID83J (ID9 0.971),ID83K (False Positive) (ID1 0.754),ID83L (ID13 0.986),ID83M (ID4 0.988),ID83N (ID14 0.966),ID83O (ID11 0.942)
INS,C,1,3,9.34341098316875e-05,0.00028983426574424,0.000281198509037495,5.8225734392181e-06,0,0.00687152306549251,0.00111864768317901,0,0.00708548992872238,6.68822991428897e-06,0.00294798034471605,5.06534875398756e-06,0.000592611287675027,0.000723252143288846,0.0187516203901032
INS,C,1,4,0.00137444120264263,0.000139043239492378,7.19018004019745e-06,0.000112994407536462,1.16729563376722e-42,0.00808764409041032,0.0087663524915115,0.000174362372267751,0.026831736357417,6.00993676198455e-05,0.00295654439818463,0,0,0.000796131141250953,0.00501657166401856
INS,C,1,5+,0.00395406655617823,0.00130171498638198,6.65015873343222e-06,0.000135172893802302,2.00703563990601e-09,0.00299134308242131,0.00328147474220735,2.34706727164635e-09,0.0473315933531633,2.61728889361379e-08,0.279575364405755,2.26550582738128e-10,9.97947017144707e-05,0.00161919602984767,0.000334273201008557
INS,T,1,0,0.000415167928918085,0.00127742561540799,5.65353478305042e-05,0.00238268315795523,0.00244474083738596,0.0200963172316551,0.0020950222494289,0.00675338155589998,0.0173625766992336,0.0146795707941055,0.00762657155598375,0.0423125181719661,0.00387781009078026,0.0430637993663549,0.00324701208460023
INS,T,1,1,0,1.45463420995196e-07,0.00973027929663658,0,0.000881670426665608,0.0516282039508224,0.000283516368392734,2.59676818135662e-05,0.00140840340405703,0.00835821490501985,0.000858790038837469,0.000362473901675012,0.000414465244348605,0.00188519648916554,0.181962274846155
INS,T,1,2,0.000244164733573077,4.2743382167032e-11,0.0321823156252503,0.0016697382328922,9.95002454146743e-06,0.0516995772346854,0.00334894102691607,4.98817875893565e-11,0.00311674874498578,1.40129846432482e-47,0.000357137017497928,0.0027193040552375,0,0.000890462836505321,0.117841413164415
INS,T,1,3,0.000620785205921987,0.00056148053585734,0.0227988043846563,0.000161926345427171,1.15092151827412e-05,0.0287005504593253,0.00273702331979162,2.95095311957994e-05,0.00858609977084358,4.6080597552083e-05,0.0367446408918477,0.012214440824464,0.000140380060710472,0.000150637883962201,0.072372143004759
INS,T,1,4,0.000941135434188004,0.00596604278073114,0.0112733985297382,0.000343477565739647,6.45958355107723e-07,0.00552500323011259,0.0126369039660253,0.000314948829567351,0.0967576413826267,0.00141755645201057,0.0744219178436345,0.0113298221443408,0.000559662770698024,0.00540780122132291,0.0436066575857694
INS,T,1,5+,0.00128312796758274,0.982354105710983,0.0016079467058637,0.00322835729460224,0.00190257883877163,0.00171878881845063,0.0118635009871688,0.00288916099946962,0.0735972533008208,0.00224730777540478,0.321276003301994,0.0006103676023669,0.000833358184308702,0.125667523951953,0.00240966970582456
DEL,repeats,2,0,3.18309638973194e-06,6.75652763143157e-05,0.0282422999665141,9.90606068296586e-05,0.00707478889264166,0.00862989053595811,0.00231824609084431,9.35974432192299e-05,0.00108882880345795,0.0145281130634248,0.00122728219151311,0.0282733839936554,0.0968486684560776,0.000313586557557528,0.0154025460709818
DEL,repeats,2,1,0.00137669501880969,1.82461481384452e-05,0.021118509191914,0.00621904480837423,0.00721028806618406,0.0116209175335621,0.0320052332011983,4.22485618770761e-05,0.00399669825389327,0.000138772818846192,0.00135398184764293,0.00392788656972828,0.200958052290123,0.00571818494703621,0.0157507061340014
DEL,repeats,2,2,0.000893632747377524,0.000262902884951473,0.00182248496057582,0.0043293670091503,3.0289197457023e-06,0.0145286550931633,0.00798468824244999,0.00154202570498455,0.00214354887738579,0,0.00276223592868142,0.00233214807918557,0.0485472686588764,0.00209944966481999,0.00298224844446711
DEL,repeats,2,3,0.000866947277240797,9.76513744367217e-05,0,1.85668165795505e-05,0,0.00720742664765567,0.00181278589397152,0.000355913621642685,0.0010324059557335,9.75375296548009e-07,0.000867342128352627,0,0.011383734960109,6.20877966728184e-05,0.000416863635182381
DEL,repeats,2,4,0.000797836482645749,1.50947565998649e-06,0.000787954466541123,0.000425948024108339,0.000160004415208732,0.00342439586645924,0.00203887753450545,9.68475839272287e-05,0.000588371594221826,0.000119098518703306,0.000853850788284485,2.09338749846211e-05,0.00331346615334041,0.000286610101929909,0.000606545724933722
DEL,repeats,2,5+,0,2.04868900732791e-10,0.0289522473774969,0,1.5558800461335e-08,6.81793336112158e-05,0.00163876627807454,4.83483559188258e-09,0.000411156304180622,2.83343077889242e-10,2.85138410660579e-10,0.00233248149185334,0.00110878036028225,1.34585134148324e-10,0.0182184803963492
DEL,repeats,3,0,3.60825547517152e-06,9.04584197348459e-06,0.0241501826187596,4.07844484652742e-05,0.0142252529179677,0.00100214468649938,0.00362297122469972,0.00049360142869773,0.000490786387505296,0.00152167808897502,0.000986372254556045,0.00523052564531099,0.00522391754435375,0.00150168116088025,0.00950300147532758
DEL,repeats,3,1,0.00187476171846446,0.000527927252784512,0.00121844439280266,0.00997726188832443,1.08210461939738e-05,2.28875978791621e-06,0.0117890875010614,0.00398860823945142,0.0581979617942385,0.000105989099597708,0.0233228017932236,2.51913991087349e-05,0.106934514971217,0.00434180628508329,0.000606500670337105
DEL,repeats,3,2,0.00130375201639254,0.000235024678738682,0.000105995186761447,0.00676689899642952,5.04584313553394e-05,1.39899027999491e-06,0.00388960044243099,0.000382183772162534,0.00769960386555624,3.88044214491856e-05,0.00100847082969363,0.000402334910141281,0.0138540048524737,0.00151578107790556,0.000560525286127813
DEL,repeats,3,3,0.000158888851376832,4.25542814267793e-05,0.000302056332757275,0.0017615777658589,0.000249598244593797,2.1289146176135e-05,0.00173170989302889,8.44107246303378e-05,0.00435882125777425,0.00010207957733769,0.00149423963426037,2.72916828521375e-05,0.00368977621663362,0.000342780016508186,0.000304516993892321
DEL,repeats,3,4,1.65627589421291e-11,1.55861847095373e-09,0.00744744863286087,0,2.68171505002357e-10,1.16298336294562e-09,0.000404671235010028,5.64733141361629e-10,9.31925435925773e-05,0,7.50645927638516e-10,0.00102953282968841,0.000533820934146547,3.28303435315425e-06,0.00409374927077749
DEL,repeats,3,5+,0,1.63522668461535e-09,0.0119115713627466,1.55755008890424e-11,1.31710518297412e-09,3.3623639320941e-05,0.000631113138073101,1.9930889397819e-05,0.000160896001626956,7.21505069023465e-09,2.95183694820622e-09,0.000399417374685118,0.000409604231973475,1.3733144750121e-05,0.00575821226985454
DEL,repeats,4,0,1.03522708034297e-07,3.54270596403694e-05,0.0143463438150116,1.23541891317452e-05,0.00829528531059623,5.34039420017507e-05,0.00137432085559567,0.00227601709135342,0.000456461126047672,0.000447460199288801,0.000408043899046788,0.0052501411898993,0.00630179671960832,0.000177597159836296,0.00730678052260182
DEL,repeats,4,1,0.000785399843951231,0.00010454080698921,7.82148357394977e-05,0.00911173153377604,0.00034231967087353,0.000870198818157992,0.00509192253171932,0.00246404333389364,0.00781997555976413,0.00180905617031385,0.00279223976755035,2.97869955805608e-05,0.0600391438603401,4.26479979286519e-05,0.00171061320416787
DEL,repeats,4,2,0.000467407328777938,4.31642366294227e-11,0,8.73164313058084e-05,0,0,0.000379561286186043,0.000561938884202391,0.000130230482241878,9.20890107889427e-06,4.2198303854093e-05,3.30117882475633e-05,0.0120001688785851,0.000375726092257542,8.24465771598781e-05
DEL,repeats,4,3,1.52758820926024e-09,2.00819985085587e-10,0.00486353457629548,0,6.88770640522307e-10,1.10649877996916e-06,0.00035356887254693,0.000108160316679715,6.15580540033989e-05,8.18269587199438e-09,1.01384395989612e-09,0.000544957098414027,0.0038622809946537,3.12909303506254e-10,0.00252844629294827
DEL,repeats,4,4,0,1.27790035320263e-08,0.00689430944259243,4.90857532398081e-11,3.51981384232403e-05,2.46851993313202e-05,0.000377985535635084,9.46410417224791e-06,8.45960830708828e-05,0,6.72730744576633e-06,0.000389938846231313,0.000195539155751802,1.95867251306936e-10,0.00214961211626689
DEL,repeats,4,5+,7.06566420514576e-05,1.29033387606005e-05,0.00194978862418793,0.000847458063402087,0,2.82775716186734e-05,0.000755673984544245,7.38249189534024e-05,0.000412436525512021,0,4.03281272063794e-05,0.00029231655411877,0.000757162049776525,3.32600546653339e-05,0.000640198872773579
DEL,repeats,5+,0,6.11296422925456e-08,2.36058872116196e-09,0.0158102731726083,5.58760666535818e-08,0.284500465213634,0.000459005396193935,0.0623001012671739,0.00762241200775697,0.00105157304930245,0.000110322759005065,0.0312566398228515,0.00545317917367888,0.002557320076005,0.000403116283855058,0.0175718900150801
DEL,repeats,5+,1,0.00322588990209624,2.56854510629623e-07,0,2.37300107255578e-05,0,0,0.00164991227065912,0.0079518827679567,0.00249015661230182,2.27579823922497e-05,0.000105087978919567,0.00150620568689192,0.0132674213219434,0.000177027819609084,0.00031231920234859
DEL,repeats,5+,2,0.000334504557322362,4.25095492619221e-05,8.97202867796645e-05,0.000529659408455006,0.000235987118394405,3.24491600622423e-06,0.000840122648299215,0.000419760693039279,0.00113975370518366,3.25711145662636e-05,0.000495836373165897,0.000296953139559264,0.00288217451132368,1.06706422229763e-06,0.000804146857737851
DEL,repeats,5+,3,5.31387733240665e-05,4.55128506899882e-07,0.000200484860652068,0.000726672323844469,2.31643219468225e-07,3.79471371161344e-07,0.000354359490329443,0.000176001818467739,0.000367775232787047,3.31525708133995e-05,0.000122016947632346,2.91314156106637e-05,0.000934520044538658,5.76882880818214e-05,0.000250436827082012
DEL,repeats,5+,4,1.78265300574181e-05,1.83875083397123e-07,9.70885881335981e-06,0.000629542890474255,1.90880134365301e-09,1.19218646533259e-05,0.000213945395784094,6.31867103301964e-05,0.000185030142810246,4.85650759219913e-06,9.9811932563937e-05,1.84098500898244e-05,7.18525153507565e-05,1.39042911520448e-05,0.00010141459134891
DEL,repeats,5+,5+,3.42325617159034e-05,3.86778903421536e-06,0.00100455180334393,7.42903533189576e-05,2.04216380472744e-10,0,9.24381541228669e-05,0,7.03876985305385e-05,1.9506084129679e-05,0.000254286534323072,0.000177117810664283,0.000130975695324613,3.35948578776879e-05,0.000201184212716532
INS,repeats,2,0,6.32894844379408e-05,0.000320047782442998,0.00796862900373526,0.000954966707995525,0.00170653479726066,0.0022373828664422,0.00224163173086666,0.00200509537447942,0.00129618830983831,0.000462398336554644,0.00349980113818432,0.0123276888392866,0.000749381971917131,0.0284099486656487,0.00371092466254775
INS,repeats,2,1,0.000122554433951336,1.84885071696783e-10,0.0294495323253796,0.000872952376382835,0.00101108326283498,0.00275945478002541,0.00510661018417039,3.93165969308035e-05,0.000353697196987923,0.00053056861506775,0.000483750696427094,0.00288534942585102,0.000205256397365758,2.43119357037358e-06,0.00735629939801243
INS,repeats,2,2,0.000589125370497641,7.86669266667855e-05,0.0105930585158058,0.00138578703151955,0.000159487662853624,0.0010492476882066,0.00808278626704123,0.000319109313095396,0.00111017094284762,8.88414118526385e-05,0.00143315845316569,0.000334026146124053,6.50191786917276e-07,0.00122800652985461,0.00328420590765103
INS,repeats,2,3,0.000210176098071315,0.000207877219777401,0.00170680364273721,0.00112203712154407,0.000301623677278258,0.000867130104452372,0.00124671217186203,0.000339789781701256,0.00474374358522255,0.000241994508695487,0.000853583433475133,0.000887261163716175,0.000209199499723809,0.00107824492559303,0.000483359222344006
INS,repeats,2,4,0.00146329873437935,0.000658675868780815,6.9281533069443e-06,1.24003579275959e-05,1.24850894280826e-05,0.00017787650677275,0.000452944899419663,2.50191759596419e-05,0.0257474993948658,2.92417850141646e-05,0.0103445297242274,3.75282773438812e-05,8.14506395545322e-05,0.00419524019118398,0.0001378319445719
INS,repeats,2,5+,0.00552978458899384,0.000640017193215332,2.3639460882281e-05,0.000179207697012558,5.69055392138917e-05,0,0.00717704869459517,1.05173573744066e-05,0.321082583367825,1.84611234654852e-08,0.0212691331718435,7.11243078905e-05,2.9118523287508e-06,0.000351817834298964,0.000723926907605605
INS,repeats,3,0,1.8009179742684e-06,2.38592245097635e-05,0.00614950291579589,0.000586762936482046,0.000366724095457969,0.000127419431996714,0.000496239036056516,0.00100946841543191,0.000157756537439599,0.000300285388211705,0.000168643583730037,0.000427067278287723,0.00011130434838833,0.00852694767061621,0.00204677866075826
INS,repeats,3,1,0.000602888158593914,7.45717077656583e-05,0.00773314385791309,0.002260712228599,0.000281242138580637,0.000232112161811529,0.0046695522315531,1.87205862120265e-05,0.00567516385712254,0.000187208593039259,0.0018308990377241,0.0048797129583545,0.000378689672288601,0.00311838571331464,0.00400809712991759
INS,repeats,3,2,0.000100262441810628,1.75662769348864e-05,0.00207114738994278,0.000949593143996192,2.09479636396282e-06,6.89803453087755e-05,0.000357428848276561,0.000851571072707884,0.000557882784143625,0,8.45017844404939e-05,0.000244116370467964,0.00110946932254592,0.000261386183446461,0.000441461569782859
INS,repeats,3,3,6.63112360323917e-06,8.45059285095751e-05,3.48195444530575e-07,2.51839868724346e-06,3.33471910252525e-05,6.74578477628529e-07,2.93574219496651e-05,0.000326581174158491,0.000561966149677673,1.19851203055799e-05,0.000515668631765046,0.000102165017756164,1.51437439754432e-06,0.000285041812985582,4.56878653494641e-06
INS,repeats,3,4,6.26544201832857e-05,3.84694168882989e-05,1.64924921705278e-05,0.000120825886164657,0.000102106000326669,1.17093941722146e-05,0.000413429086183896,0.000153781031640392,0.000854189731812767,1.47052564170735e-05,0.000554788525933492,0,0.000109462737150352,0.000951911718002521,3.06974543491378e-05
INS,repeats,3,5+,0.00168495292775333,0.000390756795701913,4.88563478562298e-10,7.47954498362753e-05,1.12980934129858e-05,0,0.0012142591251315,0,0.0161806783801876,3.07524885556632e-10,0.00193272149783318,0,0,0.00221610921202227,0.000273391897277548
INS,repeats,4,0,2.06157750335478e-05,0,0.00341624654363841,3.86518333471031e-06,0.000579599238085631,1.0225371352135e-05,0.000342040280957008,0.00175854954402894,0.000102338751166826,3.35008582624141e-06,4.54538752092049e-05,0.001530633867078,0.000509339880800326,0.00572323590517044,0.00155747328317375
INS,repeats,4,1,0.000492742321475817,5.54427002928938e-05,0.00420848908950575,0.00441097942150531,0.000607142589506111,6.12331755899476e-06,0.0040181396828909,0.000554997068902594,0.00748036558737792,0.00031521159181891,0.0048186828335009,0.00553752064472064,0.00158152058938867,0.00210346963489428,0.00238163731395616
INS,repeats,4,2,1.44244308046382e-06,1.91029496770717e-05,0.000419605446222704,6.32623660152376e-06,0.000145040567921768,0.0001067352453083,0.0001331961576083,0.000450931524683256,0.000245121993152679,2.67325700770017e-05,0.000128884632637831,0.00013131642046119,3.16800280755558e-05,6.65753796920399e-05,0.000182078973884927
INS,repeats,4,3,0.000259816210600548,2.044523998413e-05,2.35599216011906e-06,2.6648273342289e-06,4.55089178785784e-09,1.62238767416056e-07,8.6060105386423e-05,0.000414257692173123,0.000422626799672834,0,0.000384491349049654,0,6.80472553102085e-05,0.000881315932201687,2.5510397513866e-05
INS,repeats,4,4,9.21785325296856e-05,0.000197710271513643,6.59195384287159e-07,0.000180144362748251,0.000105739628770607,1.36856551762321e-07,0.000226245182329876,4.76612539387133e-06,0.00183849691315118,0.000115644751667787,0.00143175479537637,3.26855881758092e-05,0.000249940100666208,0.0016046131082112,1.37350659269941e-05
INS,repeats,4,5+,0.0015705309648547,0.000214938815469011,0.000670168055075919,0.00336011257989753,0.000896648824564181,0,0.00217980433492933,8.38827559164201e-06,0.013164238493755,0,0.00293159651620051,0.000731110132624674,2.7575497356338e-05,0.000146381540569038,0.000175142246011717
INS,repeats,5+,0,0,1.35168154366538e-08,0.00564180451827383,0,0,6.25685438990331e-06,0.000337832223740406,0.00947556837461889,0.000120941499304941,0,2.13271088667089e-08,0.00296152259106748,4.98992734114978e-05,0.00298949023592286,0.00399341854730324
INS,repeats,5+,1,6.43629284240888e-06,0.00120208885666216,0.00334255758575664,5.68258061686687e-05,0.0112595046847127,0.000199543078544381,0.00278653577705616,0.00560966870387347,0.00374508563869948,0.00110634303786023,0.00553116432798565,0.0177508713211864,0.00208582504550577,0.0272954536229372,0.00154592187657205
INS,repeats,5+,2,3.2743033920031e-06,0.000128638501687419,0.000366296317006345,0.000103575724109106,5.97104371991009e-06,1.54720970547095e-06,0.00010576455768387,0.00142295029712841,0.000666649737207177,5.67285205761437e-07,0.000917844211508054,0.000263902690239775,3.31406439818238e-05,0.000551302767416928,0.000194481748094404
INS,repeats,5+,3,3.76598506832693e-05,7.03164591685379e-05,0.000251457815847971,0.000201092239039586,4.30882439411207e-05,2.46082169360307e-05,0.000219415989304252,5.5959780402759e-05,0.000901438981185422,6.95159054956931e-05,0.00199911244277246,5.37098521817825e-07,4.47944374172948e-06,9.72699557769374e-05,0.000182289820713777
INS,repeats,5+,4,8.27444769188379e-07,0.000118943390820618,0.000245900212566994,4.13972404061269e-06,1.13967678001536e-05,1.13059507347657e-05,0.000118003659816494,1.84367299026202e-05,0.00108765094353799,9.45023197498301e-05,0.000261936697011009,2.90103200313752e-06,0,2.18138367790743e-05,0.000172837242139323
INS,repeats,5+,5+,2.89543291926014e-05,7.96815003333395e-05,0.000775928536040738,5.40608519043141e-05,0.00037982338002621,4.60153423500742e-05,0.000487317710679474,8.59579304601694e-07,0.00133533024751443,2.47541698627174e-06,0.000621248976750906,0.000138027664627915,0,0,0.000618743141275121
DEL,MH,2,1,1.44034144913115e-10,3.282624576606e-09,0.026990838523725,1.40129846432482e-47,5.17599110025913e-07,0.0101792218955234,0.0017537602824504,0,0.000331800617277622,1.33683873496588e-44,1.75672775137858e-08,0.0119037367869169,0.22049119964242,0.00142946229469089,0.0161556145001668
DEL,MH,3,1,3.65074300114898e-07,0,0.0190719900492287,0,0.0121282730717212,0.000618467666454308,0.00192688132287003,0.000752109967797878,0.000367784663400171,0.00170326489321084,0.000487469318704825,0.00293001611084037,0.00641203467268497,0.00128444072703132,0.00778168486227514
DEL,MH,3,2,0.00128387543256395,0.000178882177216497,0.00900874443177599,0.00953274901155934,0.00281903324357702,0.00030553160708223,0.00812880504654391,0.00362228243495338,0.0195970401570776,3.6813109454548e-05,0.00880987070739454,0.000369078366220498,0.0440548315271735,0.0034338382538408,0.00670563706284156
DEL,MH,4,1,1.12621837661209e-05,8.90450135102583e-06,0.0129603071184829,9.682295117317e-05,0.00634528482332826,7.92377832308522e-05,0.00214877341426593,0.00247054069302976,0.000726788177367504,0.00168134187873854,0.000456371980006458,0.00141126729257441,0.0129376707039773,0,0.00405807646240248
DEL,MH,4,2,0.000266939557334002,1.08886748780748e-05,0.00647025200421922,0.000709276686341127,0.000713803061959224,0.000127752841199401,0.00591690411034506,0.00993096184451133,0.000916192618322498,0.00134618499387216,0.000728636713274682,0.00039715950371955,0.0319162252359092,0.000576403561681218,0.00408268130064243
DEL,MH,4,3,0.000120321683806576,0,0.00163933957985137,0.00578405620763078,2.9960401267175e-05,0,0.000970629651756464,0.005031110746786,0.00100119135991226,0.000647448416752923,0.000139441062347032,3.53485124651343e-05,0.050940348058939,0.00140280611405615,0.00219851867477701
DEL,MH,5+,1,0.00036881266689778,4.31243830423256e-09,2.94106968112828e-09,6.92018772075596e-05,0.435632058978081,6.26580484369832e-05,0.00260633610676911,0.0587059760500259,0.00158401636657271,7.18654469604688e-09,0.0041850190386743,0.000117137900665225,3.6587796209453e-05,0.0012954943992213,0.00415420395192402
DEL,MH,5+,2,6.82747622503952e-09,1.3326921954424e-08,0.0019010066086589,5.60793215796278e-08,0.118040938341901,0.00103423227378073,0.0281761296868603,0.261640443119668,0.0254937697633757,2.6849342076482e-06,0.0132695407388564,0.00331900303611178,1.50947586674366e-06,0.00127766393872635,0.0209703493035032
DEL,MH,5+,3,1.54143842134857e-10,4.05960705995856e-09,0.0045049966409988,6.3903934291324e-09,0.0228018776216777,0.000442088473236371,0.00209263785599646,0.265818462520838,0.000994994545475212,2.61540136168037e-05,0.00177822545507584,9.91677368830242e-05,0.000279342685255131,3.55259610909897e-05,0.00351247665667622
DEL,MH,5+,4,0.000217247289862097,1.66189842922227e-07,0.000250468104719023,0.000453958038807474,0.00014666657994596,0.001040265374304,0.00218787688352506,0.150001847185195,0.00155703426369905,4.03991826658512e-10,0.000141922500333898,0,0.00352030886624959,1.58808848937042e-06,0.0049849480243017
DEL,MH,5+,5+,0.00207387416956806,5.82272244649571e-05,2.94070492401488e-10,1.19964700661516e-05,0.000581652211993742,0,0.00154391080495969,0.119237431660295,0.0149951185587709,1.67639782944207e-09,0.000519671463426636,0.00848513747117067,0.000242585854278965,0.00076238897728274,0.00336067500160226
