"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"ID83A",0.0017079036299058,0.997959751231259,0.027187198787388,0.0029991793151033,0.13493456196359,0.0223817354317536,0.0275802469381862,0.00504534915622534,0.0162108786477786,0.012796821261998,0.0759302584961173
"ID83B",0.999335111761261,0.0039972832568268,0.0812600849149383,0.00273425711054021,0.00696366779954127,0.0381307058697812,0.050800414482869,0.014552331029097,0.0571388667870385,0.0219762786485654,0.451471420594334
"ID83C",0.00969590539144738,0.0389618992532422,0.247476234661526,0.151198594324983,0.8631919644492,0.0686827786159954,0.136749679758033,0.434559159659768,0.0976595964917651,0.255979869749037,0.059006518033075
"ID83D",0.0100583189572346,0.148444912332191,0.0836017122880918,0.0227949637582164,0.312764050261532,0.0589953092675103,0.0181036206171938,0.304304996996552,0.00779692658836639,0.0698641206842701,0.0418265961685836
"ID83E",0.00377331174474371,0.00152294111558615,0.0404256811485166,0.0237591416902955,0.115535625775463,0.355157322976084,0.976268004213082,0.0357999548211771,0.00477134553935599,0.0527752277123994,0.0243855197857925
"ID83F",0.00733356025404053,0.00659389238163155,0.971208281656216,0.0647734457422562,0.264580499212729,0.0495264623134177,0.0815287798092967,0.377215515905749,0.182811177705153,0.0879701855497023,0.019991628357987
"ID83G",0.0345198904445466,0.12407938938103,0.137712278056381,0.0857127006925917,0.600285523932988,0.134803755522321,0.168914592359218,0.382901231945725,0.0165812739881367,0.159231037322493,0.068672316418688
"ID83H",0.007377619900091,0.00381805155216874,0.0400070293220827,0.0187701474988504,0.0858771137056978,0.992362169360962,0.404183756880236,0.0650004094861741,0.00463498063741297,0.0372766181467067,0.0183414657541601
"ID83I",0.232906177054098,0.0953625395873166,0.104120082952712,0.073511835380345,0.0991915933854722,0.08412432882423,0.0579962252879461,0.0562406532462126,0.0626945291960778,0.0340443900140132,0.113177954088007
"ID83J",0.00626309841939965,0.0188009152243466,0.552841864841594,0.0348589920148158,0.385053750713574,0.09939850087112,0.134754231907277,0.970607244972434,0.0177618538136413,0.184323059433841,0.0458191381134571
"ID83K",0.754044101462364,0.0306601904943976,0.120905655855474,0.0287003409931309,0.0773316365552074,0.0638504544381218,0.10656710041391,0.0497528690825019,0.0912286170985486,0.0384541885306228,0.344106134498093
"ID83L",0.00184331045738773,0.00447843611357868,0.0655612709685234,0.02942949463832,0.521088807787855,0.0165063497661435,0.0429153105746172,0.150900561444572,0.00990387786690994,0.985573624965061,0.0133128196511618
"ID83M",0.00665537948696404,0.00732567438957243,0.0561229737111989,0.988450309019511,0.209480332182902,0.0265662583320121,0.0437184790116293,0.0542955545536699,0.0051217435249068,0.0366157039168584,0.0201662980771019
"ID83N",0.207806933556197,0.0765688452716852,0.0391413931424496,0.0136946852986506,0.0489098638844625,0.0225101694692346,0.028413821099769,0.0274187965557953,0.0278790905281032,0.0263502784895258,0.965603985032494
"ID83O",0.0148151146525042,0.0466639560485381,0.322357670864616,0.107425522921529,0.385829011522637,0.103046747112604,0.129263360749319,0.19944560398766,0.942145994742811,0.0910593438526779,0.0418082646650739
