MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:3	0.00046627	0.00041481	0.00000109	0.00000000	0.00709449	0.00008824	0.00000000	0.00015835	0.02899644	0.00160414
1:Ins:C:4	0.00287549	0.00167562	0.00000000	0.00000000	0.00753544	0.00023021	0.00000809	0.00000329	0.00974278	0.00138515
1:Ins:C:5	0.00897475	0.02485902	0.00002500	0.00001432	0.00741444	0.00026004	0.00064340	0.00035131	0.00382551	0.00253641
1:Ins:T:0	0.00122053	0.00195385	0.01024071	0.00384547	0.01512865	0.00581791	0.01519684	0.00141430	0.01569032	0.03368857
1:Ins:T:1	0.00000000	0.00000000	0.00725724	0.00194398	0.05620820	0.00004285	0.00726062	0.00025573	0.26443610	0.00105247
1:Ins:T:2	0.00062908	0.00000037	0.02665536	0.00009524	0.05228196	0.00000364	0.00000633	0.00000000	0.13912505	0.00081938
1:Ins:T:3	0.00109431	0.00425879	0.01810793	0.00019428	0.03178647	0.00046138	0.00026624	0.00008879	0.09246956	0.00049920
1:Ins:T:4	0.00354393	0.01670480	0.01283671	0.00024569	0.00836896	0.00132674	0.00078829	0.00027323	0.04195227	0.00449360
1:Ins:T:5	0.00250206	0.90370459	0.00032232	0.00730099	0.01122005	0.01766874	0.02071774	0.00549706	0.04081305	0.25538521
2:Del:R:0	0.00006062	0.00006372	0.03008562	0.00928153	0.00623416	0.00098118	0.01187569	0.07351965	0.00070306	0.00008182
2:Del:R:1	0.00323417	0.00006448	0.01669548	0.00958755	0.01028680	0.00088485	0.00061993	0.23385107	0.00191648	0.00535076
2:Del:R:2	0.00174979	0.00000429	0.00250976	0.00003297	0.01280803	0.00187904	0.00051548	0.05403469	0.00118790	0.00243415
2:Del:R:3	0.00071322	0.00002414	0.00000000	0.00000000	0.00650855	0.00015861	0.00000114	0.01093810	0.00057674	0.00065406
2:Del:R:4	0.00071994	0.00000000	0.00045283	0.00000099	0.00381531	0.00000189	0.00012184	0.00256232	0.00100541	0.00003055
2:Del:R:5	0.00000000	0.00000054	0.02811163	0.00045848	0.00047643	0.00000000	0.00000001	0.00037137	0.00361840	0.00000000
3:Del:R:0	0.00001466	0.00002933	0.01976468	0.01260807	0.00086852	0.00050643	0.00118783	0.00474784	0.00030649	0.00089566
3:Del:R:1	0.00481599	0.00459892	0.00229569	0.00040061	0.00015910	0.00552696	0.00355282	0.09697707	0.00340617	0.00483878
3:Del:R:2	0.00235797	0.00019702	0.00007952	0.00000000	0.00000000	0.00078833	0.00025803	0.02068647	0.00322765	0.00117925
3:Del:R:3	0.00043707	0.00002889	0.00005072	0.00000000	0.00000000	0.00003105	0.00004306	0.00403158	0.00070700	0.00055052
3:Del:R:4	0.00000000	0.00000008	0.00751349	0.00011384	0.00008054	0.00000001	0.00000156	0.00002402	0.00059489	0.00000000
3:Del:R:5	0.00000000	0.00000020	0.01101997	0.00017868	0.00014822	0.00000001	0.00000001	0.00009660	0.00105755	0.00000000
4:Del:R:0	0.00000601	0.00000116	0.01227971	0.00764328	0.00028208	0.00209434	0.00032171	0.00735522	0.00016916	0.00000704
4:Del:R:1	0.00206143	0.00040308	0.00022416	0.00123884	0.00039098	0.00276837	0.00359908	0.06391272	0.00079671	0.00024867
4:Del:R:2	0.00035156	0.00000000	0.00000132	0.00000027	0.00000000	0.00024452	0.00000000	0.01037834	0.00007963	0.00047282
4:Del:R:3	0.00000010	0.00000002	0.00476923	0.00002727	0.00000875	0.00001317	0.00000003	0.00329622	0.00006700	0.00000000
4:Del:R:4	0.00000000	0.00000009	0.00595521	0.00009195	0.00001597	0.00000002	0.00000284	0.00002714	0.00012901	0.00000001
4:Del:R:5	0.00013452	0.00000001	0.00150949	0.00000477	0.00000029	0.00000000	0.00014164	0.00012868	0.00024776	0.00000000
5:Del:R:0	0.00000000	0.00000000	0.01552310	0.27037916	0.00107892	0.01016916	0.00004230	0.00193978	0.00075589	0.00153233
5:Del:R:1	0.00281033	0.00000001	0.00002732	0.00003909	0.00000000	0.00813007	0.00014791	0.01226308	0.00265319	0.00072009
5:Del:R:2	0.00032341	0.00000001	0.00001244	0.00000146	0.00000000	0.00024788	0.00000851	0.00188534	0.00043844	0.00004519
5:Del:R:3	0.00008376	0.00000002	0.00000001	0.00000000	0.00000000	0.00000000	0.00000260	0.00044096	0.00003421	0.00000789
5:Del:R:4	0.00004165	0.00000002	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00002556	0.00000167	0.00000000
5:Del:R:5	0.00001514	0.00000020	0.00012530	0.00000113	0.00000000	0.00000054	0.00002599	0.00003261	0.00004081	0.00002376
2:Ins:R:0	0.00031854	0.00016592	0.00858794	0.00176616	0.00252505	0.00206966	0.00089950	0.00031085	0.00279931	0.02588456
2:Ins:R:1	0.00019059	0.00000112	0.02167217	0.00108480	0.00340275	0.00002604	0.00111062	0.00005284	0.00106577	0.00001707
2:Ins:R:2	0.00098684	0.00000468	0.00852573	0.00003567	0.00150301	0.00070242	0.00043026	0.00001938	0.00185871	0.00171777
2:Ins:R:3	0.00040717	0.00016900	0.00123399	0.00000422	0.00111890	0.00040356	0.00041323	0.00002981	0.00066542	0.00100848
2:Ins:R:4	0.00190119	0.00280344	0.00000000	0.00000000	0.00002208	0.00058864	0.00000000	0.00002084	0.00056230	0.00317305
2:Ins:R:5	0.01360176	0.01840265	0.00101001	0.00137367	0.00000279	0.00088197	0.00086468	0.00028308	0.00376523	0.00078176
3:Ins:R:0	0.00003568	0.00000010	0.00480329	0.00003260	0.00013297	0.00135660	0.00011591	0.00000296	0.00041757	0.00721015
3:Ins:R:1	0.00118102	0.00002484	0.00794045	0.00006445	0.00043102	0.00017811	0.00084914	0.00007684	0.00325910	0.00357359
3:Ins:R:2	0.00014506	0.00000000	0.00078157	0.00000231	0.00001310	0.00064649	0.00016639	0.00029312	0.00029591	0.00025465
3:Ins:R:3	0.00002764	0.00001574	0.00000000	0.00000000	0.00000000	0.00002027	0.00000000	0.00000000	0.00004582	0.00020693
3:Ins:R:4	0.00009863	0.00000055	0.00000000	0.00000000	0.00000000	0.00000002	0.00000001	0.00000000	0.00002106	0.00045076
3:Ins:R:5	0.00197215	0.00057950	0.00000000	0.00000000	0.00000000	0.00012380	0.00000000	0.00001801	0.00249139	0.00243995
4:Ins:R:0	0.00000563	0.00000004	0.00316346	0.00003085	0.00000241	0.00158983	0.00009418	0.00000976	0.00026498	0.00648929
4:Ins:R:1	0.00112700	0.00058842	0.00451014	0.00087596	0.00025544	0.00064249	0.00174662	0.00128718	0.00515973	0.00223177
4:Ins:R:2	0.00002034	0.00000790	0.00000929	0.00000082	0.00000000	0.00026535	0.00001342	0.00005547	0.00006095	0.00002696
4:Ins:R:3	0.00011166	0.00000272	0.00000000	0.00000000	0.00000000	0.00001567	0.00000000	0.00000000	0.00008081	0.00082817
4:Ins:R:4	0.00024560	0.00001002	0.00000000	0.00000000	0.00000000	0.00000320	0.00000000	0.00002679	0.00016772	0.00182542
4:Ins:R:5	0.00217534	0.00073723	0.00049487	0.00024549	0.00000000	0.00022073	0.00047057	0.00005591	0.00569667	0.00052739
5:Ins:R:0	0.00000000	0.00000006	0.00566236	0.00029108	0.00006196	0.00903937	0.00025828	0.00002319	0.00065325	0.00357510
5:Ins:R:1	0.00007845	0.00135687	0.00695829	0.01006296	0.00026012	0.00526416	0.00393765	0.00216604	0.01247412	0.03272114
5:Ins:R:2	0.00004545	0.00004111	0.00000000	0.00000560	0.00000000	0.00127701	0.00002427	0.00008238	0.00017901	0.00069890
5:Ins:R:3	0.00010204	0.00001724	0.00000133	0.00000000	0.00000000	0.00000879	0.00000393	0.00000000	0.00017269	0.00001857
5:Ins:R:4	0.00003990	0.00003147	0.00000000	0.00000000	0.00000000	0.00000968	0.00000128	0.00000000	0.00009276	0.00009197
5:Ins:R:5	0.00010693	0.00000126	0.00018241	0.00000000	0.00000000	0.00000648	0.00004477	0.00006454	0.00018907	0.00001572
2:Del:M:1	0.00000432	0.00002522	0.02437836	0.00344041	0.00851031	0.00000206	0.00069926	0.19258414	0.00044897	0.00166416
3:Del:M:1	0.00000000	0.00000168	0.01491806	0.01054097	0.00052338	0.00046855	0.00148924	0.00673665	0.00020177	0.00152423
3:Del:M:2	0.00283684	0.00132284	0.00762684	0.00438429	0.00052049	0.00445468	0.00070469	0.05100485	0.00167420	0.00311600
4:Del:M:1	0.00009543	0.00000004	0.00963306	0.00654787	0.00016694	0.00265689	0.00065457	0.01120474	0.00014704	0.00000000
4:Del:M:2	0.00039854	0.00000000	0.00542031	0.00042333	0.00028452	0.00958114	0.00226692	0.03046628	0.00015452	0.00074277
4:Del:M:3	0.00048763	0.00000000	0.00174740	0.00019235	0.00015479	0.00513985	0.00094411	0.04997810	0.00040396	0.00198463
5:Del:M:1	0.00044667	0.00000001	0.00158857	0.32228717	0.00022596	0.05245728	0.00000004	0.00001871	0.00006302	0.00162585
5:Del:M:2	0.00000010	0.00000002	0.00051638	0.12829441	0.00068011	0.26903343	0.00000048	0.00000005	0.00001577	0.00191404
5:Del:M:3	0.00000000	0.00000001	0.00242489	0.04119551	0.00034595	0.23490112	0.00000021	0.00004515	0.00005760	0.00024928
5:Del:M:4	0.00028158	0.00002137	0.00005950	0.01156907	0.00018872	0.13138218	0.00000898	0.00294699	0.00006848	0.00000047
5:Del:M:5	0.00224664	0.00031125	0.00020953	0.00883487	0.00000000	0.10875209	0.00081049	0.00022609	0.00692180	0.00101941
