Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15,hdp.16
DEL,C,1,0,0.00458410641163006,0.0387624679073578,0.117806884272913,0.029878429496835,0.0199348607426023,0.000251786798621648,0.324389428285578,0.0507064548712803,0.00277764459294917,0.01286173371335,0.00828851316269614,0.0101082209125201,0.0484129528945532,0.0151359007889537,0.0200071548650103,0.0197355176367064
DEL,C,1,1,0.000123188274109706,0.0221342463130479,0.215950431710051,0.00563489083570133,0.0281613342748321,0.000737190752270147,0.0945437668323387,0.0144786909642543,0.00122987546931026,0.00168000677007718,0.00236019388913933,0.0231831731188313,0.0112738127366042,0.0285836872212016,0.0217375273536763,0.0299027503520602
DEL,C,1,2,3.04856779214197e-06,0.00290920120747858,0.190356694569405,0.00787329114945426,0.0263998644892068,9.69523736997817e-06,0.00265003927072329,0.00639498738205888,0.000193020667451976,0.000963844769107993,0.0014477012711623,0.0174461393088016,0.00200332207618435,0.0155190678203003,0.0304798116412245,0.0259789458164371
DEL,C,1,3,0.00247187900635064,0.0057918917791167,0.0610474728433433,0.000908301815483612,0.0156527579528631,0.00174453665782818,0.009441361563992,0.00565053955830104,0.000423001943362357,0.000744447642089529,0.00124838016341352,0.00738428912087077,0.0056369063683021,0.0123174162437368,0.0132832497666982,0.013151509794944
DEL,C,1,4,0.00337022284705799,0.00101487616590479,0.0428929016880139,0.00294266841994725,0.00270640914694796,0.000780108617868601,0.0113620246614922,0.00326740364238095,0.000250544043571619,0.00270576204186788,0.00167388661289442,0.00396798071614708,0.00309945880543514,0.00620371962541809,0.00223538550990007,0.0022897179119524
DEL,C,1,5+,0.0138788019912857,0.000601919989706198,0.0229065649677582,0.00168574934320144,0.00249319822689088,0.00332102895128842,0.00111509563023918,0.00137342820577333,0.000765236727148097,0.0053671800238814,0.00241002980745283,0.00632831030254012,0.0343602503781566,0.00211922046906866,0.00157867626034497,0.00237038007368204
DEL,T,1,0,0.00734978155875931,0.0357403119109228,0.0372510538016063,0.00391671318878009,0.148868072856898,0.00105209253398583,0.097110682704387,0.0484489924424672,0.000664654990364866,0.0238250009499873,0.00406197146650533,0.0339521271027531,0.0245674290465688,0.0794647192963503,0.0893085626568065,0.053370038551244
DEL,T,1,1,3.81277740688401e-06,0.00946494234338122,0.0113925007739503,0.000264229852752498,0.0970629582354717,9.22702440789762e-06,0.0449494695964674,0.531695326292816,0.00103811425579023,0.000583129821406065,0.000790796848239779,0.00115051141137758,0.00387760418395694,0.00939445377767887,0.073846885204969,0.135652704352447
DEL,T,1,2,0.00593385607980085,0.00860394324062425,0.0142541958406375,0.01191148571295,0.0922962114523511,0.000795926640127325,0.0787508654254279,0.0217718881728766,0.000696465554527279,0.0122886709717086,0.00101131824815769,0.00290045897066544,0.0223467230526545,0.0209518993736326,0.21167688402979,0.126006786576789
DEL,T,1,3,0.0166551385793317,0.00863204584981859,0.0148318403245513,0.021528941859485,0.0759638351481238,0.00284143232870275,0.116279362365304,0.0591644644375263,0.00151709331499934,0.0226259995227851,0.00128765542527662,0.00717313316040171,0.0175513884880257,0.287484895021748,0.0745098281279169,0.0857823819141708
DEL,T,1,4,0.039496515393555,0.00130078088586819,0.013456110853099,0.0177251299051049,0.0499834347559351,0.00437978389491637,0.0884721545295034,0.0170836356716171,0.00123597322151544,0.0208381622370633,0.00127280732283139,0.0102925097149653,0.0371621830094511,0.0482905732859451,0.0503837720422935,0.0576570420648862
DEL,T,1,5+,0.771075539133604,0.0087085940911509,0.00732542744677326,0.00397082707585468,0.0225637106320939,0.0029016355736281,0.00205935879962043,0.00841756482784668,0.00656938652809514,0.0683345630522603,0.00573835156772832,0.00290364322643123,0.00585843018816636,0.0355572174075545,0.0259107732627015,0.0309820973375965
INS,C,1,0,2.95207667916949e-06,0.00299214473101532,0.00233618206893634,0.00219439492885583,0.000544427757986285,8.13783934756702e-06,6.4520945362409e-05,0.00201482318634488,0.000318866301919663,0.575137144262381,0.000194751592938504,0.000425894208674629,0.00136288702714799,0.000864468899023096,0.000424366016489037,0.000260805463756801
INS,C,1,1,0.000218568912216321,0.00202270485406986,0.0014931926323383,0.00159301572731402,0.00111896866516334,2.32566470236612e-05,0.000243559764476198,0.00163597361489176,0.166110426551484,0.016614947553843,8.44739688506217e-05,0.00199712541310743,0.00246347610397716,0.000710811742822241,0.000989578861084792,0.00174857178843415
INS,C,1,2,7.11387622611967e-06,0.00133583340024186,0.00165703104485685,0.000260388154059177,0.00309233798803103,1.5888192105826e-05,0.000690690823073279,0.00168268402842437,0.0936426444118247,0.00120406893159115,0.000123512292908743,0.00114473994780209,0.00393837482283367,0.00269101294302328,0.00268667049405665,0.00302346440505858
INS,C,1,3,0.00050067198423603,0.000128994348446663,0.00642100554946773,0.000211854867183886,0.00035549595544633,0.000906819837432821,0.000165327190369701,0.00017009751297452,0.0381833012993512,0.00171196057791342,0.000428101482583029,0.0027452265020831,0.00134742097766523,0.00214617857824071,0.000538183978670555,0.000535854884495669
