"ex.sig","ref.sig","sim"
"hdp.6","SBS1",0.996595219308196
"hdp.7","SBS2",0.99963637943153
"hdp.11","SBS3",0.975626475987174
"hdp.5","SBS4",0.994681144050296
"hdp.2","SBS5",0.975259902903246
"hdp.13","SBS7c",0.996445759703851
"hdp.18","SBS7d",0.985582960744744
"hdp.20","SBS12",0.991580115572521
"hdp.17","SBS13",0.997895132724793
"hdp.26","SBS16",0.986999390323032
"hdp.14","SBS17a",0.998641652803138
"hdp.8","SBS17b",0.996256757620004
"hdp.12","SBS18",0.995606044833114
"hdp.50","SBS22",0.988939288992011
"hdp.25","SBS28",0.976396355804724
"hdp.29","SBS29",0.954256229026333
"hdp.45","SBS35",0.969679876412625
"hdp.28","SBS38",0.989206881662981
"hdp.4","SBS40",0.989328247816203
"hdp.32","SBS41",0.992079701770953
"hdp.10","SBS44",0.989839254821351
