"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99891204166074
"hdp.2","SBS17b",0.999177774066075
"hdp.3","SBS18",0.997454022446259
"hdp.4","SBS2",0.999649898213336
"hdp.5","SBS35",0.998140369859442
"hdp.6","SBS13",0.998152806154904
"hdp.7","SBS40",0.999100904060725
"hdp.8","SBS44",0.994197238078489
"hdp.9","SBS28",0.984374535617938
"hdp.10","SBS17a",0.998432578936195
"hdp.11","SBS5",0.999162196878142
"hdp.12","SBS22",0.988778833989177
"hdp.13","SBS12",0.993211316746308
"hdp.14","SBS3",0.997746936067664
"hdp.15","SBS4",0.999032645821951
"hdp.16","SBS7b",0.991017218690262
"hdp.17","SBS41",0.992504975519744
"hdp.18","SBS7d",0.97677175326838
"hdp.19","SBS7c",0.999329141936651
"hdp.20","SBS16",0.989764208804503
"hdp.21","SBS29",0.948999123839682
