MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:T:4	0.00297197	0.01378411	0.02624546	0.00388604	0.00826883	0.01263218	0.00043317	0.00190537	0.00367378	0.00475308
1:Ins:T:5	0.00237834	0.92097725	0.05703624	0.01450979	0.00213774	0.00059805	0.00568478	0.00629989	0.01060336	0.16811066
2:Del:R:0	0.00001864	0.00015320	0.01567672	0.00713742	0.00885159	0.02840595	0.00015811	0.01218919	0.08758367	0.00182640
2:Del:R:1	0.00277407	0.00010865	0.01557139	0.00770262	0.01193856	0.01292542	0.00052422	0.00061534	0.18742974	0.00860334
2:Del:R:2	0.00162893	0.00042146	0.00244604	0.00013133	0.01323132	0.00280364	0.00161056	0.00004053	0.04360079	0.00281175
2:Del:R:3	0.00093439	0.00011881	0.00029448	0.00000000	0.00619326	0.00011370	0.00036481	0.00001216	0.00985712	0.00028979
2:Del:R:4	0.00088359	0.00000776	0.00072540	0.00021697	0.00323119	0.00022510	0.00012767	0.00018836	0.00320506	0.00034600
2:Del:R:5	0.00000000	0.00000001	0.01320617	0.00007714	0.00128525	0.02260042	0.00000135	0.00000113	0.00093786	0.00000106
3:Del:R:0	0.00001145	0.00001818	0.01405795	0.01371226	0.00151458	0.01363207	0.00079292	0.00112276	0.00455149	0.00143822
3:Del:R:1	0.00381570	0.00328556	0.01236329	0.00225855	0.00000973	0.00127790	0.00400846	0.00100167	0.10165949	0.00599315
3:Del:R:2	0.00191312	0.00050769	0.00227849	0.00035073	0.00000102	0.00065445	0.00052073	0.00055239	0.01389791	0.00171807
3:Del:R:3	0.00043865	0.00023510	0.00136665	0.00044994	0.00004316	0.00022414	0.00011512	0.00020869	0.00377387	0.00037133
3:Del:R:4	0.00000000	0.00000001	0.00501431	0.00000001	0.00001799	0.00415071	0.00000001	0.00000000	0.00045139	0.00000916
3:Del:R:5	0.00000000	0.00000001	0.00724329	0.00000000	0.00035718	0.00668163	0.00002653	0.00000530	0.00031087	0.00002182
4:Del:R:0	0.00000094	0.00004050	0.00867738	0.00707268	0.00020155	0.00979316	0.00236678	0.00053704	0.00564988	0.00026941
4:Del:R:1	0.00172784	0.00038873	0.00286882	0.00074384	0.00099591	0.00068732	0.00253103	0.00243788	0.05486442	0.00114856
4:Del:R:2	0.00046408	0.00000000	0.00006112	0.00000849	0.00000000	0.00012128	0.00051294	0.00003602	0.01040705	0.00063497
4:Del:R:3	0.00000022	0.00000000	0.00257340	0.00000647	0.00006951	0.00335765	0.00011234	0.00000000	0.00350975	0.00007520
4:Del:R:4	0.00000000	0.00000004	0.00305820	0.00014611	0.00034667	0.00453647	0.00000937	0.00000000	0.00009801	0.00000000
4:Del:R:5	0.00015740	0.00002040	0.00158757	0.00000306	0.00007625	0.00097017	0.00008048	0.00000029	0.00073841	0.00005241
5:Del:R:0	0.00000000	0.00000000	0.00532796	0.29559741	0.00110112	0.02156649	0.01554437	0.00009204	0.00208900	0.00062257
5:Del:R:1	0.00319096	0.00000073	0.00042834	0.00000000	0.00000000	0.00064357	0.00747857	0.00018067	0.01213748	0.00052689
5:Del:R:2	0.00038474	0.00008783	0.00048938	0.00033528	0.00001812	0.00028004	0.00044137	0.00005027	0.00270559	0.00003984
5:Del:R:3	0.00012053	0.00000815	0.00035858	0.00000056	0.00002397	0.00009779	0.00018176	0.00008965	0.00091921	0.00009621
5:Del:R:4	0.00007736	0.00000163	0.00014460	0.00000239	0.00004086	0.00003835	0.00007830	0.00006060	0.00014666	0.00001255
5:Del:R:5	0.00004292	0.00001534	0.00055888	0.00000385	0.00000347	0.00058577	0.00000000	0.00003213	0.00010377	0.00002908
2:Ins:R:0	0.00021282	0.00055215	0.00462088	0.00173815	0.00218065	0.00965970	0.00195263	0.00093054	0.00096973	0.02544694
2:Ins:R:1	0.00022967	0.00000436	0.01803152	0.00124216	0.00316929	0.01290143	0.00009293	0.00107723	0.00015564	0.00001322
2:Ins:R:2	0.00093224	0.00021105	0.00785342	0.00028161	0.00136836	0.00442209	0.00039735	0.00039993	0.00017292	0.00110728
2:Ins:R:3	0.00040439	0.00041518	0.00181730	0.00040473	0.00087453	0.00098482	0.00036622	0.00044270	0.00038036	0.00091905
2:Ins:R:4	0.00193151	0.00226813	0.00387190	0.00091372	0.00024982	0.00001340	0.00003729	0.00010320	0.00108956	0.00352953
2:Ins:R:5	0.01366151	0.01310667	0.03876955	0.00959850	0.00000191	0.00036703	0.00002900	0.00009772	0.01009891	0.00019696
3:Ins:R:0	0.00001813	0.00004016	0.00403489	0.00032686	0.00017665	0.00241682	0.00101946	0.00044546	0.00010712	0.00765668
3:Ins:R:1	0.00099852	0.00029685	0.00662189	0.00047423	0.00034589	0.00567573	0.00006626	0.00063157	0.00064441	0.00292687
3:Ins:R:2	0.00016183	0.00003671	0.00152477	0.00001768	0.00014107	0.00088725	0.00081024	0.00000266	0.00106739	0.00028937
3:Ins:R:3	0.00001682	0.00013947	0.00015809	0.00004459	0.00000174	0.00005005	0.00030799	0.00002462	0.00002217	0.00025992
3:Ins:R:4	0.00011597	0.00009210	0.00019174	0.00013518	0.00002045	0.00000287	0.00015653	0.00004701	0.00015734	0.00087454
3:Ins:R:5	0.00202471	0.00094631	0.00262810	0.00040779	0.00000458	0.00000040	0.00000019	0.00001291	0.00068499	0.00192964
4:Ins:R:0	0.00002050	0.00000077	0.00191722	0.00058678	0.00006002	0.00258554	0.00170060	0.00000096	0.00041338	0.00507523
4:Ins:R:1	0.00105890	0.00053954	0.00484664	0.00094682	0.00002090	0.00486556	0.00068149	0.00107730	0.00194202	0.00184272
4:Ins:R:2	0.00000435	0.00004261	0.00032210	0.00014535	0.00012858	0.00020301	0.00044114	0.00002109	0.00004072	0.00005860
4:Ins:R:3	0.00024770	0.00005238	0.00012591	0.00000476	0.00000479	0.00000123	0.00037989	0.00000164	0.00006813	0.00079632
4:Ins:R:4	0.00014257	0.00036168	0.00033402	0.00017616	0.00000197	0.00001829	0.00000299	0.00015556	0.00036516	0.00139086
4:Ins:R:5	0.00207613	0.00071906	0.00305806	0.00134198	0.00000374	0.00079653	0.00004105	0.00000121	0.00071428	0.00016705
5:Ins:R:0	0.00000000	0.00000002	0.00325340	0.00000000	0.00011245	0.00460536	0.00879903	0.00000189	0.00003709	0.00276458
5:Ins:R:1	0.00003600	0.00166559	0.00192474	0.01091520	0.00023481	0.01158359	0.00575875	0.00138186	0.00231154	0.02440163
5:Ins:R:2	0.00000700	0.00022362	0.00048574	0.00004656	0.00000813	0.00027527	0.00130512	0.00000655	0.00006621	0.00050773
5:Ins:R:3	0.00008239	0.00020595	0.00047234	0.00011604	0.00007815	0.00005944	0.00004569	0.00016044	0.00008631	0.00009145
5:Ins:R:4	0.00000799	0.00020563	0.00029578	0.00005439	0.00000865	0.00006453	0.00001472	0.00014844	0.00001974	0.00001678
5:Ins:R:5	0.00006694	0.00016723	0.00082147	0.00040625	0.00005917	0.00039832	0.00000577	0.00000582	0.00004190	0.00000022
2:Del:M:1	0.00000946	0.00005626	0.01680601	0.00020382	0.01019174	0.01927024	0.00010901	0.00009502	0.19733743	0.00505083
3:Del:M:1	0.00000202	0.00000744	0.01107097	0.01120726	0.00109706	0.01099821	0.00095399	0.00122834	0.00571933	0.00130223
3:Del:M:2	0.00227524	0.00125248	0.01184823	0.00361575	0.00053740	0.00460967	0.00393867	0.00020613	0.04124174	0.00394889
4:Del:M:1	0.00004182	0.00003599	0.00794808	0.00545401	0.00028159	0.00610585	0.00258694	0.00163208	0.01205811	0.00017850
4:Del:M:2	0.00049040	0.00004639	0.00501938	0.00078235	0.00033396	0.00296587	0.00950654	0.00141526	0.02981387	0.00106533
4:Del:M:3	0.00049939	0.00000315	0.00217472	0.00011669	0.00000160	0.00104877	0.00498298	0.00126495	0.04555494	0.00220480
5:Del:M:1	0.00052634	0.00000000	0.00194995	0.33468391	0.00014418	0.00534772	0.06966660	0.00000839	0.00017570	0.00153899
5:Del:M:2	0.00000001	0.00000001	0.00093522	0.11313526	0.00118080	0.00337674	0.26957922	0.00001740	0.00001274	0.00144574
5:Del:M:3	0.00000000	0.00000001	0.00247611	0.02132528	0.00063021	0.00129841	0.24175788	0.00001794	0.00031102	0.00006539
5:Del:M:4	0.00039838	0.00000066	0.00109783	0.00019678	0.00100730	0.00002843	0.13710522	0.00001289	0.00316215	0.00004016
5:Del:M:5	0.00228994	0.00027160	0.00618755	0.00091307	0.00000000	0.00336404	0.11027516	0.00000000	0.00113675	0.00072350
