"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99887270092992
"hdp.2","SBS7a",0.959606310524772
"hdp.3","SBS17b",0.999313654749199
"hdp.4","SBS13",0.998077054626038
"hdp.5","SBS28",0.984214433869701
"hdp.6","SBS3",0.997474074235292
"hdp.7","SBS4",0.999090408199733
"hdp.8","SBS16",0.99041081960245
"hdp.9","SBS35",0.992680760699152
"hdp.10","SBS17a",0.998469319684573
"hdp.11","SBS40",0.999252384401166
"hdp.12","SBS12",0.993119289115166
"hdp.13","SBS7d",0.977314068850517
"hdp.14","SBS18",0.997763013628144
"hdp.15","SBS22",0.988717662467603
"hdp.16","SBS2",0.999569121572439
"hdp.17","SBS5",0.999150652973872
"hdp.18","SBS7c",0.999329238496631
"hdp.19","SBS41",0.993771018839556
"hdp.20","SBS44",0.994158332478773
"hdp.21","SBS29",0.951971121179436
