"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.929638384582099
"SBS96B","SBS7b",0.975242119843674
"SBS96C","SBS2",0.987511486867374
"SBS96D","SBS4",0.976602644309753
"SBS96F","SBS3",0.918736569464779
"SBS96G","SBS40",0.909273521872486
"SBS96H","SBS44",0.993099519092689
"SBS96I","SBS17b",0.999351860840964
"SBS96J","SBS1",0.990097579953603
"SBS96L","SBS18",0.988995601216809
"SBS96M","SBS12",0.972628883032586
"SBS96N","SBS16",0.97259350963173
"SBS96O","SBS7c",0.998145036258569
"SBS96P","SBS17a",0.999706514150263
"SBS96Q","SBS7d",0.966158559877954
"SBS96R","SBS13",0.998942303402065
"SBS96T","SBS22",0.982265686161241
"SBS96U","SBS28",0.980290880249624
