"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"hdp.1",0.0525329627829477,0.0191263203507114,0.137135685435923,0.0392761347219939,0.578705643104018,0.0497716045443719,0.0867805200954324,0.255273193835153,0.0274522467796751,0.997726963679118,0.0488047803887306
"hdp.2",0.0168078047999162,0.0147593551687604,0.0764177261595891,0.993081310599007,0.240759450131225,0.0358983434886749,0.0598097293740194,0.0792311622863918,0.00975678466828744,0.052997513633613,0.0286449703544228
"hdp.3",0.999979887612403,0.0059306204667976,0.0841202080828032,0.00587800557043816,0.0112290312436863,0.0389674768407904,0.0514350295548274,0.0173543252393329,0.0594779148629505,0.0232335592418859,0.451988806404584
"hdp.4",0.265642798586128,0.0851355256551175,0.0558226508680588,0.0178535396976617,0.0658921967328862,0.0355925634264473,0.0496278501359781,0.0483926227003855,0.0356428516832883,0.033643333238123,0.979856314473922
"hdp.5",0.026858586831531,0.0241376809542539,0.091160039303295,0.0413160277213521,0.171130625361067,0.44980134617493,0.981850227041441,0.11186590586413,0.0158055557656139,0.0934725342502103,0.0461020983622613
"hdp.6",0.00823014138680001,0.148138923029713,0.346688727988004,0.192217031724534,0.906930751083516,0.112947287519196,0.189800039332199,0.50928520393668,0.116697727349429,0.435408193856814,0.0719989724662861
"hdp.7",0.0144807463202571,0.0408622113113484,0.570879855930859,0.0562455631971884,0.538952739509519,0.112376819533408,0.144469258551808,0.999603353267997,0.0314930743549072,0.294114495628683,0.0588608444094678
"hdp.8",0.0393939127676304,0.013724889234071,0.0754855248851116,0.0260525036824818,0.120263597216586,0.994544369916755,0.444201417228031,0.107533860295815,0.0114990174539691,0.0510889895997678,0.0420406965594253
"hdp.9",0.0211707802565319,0.999861772362705,0.0373086780160414,0.00728823206183449,0.161865786663437,0.0279813644918278,0.0308207378651292,0.0305866783866168,0.018471802759202,0.0199534471043196,0.087012152613708
"hdp.10",0.0981827946170242,0.0379694936215147,0.973688504314562,0.0742190288230884,0.337444218777458,0.0797432784326738,0.109473440264326,0.55185245081922,0.190005337329418,0.139348330523796,0.0793255033063359
"hdp.11",0.00872724753263665,0.114591766857993,0.290519026173083,0.160948648190216,0.88988890578914,0.124275503871097,0.201938817052104,0.430879301625679,0.119933193517737,0.432401849939418,0.0576738609629542
"hdp.12",0.0416778843737731,0.0333582325730682,0.233006429870599,0.0631939453246207,0.258953054860041,0.0863276292228472,0.171337865286751,0.0964915238068749,0.977000197037197,0.078616522443536,0.0496480516616988
"hdp.13",0.0401786886247099,0.0345933099213618,0.107682669235997,0.044707151240919,0.195581921976587,0.398945633020235,0.951774550151956,0.127883824503884,0.0220128976662063,0.0971815830244246,0.0540807855786865
"hdp.14",0.0780928843256596,0.0710923784542765,0.0788739411578275,0.109224000626777,0.128703667662963,0.0268965510472119,0.0236990031698888,0.0713077887553449,0.0787905888914873,0.0355167486918648,0.0422310357800846
"hdp.15",0.0437813913860849,0.0443554077745012,0.936153718444137,0.0608330927794529,0.314751123934065,0.0545403259904751,0.10312684073786,0.431802940561085,0.162599340101788,0.141522688976006,0.0479712737209068
"hdp.16",0.0199580688990996,0.094738618844472,0.153508863396892,0.0809630963536827,0.349262111899092,0.0868224211756662,0.0549878944681536,0.316066164185653,0.0538921570312232,0.0933514997744883,0.0467930523845929
"hdp.17",0.0101920212040078,0.153279596818569,0.377365502063844,0.234823917396441,0.994185817527241,0.12989679338834,0.198993426173182,0.546922237879592,0.140204165429062,0.659880040482741,0.0701575960802936
