"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.932328635555278
"SBS96B","SBS7b",0.984117311849651
"SBS96C","SBS2",0.993691560367231
"SBS96D","SBS4",0.988199045466249
"SBS96F","SBS3",0.93834473448884
"SBS96G","SBS40",0.928118699603381
"SBS96H","SBS44",0.994291317405156
"SBS96I","SBS1",0.999672592718405
"SBS96K","SBS17b",0.999435610286011
"SBS96L","SBS18",0.989655005407441
"SBS96M","SBS7c",0.996045067190417
"SBS96N","SBS17a",0.999749449639311
"SBS96O","SBS7d",0.962821087872744
"SBS96P","SBS13",0.998970200739113
"SBS96Q","SBS22",0.960252572256558
"SBS96R","SBS28",0.978572117085279
