"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999070179746324
"hdp.2","SBS17b",0.999306892560339
"hdp.3","SBS7a",0.951436282023292
"hdp.4","SBS2",0.999156031177731
"hdp.5","SBS5",0.999176690556242
"hdp.6","SBS40",0.999062126936944
"hdp.7","SBS7d",0.97969031694718
"hdp.8","SBS28",0.984502013048821
"hdp.9","SBS13",0.997487376313838
"hdp.10","SBS35",0.998876675051922
"hdp.11","SBS17a",0.99856050227465
"hdp.12","SBS22",0.988764111344269
"hdp.13","SBS12",0.993164459428987
"hdp.14","SBS4",0.999161820211474
"hdp.15","SBS41",0.993983038098825
"hdp.16","SBS7c",0.999357019810307
"hdp.17","SBS3",0.997800965734584
"hdp.18","SBS44",0.994758593240645
"hdp.19","SBS18",0.997488228268794
"hdp.20","SBS16",0.990825335099237
