"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999518111131046
"hdp.2","SBS12",0.993304847007294
"hdp.3","SBS2",0.999457396177975
"hdp.4","SBS40",0.994872484393312
"hdp.5","SBS13",0.999740093838596
"hdp.6","SBS5",0.999678447116184
"hdp.7","SBS17a",0.99905671342718
"hdp.8","SBS17b",0.999180141409048
"hdp.9","SBS44",0.995392031024474
"hdp.10","SBS7c",0.998506379948934
"hdp.11","SBS36",0.997739947080412
"hdp.12","SBS22",0.989604575665679
"hdp.13","SBS18",0.99352470537781
"hdp.14","SBS4",0.999517151415221
"hdp.15","SBS7d",0.99879355436227
"hdp.16","SBS8",0.990704181504706
"hdp.17","SBS9",0.995403093297734
"hdp.18","SBS28",0.991108193608349
"hdp.19","SBS3",0.995539234811444
"hdp.20","SBS37",0.996327610297283
"hdp.21","SBS34",0.989222072601597
"hdp.22","SBS41",0.992690788312368
"hdp.24","SBS29",0.987745416104204
"hdp.25","SBS30",0.962670082058849
