"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998527475067712
"hdp.2","SBS7a",0.949502760266484
"hdp.3","SBS17b",0.999198128105383
"hdp.4","SBS13",0.997436438301023
"hdp.5","SBS17a",0.998374719873399
"hdp.6","SBS7b",0.98775315739043
"hdp.7","SBS41",0.993879333795851
"hdp.8","SBS44",0.994294752412285
"hdp.9","SBS12",0.992590627779769
"hdp.10","SBS3",0.993734787124729
"hdp.11","SBS28",0.984391626713412
"hdp.12","SBS7d",0.978018060955146
"hdp.13","SBS18",0.997546005706267
"hdp.14","SBS5",0.998592628567453
"hdp.15","SBS4",0.997225270884273
"hdp.16","SBS22",0.989219800394093
"hdp.17","SBS40",0.999030750132699
"hdp.18","SBS7c",0.999319527263935
"hdp.19","SBS2",0.99925647759968
"hdp.20","SBS16",0.99120807162414
"hdp.21","SBS29",0.95320732271273
