MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:3	0.00060311	0.00136961	0.00020146	0.00021409	0.00859809	0.00000000	0.00038323	0.00137095	0.00086346	0.00060311
1:Ins:C:4	0.00099369	0.00004464	0.00232651	0.00065435	0.00865916	0.00030805	0.00105701	0.00391679	0.00044006	0.00075543
1:Ins:C:5	0.01669742	0.00000000	0.00559756	0.00838701	0.00836844	0.00002071	0.01285619	0.05272759	0.00648177	0.00357033
1:Ins:T:0	0.00218131	0.00341247	0.00072763	0.00358802	0.01779600	0.00636150	0.01333860	0.02886560	0.00458596	0.03704279
1:Ins:T:1	0.00000001	0.02390008	0.00000000	0.00331714	0.06123511	0.00008114	0.00652694	0.00080834	0.00038703	0.00229785
1:Ins:T:2	0.00000531	0.04048031	0.00047596	0.00005096	0.05551197	0.00000000	0.00044495	0.00307407	0.00003324	0.00127335
1:Ins:T:3	0.00278353	0.02818084	0.00074311	0.00123437	0.03130097	0.00005373	0.00176280	0.01594045	0.00116433	0.00040555
1:Ins:T:4	0.01256132	0.01572001	0.00205553	0.00463584	0.00821797	0.00043410	0.00824162	0.03620566	0.00395600	0.00415398
1:Ins:T:5	0.93039738	0.00037579	0.00458400	0.01355261	0.00195584	0.00567217	0.01765523	0.03390152	0.00349561	0.15945845
2:Del:R:0	0.00002277	0.02492075	0.00013189	0.00711123	0.00872639	0.00014065	0.01178816	0.01918918	0.09034424	0.00153585
2:Del:R:1	0.00010432	0.01775467	0.00265743	0.00742518	0.01197309	0.00036782	0.00095622	0.00479363	0.19509797	0.00810403
2:Del:R:2	0.00041599	0.00219693	0.00147845	0.00002961	0.01334630	0.00163251	0.00022955	0.00179812	0.04576958	0.00290429
2:Del:R:3	0.00007392	0.00000000	0.00111789	0.00000374	0.00642903	0.00035339	0.00006210	0.00000000	0.01034226	0.00030835
2:Del:R:4	0.00000000	0.00057342	0.00101933	0.00023910	0.00330869	0.00011964	0.00015129	0.00003320	0.00319421	0.00041840
2:Del:R:5	0.00000000	0.02928499	0.00000001	0.00000317	0.00024989	0.00000316	0.00000000	0.00137420	0.00146353	0.00000292
3:Del:R:0	0.00000847	0.02058756	0.00004347	0.01339334	0.00131085	0.00071314	0.00160222	0.00456341	0.00509084	0.00120411
3:Del:R:1	0.00266754	0.00108516	0.00334465	0.00217080	0.00002988	0.00388726	0.00437774	0.01377849	0.10538444	0.00546349
3:Del:R:2	0.00050544	0.00031159	0.00188781	0.00029205	0.00001019	0.00052829	0.00083781	0.00191184	0.01405533	0.00166427
3:Del:R:3	0.00020260	0.00044294	0.00043145	0.00041280	0.00003569	0.00010335	0.00052386	0.00108386	0.00375779	0.00022260
3:Del:R:4	0.00000001	0.00716056	0.00000002	0.00000000	0.00003368	0.00000001	0.00000000	0.00086397	0.00055130	0.00001922
3:Del:R:5	0.00000000	0.01100917	0.00000001	0.00000000	0.00019597	0.00004122	0.00000000	0.00074259	0.00046589	0.00007209
4:Del:R:0	0.00004285	0.01276622	0.00000000	0.00702436	0.00023758	0.00239502	0.00052827	0.00427458	0.00607199	0.00029997
4:Del:R:1	0.00031946	0.00029149	0.00166510	0.00078018	0.00111334	0.00248134	0.00283232	0.00190554	0.05652914	0.00103715
4:Del:R:2	0.00000000	0.00000712	0.00038536	0.00000541	0.00000000	0.00051851	0.00001986	0.00001699	0.01076664	0.00069481
4:Del:R:3	0.00000000	0.00455126	0.00000001	0.00000065	0.00004187	0.00011265	0.00000158	0.00039743	0.00381582	0.00006900
4:Del:R:4	0.00000243	0.00607127	0.00000000	0.00006852	0.00009480	0.00001523	0.00000001	0.00044621	0.00019248	0.00000054
4:Del:R:5	0.00005239	0.00181387	0.00005934	0.00001329	0.00004774	0.00011464	0.00000188	0.00035583	0.00072791	0.00011822
5:Del:R:0	0.00000000	0.01849859	0.00000000	0.29249695	0.00121249	0.01456871	0.00014972	0.01246000	0.00297090	0.00045534
5:Del:R:1	0.00000000	0.00001402	0.00342148	0.00000139	0.00000000	0.00740922	0.00004194	0.00093206	0.01214126	0.00044455
5:Del:R:2	0.00009254	0.00023722	0.00050171	0.00033200	0.00003259	0.00038958	0.00006648	0.00034838	0.00274951	0.00004085
5:Del:R:3	0.00000538	0.00023213	0.00008627	0.00002501	0.00001163	0.00018221	0.00013460	0.00014263	0.00101186	0.00008467
5:Del:R:4	0.00000186	0.00006102	0.00007701	0.00000068	0.00003300	0.00008011	0.00005731	0.00006855	0.00013293	0.00003477
5:Del:R:5	0.00000195	0.00083234	0.00007213	0.00000000	0.00000286	0.00000000	0.00003796	0.00019321	0.00011712	0.00000094
2:Ins:R:0	0.00067952	0.00686907	0.00009109	0.00169005	0.00215792	0.00197051	0.00097617	0.00861202	0.00096616	0.02624160
2:Ins:R:1	0.00000279	0.02390408	0.00029951	0.00109472	0.00290170	0.00010325	0.00115718	0.00324486	0.00034735	0.00000267
2:Ins:R:2	0.00024880	0.00918995	0.00089044	0.00023780	0.00129964	0.00044251	0.00047555	0.00092660	0.00003300	0.00095072
2:Ins:R:3	0.00031882	0.00130578	0.00047176	0.00052063	0.00088019	0.00031439	0.00059492	0.00166741	0.00036363	0.00092234
2:Ins:R:4	0.00205510	0.00001297	0.00165381	0.00096278	0.00026368	0.00005136	0.00144650	0.00582327	0.00042702	0.00323051
2:Ins:R:5	0.01019517	0.00027735	0.01147480	0.00973378	0.00000603	0.00005632	0.01279798	0.06270226	0.00614405	0.00060624
3:Ins:R:0	0.00005741	0.00495931	0.00003626	0.00030391	0.00015801	0.00102518	0.00045855	0.00056850	0.00011533	0.00846146
3:Ins:R:1	0.00032820	0.00701681	0.00104908	0.00046819	0.00040893	0.00009548	0.00066786	0.00418987	0.00056962	0.00311810
3:Ins:R:2	0.00003391	0.00163340	0.00013688	0.00001141	0.00014777	0.00084217	0.00002194	0.00040662	0.00112608	0.00035757
3:Ins:R:3	0.00012588	0.00000175	0.00006537	0.00007741	0.00000366	0.00029573	0.00010450	0.00040597	0.00004700	0.00021124
3:Ins:R:4	0.00010027	0.00001551	0.00008808	0.00009758	0.00001769	0.00016494	0.00007458	0.00022023	0.00009586	0.00098939
3:Ins:R:5	0.00094944	0.00003198	0.00186464	0.00033530	0.00000758	0.00000111	0.00041896	0.00290156	0.00028756	0.00209020
4:Ins:R:0	0.00000022	0.00310372	0.00003991	0.00054472	0.00002446	0.00168383	0.00000255	0.00114681	0.00049186	0.00513038
4:Ins:R:1	0.00046473	0.00400141	0.00122351	0.00089640	0.00003067	0.00069733	0.00145568	0.00632105	0.00177476	0.00189884
4:Ins:R:2	0.00004171	0.00037745	0.00000000	0.00013960	0.00011191	0.00043540	0.00002145	0.00013059	0.00004109	0.00008878
4:Ins:R:3	0.00004024	0.00000118	0.00029385	0.00000494	0.00000337	0.00041520	0.00002188	0.00006187	0.00006589	0.00072932
4:Ins:R:4	0.00037534	0.00000525	0.00010496	0.00023650	0.00000125	0.00000514	0.00030087	0.00062097	0.00028099	0.00131354
4:Ins:R:5	0.00063960	0.00070846	0.00214576	0.00121583	0.00000969	0.00006104	0.00066388	0.00329487	0.00030957	0.00022760
5:Ins:R:0	0.00000003	0.00543888	0.00000002	0.00000000	0.00005217	0.00874947	0.00000000	0.00203985	0.00004697	0.00269840
5:Ins:R:1	0.00167005	0.00379954	0.00003893	0.01096642	0.00024750	0.00578940	0.00132565	0.01285081	0.00236182	0.02407090
5:Ins:R:2	0.00020099	0.00034346	0.00002090	0.00008861	0.00001018	0.00133774	0.00004602	0.00050298	0.00008819	0.00056203
5:Ins:R:3	0.00020000	0.00021842	0.00005597	0.00009072	0.00007023	0.00006294	0.00023138	0.00047659	0.00009617	0.00008696
5:Ins:R:4	0.00015798	0.00019316	0.00001949	0.00008536	0.00001066	0.00002167	0.00022036	0.00040224	0.00005566	0.00000755
5:Ins:R:5	0.00017515	0.00075489	0.00004739	0.00038128	0.00006701	0.00000620	0.00008426	0.00042779	0.00004986	0.00000000
2:Del:M:1	0.00001542	0.02366443	0.00000000	0.00009877	0.01006505	0.00002144	0.00021361	0.00783980	0.20399544	0.00446557
3:Del:M:1	0.00000190	0.01688817	0.00001191	0.01078611	0.00081152	0.00094127	0.00170214	0.00263983	0.00614938	0.00121333
3:Del:M:2	0.00132746	0.00875934	0.00193386	0.00355082	0.00064531	0.00390703	0.00139732	0.00580080	0.04225115	0.00388329
4:Del:M:1	0.00005297	0.01048613	0.00001238	0.00522419	0.00018602	0.00257087	0.00182646	0.00175260	0.01266069	0.00016565
4:Del:M:2	0.00004205	0.00564991	0.00048295	0.00084432	0.00036175	0.00957933	0.00139445	0.00061758	0.03050080	0.00098032
4:Del:M:3	0.00000076	0.00165641	0.00042013	0.00009131	0.00001763	0.00494144	0.00124704	0.00018900	0.04763454	0.00207015
5:Del:M:1	0.00000000	0.00243120	0.00003932	0.33954307	0.00066646	0.06807548	0.00006390	0.00159271	0.00025637	0.00144997
5:Del:M:2	0.00000002	0.00196625	0.00000000	0.11291637	0.00131984	0.26550230	0.00000002	0.01201977	0.00000014	0.00115166
5:Del:M:3	0.00000001	0.00353094	0.00000001	0.02118579	0.00055496	0.24263539	0.00002514	0.00082003	0.00035478	0.00002837
5:Del:M:4	0.00000000	0.00040770	0.00015291	0.00013671	0.00110584	0.13824840	0.00001271	0.00021927	0.00326473	0.00004014
5:Del:M:5	0.00023761	0.00014145	0.00212281	0.00100447	0.00000000	0.11250283	0.00013927	0.00559834	0.00052504	0.00029980
