num.sigs,63
likelihood,47069.27
evidence,86003.92
relevance,1.22221118320241,0.238740563990153,4.11152854221583,0.217816493276388,0.481946131076969,0.79349655469473,0.52574546437992,6.69196872004044,0.00775193798449612,0.917274860144915,1.4343227362204,0.320362954320172,0.235060274601065,1.59089374742935,0.462080599785268,0.459283624709446,0.666028773502953,0.577554814525125,0.185817360592933,0.574537249795421,1.05067493919658,3.99272407707159,0.570339441967523,2.59075357347684,17.8063695192292,1.02637650766312,4.07882421191713,0.272800014297576,0.477274985071096,3.45458195465106,12.2369287622981,6.81670679679125,0.552704917427621,0.849127374634499,1.23438959448257,0.426253702158711,8.48292262639736,1.99008871586713,0.584423546701406,0.56538447160394,0.432619913305451,4.34131412170507,0.265520829487225,0.188920590033522,3.97752278631593,2.07333435098803,2.84723299692145,0.265490724634666,1.11441637694839,2.77302674328841,1.02052329554585,1.57219704213231,0.703287056513798,0.491480221543387,2.12225395574977,0.902290210032997,0.621003864629021,0.310044973112663,3.1229135011629,0.693101862255303,0.211203608676187,1.05501087238893,2.24963542795197,0.731818721211848
error,37071380
