Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.375908531282723,3.15557489495328e-168,0.00154000292360725,0.0217062459998955,0.00483678825474456,0.0355465427210746,0.0247324529277649,0.110685111302028,4.58234038098893e-99,0.00602613357502488,2.53286552476268e-46
DEL,C,1,1,0.107537847259453,1.26277547147686e-267,0,0.0271608279717938,3.11977547764449e-05,0.0210105418785054,0.000464435825810365,0.233871884884729,0,8.16134349538972e-97,0.000682663621864952
DEL,C,1,2,0,0.00532186310490746,1.43520157890697e-275,0.0259868386188499,0,3.26649832604661e-76,0.00732919680918106,0.20600901802959,0,0,0
DEL,C,1,3,0.0105744847484722,0.00373330514855849,0,0.0141709308339888,0.00248343887128413,0.0045918211431552,1.77838410759359e-192,0.0737210984688585,0,0.000228924594149309,0.00188168128408257
DEL,C,1,4,0.0137279419440717,0.00262241417923811,0.00182682918579551,0.00234817708483915,0.00388855780927339,0.000393902766871252,0.00205435902180122,0.0499185891658549,0,0.000586409789189785,0.000618498296573773
DEL,C,1,5+,0,0.000285154213875202,0.000231248163642805,0.00297998155729222,0.0146284762448905,0.000493641046494086,0.0010151050886181,0.025492269704252,0,0.00198401231181607,0.00338259548575593
DEL,T,1,0,0.114426325735371,0.0340466617145673,0.0211901815251838,0.108846932762934,0.00792530613423522,0.0335411107475999,5.44452404781171e-152,0.0326579925809033,0.000226308201028348,0.0027269019301684,0.00124423520206965
DEL,T,1,1,1.10016831602994e-18,0.712497509764448,0,0.0881532773666374,0,1.24709423132616e-67,0,3.34256756934179e-20,0,0,0
DEL,T,1,2,0.0952438027891647,4.4932408084718e-67,0.0116617459102759,0.124187490219961,0.00706862061986614,0.00756976084136027,0.0108993087363413,0.0109834087725793,2.07432399673654e-272,0,0.000856169669445571
DEL,T,1,3,0.123064197540136,0.0480631171899063,0.0181826966584635,0.0949692392779296,0.0202659441793593,0.00749065005487276,0.0223324222346275,0.0112683221387932,1.17634370858252e-223,0,0.00225290217164141
DEL,T,1,4,0.105092669466916,5.05065910863547e-43,0.00913156629838215,0.057202209084026,0.0471482143965222,1.41462606408829e-50,0.0178473677685532,0.00865973041493324,0.000244872193786987,0,0.00433592283014903
DEL,T,1,5+,2.63864887224967e-128,4.17924642276487e-142,0,0.0314883569590243,0.814978554104283,0.0112805158090445,6.45723948787214e-27,0.00855271589718839,1.37004520705189e-216,4.45728968294538e-245,4.90693710799227e-15
INS,C,1,0,0,0,0.702633041280174,0,0,0,0,0,0,0,0
INS,C,1,1,0,1.34528876621336e-251,0.0179516241692142,0,0.000208708935777021,1.45633591058789e-222,0.00190572891118798,0,0.177593897524829,0,0
INS,C,1,2,0,0,0,0.00298695186431792,1.90360258317172e-05,0,0,0.000854837438192447,0.100015076857001,0,0
INS,C,1,3,0,0,0.00192984348623662,0,0.000477133462446373,0,0,0.00671998547548846,0.0376185256025399,0.000214857211703488,0.000610967603661478
INS,C,1,4,0,0,0.00110587565557499,0,0.00292926648578772,0,0.000166837429298611,0.00827005703581944,0.0119198233982969,0,0.00174300634337603
INS,C,1,5+,5.46069869641533e-132,0.000372956444812229,0,0.000472596747339102,0.00903470526372519,1.18761972004272e-150,0,0.00776776540370679,0.0016219308618688,9.4091041172326e-05,0.024467133972483
INS,T,1,0,0.0103596368498139,0.0555474488778729,0.0489337714202728,0.00446553416203067,0.00132526084993709,0.00328795513486238,0.00634494062547607,0.0192873199247776,0.000380311320652528,9.80543526250992e-123,0.00231204762911959
INS,T,1,1,0.0113320990364733,1.11254961169919e-308,0.00105356965832675,0.0121362026802063,0,0.00230322409408293,2.68944904778655e-178,0.0450925890126996,0.32770050258052,0,0
INS,T,1,2,0.000472756906000785,4.29540049922374e-195,0.00104706019551906,0.0305861210504805,0.000672070351932453,0,9.3154619282699e-05,0.0450798310631208,0.16941832344073,0,6.69880961378627e-05
INS,T,1,3,0.000456436324448911,0.00980815312977817,0,0.0189662416259941,0.00108728808177016,4.77487703730745e-95,0.000591859251288116,0.0276267290700448,0.112559513733393,0,0.0042664243468978
INS,T,1,4,5.86441931225726e-05,0.0150866674543866,0,0.0113793165783031,0.00348152795647867,4.58990471800071e-26,0.00113186222336605,0.00615515349442114,0.0505368612391842,0,0.0168675620066638
INS,T,1,5+,3.85356311687654e-43,2.27943583072724e-145,3.32086954865054e-277,3.1259959797912e-10,0.00316063855268045,0.0211548849146962,3.75645851940709e-26,7.23235991445754e-21,7.60026028989484e-248,2.01140724880583e-214,0.900126268487867
DEL,repeats,2,0,0.01205167254161,0.025496349448065,0,0.0291739152226618,0.000106443495209451,0.00916372763733347,0.000817425920840863,0.00640474461614131,0,0.0744940814538989,0.000189111453888971
DEL,repeats,2,1,0.000343179380811249,0.00290690781198815,0.00560275541606979,0.0255594457366431,0.00330173972627536,0.0116265281666415,0.00123464773524557,0.0100848623760838,0.00199753853847105,0.23691978338691,0.000158856933785261
DEL,repeats,2,2,0,0.00378808856536432,0.00310371127210576,0.00468102841484474,0.00184079702514827,0,0.00231927234839013,0.0139713860136576,0,0.0577067870353318,1.35909225845746e-05
DEL,repeats,2,3,0,0,0.000676448730979865,0,0.000778394584479802,0,0.000197266831446359,0.00812139034032903,0,0.0141698534927894,0.000106877759834445
DEL,repeats,2,4,0,0,0,0.00083868184344843,0.000865262934409661,0,0,0.00378208946010481,0,0.00275933156822422,0
DEL,repeats,2,5+,0,0,0,0.0268088702296755,0,0,0,0,0.00392577577974205,1.21193905634154e-68,0
DEL,repeats,3,0,0.00188682774888444,0.00115453051043252,0.0011400632609347,0.0184628790258528,1.19299977964657e-05,0.0119549903256209,1.23669461301443e-46,0.000327391314320697,0,0.00476376960253904,7.21773393409586e-05
DEL,repeats,3,1,0.0038111821854269,4.83038299393381e-08,0.00344991415690802,0.00612821581003391,0.00487037709209155,0.00162554576171424,0.0056025521735273,1.15483351341709e-86,9.76088588409963e-59,0.10054459440492,0.00470562123114348
DEL,repeats,3,2,0,0.000687265123315507,0.00103259707384248,0.00067720972784471,0.00234833974962992,0,0.000763047061040126,0,1.73035729125256e-212,0.0237886949033533,0.000429000487985391
DEL,repeats,3,3,0,0,0.000560232923512158,0.000216908347232088,0.000453777567022689,0,0,0,0,0.0044837716102912,0.000111588660092621
DEL,repeats,3,4,0,0,0,0.00713657126835631,0,0,0,0,0.000541752601826949,0,0
DEL,repeats,3,5+,0,0,0,0.0104639888570123,0,0,0,0,0.00102821140249712,0,0
DEL,repeats,4,0,0.000331065604822683,0.00110870418436376,0,0.0116796831089475,8.44057867049104e-06,0.00727352428794927,0.00205786051600952,7.81021145193062e-92,0,0.00755596423496667,2.83886077521865e-05
DEL,repeats,4,1,0.00387250676121331,0,0,0.00279984010939915,0.00206752358998024,0.001931498582405,0.00290104316195214,0.000515830418986241,0.000160489294140701,0.0659874616666752,0.000510454851126285
DEL,repeats,4,2,0,0,0.000439490615104747,0,0.000473221588572211,0,0.00029404742013063,0,0,0.0153028119631004,0
DEL,repeats,4,3,0,0,0,0.0046388361847842,5.40484163922104e-07,0,0,0,0,0.00334954171067673,0
DEL,repeats,4,4,0,0,0,0.00563190618153085,0,0,0,0,1.86606411057749e-05,0,0
DEL,repeats,4,5+,0,0,0,0.00140804164714861,0.000202164463668253,0,0,0,0,0.000178257019136295,0
DEL,repeats,5+,0,0,0.00629540916051785,1.29967136494655e-127,0.0124822971884789,0,0.254662664321531,2.24317117417685e-101,0.000230272259676264,0.000829380052888186,0.00150340174138021,0
DEL,repeats,5+,1,0,0.00320910245094952,0.000450425299191362,0,0.00298844362165672,0,0.00871535372136015,0,0,0.0172207946305568,3.89574485759755e-233
DEL,repeats,5+,2,0,0,0,8.48289247326165e-05,0.000410999480279179,0,0.000276744136158267,0,0,0.00221312029084678,0
DEL,repeats,5+,3,0,0,0,0,0.000143924990135556,0,0,0,0,0.000678893484312681,0
DEL,repeats,5+,4,0,0,0,0,7.45970172285905e-05,0,0,0,0,4.03786441599053e-05,0
DEL,repeats,5+,5+,0,0,4.00213455631304e-05,0.000120720434143896,2.56304272187861e-05,0,0,0,0,4.03410800764743e-05,1.93171929210727e-06
INS,repeats,2,0,0,0.013863134568248,0.0377953042971023,0.00669656378961076,0.000350262339218811,0.00149151784821894,0.00210671999386267,0.00250128793766323,0,0,0.000292090869161942
INS,repeats,2,1,0.000988122440001955,0.000340368524196132,0,0.0204627204068522,0.000262598825255079,0.001238885198434,0,0.00261131223048863,0,0,0
INS,repeats,2,2,0,0.000135587800461996,0.00215984477814792,0.00824016052262553,0.00107004355544219,0,0.000752239535087567,0.00109493335838506,0,0,6.40575428120397e-05
INS,repeats,2,3,0,0.00074762187046955,0.00126067621155696,0.00114940913994627,0.000427756606704169,0,0.000362586777868404,0.0010193949711611,0,0,0.000291566259404682
INS,repeats,2,4,0,0,0.00304482119329606,0,0.00199985755746534,0,0,0,0,0,0.0028111082388276
INS,repeats,2,5+,5.44474403745646e-244,6.03116691909859e-179,0,0.00130742159739755,0.0136829009761278,0.00162032867785528,0.000352313422323727,0,0,4.36143363844274e-05,0.0180813671732305
INS,repeats,3,0,0,0,0.0107614586746093,0.00460227464131712,5.47174971078271e-05,0,0.00145955566264327,0,0,0,0
INS,repeats,3,1,0,0.00409086541609364,0.00478094322204484,0.00714132197034619,0.0012599525869945,0,0.000122531561653183,0.000128798498413253,0,0,0.000120715348910827
INS,repeats,3,2,0,0,0.000270197752599554,0.000774299178445178,0.000208113660483161,0,0.000717229468984385,0,0,0.000348090244437211,1.11566569442637e-308
INS,repeats,3,3,0,0,0.000279851759203997,0,1.9148252694095e-05,0,8.22897261316434e-06,0,0,0,6.85133963055287e-05
INS,repeats,3,4,0,0,0.000651906631346074,0,0.000151061110493312,0,0,0,0,0,1.75561396980375e-06
INS,repeats,3,5+,0,0,0.00298499796050318,0,0.00200284879393434,0,0,0,0,6.92489797615841e-06,0.000765128628455204
INS,repeats,4,0,0,0.00121278670322428,0.00977269155579347,0.00288101900582743,1.31331627386621e-05,0,0.00171620132825097,0,0,0,0
INS,repeats,4,1,0,0.00289408837730617,0.00265047526970557,0.00417704811078063,0.00121086720977414,0.000838412221610155,0.000467686526195972,7.75733152311143e-05,0,0.00120176885926709,0.000703798872002297
