"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998843750760857
"hdp.2","SBS13",0.997295414742308
"hdp.3","SBS5",0.999168702390231
"hdp.4","SBS44",0.994132247142323
"hdp.5","SBS2",0.999804747529785
"hdp.6","SBS22",0.988716294212302
"hdp.7","SBS17a",0.998393867628398
"hdp.8","SBS7d",0.977389924419497
"hdp.9","SBS40",0.99926889030781
"hdp.10","SBS28",0.984504881211025
"hdp.11","SBS18",0.997797876267005
"hdp.12","SBS3",0.997491154163389
"hdp.13","SBS41",0.99363990459786
"hdp.14","SBS16",0.990354362401498
"hdp.15","SBS7c",0.999349504790603
"hdp.16","SBS17b",0.999215967425094
"hdp.17","SBS4",0.999133577347432
"hdp.18","SBS12",0.993375151403026
"hdp.19","SBS29",0.951247847022899
