"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999427696631511
"hdp.2","SBS7a",0.957990640360625
"hdp.3","SBS17b",0.999381895864406
"hdp.4","SBS44",0.993910663643822
"hdp.5","SBS22",0.988619078659897
"hdp.6","SBS4",0.999369295247523
"hdp.7","SBS28",0.983940066712586
"hdp.8","SBS2",0.999811974003545
"hdp.9","SBS41",0.993886876090411
"hdp.10","SBS5",0.999417606635082
"hdp.11","SBS12",0.99308859519771
"hdp.12","SBS3",0.998456149035892
"hdp.13","SBS40",0.999302260380361
"hdp.14","SBS7c",0.99933173080169
"hdp.15","SBS13",0.998271631769444
"hdp.16","SBS17a",0.99839666513399
"hdp.17","SBS18",0.99727796897501
"hdp.18","SBS7d",0.980295525394911
"hdp.19","SBS7b",0.986385419624881
"hdp.20","SBS16",0.989590911650814
"hdp.21","SBS29",0.953370188290608
