Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I
DEL,repeats,3,5+,1e-08,2e-08,0.00691194,0.00022098,0.00022601,0.00306593,4.57e-05,0.00060469,0.00020234
DEL,repeats,4,0,4.53e-05,0,0.01007006,0.00673396,0.0002022,0.00388666,0.0024295,0.00616925,0.00050661
DEL,repeats,4,1,0.00050976,0.0017199,8.804e-05,0.00097151,0.00105533,0.00224187,0.00247622,0.05469897,0.00100086
DEL,repeats,4,2,0,0.00037744,7.06e-06,6e-07,0,2.95e-05,0.00053437,0.01032738,0.00067179
DEL,repeats,4,3,1e-08,1e-08,0.00293926,9.17e-05,9.32e-06,0.00123849,0.00011257,0.00378407,0.00010032
DEL,repeats,4,4,6.44e-06,0,0.00383952,0.00023148,0.00012808,0.00164794,1.148e-05,0.00030947,6.631e-05
DEL,repeats,4,5+,5.679e-05,7.171e-05,0.00124291,5.727e-05,7.13e-05,0.00051087,0.00010558,0.00075304,0.0001594
DEL,repeats,5+,0,0,0,0.01508691,0.27456467,0.00100038,0.00558741,0.01924871,0.00345156,0.00095417
DEL,repeats,5+,1,2.78e-06,0.00332857,0.0003695,3.519e-05,0,0.00011449,0.00720144,0.01172158,0.00044217
DEL,repeats,5+,2,8.998e-05,0.00049719,0.00025879,0.00030947,1.889e-05,0.00010068,0.00040985,0.00271835,4.131e-05
DEL,repeats,5+,3,1.094e-05,0.00010078,0.00013392,2.925e-05,1.955e-05,0.00016291,0.0001772,0.00100936,6.678e-05
DEL,repeats,5+,4,1.78e-06,7.058e-05,4.057e-05,2.97e-06,4.318e-05,7.777e-05,7.999e-05,0.00013481,3.507e-05
DEL,repeats,5+,5+,4.39e-06,7.23e-05,0.00059344,2.75e-05,6.84e-06,0.00025406,0,0.00012879,1.449e-05
INS,repeats,2,0,0.00071908,0.000118,0.00864216,0.00189242,0.00208358,0.00246363,0.00199649,0.00132668,0.02554825
INS,repeats,2,1,1.55e-06,0.00030577,0.01593357,0.00156132,0.00323241,0.00731899,0.00014704,0.0007914,0.00026731
INS,repeats,2,2,0.0002675,0.00088874,0.00580608,0.00042427,0.00144631,0.00274569,0.00045935,0.0001991,0.00106832
INS,repeats,2,3,0.00041784,0.00051786,0.00115219,0.00062165,0.00087772,0.00072961,0.00036268,0.00029133,0.00086875
INS,repeats,2,4,0.00261941,0.00189255,2.964e-05,0.0014178,0.00024621,0.00067219,7.304e-05,0.00026467,0.00312851
INS,repeats,2,5+,0.01625502,0.01467257,0.00065938,0.01457683,3.9e-06,0.00710581,8.761e-05,0.0021988,0.00060615
INS,repeats,3,0,6.476e-05,3.584e-05,0.00318064,0.00036265,0.00020922,0.00172893,0.00104607,0.00020478,0.00831331
INS,repeats,3,1,0.00041399,0.00107203,0.00615743,0.000718,0.00039935,0.00227834,8.615e-05,0.00068028,0.00302982
INS,repeats,3,2,4.341e-05,0.00014875,0.00108632,5.326e-05,0.00016062,0.00046733,0.00078745,0.00106804,0.0003758
INS,repeats,3,3,0.00015123,6.624e-05,4.057e-05,0.00011383,3.84e-06,6.995e-05,0.00029824,2.603e-05,0.00023538
INS,repeats,3,4,0.00012209,9.864e-05,4.08e-06,0.00011051,2.042e-05,5.048e-05,0.00014804,0.00012535,0.00099084
INS,repeats,3,5+,0.00118819,0.0019717,9.4e-06,0.00068105,6.53e-06,0.00032565,3.72e-06,5.403e-05,0.00201804
INS,repeats,4,0,0,3.708e-05,0.00247588,0.00057069,2.028e-05,0.00081287,0.00166233,0.00065067,0.0050745
INS,repeats,4,1,0.00071795,0.0013436,0.00463991,0.00120957,3.45e-05,0.00211285,0.00068266,0.00177474,0.00191251
INS,repeats,4,2,4.871e-05,0,0.00025953,0.00012464,0.00014666,0.00012641,0.00040776,2.728e-05,7.926e-05
INS,repeats,4,3,4.677e-05,0.00028653,3.2e-07,1.509e-05,4.72e-06,4.41e-06,0.00038283,8.323e-05,0.00069276
INS,repeats,4,4,0.00044077,0.0001216,2.396e-05,0.00023549,1.1e-07,0.00017979,8.89e-06,0.00025227,0.00134073
INS,repeats,4,5+,0.00089628,0.00226385,0.00080003,0.00156363,9.16e-06,0.00053517,5.909e-05,0.00014459,0.0002064
INS,repeats,5+,0,4e-08,2e-08,0.00445911,0.00010762,4.964e-05,0.00141564,0.00839572,0.00017186,0.00277891
INS,repeats,5+,1,0.00187748,4.596e-05,0.00900715,0.01036237,0.00020989,0.00190486,0.00587574,0.00271879,0.02363517
INS,repeats,5+,2,0.0002406,2.24e-05,0.00030175,6.309e-05,4.52e-06,0.000127,0.00127768,4.132e-05,0.00050049
INS,repeats,5+,3,0.00025332,8.18e-05,0.00011163,0.0001198,7.479e-05,0.00021894,6.516e-05,2.835e-05,0.00010567
INS,repeats,5+,4,0.00020708,3.599e-05,0.00012332,9.621e-05,1.259e-05,0.00019239,2.138e-05,5.64e-06,7.95e-06
INS,repeats,5+,5+,0.00019718,7.02e-05,0.00050743,0.00042904,5.577e-05,0.00026671,6.98e-06,1.399e-05,8.75e-06
DEL,MH,2,1,3.265e-05,0,0.01692064,0.0006469,0.00970507,0.00624999,4.433e-05,0.20185787,0.00476616
DEL,MH,3,1,1.108e-05,1.18e-05,0.01155037,0.01044397,0.00101375,0.00576131,0.00107186,0.00646511,0.00145439
DEL,MH,3,2,0.00180087,0.00219414,0.00531907,0.00396873,0.0005894,0.00310443,0.00389436,0.04185493,0.00384503
DEL,MH,4,1,7.185e-05,2.182e-05,0.0071819,0.0051759,0.00031557,0.00420688,0.00255736,0.01232056,0.00024882
DEL,MH,4,2,4.316e-05,0.00050269,0.00328921,0.00095916,0.00038807,0.00250012,0.00925183,0.03030796,0.00103692
DEL,MH,4,3,2.19e-06,0.00043132,0.00069727,0.00012886,6.2e-06,0.00152312,0.00478426,0.04690562,0.0020869
DEL,MH,5+,1,0,2.94e-05,0.00305501,0.31384605,0.0004551,0.00071652,0.0717183,0.00034758,0.00154238
DEL,MH,5+,2,2e-08,0,0.00191751,0.10714226,0.00103061,0.00059686,0.25998953,4.049e-05,0.00098146
DEL,MH,5+,3,1e-08,1.76e-06,0.00133252,0.02074325,0.00052393,0.00125114,0.23227767,0.0003214,7.19e-05
DEL,MH,5+,4,0,0.00014718,2.486e-05,0.0003923,0.00091085,0.00016592,0.13228757,0.00296978,4.313e-05
DEL,MH,5+,5+,0.00034786,0.00207469,0.00214966,0.00152716,0,1.944e-05,0.10743744,0.0006782,0.00032665
