Data_set,Noise_level,Approach,Run,PPV,TPR,aver_Sim_TP_only,Composite,N_Sigs,FN,FP,FP.sigs,FN.sigs
indel_set1,Realistic,NR_hdp_gb_50,seed.310111,0.8461538461538461,1,0.9926652747126266,2.838819120866473,13,0,1,"c('hdp.0 (False Positive) (ID2 0.778)', 'hdp.12 (False Positive) (ID5 0.377)')",character(0)
indel_set1,Realistic,NR_hdp_gb_50,seed.528401,0.7857142857142857,1,0.9921549554745919,2.7778692411888777,14,0,2,"c('hdp.0 (False Positive) (ID5 0.59)', 'hdp.12 (False Positive) (ID5 0.326)', 'hdp.13 (False Positive) (ID5 0.152)')",character(0)
indel_set1,Moderate,SignatureAnalyzer,seed.1076753,0.8333333333333334,0.9090909090909091,0.9934609072056055,2.7358851496298477,12,1,2,"c('W.3 (False Positive) (ID5 0.455)', 'W.10 (False Positive) (ID14 0.888)')",ID14
indel_set1,Moderate,SignatureAnalyzer,seed.145879,0.8333333333333334,0.9090909090909091,0.9934874680910107,2.735911710515253,12,1,2,"c('W.4 (False Positive) (ID5 0.454)', 'W.10 (False Positive) (ID14 0.888)')",ID14
indel_set1,Moderate,SignatureAnalyzer,seed.200437,0.8333333333333334,0.9090909090909091,0.9919657985619407,2.734390040986183,12,1,2,"c('W.5 (False Positive) (ID5 0.48)', 'W.10 (False Positive) (ID14 0.888)')",ID14
indel_set1,Moderate,SignatureAnalyzer,seed.310111,0.8333333333333334,0.9090909090909091,0.9912228774547869,2.7336471198790293,12,1,2,"c('W.6 (False Positive) (ID14 0.888)', 'W.7 (False Positive) (ID5 0.487)')",ID14
indel_set1,Moderate,SignatureAnalyzer,seed.528401,0.8333333333333334,0.9090909090909091,0.9934786506274014,2.7359028930516436,12,1,2,"c('W.6 (False Positive) (ID5 0.455)', 'W.9 (False Positive) (ID14 0.888)')",ID14
indel_set1,Noiseless,SignatureAnalyzer,seed.1076753,0.9,0.8181818181818182,0.9949650055056267,2.713146823687445,10,2,1,W.2 (False Positive) (ID14 0.889),"c('ID11', 'ID14')"
indel_set1,Noiseless,SignatureAnalyzer,seed.145879,0.9,0.8181818181818182,0.994935741394992,2.7131175595768102,10,2,1,W.3 (False Positive) (ID14 0.889),"c('ID11', 'ID14')"
indel_set1,Noiseless,SignatureAnalyzer,seed.200437,0.9090909090909091,0.9090909090909091,0.9963303158246923,2.8145121340065105,11,1,1,W.9 (False Positive) (ID14 0.889),ID14
indel_set1,Noiseless,SignatureAnalyzer,seed.310111,0.9090909090909091,0.9090909090909091,0.9963130579117921,2.8144948760936104,11,1,1,W.4 (False Positive) (ID14 0.889),ID14
indel_set1,Noiseless,SignatureAnalyzer,seed.528401,0.9,0.8181818181818182,0.9949279379547784,2.7131097561365967,10,2,1,W.10 (False Positive) (ID14 0.889),"c('ID11', 'ID14')"
indel_set1,Realistic,SignatureAnalyzer,seed.1076753,0.5333333333333333,0.7272727272727273,0.9894278700849033,2.250033930690964,15,3,7,"c('W.2 (False Positive) (ID5 0.434)', 'W.3 (False Positive) (ID9 0.233)', 'W.4 (False Positive) (ID5 0.361)', 'W.5 (False Positive) (ID5 0.844)', 'W.11 (False Positive) (ID14 0.887)', 'W.12 (False Positive) (ID5 0.391)', 'W.14 (False Positive) (ID9 0.886)')","c('ID5', 'ID9', 'ID14')"
indel_set1,Realistic,SignatureAnalyzer,seed.145879,0.6428571428571429,0.8181818181818182,0.9824453463261499,2.443484307365111,14,2,5,"c('W.1 (False Positive) (ID14 0.887)', 'W.3 (False Positive) (ID5 0.396)', 'W.10 (False Positive) (ID5 0.839)', 'W.13 (False Positive) (ID5 0.388)', 'W.14 (False Positive) (ID9 0.245)')","c('ID5', 'ID14')"
indel_set1,Realistic,SignatureAnalyzer,seed.200437,0.5333333333333333,0.7272727272727273,0.989329784954132,2.2499358455601928,15,3,7,"c('W.2 (False Positive) (ID9 0.886)', 'W.5 (False Positive) (ID14 0.887)', 'W.6 (False Positive) (ID5 0.434)', 'W.7 (False Positive) (ID5 0.835)', 'W.8 (False Positive) (ID5 0.386)', 'W.9 (False Positive) (ID9 0.26)', 'W.11 (False Positive) (ID5 0.329)')","c('ID5', 'ID9', 'ID14')"
indel_set1,Realistic,SignatureAnalyzer,seed.310111,0.5333333333333333,0.7272727272727273,0.9883044507378942,2.248910511343955,15,3,7,"c('W.2 (False Positive) (ID5 0.4)', 'W.4 (False Positive) (ID9 0.89)', 'W.5 (False Positive) (ID5 0.335)', 'W.6 (False Positive) (ID9 0.252)', 'W.7 (False Positive) (ID14 0.887)', 'W.9 (False Positive) (ID5 0.738)', 'W.15 (False Positive) (ID3 0.656)')","c('ID5', 'ID9', 'ID14')"
indel_set1,Realistic,SignatureAnalyzer,seed.528401,0.5333333333333333,0.7272727272727273,0.9893495953935177,2.2499556559995786,15,3,7,"c('W.1 (False Positive) (ID9 0.886)', 'W.2 (False Positive) (ID5 0.318)', 'W.6 (False Positive) (ID5 0.434)', 'W.9 (False Positive) (ID5 0.393)', 'W.10 (False Positive) (ID14 0.887)', 'W.12 (False Positive) (ID5 0.836)', 'W.14 (False Positive) (ID9 0.26)')","c('ID5', 'ID9', 'ID14')"
indel_set1,Moderate,signeR,seed.1076753,0.6,0.8181818181818182,0.9944518103796178,2.4126336285614363,15,2,6,"c('signeR.3 (False Positive) (ID2 1)', 'signeR.4 (False Positive) (ID2 0.997)', 'signeR.6 (False Positive) (ID1 0.845)', 'signeR.8 (False Positive) (ID2 0.999)', 'signeR.11 (False Positive) (ID1 1)', 'signeR.14 (False Positive) (ID2 0.989)')","c('ID11', 'ID13')"
indel_set1,Moderate,signeR,seed.145879,0.5833333333333334,0.6363636363636364,0.9918028505308674,2.211499820227837,12,4,5,"c('signeR.2 (False Positive) (ID2 1)', 'signeR.4 (False Positive) (ID2 0.999)', 'signeR.6 (False Positive) (ID2 1)', 'signeR.7 (False Positive) (ID6 0.866)', 'signeR.8 (False Positive) (ID1 0.858)')","c('ID6', 'ID8', 'ID11', 'ID13')"
indel_set1,Moderate,signeR,seed.200437,0.5833333333333334,0.6363636363636364,0.9914578273342588,2.2111547970312286,12,4,5,"c('signeR.1 (False Positive) (ID2 0.958)', 'signeR.5 (False Positive) (ID6 0.867)', 'signeR.6 (False Positive) (ID2 0.997)', 'signeR.7 (False Positive) (ID1 1)', 'signeR.8 (False Positive) (ID2 0.998)')","c('ID6', 'ID8', 'ID11', 'ID13')"
indel_set1,Moderate,signeR,seed.310111,0.8181818181818182,0.8181818181818182,0.9949264312253691,2.6312900675890054,11,2,2,"c('signeR.3 (False Positive) (ID2 1)', 'signeR.4 (False Positive) (ID2 1)')","c('ID11', 'ID13')"
indel_set1,Moderate,signeR,seed.528401,0.7,0.6363636363636364,0.9867377362459949,2.3231013726096315,10,4,3,"c('signeR.3 (False Positive) (ID2 1)', 'signeR.4 (False Positive) (ID2 1)', 'signeR.6 (False Positive) (ID6 0.867)')","c('ID6', 'ID8', 'ID11', 'ID13')"
indel_set1,Noiseless,signeR,seed.1076753,0.6428571428571429,0.8181818181818182,0.9965173857743966,2.457556346813358,14,2,5,"c('signeR.4 (False Positive) (ID2 1)', 'signeR.5 (False Positive) (ID2 1)', 'signeR.9 (False Positive) (ID1 0.935)', 'signeR.12 (False Positive) (ID11 0.771)', 'signeR.14 (False Positive) (ID2 1)')","c('ID11', 'ID13')"
indel_set1,Noiseless,signeR,seed.145879,0.75,0.8181818181818182,0.9967430959644497,2.564924914146268,12,2,3,"c('signeR.4 (False Positive) (ID2 1)', 'signeR.5 (False Positive) (ID2 0.998)', 'signeR.12 (False Positive) (ID2 0.994)')","c('ID11', 'ID13')"
indel_set1,Noiseless,signeR,seed.200437,0.6,0.5454545454545454,0.980640824045949,2.1260953695004945,10,5,4,"c('signeR.2 (False Positive) (ID2 1)', 'signeR.5 (False Positive) (ID1 1)', 'signeR.6 (False Positive) (ID2 1)', 'signeR.7 (False Positive) (ID6 0.866)')","c('ID6', 'ID8', 'ID9', 'ID11', 'ID13')"
indel_set1,Noiseless,signeR,seed.310111,0.7692307692307693,0.9090909090909091,0.9942963783426018,2.6726180566642803,13,1,3,"c('signeR.1 (False Positive) (ID2 0.995)', 'signeR.2 (False Positive) (ID2 1)', 'signeR.12 (False Positive) (ID2 1)')",ID13
indel_set1,Noiseless,signeR,seed.528401,0.8181818181818182,0.8181818181818182,0.9966948651203177,2.633058501483954,11,2,2,"c('signeR.4 (False Positive) (ID2 1)', 'signeR.5 (False Positive) (ID2 1)')","c('ID11', 'ID13')"
indel_set1,Realistic,signeR,seed.1076753,0.5833333333333334,0.6363636363636364,0.989071321755004,2.2087682914519737,12,4,5,"c('signeR.3 (False Positive) (ID2 0.951)', 'signeR.4 (False Positive) (ID2 0.982)', 'signeR.6 (False Positive) (ID2 0.998)', 'signeR.7 (False Positive) (ID2 0.998)', 'signeR.8 (False Positive) (ID6 0.86)')","c('ID6', 'ID8', 'ID11', 'ID13')"
indel_set1,Realistic,signeR,seed.145879,0.5833333333333334,0.6363636363636364,0.9885614854464514,2.208258455143421,12,4,5,"c('signeR.2 (False Positive) (ID2 0.999)', 'signeR.5 (False Positive) (ID2 0.998)', 'signeR.6 (False Positive) (ID1 0.999)', 'signeR.7 (False Positive) (ID6 0.859)', 'signeR.10 (False Positive) (ID5 0.584)')","c('ID6', 'ID8', 'ID11', 'ID13')"
indel_set1,Realistic,signeR,seed.200437,0.5,0.6363636363636364,0.9880647085073909,2.1244283448710273,14,4,7,"c('signeR.2 (False Positive) (ID2 1)', 'signeR.4 (False Positive) (ID2 1)', 'signeR.6 (False Positive) (ID1 0.999)', 'signeR.7 (False Positive) (ID2 0.994)', 'signeR.8 (False Positive) (ID6 0.86)', 'signeR.9 (False Positive) (ID2 0.999)', 'signeR.10 (False Positive) (ID2 0.971)')","c('ID6', 'ID8', 'ID11', 'ID13')"
indel_set1,Realistic,signeR,seed.310111,0.6923076923076923,0.8181818181818182,0.9919991935763806,2.502488704065891,13,2,4,"c('signeR.1 (False Positive) (ID2 0.999)', 'signeR.4 (False Positive) (ID1 1)', 'signeR.5 (False Positive) (ID2 0.999)', 'signeR.7 (False Positive) (ID2 0.992)')","c('ID11', 'ID13')"
indel_set1,Realistic,signeR,seed.528401,0.5833333333333334,0.6363636363636364,0.9887794463355405,2.2084764160325103,12,4,5,"c('signeR.1 (False Positive) (ID2 1)', 'signeR.3 (False Positive) (ID2 0.999)', 'signeR.4 (False Positive) (ID1 1)', 'signeR.7 (False Positive) (ID6 0.86)', 'signeR.9 (False Positive) (ID2 0.635)')","c('ID6', 'ID8', 'ID11', 'ID13')"
indel_set1,Moderate,SigProfilerExtractor,seed.1076753,1,0.8181818181818182,0.9938100763143458,2.811991894496164,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Moderate,SigProfilerExtractor,seed.145879,1,0.8181818181818182,0.990282321456088,2.8084641396379064,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Moderate,SigProfilerExtractor,seed.200437,1,0.8181818181818182,0.9901830229133743,2.8083648410951927,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Moderate,SigProfilerExtractor,seed.310111,1,0.8181818181818182,0.9880272764062132,2.8062090945880316,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Moderate,SigProfilerExtractor,seed.528401,1,0.8181818181818182,0.9905600349158754,2.8087418530976938,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Noiseless,SigProfilerExtractor,seed.1076753,1,0.8181818181818182,0.9944855673659703,2.8126673855477886,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Noiseless,SigProfilerExtractor,seed.145879,1,0.8181818181818182,0.9943944235028005,2.812576241684619,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Noiseless,SigProfilerExtractor,seed.200437,1,0.8181818181818182,0.993155790549429,2.8113376087312476,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Noiseless,SigProfilerExtractor,seed.310111,1,0.8181818181818182,0.9917357342629287,2.8099175524447473,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Noiseless,SigProfilerExtractor,seed.528401,1,0.8181818181818182,0.9926007602340615,2.8107825784158798,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Realistic,SigProfilerExtractor,seed.1076753,0.9,0.8181818181818182,0.989034993575381,2.707216811757199,10,2,1,ID83C (False Positive) (ID5 0.792),"c('ID5', 'ID11')"
indel_set1,Realistic,SigProfilerExtractor,seed.145879,1,0.8181818181818182,0.989380949626772,2.8075627678085904,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Realistic,SigProfilerExtractor,seed.200437,0.9,0.8181818181818182,0.989693755709538,2.7078755738913562,10,2,1,ID83C (False Positive) (ID5 0.808),"c('ID5', 'ID11')"
indel_set1,Realistic,SigProfilerExtractor,seed.310111,0.9,0.8181818181818182,0.9870003395228599,2.7051821577046784,10,2,1,ID83C (False Positive) (ID5 0.746),"c('ID5', 'ID11')"
indel_set1,Realistic,SigProfilerExtractor,seed.528401,1,0.8181818181818182,0.9869764735186531,2.8051582917004714,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Realistic,SP_default,seed.1076753,0.8181818181818182,0.8181818181818182,0.9910518799680971,2.6274155163317334,11,2,2,"c('ID83C (False Positive) (ID5 0.383)', 'ID83D (False Positive) (ID5 0.882)')","c('ID5', 'ID11')"
indel_set1,Realistic,SP_default,seed.200437,0.9,0.8181818181818182,0.9899525023672929,2.708134320549111,10,2,1,ID83C (False Positive) (ID5 0.824),"c('ID5', 'ID11')"
indel_set1,Realistic,SP_default,seed.310111,0.8181818181818182,0.8181818181818182,0.9911654628806366,2.6275290992442732,11,2,2,"c('ID83C (False Positive) (ID5 0.374)', 'ID83D (False Positive) (ID5 0.884)')","c('ID5', 'ID11')"
indel_set1,Realistic,SP_default,seed.528401,1,0.8181818181818182,0.9866999796433077,2.804881797825126,9,2,0,character(0),"c('ID11', 'ID13')"
indel_set1,Realistic,SP_KmSigHdp,seed.1076753,0.6666666666666666,0.9090909090909091,0.9789514476955091,2.5547090234530847,15,1,5,"c('ID83C (False Positive) (ID5 0.863)', 'ID83D (False Positive) (ID5 0.313)', 'ID83G (False Positive) (ID5 0.6)', 'ID83I (False Positive) (ID1 0.233)', 'ID83K (False Positive) (ID1 0.754)')",ID5
indel_set1,Realistic,SP_KmSigHdp,seed.145879,0.6666666666666666,0.9090909090909091,0.9757872010015934,2.5515447767591692,15,1,5,"c('ID83C (False Positive) (ID5 0.858)', 'ID83D (False Positive) (ID5 0.302)', 'ID83F (False Positive) (ID5 0.623)', 'ID83I (False Positive) (ID1 0.367)', 'ID83K (False Positive) (ID1 0.724)')",ID5
indel_set1,Realistic,SP_KmSigHdp,seed.200437,0.6666666666666666,0.9090909090909091,0.9794300114818233,2.555187587239399,15,1,5,"c('ID83C (False Positive) (ID5 0.876)', 'ID83D (False Positive) (ID5 0.304)', 'ID83H (False Positive) (ID5 0.594)', 'ID83I (False Positive) (ID1 0.32)', 'ID83K (False Positive) (ID1 0.741)')",ID5
indel_set1,Realistic,SP_KmSigHdp,seed.310111,0.6666666666666666,0.9090909090909091,0.9814818358563493,2.557239411613925,15,1,5,"c('ID83C (False Positive) (ID5 0.861)', 'ID83D (False Positive) (ID5 0.302)', 'ID83G (False Positive) (ID5 0.603)', 'ID83I (False Positive) (ID1 0.287)', 'ID83K (False Positive) (ID1 0.713)')",ID5
indel_set1,Realistic,SP_KmSigHdp,seed.528401,0.6666666666666666,0.9090909090909091,0.9766821557178011,2.552439731475377,15,1,5,"c('ID83C (False Positive) (ID5 0.877)', 'ID83D (False Positive) (ID5 0.298)', 'ID83H (False Positive) (ID5 0.614)', 'ID83I (False Positive) (ID1 0.49)', 'ID83K (False Positive) (ID1 0.594)')",ID5
indel_set1,Realistic,SP_Kplus2,seed.1076753,0.75,0.8181818181818182,0.9881454328938009,2.5563272510756194,12,2,3,"c('ID83C (False Positive) (ID5 0.891)', 'ID83D (False Positive) (ID5 0.503)', 'ID83G (False Positive) (ID1 0.737)')","c('ID5', 'ID11')"
indel_set1,Realistic,SP_Kplus2,seed.145879,0.8181818181818182,0.8181818181818182,0.9905316744847993,2.6268953108484356,11,2,2,"c('ID83C (False Positive) (ID1 0.525)', 'ID83D (False Positive) (ID5 0.876)')","c('ID5', 'ID11')"
indel_set1,Realistic,SP_Kplus2,seed.200437,0.75,0.8181818181818182,0.9885833878843938,2.556765206066212,12,2,3,"c('ID83C (False Positive) (ID5 0.502)', 'ID83D (False Positive) (ID5 0.89)', 'ID83G (False Positive) (ID1 0.71)')","c('ID5', 'ID11')"
indel_set1,Realistic,SP_Kplus2,seed.310111,0.75,0.8181818181818182,0.9889335143843235,2.5571153325661418,12,2,3,"c('ID83C (False Positive) (ID5 0.522)', 'ID83D (False Positive) (ID5 0.886)', 'ID83F (False Positive) (ID1 0.786)')","c('ID5', 'ID11')"
indel_set1,Realistic,SP_Kplus2,seed.528401,0.8181818181818182,0.8181818181818182,0.9907870480743399,2.6271506844379764,11,2,2,"c('ID83C (False Positive) (ID1 0.451)', 'ID83D (False Positive) (ID5 0.885)')","c('ID5', 'ID11')"
indel_set1,Realistic,mSigHdp_ds_10k,seed.1076753,0.7333333333333333,1,0.9913008632301095,2.724634196563443,15,0,4,"c('hdp.9 (False Positive) (ID5 0.516)', 'hdp.13 (False Positive) (ID5 0.346)', 'hdp.14 (False Positive) (ID5 0.122)', 'hdp.15 (False Positive) (ID5 0.933)')",character(0)
indel_set1,Realistic,mSigHdp_ds_10k,seed.145879,0.8461538461538461,1,0.9870106044308039,2.83316445058465,13,0,2,"c('hdp.7 (False Positive) (ID5 0.921)', 'hdp.13 (False Positive) (ID5 0.118)')",character(0)
indel_set1,Realistic,mSigHdp_ds_10k,seed.200437,0.6875,1,0.9898594003638091,2.6773594003638093,16,0,5,"c('hdp.3 (False Positive) (ID5 0.358)', 'hdp.9 (False Positive) (ID5 0.517)', 'hdp.14 (False Positive) (ID5 0.933)', 'hdp.15 (False Positive) (ID8 0.953)', 'hdp.16 (False Positive) (ID3 0.933)')",character(0)
indel_set1,Realistic,mSigHdp_ds_10k,seed.310111,0.8461538461538461,1,0.9903209312267985,2.8364747773806447,13,0,2,"c('hdp.4 (False Positive) (ID5 0.514)', 'hdp.7 (False Positive) (ID5 0.929)')",character(0)
indel_set1,Realistic,mSigHdp_ds_10k,seed.528401,0.7857142857142857,1,0.9924033813916712,2.7781176671059566,14,0,3,"c('hdp.11 (False Positive) (ID5 0.936)', 'hdp.13 (False Positive) (ID5 0.514)', 'hdp.14 (False Positive) (ID5 0.125)')",character(0)
indel_set1,Realistic,mSigHdp_ds_1k,seed.1076753,0.8461538461538461,1,0.9899189848795458,2.836072831033392,13,0,2,"c('hdp.8 (False Positive) (ID3 0.946)', 'hdp.12 (False Positive) (ID5 0.912)')",character(0)
indel_set1,Realistic,mSigHdp_ds_1k,seed.145879,0.6875,1,0.9904465660727859,2.677946566072786,16,0,5,"c('hdp.10 (False Positive) (ID5 0.872)', 'hdp.12 (False Positive) (ID5 0.909)', 'hdp.13 (False Positive) (ID3 0.935)', 'hdp.14 (False Positive) (ID8 0.951)', 'hdp.16 (False Positive) (ID5 0.129)')",character(0)
indel_set1,Realistic,mSigHdp_ds_1k,seed.200437,0.7333333333333333,1,0.9908014875310842,2.7241348208644176,15,0,4,"c('hdp.3 (False Positive) (ID5 0.921)', 'hdp.13 (False Positive) (ID8 0.951)', 'hdp.14 (False Positive) (ID5 0.12)', 'hdp.15 (False Positive) (ID3 0.932)')",character(0)
indel_set1,Realistic,mSigHdp_ds_1k,seed.310111,0.7857142857142857,1,0.9906220267412166,2.776336312455502,14,0,3,"c('hdp.11 (False Positive) (ID5 0.918)', 'hdp.13 (False Positive) (ID5 0.128)', 'hdp.14 (False Positive) (ID3 0.934)')",character(0)
indel_set1,Realistic,mSigHdp_ds_1k,seed.528401,0.7857142857142857,1,0.9831957166192602,2.768910002333546,14,0,3,"c('hdp.12 (False Positive) (ID5 0.361)', 'hdp.13 (False Positive) (ID8 0.955)', 'hdp.14 (False Positive) (ID5 0.907)')",character(0)
indel_set1,Realistic,mSigHdp_ds_3k,seed.1076753,0.7333333333333333,1,0.9913693533313764,2.7247026866647097,15,0,4,"c('hdp.11 (False Positive) (ID5 0.91)', 'hdp.12 (False Positive) (ID5 0.913)', 'hdp.14 (False Positive) (ID5 0.127)', 'hdp.15 (False Positive) (ID8 0.951)')",character(0)
indel_set1,Realistic,mSigHdp_ds_3k,seed.145879,0.7333333333333333,1,0.9913677933936135,2.7247011267269468,15,0,4,"c('hdp.10 (False Positive) (ID5 0.913)', 'hdp.13 (False Positive) (ID5 0.9)', 'hdp.14 (False Positive) (ID5 0.129)', 'hdp.15 (False Positive) (ID3 0.936)')",character(0)
indel_set1,Realistic,mSigHdp_ds_3k,seed.200437,0.7333333333333333,1,0.990926906672275,2.7242602400056084,15,0,4,"c('hdp.3 (False Positive) (ID5 0.926)', 'hdp.12 (False Positive) (ID5 0.127)', 'hdp.13 (False Positive) (ID3 0.935)', 'hdp.15 (False Positive) (ID5 0.92)')",character(0)
indel_set1,Realistic,mSigHdp_ds_3k,seed.310111,0.6875,1,0.9907484025756426,2.6782484025756426,16,0,5,"c('hdp.5 (False Positive) (ID5 0.913)', 'hdp.13 (False Positive) (ID5 0.368)', 'hdp.14 (False Positive) (ID5 0.918)', 'hdp.15 (False Positive) (ID5 0.126)', 'hdp.16 (False Positive) (ID3 0.934)')",character(0)
indel_set1,Realistic,mSigHdp_ds_3k,seed.528401,0.6470588235294118,1,0.990125337984759,2.6371841615141705,17,0,6,"c('hdp.6 (False Positive) (ID5 0.907)', 'hdp.11 (False Positive) (ID5 0.89)', 'hdp.13 (False Positive) (ID8 0.952)', 'hdp.14 (False Positive) (ID5 0.129)', 'hdp.15 (False Positive) (ID3 0.936)', 'hdp.16 (False Positive) (ID5 0.349)')",character(0)
indel_set1,Realistic,mSigHdp_ds_5k,seed.1076753,0.6470588235294118,1,0.9906859880181261,2.6377448115475377,17,0,6,"c('hdp.11 (False Positive) (ID5 0.36)', 'hdp.12 (False Positive) (ID5 0.126)', 'hdp.13 (False Positive) (ID5 0.921)', 'hdp.15 (False Positive) (ID5 0.925)', 'hdp.16 (False Positive) (ID8 0.953)', 'hdp.17 (False Positive) (ID3 0.937)')",character(0)
indel_set1,Realistic,mSigHdp_ds_5k,seed.145879,0.9166666666666666,1,0.9909230929240034,2.90758975959067,12,0,1,hdp.12 (False Positive) (ID5 0.128),character(0)
indel_set1,Realistic,mSigHdp_ds_5k,seed.200437,0.8461538461538461,1,0.9926418267466298,2.838795672900476,13,0,2,"c('hdp.11 (False Positive) (ID5 0.135)', 'hdp.12 (False Positive) (ID5 0.915)')",character(0)
indel_set1,Realistic,mSigHdp_ds_5k,seed.310111,0.7333333333333333,1,0.9913009454654861,2.7246342787988196,15,0,4,"c('hdp.2 (False Positive) (ID5 0.962)', 'hdp.12 (False Positive) (ID5 0.133)', 'hdp.13 (False Positive) (ID5 0.331)', 'hdp.15 (False Positive) (ID5 0.926)')",character(0)
